"FIPS","Metropolitan Area","Industry Code","Industry","Component Code","Component","2001","2002","2003","2004","2005","2006"
"21820","Fairbanks, AK (MSA)",1,"Total Gross Domestic Product by Metropolitan Area",200,GDP by Metropolitan Area (millions of current dollars),2917,3326,3453,3725,4065,4612
"21820","Fairbanks, AK (MSA)",2," Private industries",200,GDP by Metropolitan Area (millions of current dollars),1871,2183,2258,2435,2649,3003
"21820","Fairbanks, AK (MSA)",3,"   Agriculture, forestry, fishing, and hunting",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)",8
"21820","Fairbanks, AK (MSA)",4,"     Crop and animal production (Farms)",200,GDP by Metropolitan Area (millions of current dollars),3,3,2,3,4,5
"21820","Fairbanks, AK (MSA)",5,"     Forestry, fishing, and related activities",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)",3
"21820","Fairbanks, AK (MSA)",6,"   Mining",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)",134,178,"(D)",430
"21820","Fairbanks, AK (MSA)",7,"     Oil and gas extraction",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"21820","Fairbanks, AK (MSA)",8,"     Mining, except oil and gas",200,GDP by Metropolitan Area (millions of current dollars),"(D)",59,"(D)","(D)","(D)","(D)"
"21820","Fairbanks, AK (MSA)",9,"     Support activities for mining",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)",69,148,243
"21820","Fairbanks, AK (MSA)",10,"   Utilities",200,GDP by Metropolitan Area (millions of current dollars),90,95,93,92,102,117
"21820","Fairbanks, AK (MSA)",11,"   Construction",200,GDP by Metropolitan Area (millions of current dollars),162,195,223,248,277,264
"21820","Fairbanks, AK (MSA)",12,"   Manufacturing",200,GDP by Metropolitan Area (millions of current dollars),53,86,91,98,90,98
"21820","Fairbanks, AK (MSA)",13,"     Durable goods",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)",13,15,14
"21820","Fairbanks, AK (MSA)",14,"       Wood product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),3,2,2,2,2,2
