"FIPS","Metropolitan Area","Industry Code","Industry","Component Code","Component","2001","2002","2003","2004","2005","2006"
"15980","Cape Coral-Fort Myers, FL (MSA)",1,"Total Gross Domestic Product by Metropolitan Area",200,GDP by Metropolitan Area (millions of current dollars),14164,14704,15793,17824,20540,21838
"15980","Cape Coral-Fort Myers, FL (MSA)",2," Private industries",200,GDP by Metropolitan Area (millions of current dollars),12752,13195,14109,15951,18470,19568
"15980","Cape Coral-Fort Myers, FL (MSA)",3,"   Agriculture, forestry, fishing, and hunting",200,GDP by Metropolitan Area (millions of current dollars),97,101,118,125,155,94
"15980","Cape Coral-Fort Myers, FL (MSA)",4,"     Crop and animal production (Farms)",200,GDP by Metropolitan Area (millions of current dollars),68,77,96,105,135,73
"15980","Cape Coral-Fort Myers, FL (MSA)",5,"     Forestry, fishing, and related activities",200,GDP by Metropolitan Area (millions of current dollars),29,24,22,20,20,21
"15980","Cape Coral-Fort Myers, FL (MSA)",6,"   Mining",200,GDP by Metropolitan Area (millions of current dollars),19,17,19,28,40,38
"15980","Cape Coral-Fort Myers, FL (MSA)",7,"     Oil and gas extraction",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)",1
"15980","Cape Coral-Fort Myers, FL (MSA)",8,"     Mining, except oil and gas",200,GDP by Metropolitan Area (millions of current dollars),18,17,18,27,37,33
"15980","Cape Coral-Fort Myers, FL (MSA)",9,"     Support activities for mining",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)",4
"15980","Cape Coral-Fort Myers, FL (MSA)",10,"   Utilities",200,GDP by Metropolitan Area (millions of current dollars),127,161,177,267,283,305
"15980","Cape Coral-Fort Myers, FL (MSA)",11,"   Construction",200,GDP by Metropolitan Area (millions of current dollars),1313,1589,1865,2335,2837,3101
"15980","Cape Coral-Fort Myers, FL (MSA)",12,"   Manufacturing",200,GDP by Metropolitan Area (millions of current dollars),459,403,401,428,539,644
"15980","Cape Coral-Fort Myers, FL (MSA)",13,"     Durable goods",200,GDP by Metropolitan Area (millions of current dollars),342,315,312,342,446,541
"15980","Cape Coral-Fort Myers, FL (MSA)",14,"       Wood product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),19,23,25,29,36,46
"15980","Cape Coral-Fort Myers, FL (MSA)",15,"       Nonmetallic mineral product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),82,80,87,90,131,209
"15980","Cape Coral-Fort Myers, FL (MSA)",16,"       Primary metal manufacturing",200,GDP by Metropolitan Area (millions of current dollars),3,2,"(D)","(D)","(D)","(D)"
"15980","Cape Coral-Fort Myers, FL (MSA)",17,"       Fabricated metal product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),37,28,40,50,79,78
"15980","Cape Coral-Fort Myers, FL (MSA)",18,"       Machinery manufacturing",200,GDP by Metropolitan Area (millions of current dollars),41,42,42,44,49,56
"15980","Cape Coral-Fort Myers, FL (MSA)",19,"       Computer and electronic product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),15,11,11,12,13,16
"15980","Cape Coral-Fort Myers, FL (MSA)",20,"       Electrical equipment and appliance manufacturing",200,GDP by Metropolitan Area (millions of current dollars),10,10,9,8,11,12
"15980","Cape Coral-Fort Myers, FL (MSA)",21,"       Motor vehicle, body, trailer, and parts manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"15980","Cape Coral-Fort Myers, FL (MSA)",22,"       Other transportation equipment manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"15980","Cape Coral-Fort Myers, FL (MSA)",23,"       Furniture and related product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),26,34,38,38,55,44
"15980","Cape Coral-Fort Myers, FL (MSA)",24,"       Miscellaneous manufacturing",200,GDP by Metropolitan Area (millions of current dollars),70,50,41,48,47,55
"15980","Cape Coral-Fort Myers, FL (MSA)",25,"     Nondurable goods",200,GDP by Metropolitan Area (millions of current dollars),116,87,90,86,93,104
"15980","Cape Coral-Fort Myers, FL (MSA)",26,"       Food product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)",26,30
"15980","Cape Coral-Fort Myers, FL (MSA)",27,"       Textile and textile product mills",200,GDP by Metropolitan Area (millions of current dollars),4,"(D)",6,"(D)","(D)","(D)"
"15980","Cape Coral-Fort Myers, FL (MSA)",28,"       Apparel manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)",2,2,"(D)","(D)","(D)"
"15980","Cape Coral-Fort Myers, FL (MSA)",29,"       Paper manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)",1,"(D)","(D)","(D)","(D)"
"15980","Cape Coral-Fort Myers, FL (MSA)",30,"       Printing and related support activities",200,GDP by Metropolitan Area (millions of current dollars),27,26,26,31,32,37
"15980","Cape Coral-Fort Myers, FL (MSA)",31,"       Petroleum and coal products manufacturing",200,GDP by Metropolitan Area (millions of current dollars),7,"(D)","(D)","(D)","(D)","(D)"
"15980","Cape Coral-Fort Myers, FL (MSA)",32,"       Chemical manufacturing",200,GDP by Metropolitan Area (millions of current dollars),19,14,14,13,11,10
"15980","Cape Coral-Fort Myers, FL (MSA)",33,"       Plastics and rubber products manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)",3,4,6,8,12
"15980","Cape Coral-Fort Myers, FL (MSA)",34,"   Wholesale trade",200,GDP by Metropolitan Area (millions of current dollars),533,548,618,760,837,894
"15980","Cape Coral-Fort Myers, FL (MSA)",35,"   Retail trade",200,GDP by Metropolitan Area (millions of current dollars),1491,1588,1727,1953,2023,2173
"15980","Cape Coral-Fort Myers, FL (MSA)",36,"   Transportation and warehousing, excluding Postal Service",200,GDP by Metropolitan Area (millions of current dollars),159,153,170,196,307,322
"15980","Cape Coral-Fort Myers, FL (MSA)",37,"     Air transportation",200,GDP by Metropolitan Area (millions of current dollars),20,15,19,24,24,24
"15980","Cape Coral-Fort Myers, FL (MSA)",38,"     Rail transportation",200,GDP by Metropolitan Area (millions of current dollars),2,2,2,3,4,4
"15980","Cape Coral-Fort Myers, FL (MSA)",39,"     Water transportation",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"15980","Cape Coral-Fort Myers, FL (MSA)",40,"     Truck transportation",200,GDP by Metropolitan Area (millions of current dollars),53,60,62,74,84,91
"15980","Cape Coral-Fort Myers, FL (MSA)",41,"     Transit and ground passenger transportation",200,GDP by Metropolitan Area (millions of current dollars),8,8,10,8,5,5
"15980","Cape Coral-Fort Myers, FL (MSA)",42,"     Pipeline transportation",200,GDP by Metropolitan Area (millions of current dollars),0,0,0,0,0,0
"15980","Cape Coral-Fort Myers, FL (MSA)",43,"     Other transportation and support activities",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"15980","Cape Coral-Fort Myers, FL (MSA)",44,"     Warehousing and storage",200,GDP by Metropolitan Area (millions of current dollars),4,4,3,5,102,100
"15980","Cape Coral-Fort Myers, FL (MSA)",45,"   Information",200,GDP by Metropolitan Area (millions of current dollars),583,750,918,1113,1218,1227
"15980","Cape Coral-Fort Myers, FL (MSA)",46,"     Publishing including software",200,GDP by Metropolitan Area (millions of current dollars),94,150,"(D)",148,"(D)","(D)"
"15980","Cape Coral-Fort Myers, FL (MSA)",47,"     Motion picture and sound recording industries",200,GDP by Metropolitan Area (millions of current dollars),9,20,11,10,10,14
"15980","Cape Coral-Fort Myers, FL (MSA)",48,"     Broadcasting and telecommunications",200,GDP by Metropolitan Area (millions of current dollars),473,564,"(D)",898,1008,1006
"15980","Cape Coral-Fort Myers, FL (MSA)",49,"     Information and data processing services",200,GDP by Metropolitan Area (millions of current dollars),7,16,"(D)",57,"(D)","(D)"
"15980","Cape Coral-Fort Myers, FL (MSA)",50,"   Finance and insurance",200,GDP by Metropolitan Area (millions of current dollars),544,610,664,737,873,931
"15980","Cape Coral-Fort Myers, FL (MSA)",51,"     Federal Reserve banks, credit intermediation and related services",200,GDP by Metropolitan Area (millions of current dollars),289,364,399,452,561,591
"15980","Cape Coral-Fort Myers, FL (MSA)",52,"     Securities, commodity contracts, investments",200,GDP by Metropolitan Area (millions of current dollars),87,71,74,76,89,96
"15980","Cape Coral-Fort Myers, FL (MSA)",53,"     Insurance carriers and related activities",200,GDP by Metropolitan Area (millions of current dollars),165,172,187,205,217,239
"15980","Cape Coral-Fort Myers, FL (MSA)",54,"     Funds, trusts, and other financial vehicles",200,GDP by Metropolitan Area (millions of current dollars),3,2,4,4,7,5
"15980","Cape Coral-Fort Myers, FL (MSA)",55,"   Real estate and rental and leasing",200,GDP by Metropolitan Area (millions of current dollars),4327,3966,3563,3773,4596,4698
"15980","Cape Coral-Fort Myers, FL (MSA)",56,"     Real estate",200,GDP by Metropolitan Area (millions of current dollars),4138,3823,3406,3595,4331,4453
"15980","Cape Coral-Fort Myers, FL (MSA)",57,"     Rental and leasing services and lessors of intangible assets",200,GDP by Metropolitan Area (millions of current dollars),189,143,157,178,265,245
"15980","Cape Coral-Fort Myers, FL (MSA)",58,"   Professional and technical services",200,GDP by Metropolitan Area (millions of current dollars),586,602,680,758,854,939
"15980","Cape Coral-Fort Myers, FL (MSA)",62,"   Management of companies and enterprises",200,GDP by Metropolitan Area (millions of current dollars),131,122,126,162,281,264
"15980","Cape Coral-Fort Myers, FL (MSA)",63,"   Administrative and waste services",200,GDP by Metropolitan Area (millions of current dollars),423,504,677,643,751,758
"15980","Cape Coral-Fort Myers, FL (MSA)",64,"     Administrative and support services",200,GDP by Metropolitan Area (millions of current dollars),402,476,646,591,694,698
"15980","Cape Coral-Fort Myers, FL (MSA)",65,"     Waste management and remediation services",200,GDP by Metropolitan Area (millions of current dollars),21,29,31,52,57,60
"15980","Cape Coral-Fort Myers, FL (MSA)",66,"   Educational services",200,GDP by Metropolitan Area (millions of current dollars),43,43,48,74,86,97
"15980","Cape Coral-Fort Myers, FL (MSA)",67,"   Health care and social assistance",200,GDP by Metropolitan Area (millions of current dollars),877,879,994,1083,1162,1244
"15980","Cape Coral-Fort Myers, FL (MSA)",68,"     Ambulatory health care services",200,GDP by Metropolitan Area (millions of current dollars),621,638,727,776,849,924
"15980","Cape Coral-Fort Myers, FL (MSA)",69,"     Hospitals and nursing and residential care facilities",200,GDP by Metropolitan Area (millions of current dollars),210,188,206,236,239,"(D)"
