"FIPS","Metropolitan Area","Industry Code","Industry","Component Code","Component","2001","2002","2003","2004","2005","2006"
"42060","Santa Barbara-Santa Maria-Goleta, CA (MSA)",1,"Total Gross Domestic Product by Metropolitan Area",200,GDP by Metropolitan Area (millions of current dollars),13556,14197,15030,16123,17696,18381
"42060","Santa Barbara-Santa Maria-Goleta, CA (MSA)",2," Private industries",200,GDP by Metropolitan Area (millions of current dollars),11606,12117,12838,13831,15249,15802
"42060","Santa Barbara-Santa Maria-Goleta, CA (MSA)",3,"   Agriculture, forestry, fishing, and hunting",200,GDP by Metropolitan Area (millions of current dollars),661,824,967,964,1039,1000
"42060","Santa Barbara-Santa Maria-Goleta, CA (MSA)",4,"     Crop and animal production (Farms)",200,GDP by Metropolitan Area (millions of current dollars),488,628,737,709,792,763
"42060","Santa Barbara-Santa Maria-Goleta, CA (MSA)",5,"     Forestry, fishing, and related activities",200,GDP by Metropolitan Area (millions of current dollars),174,197,230,255,247,237
"42060","Santa Barbara-Santa Maria-Goleta, CA (MSA)",6,"   Mining",200,GDP by Metropolitan Area (millions of current dollars),269,218,231,278,344,498
"42060","Santa Barbara-Santa Maria-Goleta, CA (MSA)",7,"     Oil and gas extraction",200,GDP by Metropolitan Area (millions of current dollars),127,78,85,103,141,176
"42060","Santa Barbara-Santa Maria-Goleta, CA (MSA)",8,"     Mining, except oil and gas",200,GDP by Metropolitan Area (millions of current dollars),72,72,79,91,97,109
"42060","Santa Barbara-Santa Maria-Goleta, CA (MSA)",9,"     Support activities for mining",200,GDP by Metropolitan Area (millions of current dollars),70,68,67,84,105,214
"42060","Santa Barbara-Santa Maria-Goleta, CA (MSA)",10,"   Utilities",200,GDP by Metropolitan Area (millions of current dollars),59,89,90,108,104,120
"42060","Santa Barbara-Santa Maria-Goleta, CA (MSA)",11,"   Construction",200,GDP by Metropolitan Area (millions of current dollars),563,583,651,804,923,914
"42060","Santa Barbara-Santa Maria-Goleta, CA (MSA)",12,"   Manufacturing",200,GDP by Metropolitan Area (millions of current dollars),1307,1182,1289,1221,1493,1575
"42060","Santa Barbara-Santa Maria-Goleta, CA (MSA)",13,"     Durable goods",200,GDP by Metropolitan Area (millions of current dollars),991,868,962,864,1031,1106
"42060","Santa Barbara-Santa Maria-Goleta, CA (MSA)",14,"       Wood product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),8,8,8,9,10,11
"42060","Santa Barbara-Santa Maria-Goleta, CA (MSA)",15,"       Nonmetallic mineral product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),23,25,20,26,24,26
"42060","Santa Barbara-Santa Maria-Goleta, CA (MSA)",16,"       Primary metal manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"42060","Santa Barbara-Santa Maria-Goleta, CA (MSA)",17,"       Fabricated metal product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),84,85,82,73,72,73
"42060","Santa Barbara-Santa Maria-Goleta, CA (MSA)",18,"       Machinery manufacturing",200,GDP by Metropolitan Area (millions of current dollars),30,24,27,34,29,34
"42060","Santa Barbara-Santa Maria-Goleta, CA (MSA)",19,"       Computer and electronic product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),290,246,240,245,311,300
"42060","Santa Barbara-Santa Maria-Goleta, CA (MSA)",20,"       Electrical equipment and appliance manufacturing",200,GDP by Metropolitan Area (millions of current dollars),58,50,47,54,57,53
"42060","Santa Barbara-Santa Maria-Goleta, CA (MSA)",21,"       Motor vehicle, body, trailer, and parts manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"42060","Santa Barbara-Santa Maria-Goleta, CA (MSA)",22,"       Other transportation equipment manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"42060","Santa Barbara-Santa Maria-Goleta, CA (MSA)",23,"       Furniture and related product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),13,16,20,20,19,17
"42060","Santa Barbara-Santa Maria-Goleta, CA (MSA)",24,"       Miscellaneous manufacturing",200,GDP by Metropolitan Area (millions of current dollars),230,261,296,228,304,372
"42060","Santa Barbara-Santa Maria-Goleta, CA (MSA)",25,"     Nondurable goods",200,GDP by Metropolitan Area (millions of current dollars),316,314,326,358,462,469
"42060","Santa Barbara-Santa Maria-Goleta, CA (MSA)",26,"       Food product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),159,186,173,154,171,186
"42060","Santa Barbara-Santa Maria-Goleta, CA (MSA)",27,"       Textile and textile product mills",200,GDP by Metropolitan Area (millions of current dollars),2,1,3,3,4,"(D)"
