"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units","5-Inf_Units_Stucture"
"45","Charlottesville* VA MSA","133",121,4,8,0,0
"46","Chattanooga* TN-GA MSA","247",233,6,3,5,1
"47","Cheyenne* WY MSA","40",40,0,0,0,0
"48","Chicago-Gary-Kenosha  IL-IN-  WI CMSA","4396",3329,108,169,790,55
"49","Chico-Paradise* CA MSA","126",126,0,0,0,0
"50","Cincinnati-Hamilton  OH-KY-  IN CMSA","1235",1089,8,43,95,9
"51","Clarksville-Hopkinsville*  TN-KY MSA","223",108,0,3,112,14
"52","Cleveland-Akron  OH CMSA","916",885,10,21,0,0
"53","Colorado Springs* CO MSA","456",456,0,0,0,0
"54","Columbia* MO MSA","141",129,8,4,0,0
"55","Columbia* SC MSA","419",419,0,0,0,0
"56","Columbus* GA-AL MSA","110",110,0,0,0,0
"57","Columbus  OH MSA","1656",1183,12,88,373,31
"58","Corpus Christi* TX MSA","115",97,2,6,10,1
"59","Corvallis OR MSA*","23",17,6,0,0,0
"60","Cumberland* MD-WV MSA","19",19,0,0,0,0
"61","Dallas-Fort Worth  TX CMSA","4976",3765,4,4,1203,43
"62","Danville* VA MSA","22",22,0,0,0,0
"63","Davenport-Moline-Rock  Island* IA-IL MSA","109",54,2,0,53,5
"64","Dayton-Springfield* OH MSA","419",251,12,28,128,12
"65","Daytona Beach* FL MSA","735",558,18,63,96,3
"66","Decatur* Al MSA","35",35,0,0,0,0
"67","Decatur* IL MSA","10",10,0,0,0,0
"68","Denver-Boulder-Greeley  CO  CMSA","1957",1599,8,10,340,9
"69","Des Moines* IA MSA","455",325,2,0,128,9
"70","Detroit-Ann Arbor-Flint  MI  CMSA","2281",1996,42,36,207,22
"71","Dothan* AL MSA","36",26,0,4,6,1
"72","Dover* DE MSA","124",124,0,0,0,0
"73","Dubuque* IA MSA","43",33,10,0,0,0
"74","Duluth-Superior* MN-WI MSA","47",45,2,0,0,0
"75","Eau Claire* WI MSA","121",111,2,8,0,0
"76","El Paso* TX MSA","405",267,2,100,36,1
"77","Elkhart-Goshen* IN MSA","107",99,0,3,5,1
"78","Elmira* NY MSA","8",3,0,0,5,1
"79","Enid* OK MSA","4",4,0,0,0,0
"80","Erie* PA MSA","35",32,0,3,0,0
"81","Eugene-Springfield* OR MSA","140",115,14,11,0,0
"82","Evansville-Henderson* IN-KY  MSA","166",155,6,0,5,1
"83","Fargo-Moorhead* ND-MN MSA","274",170,0,8,96,5
"84","Fayetteville* NC MSA","120",108,0,0,12,1
"85","Fayetteville-Springdale-  Rogers* AR MSA","901",223,36,19,623,55
"86","Flagstaff* AZ-UT MSA","80",80,0,0,0,0
"87","Florence* AL MSA","81",11,2,0,68,9
"88","Florence* SC MSA","45",45,0,0,0,0
"89","Fort Collins-Loveland* CO MSA","285",238,10,7,30,4
"90","Fort Myers-Cape Coral* FL MSA","1327",767,88,88,384,22
"91","Fort Pierce-Port St. Lucie*  FL MSA","847",594,0,8,245,24
"92","Fort Smith* AR-OK MSA","53",53,0,0,0,0
"93","Fort Walton Beach* FL MSA","176",153,4,0,19,1
"94","Fort Wayne* IN MSA","265",265,0,0,0,0
"95","Fresno  CA MSA","485",479,0,6,0,0
"96","Gadsden* AL MSA","15",15,0,0,0,0
"97","Gainesville* FL MSA","155",105,0,0,50,6
"98","Glens Falls* NY MSA","63",54,0,4,5,1
"99","Goldsboro* NC MSA","48",48,0,0,0,0
"100","Grand Forks* ND-MN MSA","50",8,0,0,42,2
"101","Grand Junction* CO MSA","145",141,0,4,0,0
"102","Grand Rapids-Muskegon-  Holland  MI MSA","765",623,12,3,127,9
"103","Great Falls* MT MSA","8",8,0,0,0,0
"104","Green Bay* WI MSA","517",143,8,3,363,12
"105","Greensboro--Winston-Salem--  High Point  NC MSA","882",752,6,9,115,8
"106","Greenville* NC MSA","134",116,10,0,8,1
"107","Greenville-Spartanburg-  Anderson* SC MSA","750",636,6,12,96,4
"108","Harrisburg-Lebanon-  Carlisle* PA MSA","208",196,0,12,0,0
"109","Hartford* CT MSA","349",313,8,3,25,3
"110","Hattiesburg* MS MSA","6",6,0,0,0,0
"111","Hickory-Morganton-Lenoir*  NC MSA","151",143,2,0,6,1
"112","Honolulu  HI MSA","167",163,4,0,0,0
"113","Houma* LA MSA","74",74,0,0,0,0
"114","Houston-Galveston-Brazoria  TX CMSA","4614",3773,16,6,819,30
"115","Huntington-Ashland* WV-KY-  OH MSA","5",5,0,0,0,0
"116","Huntsville* AL MSA","188",100,0,16,72,12
"117","Indianapolis  IN MSA","1477",1331,44,14,88,7
"118","Iowa City* IA MSA","69",63,6,0,0,0
"119","Jackson* MI MSA","21",9,4,0,8,1
"120","Jackson* MS MSA","331",287,0,0,44,4
"121","Jackson* TN MSA","65",65,0,0,0,0
"122","Jacksonville  FL MSA","1650",1586,2,0,62,11
"123","Jacksonville* NC MSA","84",84,0,0,0,0
"124","Jamestown* NY MSA","1",1,0,0,0,0
"125","Janesville-Beloit* WI MSA","47",29,2,11,5,1
"126","Johnson City-Kingsport-  Bristol* TN-VA MSA","131",119,2,0,10,2
"127","Johnstown* PA MSA","6",6,0,0,0,0
"128","Jonesboro* AR MSA","42",38,4,0,0,0
"129","Joplin* MO MSA","23",23,0,0,0,0
"130","Kalamazoo-Battle Creek* MI  MSA","111",93,8,3,7,1
"131","Kansas City  MO-KS MSA","1279",1032,18,106,123,2
"132","Killeen-Temple* TX MSA","167",121,2,44,0,0
"133","Knoxville* TN MSA","417",401,8,0,8,1
"134","Kokomo* IN MSA","45",38,2,0,5,1
"135","La Crosse* WI-MN MSA","42",35,4,3,0,0
"136","Lafayette* LA MSA","174",174,0,0,0,0
"137","Lafayette* IN MSA","110",76,18,0,16,1
"138","Lake Charles* LA MSA","139",130,4,0,5,1
"139","Lakeland-Winter Haven* FL MSA","529",504,0,0,25,2
"140","Lancaster* PA MSA","191",108,0,4,79,5
"141","Lansing-East Lansing* MI MSA","298",143,0,0,155,21
"142","Laredo* TX MSA","163",140,0,4,19,1
"143","Las Cruces* NM MSA","162",86,2,0,74,1
"144","Las Vegas  NV-AZ MSA","2853",2384,2,57,410,49
"145","Lawrence* KS MSA","94",44,50,0,0,0
"146","Lawton* OK MSA","18",13,0,0,5,1
"147","Lewiston-Auburn* ME MSA","53",48,2,3,0,0
"148","Lexington* KY MSA","365",346,10,3,6,1
"149","Lima* OH MSA","11",11,0,0,0,0
"150","Lincoln* NE MSA","175",171,4,0,0,0
"151","Little Rock-North Little  Rock* AR MSA","286",286,0,0,0,0
"152","Longview-Marshall* TX MSA","15",15,0,0,0,0
"153","Los Angeles-Riverside-  Orange County  CA CMSA","7367",4866,170,53,2278,142
"154","Louisville  KY-IN MSA","716",615,6,11,84,9
"155","Lubbock* TX MSA","144",116,28,0,0,0
"156","Lynchburg* VA MSA","106",98,8,0,0,0
"157","Macon* GA MSA","194",182,6,6,0,0
"158","Madison* WI MSA","472",217,32,63,160,6
"159","Mansfield* OH MSA","39",32,4,3,0,0
"160","McAllen-Edinburg-Mission*  TX MSA","832",567,12,40,213,19
"161","Medford-Ashland* OR MSA","175",152,0,23,0,0
"162","Melbourne-Titusville-Palm  Bay* FL MSA","461",450,2,0,9,1
"163","Memphis  TN-AR-MS MSA","755",751,0,4,0,0
"164","Merced* CA MSA","283",283,0,0,0,0
"165","Miami-Fort Lauderdale  FL  CMSA","1626",832,28,71,695,36
"166","Milwaukee-Racine  WI CMSA","621",465,32,8,116,10
"167","Minneapolis-St. Paul  MN-WI  MSA","2571",1879,28,51,613,25
"168","Missoula* MT MSA","89",57,4,12,16,2
"169","Mobile* AL MSA","335",330,0,0,5,1
"170","Modesto* CA MSA","372",368,0,4,0,0
"171","Monroe* LA MSA","44",35,0,4,5,1
"172","Montgomery* AL MSA","134",134,0,0,0,0
"173","Muncie* IN MSA","24",24,0,0,0,0
"174","Myrtle Beach* SC MSA","362",286,0,4,72,5
"175","Naples* FL MSA","605",370,10,32,193,11
"176","Nashville  TN MSA","1220",1140,18,16,46,5
"177","New London-Norwich* CT-RI MSA","103",78,2,4,19,3
"178","New Orleans* LA MSA","411",411,0,0,0,0
"179","New York-Northern New  Jersey-Long Island  NY-NJ-  CT-PA CMSA","4351",2164,532,405,1250,60
"180","Norfolk-Virginia Beach-  Newport News  VA-NC MSA","1036",712,4,16,304,16
"181","Ocala* FL MSA","600",596,4,0,0,0
"182","Odessa-Midland* TX MSA","36",36,0,0,0,0
"183","Oklahoma City* OK MSA","623",580,4,3,36,5
"184","Omaha* NE-IA MSA","645",465,14,8,158,20
"185","Orlando  FL MSA","2408",1955,10,29,414,15
"186","Owensboro* KY MSA","44",41,0,3,0,0
"187","Panama City* FL MSA","231",96,0,9,126,1
"188","Parkersburg-Marietta* WV-OH  MSA","12",10,2,0,0,0
"189","Pensacola* FL MSA","316",312,4,0,0,0
"190","Peoria-Pekin* IL MSA","240",108,28,3,101,3
"191","Philadelphia-Wilmington-  Atlantic City  PA-NJ-DE-MD  CMSA","1897",1605,54,27,211,20
"192","Phoenix-Mesa  AZ MSA","4078",3835,8,56,179,25
"193","Pine Bluff* AR MSA","18",18,0,0,0,0
"194","Pittsburgh  PA MSA","557",457,10,7,83,5
"195","Pittsfield* MA MSA","1",1,0,0,0,0
"196","Pocatello* ID MSA","20",12,8,0,0,0
"197","Portland* ME MSA","131",124,2,0,5,1
"198","Portland-Salem  OR-WA CMSA","1540",1125,44,31,340,21
"199","Providence-Fall River-  Warwick* RI-MA MSA","223",179,6,8,30,3
"200","Provo-Orem* UT MSA","305",230,2,18,55,6
"201","Pueblo* CO MSA","47",47,0,0,0,0
"202","Punta Gorda* FL MSA","152",137,2,4,9,1
"203","Raleigh-Durham-Chapel Hill  NC MSA","1402",1287,18,6,91,6
"204","Rapid City* SD MSA","50",40,4,6,0,0
"205","Reading* PA MSA","121",63,4,18,36,4
"206","Redding* CA MSA","126",95,10,0,21,3
"207","Reno* NV MSA","282",279,0,3,0,0
"208","Richland-Kennewick-Pasco*  WA MSA","214",185,2,4,23,2
"209","Richmond-Petersburg  VA MSA","634",634,0,0,0,0
"210","Roanoke* VA MSA","114",80,16,0,18,1
"211","Rochester* MN MSA","124",124,0,0,0,0
"212","Rochester* NY MSA","186",172,2,7,5,1
"213","Rockford* IL MSA","255",231,8,8,8,1
"214","Rocky Mount* NC MSA","32",32,0,0,0,0
"215","Sacramento-Yolo  CA CMSA","1606",1353,12,14,227,38
"216","Saginaw-Bay City-Midland*  MI MSA","33",31,2,0,0,0
"217","St. Cloud* MN MSA","119",109,2,3,5,1
"218","St. Joseph* MO MSA","17",13,4,0,0,0
"219","St. Louis  MO-IL MSA","1218",1053,74,39,52,5
"220","Salinas* CA MSA","137",57,0,0,80,6
"221","Salt Lake City-Ogden  UT MSA","1169",862,16,42,249,13
"222","San Angelo* TX MSA","20",20,0,0,0,0
"223","San Antonio* TX MSA","461",457,4,0,0,0
"224","San Diego  CA MSA","1153",768,10,89,286,9
"225","San Francisco-Oakland-San  Jose  CA CMSA","2157",1384,48,25,700,29
"226","San Luis Obispo-Atascadero-  Paso Robles* CA MSA","288",238,6,32,12,1
"227","Santa Barbara-Santa Maria-  Lompoc* CA MSA","87",62,10,15,0,0
"228","Santa Fe* NM MSA","53",53,0,0,0,0
"229","Sarasota-Bradenton* FL MSA","686",656,4,8,18,2
"230","Savannah* GA MSA","165",153,0,6,6,1
"231","Scranton--Wilkes-Barre--  Hazleton* PA MSA","65",65,0,0,0,0
"232","Seattle-Tacoma-Bremerton  WA CMSA","1999",1661,92,53,193,12
"233","Sharon* PA MSA","14",11,0,3,0,0
"234","Sheboygan* WI MSA","12",12,0,0,0,0
"235","Sherman-Denison* TX MSA","15",13,2,0,0,0
"236","Shreveport-Bossier City* LA  MSA","137",137,0,0,0,0
"237","Sioux City* IA-NE MSA","17",17,0,0,0,0
"238","Sioux Falls* SD MSA","188",161,0,3,24,1
"239","South Bend* IN MSA","133",97,0,0,36,1
"240","Spokane* WA MSA","182",151,14,0,17,1
"241","Springfield* IL MSA","79",58,12,0,9,1
"242","Springfield* MO MSA","403",240,4,3,156,6
"243","Springfield* MA MSA","61",54,4,3,0,0
"244","State College* PA MSA","73",48,0,0,25,4
"245","Steubenville-Weirton* OH-WV  MSA","4",2,2,0,0,0
"246","Stockton-Lodi* CA MSA","625",620,0,0,5,1
"247","Sumter* SC MSA","43",32,6,0,5,1
"248","Syracuse* NY MSA","80",75,0,0,5,1
"249","Tallahassee* FL MSA","237",141,2,4,90,11
"250","Tampa-St. Petersburg-  Clearwater  FL MSA","2090",1400,40,34,616,48
"251","Terre Haute* IN MSA","13",13,0,0,0,0
"252","Texarkana* TX-Texarkana  AR  MSA","26",22,0,4,0,0
"253","Toledo* OH MSA","394",360,14,8,12,2
"254","Topeka* KS MSA","75",71,4,0,0,0
"255","Tucson* AZ MSA","639",569,18,4,48,3
"256","Tulsa* OK MSA","326",301,0,4,21,3
"257","Tuscaloosa* AL MSA","104",80,0,0,24,1
"258","Tyler* TX MSA","39",34,0,0,5,1
"259","Utica-Rome* NY MSA","7",7,0,0,0,0
"260","Victoria* TX MSA","13",13,0,0,0,0
"261","Visalia-Tulare-Porterville*  CA MSA","271",165,0,20,86,6
"262","Waco* TX MSA","148",42,36,0,70,9
"263","Washington-Baltimore  DC-MD-  VA-WV CMSA","3987",3473,10,16,488,17
"264","Waterloo-Cedar Falls* IA MSA","56",28,8,0,20,2
"265","Wausau* WI MSA","82",70,12,0,0,0
"266","West Palm Beach-Boca Raton  FL MSA","1354",999,2,7,346,15
"267","Wheeling* WV-OH MSA","1",1,0,0,0,0
"268","Wichita* KS MSA","168",162,2,4,0,0
"269","Wichita Falls* TX MSA","24",24,0,0,0,0
"270","Wilmington* NC MSA","408",360,2,6,40,3
"271","Yakima* WA MSA","57",49,2,6,0,0
"272","York* PA MSA","189",181,2,0,6,1
"273","Youngstown-Warren* OH MSA","92",80,4,3,5,1
"274","Yuba City* CA MSA","76",76,0,0,0,0
"275","Yuma* AZ MSA","162",162,0,0,0,0
