"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units","5-Inf_Units_Stucture"
"106","Greenville* NC MSA","166",71,6,0,89,7
"107","Greenville-Spartanburg-  Anderson* SC MSA","674",640,6,8,20,4
"108","Harrisburg-Lebanon-  Carlisle* PA MSA","154",146,0,0,8,1
"109","Hartford* CT MSA","275",260,10,0,5,1
"110","Hattiesburg* MS MSA","27",19,0,0,8,1
"111","Hickory-Morganton-Lenoir*  NC MSA","153",137,8,0,8,1
"112","Honolulu  HI MSA","81",81,0,0,0,0
"113","Houma* LA MSA","69",69,0,0,0,0
"114","Houston-Galveston-Brazoria  TX CMSA","4692",2749,4,144,1795,106
"115","Huntington-Ashland* WV-KY-  OH MSA","4",4,0,0,0,0
"116","Huntsville* AL MSA","192",148,0,8,36,3
"117","Indianapolis  IN MSA","1583",1194,18,18,353,22
"118","Iowa City* IA MSA","150",44,2,0,104,9
"119","Jackson* MI MSA","10",10,0,0,0,0
"120","Jackson* MS MSA","222",222,0,0,0,0
"121","Jackson* TN MSA","46",46,0,0,0,0
"122","Jacksonville  FL MSA","1475",662,0,0,813,38
"123","Jacksonville* NC MSA","66",61,2,3,0,0
"124","Jamestown* NY MSA","0",0,0,0,0,0
"125","Janesville-Beloit* WI MSA","27",15,4,3,5,1
"126","Johnson City-Kingsport-  Bristol* TN-VA MSA","74",72,2,0,0,0
"127","Johnstown* PA MSA","8",2,0,0,6,1
"128","Jonesboro* AR MSA","34",34,0,0,0,0
"129","Joplin* MO MSA","13",13,0,0,0,0
"130","Kalamazoo-Battle Creek* MI  MSA","125",99,0,0,26,3
"131","Kansas City  MO-KS MSA","1127",934,36,101,56,4
"132","Killeen-Temple* TX MSA","207",139,12,56,0,0
"133","Knoxville* TN MSA","365",326,4,4,31,2
"134","Kokomo* IN MSA","35",25,10,0,0,0
"135","La Crosse* WI-MN MSA","30",25,2,3,0,0
"136","Lafayette* LA MSA","261",103,0,0,158,5
"137","Lafayette* IN MSA","71",55,4,0,12,1
"138","Lake Charles* LA MSA","83",78,2,3,0,0
"139","Lakeland-Winter Haven* FL MSA","328",324,4,0,0,0
"140","Lancaster* PA MSA","102",102,0,0,0,0
"141","Lansing-East Lansing* MI MSA","137",103,0,0,34,2
"142","Laredo* TX MSA","182",139,2,7,34,1
"143","Las Cruces* NM MSA","102",56,0,46,0,0
"144","Las Vegas  NV-AZ MSA","2613",2193,16,6,398,55
"145","Lawrence* KS MSA","72",51,6,3,12,1
"146","Lawton* OK MSA","13",13,0,0,0,0
"147","Lewiston-Auburn* ME MSA","28",25,0,3,0,0
"148","Lexington* KY MSA","277",252,6,3,16,3
"149","Lima* OH MSA","9",9,0,0,0,0
"150","Lincoln* NE MSA","140",111,4,0,25,2
"151","Little Rock-North Little  Rock* AR MSA","338",184,6,3,145,16
"152","Longview-Marshall* TX MSA","14",14,0,0,0,0
"153","Los Angeles-Riverside-  Orange County  CA CMSA","3993",3251,58,83,601,39
"154","Louisville  KY-IN MSA","510",494,0,11,5,1
"155","Lubbock* TX MSA","84",82,2,0,0,0
"156","Lynchburg* VA MSA","131",103,12,16,0,0
"157","Macon* GA MSA","171",169,2,0,0,0
"158","Madison* WI MSA","255",201,22,20,12,2
"159","Mansfield* OH MSA","43",28,4,6,5,1
"160","McAllen-Edinburg-Mission*  TX MSA","534",482,10,29,13,2
"161","Medford-Ashland* OR MSA","175",134,2,10,29,4
"162","Melbourne-Titusville-Palm  Bay* FL MSA","589",527,2,8,52,3
"163","Memphis  TN-AR-MS MSA","568",568,0,0,0,0
"164","Merced* CA MSA","95",95,0,0,0,0
"165","Miami-Fort Lauderdale  FL  CMSA","2107",1329,12,12,754,22
"166","Milwaukee-Racine  WI CMSA","624",394,52,43,135,11
"167","Minneapolis-St. Paul  MN-WI  MSA","1647",1271,18,47,311,32
"168","Missoula* MT MSA","115",23,2,15,75,8
"169","Mobile* AL MSA","307",296,6,0,5,1
"170","Modesto* CA MSA","331",327,4,0,0,0
"171","Monroe* LA MSA","30",30,0,0,0,0
"172","Montgomery* AL MSA","134",134,0,0,0,0
"173","Muncie* IN MSA","20",20,0,0,0,0
"174","Myrtle Beach* SC MSA","300",193,2,4,101,7
"175","Naples* FL MSA","568",294,10,120,144,14
"176","Nashville  TN MSA","945",858,18,6,63,5
"177","New London-Norwich* CT-RI MSA","83",83,0,0,0,0
"178","New Orleans* LA MSA","308",281,10,3,14,1
"179","New York-Northern New  Jersey-Long Island  NY-NJ-  CT-PA CMSA","3515",2144,450,257,664,60
"180","Norfolk-Virginia Beach-  Newport News  VA-NC MSA","1717",691,6,23,997,5
"181","Ocala* FL MSA","353",351,2,0,0,0
"182","Odessa-Midland* TX MSA","25",23,2,0,0,0
"183","Oklahoma City* OK MSA","432",432,0,0,0,0
"184","Omaha* NE-IA MSA","526",320,8,0,198,9
"185","Orlando  FL MSA","1443",1141,6,4,292,13
"186","Owensboro* KY MSA","74",72,2,0,0,0
"187","Panama City* FL MSA","133",133,0,0,0,0
"188","Parkersburg-Marietta* WV-OH  MSA","19",19,0,0,0,0
"189","Pensacola* FL MSA","309",299,10,0,0,0
"190","Peoria-Pekin* IL MSA","112",84,6,3,19,2
"191","Philadelphia-Wilmington-  Atlantic City  PA-NJ-DE-MD  CMSA","1604",1474,44,12,74,11
"192","Phoenix-Mesa  AZ MSA","3611",3064,30,17,500,31
"193","Pine Bluff* AR MSA","8",8,0,0,0,0
"194","Pittsburgh  PA MSA","477",393,6,23,55,7
"195","Pittsfield* MA MSA","0",0,0,0,0,0
"196","Pocatello* ID MSA","16",16,0,0,0,0
"197","Portland* ME MSA","130",116,2,7,5,1
"198","Portland-Salem  OR-WA CMSA","1392",1096,50,45,201,16
"199","Providence-Fall River-  Warwick* RI-MA MSA","200",185,12,3,0,0
"200","Provo-Orem* UT MSA","198",178,4,16,0,0
"201","Pueblo* CO MSA","131",107,8,16,0,0
"202","Punta Gorda* FL MSA","186",164,0,22,0,0
"203","Raleigh-Durham-Chapel Hill  NC MSA","1352",1253,20,3,76,6
"204","Rapid City* SD MSA","38",38,0,0,0,0
"205","Reading* PA MSA","60",58,2,0,0,0
"206","Redding* CA MSA","142",87,0,48,7,1
"207","Reno* NV MSA","397",332,0,0,65,5
"208","Richland-Kennewick-Pasco*  WA MSA","105",100,2,3,0,0
"209","Richmond-Petersburg  VA MSA","826",608,0,0,218,16
"210","Roanoke* VA MSA","91",89,2,0,0,0
"211","Rochester* MN MSA","115",69,6,8,32,2
"212","Rochester* NY MSA","167",156,0,0,11,2
"213","Rockford* IL MSA","123",117,2,4,0,0
"214","Rocky Mount* NC MSA","68",51,4,0,13,1
"215","Sacramento-Yolo  CA CMSA","1913",1646,0,3,264,14
"216","Saginaw-Bay City-Midland*  MI MSA","56",34,4,3,15,2
"217","St. Cloud* MN MSA","131",37,0,3,91,2
"218","St. Joseph* MO MSA","18",13,0,0,5,1
"219","St. Louis  MO-IL MSA","1094",827,62,24,181,9
"220","Salinas* CA MSA","72",64,8,0,0,0
"221","Salt Lake City-Ogden  UT MSA","1037",665,20,45,307,8
"222","San Angelo* TX MSA","17",17,0,0,0,0
"223","San Antonio* TX MSA","1078",752,18,0,308,14
"224","San Diego  CA MSA","1339",838,8,121,372,11
"225","San Francisco-Oakland-San  Jose  CA CMSA","2270",1542,32,26,670,36
"226","San Luis Obispo-Atascadero-  Paso Robles* CA MSA","164",157,0,7,0,0
"227","Santa Barbara-Santa Maria-  Lompoc* CA MSA","82",77,2,3,0,0
"228","Santa Fe* NM MSA","61",53,0,0,8,1
"229","Sarasota-Bradenton* FL MSA","857",702,4,44,107,12
"230","Savannah* GA MSA","188",131,0,0,57,8
"231","Scranton--Wilkes-Barre--  Hazleton* PA MSA","59",54,0,0,5,1
"232","Seattle-Tacoma-Bremerton  WA CMSA","1854",1379,70,106,299,15
"233","Sharon* PA MSA","7",7,0,0,0,0
"234","Sheboygan* WI MSA","12",8,4,0,0,0
"235","Sherman-Denison* TX MSA","20",18,2,0,0,0
"236","Shreveport-Bossier City* LA  MSA","76",76,0,0,0,0
"237","Sioux City* IA-NE MSA","14",9,0,0,5,1
"238","Sioux Falls* SD MSA","78",78,0,0,0,0
"239","South Bend* IN MSA","91",53,2,0,36,6
"240","Spokane* WA MSA","178",129,2,7,40,3
"241","Springfield* IL MSA","69",54,10,0,5,1
"242","Springfield* MO MSA","203",195,4,4,0,0
"243","Springfield* MA MSA","73",67,0,0,6,1
"244","State College* PA MSA","23",23,0,0,0,0
"245","Steubenville-Weirton* OH-WV  MSA","3",3,0,0,0,0
"246","Stockton-Lodi* CA MSA","451",451,0,0,0,0
"247","Sumter* SC MSA","10",10,0,0,0,0
"248","Syracuse* NY MSA","59",54,0,0,5,1
"249","Tallahassee* FL MSA","179",99,80,0,0,0
"250","Tampa-St. Petersburg-  Clearwater  FL MSA","1680",1510,52,3,115,7
"251","Terre Haute* IN MSA","11",11,0,0,0,0
"252","Texarkana* TX-Texarkana  AR  MSA","18",18,0,0,0,0
"253","Toledo* OH MSA","150",140,10,0,0,0
"254","Topeka* KS MSA","63",51,0,12,0,0
"255","Tucson* AZ MSA","420",416,0,4,0,0
"256","Tulsa* OK MSA","573",335,0,0,238,1
"257","Tuscaloosa* AL MSA","49",49,0,0,0,0
"258","Tyler* TX MSA","40",30,0,3,7,1
"259","Utica-Rome* NY MSA","9",9,0,0,0,0
"260","Victoria* TX MSA","6",6,0,0,0,0
"261","Visalia-Tulare-Porterville*  CA MSA","157",157,0,0,0,0
"262","Waco* TX MSA","31",23,8,0,0,0
"263","Washington-Baltimore  DC-MD-  VA-WV CMSA","4913",3199,136,124,1454,34
"264","Waterloo-Cedar Falls* IA MSA","57",13,0,4,40,3
"265","Wausau* WI MSA","21",21,0,0,0,0
"266","West Palm Beach-Boca Raton  FL MSA","1612",999,24,39,550,38
"267","Wheeling* WV-OH MSA","2",2,0,0,0,0
"268","Wichita* KS MSA","254",242,12,0,0,0
"269","Wichita Falls* TX MSA","228",16,0,0,212,7
"270","Wilmington* NC MSA","260",260,0,0,0,0
"271","Yakima* WA MSA","40",34,2,4,0,0
"272","York* PA MSA","113",111,2,0,0,0
"273","Youngstown-Warren* OH MSA","91",77,8,6,0,0
"274","Yuba City* CA MSA","91",89,2,0,0,0
"275","Yuma* AZ MSA","139",139,0,0,0,0
