"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units","5-Inf_Units_Stucture"
"222","Muncie, IN","12",12,0,0,0,0
"223","Muskegon-Norton Shores, MI","20",20,0,0,0,0
"224","Myrtle Beach-Conway-North Myrtle Beach,  SC","1443",520,6,26,891,27
"225","Napa, CA","5",5,0,0,0,0
"226","Naples-Marco Island,* FL","293",243,0,36,14,2
"227","Nashville-Davidson--Murfreesboro,*  TN","1133",1021,26,12,74,5
"228","New Haven-Milford, CT","67",46,4,0,17,1
"229","New Orleans-Metairie-Kenner,* LA","89",85,4,0,0,0
"230","New York-Northern New Jersey-Long Island,*  NY-NJ-PA","4600",1300,512,599,2189,92
"231","Niles-Benton Harbor, MI","11",11,0,0,0,0
"232","Norwich-New London,* CT","52",52,0,0,0,0
"233","Ocala,* FL","676",484,0,0,192,22
"234","Ocean City,* NJ","192",97,52,12,31,4
"235","Odessa,* TX","20",20,0,0,0,0
"236","Ogden-Clearfield, UT","311",293,4,3,11,2
"237","Oklahoma City,* OK","748",658,4,4,82,6
"238","Olympia, WA","115",110,0,0,5,1
"239","Omaha-Council Bluffs,* NE-IA","309",293,8,0,8,1
"240","Orlando,* FL","2249",1951,6,63,229,11
"241","Oshkosh-Neenah, WI","129",23,2,0,104,8
"242","Owensboro, KY","24",16,0,8,0,0
"243","Oxnard-Thousand Oaks-Ventura, CA","199",110,0,4,85,7
"244","Palm Bay-Melbourne-Titusville,* FL","696",461,4,0,231,13
"245","Panama City-Lynn Haven,* FL","379",85,4,0,290,3
"246","Parkersburg-Marietta, WV-OH","14",14,0,0,0,0
"247","Pascagoula, MS","75",75,0,0,0,0
"248","Pensacola-Ferry Pass-Brent, FL","309",289,0,0,20,4
"249","Peoria, IL","68",38,22,0,8,1
"250","Philadelphia-Camden-Wilmington,*  PA-NJ-DE-MD","1391",975,10,14,392,23
"251","Phoenix-Mesa-Scottsdale, AZ","4915",3593,44,213,1065,82
"252","Pine Bluff, AR","14",9,0,0,5,1
"253","Pittsburgh,* PA","393",321,8,19,45,5
"254","Pittsfield, MA","1",1,0,0,0,0
"255","Pocatello, ID","28",28,0,0,0,0
"256","Port St. Lucie-Fort Pierce,* FL","799",726,0,8,65,9
"257","Portland-South Portland-Biddeford,  ME","158",141,4,3,10,2
"258","Portland-Vancouver-Beaverton,* OR-WA","1137",788,12,23,314,NA
"259","Prescott, AZ","248",248,0,0,0,0
"260","Providence-New Bedford-Fall River,  RI-MA","275",212,16,6,41,6
"261","Provo-Orem, UT","424",400,0,0,24,2
"262","Pueblo,* CO","187",103,84,0,0,0
"263","Punta Gorda,* FL","320",201,4,8,107,8
"264","Racine, WI","41",35,6,0,0,0
"265","Raleigh-Cary,* NC","1874",1024,20,0,830,25
"266","Rapid City, SD","62",57,2,3,0,0
"267","Reading, PA","57",37,8,0,12,1
"268","Redding,* CA","129",112,2,3,12,2
"269","Reno-Sparks,* NV","340",248,0,0,92,1
"270","Richmond,* VA","726",689,10,11,16,2
"271","Riverside-San Bernardino-Ontario,*  CA","3339",2974,42,36,287,45
"272","Roanoke, VA","103",101,2,0,0,0
"273","Rochester, MN","61",61,0,0,0,0
"274","Rochester, NY","84",79,0,0,5,1
"275","Rockford, IL","194",146,40,8,0,0
"276","Rocky Mount, NC","39",35,4,0,0,0
"277","Rome,* GA","48",32,8,0,8,1
"278","Sacramento--Arden-Arcade--Roseville,*  CA","747",692,4,15,36,6
"279","Saginaw-Saginaw Township North, MI","18",16,2,0,0,0
"280","Salem,* OR","109",84,2,3,20,2
"281","Salinas, CA","46",46,0,0,0,0
"282","Salisbury, MD","60",37,0,0,23,1
"283","Salt Lake City,* UT","494",478,2,3,11,2
"284","San Angelo, TX","43",43,0,0,0,0
"285","San Antonio, TX","2231",1278,34,180,739,35
"286","San Diego-Carlsbad-San Marcos,* CA","478",415,6,20,37,3
"287","San Francisco-Oakland-Fremont,* CA","772",468,8,10,286,22
"288","San Jose-Sunnyvale-Santa Clara,* CA","322",148,0,7,167,5
"289","San Luis Obispo-Paso Robles,* CA","94",94,0,0,0,0
"290","Sandusky, OH","6",1,0,0,5,1
"291","Santa Barbara-Santa Maria-Goleta,  CA","13",11,2,0,0,0
"292","Santa Cruz-Watsonville, CA","16",16,0,0,0,0
"293","Santa Fe,* NM","37",37,0,0,0,0
"294","Santa Rosa-Petaluma, CA","51",45,6,0,0,0
"295","Sarasota-Bradenton-Venice,* FL","1382",952,6,23,401,28
"296","Savannah, GA","252",224,2,4,22,2
"297","Scranton--Wilkes-Barre, PA","21",18,0,3,0,0
"298","Seattle-Tacoma-Bellevue,* WA","1817",1196,68,73,480,53
"299","Sebastian-Vero Beach,* FL","348",348,0,0,0,0
"300","Sheboygan, WI","13",13,0,0,0,0
"301","Sherman-Denison, TX","3",3,0,0,0,0
"302","Shreveport-Bossier City, LA","144",144,0,0,0,0
"303","Sioux City, IA-NE-SD","12",12,0,0,0,0
"304","Sioux Falls, SD","86",84,2,0,0,0
"305","South Bend-Mishawaka, IN-MI","39",39,0,0,0,0
"306","Spartanburg, SC","199",199,0,0,0,0
"307","Spokane, WA","167",114,0,0,53,3
"308","Springfield, IL","36",24,6,0,6,1
"309","Springfield, MA","54",50,4,0,0,0
"310","Springfield, MO","333",189,34,15,95,7
"311","Springfield, OH","16",16,0,0,0,0
"312","St. Cloud, MN","50",38,0,0,12,2
"313","St. George, UT","220",200,0,0,20,2
"314","St. Joseph, MO-KS","12",5,2,0,5,1
"315","St. Louis,* MO-IL","812",715,10,13,74,6
"316","State College, PA","57",53,4,0,0,0
"317","Stockton,* CA","310",310,0,0,0,0
"318","Sumter,* SC","54",48,2,4,0,0
"319","Syracuse, NY","57",57,0,0,0,0
"320","Tallahassee, FL","377",239,4,7,127,8
"321","Tampa-St. Petersburg-Clearwater,* FL","2341",1892,0,11,438,NA
"322","Texarkana, TX-Texarkana, AR","13",11,2,0,0,0
"323","Toledo, OH","120",80,6,4,30,1
"324","Topeka, KS","64",64,0,0,0,0
"325","Trenton-Ewing,* NJ","59",59,0,0,0,0
"326","Tucson, AZ","784",713,12,11,48,3
"327","Tulsa,* OK","367",357,4,0,6,1
"328","Tuscaloosa, AL","130",130,0,0,0,0
"329","Tyler, TX","47",37,0,0,10,2
"330","Utica-Rome, NY","2",2,0,0,0,0
"331","Valdosta, GA","102",66,2,0,34,3
"332","Vallejo-Fairfield, CA","71",71,0,0,0,0
"333","Victoria, TX","33",12,0,8,13,1
"334","Vineland-Millville-Bridgeton,* NJ","49",49,0,0,0,0
"335","Virginia Beach-Norfolk-Newport News,  VA-NC","721",601,20,34,66,7
"336","Visalia-Porterville, CA","327",307,0,20,0,0
"337","Waco, TX","95",85,6,4,0,0
"338","Warner Robins, GA","130",130,0,0,0,0
"339","Washington-Arlington-Alexandria,*  DC-VA-MD-WV","3046",1655,2,0,1389,23
"340","Waterloo-Cedar Falls, IA","22",22,0,0,0,0
"341","Wausau, WI","31",25,6,0,0,0
"342","Weirton-Steubenville, WV-OH","1",1,0,0,0,0
"343","Wenatchee, WA","24",24,0,0,0,0
"344","Wheeling, WV-OH","0",0,0,0,0,0
"345","Wichita Falls, TX","50",30,0,20,0,0
"346","Wichita, KS","225",221,4,0,0,0
"347","Williamsport, PA","1",1,0,0,0,0
"348","Wilmington,* NC","587",542,4,3,38,3
"349","Winchester, VA-WV","99",99,0,0,0,0
"350","Winston-Salem, NC","322",273,0,3,46,2
"351","Worcester, MA","255",128,6,16,105,5
"352","Yakima, WA","21",21,0,0,0,0
"353","York-Hanover, PA","142",137,0,0,5,1
"354","Youngstown-Warren-Boardman, OH-PA","50",48,2,0,0,0
"355","Yuba City, CA","166",166,0,0,0,0
"356","Yuma, AZ","142",142,0,0,0,0
