"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units","5-Inf_Units_Stucture"
"58","Corpus Christi* TX MSA","48",43,2,3,0,0
"59","Corvallis OR MSA*","20",20,0,0,0,0
"60","Cumberland* MD-WV MSA","8",8,0,0,0,0
"61","Dallas-Fort Worth  TX CMSA","3278",2933,28,43,274,12
"62","Danville* VA MSA","24",24,0,0,0,0
"63","Davenport-Moline-Rock  Island* IA-IL MSA","52",26,2,0,24,2
"64","Dayton-Springfield* OH MSA","232",109,2,7,114,11
"65","Daytona Beach* FL MSA","390",340,2,13,35,1
"66","Decatur* Al MSA","22",22,0,0,0,0
"67","Decatur* IL MSA","4",4,0,0,0,0
"68","Denver-Boulder-Greeley  CO  CMSA","1992",1752,14,13,213,13
"69","Des Moines* IA MSA","106",85,0,16,5,1
"70","Detroit-Ann Arbor-Flint  MI  CMSA","1709",1150,36,65,458,24
"71","Dothan* AL MSA","38",30,0,3,5,1
"72","Dover* DE MSA","48",48,0,0,0,0
"73","Dubuque* IA MSA","15",11,0,4,0,0
"74","Duluth-Superior* MN-WI MSA","38",25,2,0,11,1
"75","Eau Claire* WI MSA","21",21,0,0,0,0
"76","El Paso* TX MSA","178",178,0,0,0,0
"77","Elkhart-Goshen* IN MSA","58",58,0,0,0,0
"78","Elmira* NY MSA","22",2,0,0,20,1
"79","Enid* OK MSA","4",4,0,0,0,0
"80","Erie* PA MSA","25",19,0,0,6,1
"81","Eugene-Springfield* OR MSA","104",98,6,0,0,0
"82","Evansville-Henderson* IN-KY  MSA","99",90,6,3,0,0
"83","Fargo-Moorhead* ND-MN MSA","7",7,0,0,0,0
"84","Fayetteville* NC MSA","139",91,0,8,40,4
"85","Fayetteville-Springdale-  Rogers* AR MSA","154",152,2,0,0,0
"86","Flagstaff* AZ-UT MSA","76",58,2,0,16,2
"87","Florence* AL MSA","12",7,0,0,5,1
"88","Florence* SC MSA","48",42,0,0,6,1
"89","Fort Collins-Loveland* CO MSA","254",187,2,7,58,6
"90","Fort Myers-Cape Coral* FL MSA","1004",421,48,63,472,25
"91","Fort Pierce-Port St. Lucie*  FL MSA","145",141,0,4,0,0
"92","Fort Smith* AR-OK MSA","31",27,4,0,0,0
"93","Fort Walton Beach* FL MSA","124",104,0,3,17,2
"94","Fort Wayne* IN MSA","162",158,4,0,0,0
"95","Fresno  CA MSA","337",259,10,68,0,0
"96","Gadsden* AL MSA","5",5,0,0,0,0
"97","Gainesville* FL MSA","471",93,0,0,378,20
"98","Glens Falls* NY MSA","12",12,0,0,0,0
"99","Goldsboro* NC MSA","45",45,0,0,0,0
"100","Grand Forks* ND-MN MSA","0",0,0,0,0,0
"101","Grand Junction* CO MSA","98",95,0,3,0,0
"102","Grand Rapids-Muskegon-  Holland  MI MSA","406",330,2,3,71,3
"103","Great Falls* MT MSA","2",2,0,0,0,0
"104","Green Bay* WI MSA","95",76,14,0,5,1
"105","Greensboro--Winston-Salem--  High Point  NC MSA","787",683,0,4,100,13
"106","Greenville* NC MSA","52",50,2,0,0,0
"107","Greenville-Spartanburg-  Anderson* SC MSA","626",539,52,0,35,3
"108","Harrisburg-Lebanon-  Carlisle* PA MSA","100",91,2,7,0,0
"109","Hartford* CT MSA","156",133,2,0,21,2
"110","Hattiesburg* MS MSA","6",6,0,0,0,0
"111","Hickory-Morganton-Lenoir*  NC MSA","144",136,8,0,0,0
"112","Honolulu  HI MSA","184",161,0,0,23,4
"113","Houma* LA MSA","61",61,0,0,0,0
"114","Houston-Galveston-Brazoria  TX CMSA","2570",2281,2,0,287,23
"115","Huntington-Ashland* WV-KY-  OH MSA","3",3,0,0,0,0
"116","Huntsville* AL MSA","104",69,0,0,35,3
"117","Indianapolis  IN MSA","1124",1017,34,12,61,6
"118","Iowa City* IA MSA","42",10,2,0,30,1
"119","Jackson* MI MSA","10",10,0,0,0,0
"120","Jackson* MS MSA","293",212,2,0,79,7
"121","Jackson* TN MSA","48",48,0,0,0,0
"122","Jacksonville  FL MSA","691",623,4,0,64,5
"123","Jacksonville* NC MSA","62",54,0,8,0,0
"124","Jamestown* NY MSA","0",0,0,0,0,0
"125","Janesville-Beloit* WI MSA","28",19,4,0,5,1
"126","Johnson City-Kingsport-  Bristol* TN-VA MSA","63",58,0,0,5,1
"127","Johnstown* PA MSA","2",2,0,0,0,0
"128","Jonesboro* AR MSA","15",9,2,4,0,0
"129","Joplin* MO MSA","16",16,0,0,0,0
"130","Kalamazoo-Battle Creek* MI  MSA","75",66,2,0,7,1
"131","Kansas City  MO-KS MSA","1398",570,24,10,794,19
"132","Killeen-Temple* TX MSA","228",128,16,68,16,1
"133","Knoxville* TN MSA","342",221,4,11,106,6
"134","Kokomo* IN MSA","29",25,4,0,0,0
"135","La Crosse* WI-MN MSA","56",16,0,40,0,0
"136","Lafayette* LA MSA","75",75,0,0,0,0
"137","Lafayette* IN MSA","76",59,2,8,7,1
"138","Lake Charles* LA MSA","73",73,0,0,0,0
"139","Lakeland-Winter Haven* FL MSA","293",283,10,0,0,0
"140","Lancaster* PA MSA","74",71,0,3,0,0
"141","Lansing-East Lansing* MI MSA","122",76,2,0,44,4
"142","Laredo* TX MSA","123",105,0,0,18,1
"143","Las Cruces* NM MSA","56",54,2,0,0,0
"144","Las Vegas  NV-AZ MSA","2384",1665,6,0,713,45
"145","Lawrence* KS MSA","79",25,54,0,0,0
"146","Lawton* OK MSA","10",10,0,0,0,0
"147","Lewiston-Auburn* ME MSA","5",5,0,0,0,0
"148","Lexington* KY MSA","225",204,2,19,0,0
"149","Lima* OH MSA","3",3,0,0,0,0
"150","Lincoln* NE MSA","92",61,2,0,29,2
"151","Little Rock-North Little  Rock* AR MSA","168",164,0,4,0,0
"152","Longview-Marshall* TX MSA","18",18,0,0,0,0
"153","Los Angeles-Riverside-  Orange County  CA CMSA","2951",2536,22,47,346,24
"154","Louisville  KY-IN MSA","648",468,2,0,178,13
"155","Lubbock* TX MSA","103",91,12,0,0,0
"156","Lynchburg* VA MSA","113",87,26,0,0,0
"157","Macon* GA MSA","138",138,0,0,0,0
"158","Madison* WI MSA","424",155,16,15,238,5
"159","Mansfield* OH MSA","21",11,0,0,10,1
"160","McAllen-Edinburg-Mission*  TX MSA","429",380,6,25,18,3
"161","Medford-Ashland* OR MSA","106",77,4,4,21,3
"162","Melbourne-Titusville-Palm  Bay* FL MSA","281",270,6,0,5,1
"163","Memphis  TN-AR-MS MSA","594",356,158,0,80,1
"164","Merced* CA MSA","73",73,0,0,0,0
"165","Miami-Fort Lauderdale  FL  CMSA","1601",1276,16,73,236,35
"166","Milwaukee-Racine  WI CMSA","367",263,18,3,83,11
"167","Minneapolis-St. Paul  MN-WI  MSA","1139",883,18,69,169,14
"168","Missoula* MT MSA","87",7,0,0,80,6
"169","Mobile* AL MSA","281",262,6,0,13,2
"170","Modesto* CA MSA","193",191,2,0,0,0
"171","Monroe* LA MSA","25",25,0,0,0,0
"172","Montgomery* AL MSA","92",92,0,0,0,0
"173","Muncie* IN MSA","10",10,0,0,0,0
"174","Myrtle Beach* SC MSA","172",148,2,0,22,3
"175","Naples* FL MSA","570",290,12,68,200,13
"176","Nashville  TN MSA","843",804,4,28,7,1
"177","New London-Norwich* CT-RI MSA","51",51,0,0,0,0
"178","New Orleans* LA MSA","246",224,10,0,12,1
"179","New York-Northern New  Jersey-Long Island  NY-NJ-  CT-PA CMSA","4545",1579,340,193,2433,54
"180","Norfolk-Virginia Beach-  Newport News  VA-NC MSA","668",497,0,0,171,15
"181","Ocala* FL MSA","225",225,0,0,0,0
"182","Odessa-Midland* TX MSA","18",18,0,0,0,0
"183","Oklahoma City* OK MSA","339",331,8,0,0,0
"184","Omaha* NE-IA MSA","213",210,0,3,0,0
"185","Orlando  FL MSA","1696",1096,0,12,588,41
"186","Owensboro* KY MSA","42",42,0,0,0,0
"187","Panama City* FL MSA","94",79,4,3,8,1
"188","Parkersburg-Marietta* WV-OH  MSA","16",9,0,7,0,0
"189","Pensacola* FL MSA","171",171,0,0,0,0
"190","Peoria-Pekin* IL MSA","58",56,2,0,0,0
"191","Philadelphia-Wilmington-  Atlantic City  PA-NJ-DE-MD  CMSA","1232",1067,48,7,110,11
"192","Phoenix-Mesa  AZ MSA","4224",2812,18,113,1281,93
"193","Pine Bluff* AR MSA","6",6,0,0,0,0
"194","Pittsburgh  PA MSA","371",289,4,15,63,7
"195","Pittsfield* MA MSA","0",0,0,0,0,0
"196","Pocatello* ID MSA","6",6,0,0,0,0
"197","Portland* ME MSA","76",66,2,8,0,0
"198","Portland-Salem  OR-WA CMSA","1339",993,16,37,293,27
"199","Providence-Fall River-  Warwick* RI-MA MSA","168",144,6,3,15,2
"200","Provo-Orem* UT MSA","214",142,4,44,24,2
"201","Pueblo* CO MSA","133",93,16,0,24,3
"202","Punta Gorda* FL MSA","110",89,0,16,5,1
"203","Raleigh-Durham-Chapel Hill  NC MSA","1715",1205,4,24,482,24
"204","Rapid City* SD MSA","27",22,0,0,5,1
"205","Reading* PA MSA","67",61,6,0,0,0
"206","Redding* CA MSA","64",64,0,0,0,0
"207","Reno* NV MSA","317",234,2,0,81,6
"208","Richland-Kennewick-Pasco*  WA MSA","70",65,0,0,5,1
"209","Richmond-Petersburg  VA MSA","451",446,0,0,5,1
"210","Roanoke* VA MSA","113",65,0,0,48,2
"211","Rochester* MN MSA","59",59,0,0,0,0
"212","Rochester* NY MSA","102",86,0,0,16,2
"213","Rockford* IL MSA","102",100,2,0,0,0
"214","Rocky Mount* NC MSA","27",27,0,0,0,0
"215","Sacramento-Yolo  CA CMSA","1211",1100,6,0,105,8
"216","Saginaw-Bay City-Midland*  MI MSA","28",11,4,8,5,1
"217","St. Cloud* MN MSA","49",44,0,0,5,1
"218","St. Joseph* MO MSA","4",4,0,0,0,0
"219","St. Louis  MO-IL MSA","760",685,10,3,62,5
"220","Salinas* CA MSA","62",62,0,0,0,0
"221","Salt Lake City-Ogden  UT MSA","836",528,16,23,269,8
"222","San Angelo* TX MSA","30",30,0,0,0,0
"223","San Antonio* TX MSA","1294",701,2,0,591,43
"224","San Diego  CA MSA","1210",1039,0,47,124,17
"225","San Francisco-Oakland-San  Jose  CA CMSA","1791",920,20,44,807,44
"226","San Luis Obispo-Atascadero-  Paso Robles* CA MSA","103",97,0,0,6,1
"227","Santa Barbara-Santa Maria-  Lompoc* CA MSA","57",48,4,0,5,1
"228","Santa Fe* NM MSA","59",31,0,3,25,2
"229","Sarasota-Bradenton* FL MSA","524",458,6,47,13,2
"230","Savannah* GA MSA","126",115,2,4,5,1
"231","Scranton--Wilkes-Barre--  Hazleton* PA MSA","27",27,0,0,0,0
"232","Seattle-Tacoma-Bremerton  WA CMSA","1490",1184,36,38,232,15
"233","Sharon* PA MSA","8",8,0,0,0,0
"234","Sheboygan* WI MSA","2",2,0,0,0,0
"235","Sherman-Denison* TX MSA","6",6,0,0,0,0
"236","Shreveport-Bossier City* LA  MSA","68",68,0,0,0,0
"237","Sioux City* IA-NE MSA","3",3,0,0,0,0
"238","Sioux Falls* SD MSA","81",62,2,0,17,1
"239","South Bend* IN MSA","55",55,0,0,0,0
"240","Spokane* WA MSA","73",69,4,0,0,0
"241","Springfield* IL MSA","43",33,6,4,0,0
"242","Springfield* MO MSA","237",132,6,3,96,6
"243","Springfield* MA MSA","21",21,0,0,0,0
"244","State College* PA MSA","30",28,2,0,0,0
"245","Steubenville-Weirton* OH-WV  MSA","2",0,2,0,0,0
"246","Stockton-Lodi* CA MSA","257",257,0,0,0,0
"247","Sumter* SC MSA","21",21,0,0,0,0
"248","Syracuse* NY MSA","38",38,0,0,0,0
"249","Tallahassee* FL MSA","109",95,14,0,0,0
"250","Tampa-St. Petersburg-  Clearwater  FL MSA","1279",1124,72,18,65,8
"251","Terre Haute* IN MSA","7",7,0,0,0,0
"252","Texarkana* TX-Texarkana  AR  MSA","20",10,2,0,8,1
"253","Toledo* OH MSA","129",127,2,0,0,0
"254","Topeka* KS MSA","38",38,0,0,0,0
"255","Tucson* AZ MSA","535",479,10,0,46,2
"256","Tulsa* OK MSA","323",224,10,0,89,12
"257","Tuscaloosa* AL MSA","307",55,0,0,252,3
"258","Tyler* TX MSA","30",25,0,0,5,1
"259","Utica-Rome* NY MSA","4",4,0,0,0,0
"260","Victoria* TX MSA","17",17,0,0,0,0
"261","Visalia-Tulare-Porterville*  CA MSA","118",118,0,0,0,0
"262","Waco* TX MSA","95",74,0,0,21,2
"263","Washington-Baltimore  DC-MD-  VA-WV CMSA","4413",2998,4,9,1402,50
"264","Waterloo-Cedar Falls* IA MSA","7",5,2,0,0,0
"265","Wausau* WI MSA","16",16,0,0,0,0
"266","West Palm Beach-Boca Raton  FL MSA","851",630,0,0,221,4
"267","Wheeling* WV-OH MSA","1",1,0,0,0,0
"268","Wichita* KS MSA","138",134,4,0,0,0
"269","Wichita Falls* TX MSA","16",16,0,0,0,0
"270","Wilmington* NC MSA","206",193,0,0,13,2
"271","Yakima* WA MSA","16",16,0,0,0,0
"272","York* PA MSA","74",74,0,0,0,0
"273","Youngstown-Warren* OH MSA","66",60,6,0,0,0
"274","Yuba City* CA MSA","18",18,0,0,0,0
"275","Yuma* AZ MSA","86",86,0,0,0,0
