"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units","5-Inf_Units_Stucture"
"79","Enid* OK MSA","3",3,0,0,0,0
"80","Erie* PA MSA","33",33,0,0,0,0
"81","Eugene-Springfield* OR MSA","110",102,8,0,0,0
"82","Evansville-Henderson* IN-KY  MSA","139",126,8,0,5,1
"83","Fargo-Moorhead* ND-MN MSA","287",115,2,4,166,7
"84","Fayetteville* NC MSA","91",91,0,0,0,0
"85","Fayetteville-Springdale-  Rogers* AR MSA","241",223,0,0,18,1
"86","Flagstaff* AZ-UT MSA","41",41,0,0,0,0
"87","Florence* AL MSA","7",7,0,0,0,0
"88","Florence* SC MSA","59",51,2,0,6,1
"89","Fort Collins-Loveland* CO MSA","343",262,0,4,77,8
"90","Fort Myers-Cape Coral* FL MSA","1102",586,46,84,386,23
"91","Fort Pierce-Port St. Lucie*  FL MSA","330",281,8,21,20,3
"92","Fort Smith* AR-OK MSA","35",31,4,0,0,0
"93","Fort Walton Beach* FL MSA","117",104,2,4,7,1
"94","Fort Wayne* IN MSA","265",243,10,0,12,2
"95","Fresno  CA MSA","389",346,0,43,0,0
"96","Gadsden* AL MSA","9",9,0,0,0,0
"97","Gainesville* FL MSA","159",110,2,8,39,4
"98","Glens Falls* NY MSA","41",41,0,0,0,0
"99","Goldsboro* NC MSA","32",32,0,0,0,0
"100","Grand Forks* ND-MN MSA","9",9,0,0,0,0
"101","Grand Junction* CO MSA","131",131,0,0,0,0
"102","Grand Rapids-Muskegon-  Holland  MI MSA","786",673,10,25,78,11
"103","Great Falls* MT MSA","10",8,2,0,0,0
"104","Green Bay* WI MSA","154",115,10,0,29,4
"105","Greensboro--Winston-Salem--  High Point  NC MSA","1078",853,10,15,200,9
"106","Greenville* NC MSA","114",54,28,0,32,3
"107","Greenville-Spartanburg-  Anderson* SC MSA","654",619,16,0,19,1
"108","Harrisburg-Lebanon-  Carlisle* PA MSA","226",160,0,0,66,2
"109","Hartford* CT MSA","335",293,12,6,24,4
"110","Hattiesburg* MS MSA","10",10,0,0,0,0
"111","Hickory-Morganton-Lenoir*  NC MSA","184",182,2,0,0,0
"112","Honolulu  HI MSA","168",86,0,0,82,11
"113","Houma* LA MSA","62",62,0,0,0,0
"114","Houston-Galveston-Brazoria  TX CMSA","2915",2651,0,198,66,5
"115","Huntington-Ashland* WV-KY-  OH MSA","3",3,0,0,0,0
"116","Huntsville* AL MSA","90",86,0,4,0,0
"117","Indianapolis  IN MSA","2033",1548,48,20,417,22
"118","Iowa City* IA MSA","40",36,0,4,0,0
"119","Jackson* MI MSA","33",17,0,0,16,1
"120","Jackson* MS MSA","187",183,0,4,0,0
"121","Jackson* TN MSA","279",71,0,0,208,10
"122","Jacksonville  FL MSA","934",926,8,0,0,0
"123","Jacksonville* NC MSA","227",67,0,0,160,10
"124","Jamestown* NY MSA","1",1,0,0,0,0
"125","Janesville-Beloit* WI MSA","37",19,10,3,5,1
"126","Johnson City-Kingsport-  Bristol* TN-VA MSA","88",88,0,0,0,0
"127","Johnstown* PA MSA","16",10,0,0,6,1
"128","Jonesboro* AR MSA","27",27,0,0,0,0
"129","Joplin* MO MSA","23",23,0,0,0,0
"130","Kalamazoo-Battle Creek* MI  MSA","194",121,2,0,71,3
"131","Kansas City  MO-KS MSA","914",823,20,31,40,2
"132","Killeen-Temple* TX MSA","296",142,54,100,0,0
"133","Knoxville* TN MSA","391",302,6,7,76,5
"134","Kokomo* IN MSA","31",29,2,0,0,0
"135","La Crosse* WI-MN MSA","46",36,10,0,0,0
"136","Lafayette* LA MSA","97",91,6,0,0,0
"137","Lafayette* IN MSA","118",82,0,0,36,1
"138","Lake Charles* LA MSA","182",83,0,0,99,3
"139","Lakeland-Winter Haven* FL MSA","328",328,0,0,0,0
"140","Lancaster* PA MSA","98",98,0,0,0,0
"141","Lansing-East Lansing* MI MSA","174",119,4,3,48,4
"142","Laredo* TX MSA","179",141,2,11,25,1
"143","Las Cruces* NM MSA","66",54,0,12,0,0
"144","Las Vegas  NV-AZ MSA","2494",2162,4,16,312,20
"145","Lawrence* KS MSA","46",33,10,3,0,0
"146","Lawton* OK MSA","11",11,0,0,0,0
"147","Lewiston-Auburn* ME MSA","15",15,0,0,0,0
"148","Lexington* KY MSA","287",234,48,0,5,1
"149","Lima* OH MSA","9",9,0,0,0,0
"150","Lincoln* NE MSA","158",125,6,0,27,3
"151","Little Rock-North Little  Rock* AR MSA","264",224,2,38,0,0
"152","Longview-Marshall* TX MSA","7",7,0,0,0,0
"153","Los Angeles-Riverside-  Orange County  CA CMSA","5138",3652,50,60,1376,67
"154","Louisville  KY-IN MSA","573",519,6,4,44,4
"155","Lubbock* TX MSA","107",87,20,0,0,0
"156","Lynchburg* VA MSA","101",83,10,8,0,0
"157","Macon* GA MSA","262",160,0,0,102,18
"158","Madison* WI MSA","236",175,18,24,19,3
"159","Mansfield* OH MSA","49",33,6,4,6,1
"160","McAllen-Edinburg-Mission*  TX MSA","563",497,22,27,17,3
"161","Medford-Ashland* OR MSA","137",117,2,4,14,2
"162","Melbourne-Titusville-Palm  Bay* FL MSA","414",380,0,4,30,3
"163","Memphis  TN-AR-MS MSA","716",626,0,0,90,7
"164","Merced* CA MSA","103",103,0,0,0,0
"165","Miami-Fort Lauderdale  FL  CMSA","2086",1425,22,68,571,20
"166","Milwaukee-Racine  WI CMSA","526",397,24,24,81,9
"167","Minneapolis-St. Paul  MN-WI  MSA","1874",1586,38,63,187,23
"168","Missoula* MT MSA","101",27,8,8,58,4
"169","Mobile* AL MSA","290",283,2,0,5,1
"170","Modesto* CA MSA","243",243,0,0,0,0
"171","Monroe* LA MSA","29",29,0,0,0,0
"172","Montgomery* AL MSA","123",123,0,0,0,0
"173","Muncie* IN MSA","37",23,0,4,10,1
"174","Myrtle Beach* SC MSA","260",171,6,8,75,7
"175","Naples* FL MSA","650",302,10,83,255,23
"176","Nashville  TN MSA","1245",912,24,50,259,23
"177","New London-Norwich* CT-RI MSA","80",76,4,0,0,0
"178","New Orleans* LA MSA","306",246,10,4,46,5
"179","New York-Northern New  Jersey-Long Island  NY-NJ-  CT-PA CMSA","4211",2536,566,253,856,56
"180","Norfolk-Virginia Beach-  Newport News  VA-NC MSA","602",563,2,16,21,4
"181","Ocala* FL MSA","266",233,2,31,0,0
"182","Odessa-Midland* TX MSA","40",32,0,0,8,1
"183","Oklahoma City* OK MSA","404",402,2,0,0,0
"184","Omaha* NE-IA MSA","664",400,2,12,250,25
"185","Orlando  FL MSA","1849",1559,2,8,280,20
"186","Owensboro* KY MSA","73",69,0,4,0,0
"187","Panama City* FL MSA","84",78,6,0,0,0
"188","Parkersburg-Marietta* WV-OH  MSA","18",13,2,3,0,0
"189","Pensacola* FL MSA","250",187,6,0,57,1
"190","Peoria-Pekin* IL MSA","131",105,2,0,24,3
"191","Philadelphia-Wilmington-  Atlantic City  PA-NJ-DE-MD  CMSA","1826",1543,42,20,221,23
"192","Phoenix-Mesa  AZ MSA","4061",3170,34,56,801,47
"193","Pine Bluff* AR MSA","11",9,2,0,0,0
"194","Pittsburgh  PA MSA","582",464,10,32,76,5
"195","Pittsfield* MA MSA","0",0,0,0,0,0
"196","Pocatello* ID MSA","17",9,0,8,0,0
"197","Portland* ME MSA","216",134,0,12,70,3
"198","Portland-Salem  OR-WA CMSA","1412",1105,82,23,202,23
"199","Providence-Fall River-  Warwick* RI-MA MSA","251",225,18,3,5,1
"200","Provo-Orem* UT MSA","355",261,14,34,46,5
"201","Pueblo* CO MSA","115",103,12,0,0,0
"202","Punta Gorda* FL MSA","183",130,6,47,0,0
"203","Raleigh-Durham-Chapel Hill  NC MSA","1594",1265,22,0,307,20
"204","Rapid City* SD MSA","61",58,0,3,0,0
"205","Reading* PA MSA","102",102,0,0,0,0
"206","Redding* CA MSA","90",90,0,0,0,0
"207","Reno* NV MSA","390",388,2,0,0,0
"208","Richland-Kennewick-Pasco*  WA MSA","92",90,2,0,0,0
"209","Richmond-Petersburg  VA MSA","833",678,0,0,155,23
"210","Roanoke* VA MSA","101",97,4,0,0,0
"211","Rochester* MN MSA","145",90,8,12,35,2
"212","Rochester* NY MSA","196",175,0,8,13,2
"213","Rockford* IL MSA","194",162,18,8,6,1
"214","Rocky Mount* NC MSA","67",51,6,0,10,1
"215","Sacramento-Yolo  CA CMSA","1745",1486,0,4,255,22
"216","Saginaw-Bay City-Midland*  MI MSA","62",40,4,3,15,2
"217","St. Cloud* MN MSA","87",82,2,3,0,0
"218","St. Joseph* MO MSA","20",15,0,0,5,1
"219","St. Louis  MO-IL MSA","1086",898,40,47,101,12
"220","Salinas* CA MSA","80",80,0,0,0,0
"221","Salt Lake City-Ogden  UT MSA","970",660,12,25,273,11
"222","San Angelo* TX MSA","23",21,2,0,0,0
"223","San Antonio* TX MSA","1085",939,2,0,144,26
"224","San Diego  CA MSA","1753",919,2,8,824,46
"225","San Francisco-Oakland-San  Jose  CA CMSA","2781",1258,20,31,1472,68
"226","San Luis Obispo-Atascadero-  Paso Robles* CA MSA","153",136,4,7,6,1
"227","Santa Barbara-Santa Maria-  Lompoc* CA MSA","83",81,2,0,0,0
"228","Santa Fe* NM MSA","44",44,0,0,0,0
"229","Sarasota-Bradenton* FL MSA","653",589,0,24,40,4
"230","Savannah* GA MSA","189",148,6,0,35,3
"231","Scranton--Wilkes-Barre--  Hazleton* PA MSA","68",52,0,7,9,1
"232","Seattle-Tacoma-Bremerton  WA CMSA","2351",1475,26,33,817,52
"233","Sharon* PA MSA","20",13,0,0,7,1
"234","Sheboygan* WI MSA","7",7,0,0,0,0
"235","Sherman-Denison* TX MSA","11",9,2,0,0,0
"236","Shreveport-Bossier City* LA  MSA","82",82,0,0,0,0
"237","Sioux City* IA-NE MSA","25",17,0,0,8,1
"238","Sioux Falls* SD MSA","193",169,0,0,24,2
"239","South Bend* IN MSA","97",71,2,0,24,1
"240","Spokane* WA MSA","198",118,4,0,76,5
"241","Springfield* IL MSA","70",56,14,0,0,0
"242","Springfield* MO MSA","234",224,6,4,0,0
"243","Springfield* MA MSA","63",63,0,0,0,0
"244","State College* PA MSA","31",31,0,0,0,0
"245","Steubenville-Weirton* OH-WV  MSA","1",1,0,0,0,0
"246","Stockton-Lodi* CA MSA","519",517,2,0,0,0
"247","Sumter* SC MSA","47",37,0,0,10,2
"248","Syracuse* NY MSA","99",67,0,24,8,1
"249","Tallahassee* FL MSA","168",92,4,0,72,4
"250","Tampa-St. Petersburg-  Clearwater  FL MSA","1817",1377,54,14,372,16
"251","Terre Haute* IN MSA","13",13,0,0,0,0
"252","Texarkana* TX-Texarkana  AR  MSA","26",24,2,0,0,0
"253","Toledo* OH MSA","197",141,4,0,52,4
"254","Topeka* KS MSA","48",48,0,0,0,0
"255","Tucson* AZ MSA","468",464,4,0,0,0
"256","Tulsa* OK MSA","356",356,0,0,0,0
"257","Tuscaloosa* AL MSA","61",61,0,0,0,0
"258","Tyler* TX MSA","38",30,0,3,5,1
"259","Utica-Rome* NY MSA","13",13,0,0,0,0
"260","Victoria* TX MSA","7",7,0,0,0,0
"261","Visalia-Tulare-Porterville*  CA MSA","216",207,6,3,0,0
"262","Waco* TX MSA","31",27,4,0,0,0
"263","Washington-Baltimore  DC-MD-  VA-WV CMSA","5097",3759,22,4,1312,92
"264","Waterloo-Cedar Falls* IA MSA","40",16,6,4,14,2
"265","Wausau* WI MSA","45",37,2,6,0,0
"266","West Palm Beach-Boca Raton  FL MSA","667",658,0,4,5,1
"267","Wheeling* WV-OH MSA","2",2,0,0,0,0
"268","Wichita* KS MSA","200",162,2,0,36,5
"269","Wichita Falls* TX MSA","20",16,0,4,0,0
"270","Wilmington* NC MSA","255",222,4,0,29,3
"271","Yakima* WA MSA","29",25,0,4,0,0
"272","York* PA MSA","115",107,2,0,6,1
"273","Youngstown-Warren* OH MSA","136",111,4,11,10,2
"274","Yuba City* CA MSA","61",61,0,0,0,0
"275","Yuma* AZ MSA","172",92,0,0,80,6
