"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units","5-Inf_Units_Stucture"
"107","Greenville-Spartanburg-  Anderson* SC MSA","616",488,14,16,98,10
"108","Harrisburg-Lebanon-  Carlisle* PA MSA","119",119,0,0,0,0
"109","Hartford* CT MSA","297",283,8,0,6,1
"110","Hattiesburg* MS MSA","6",6,0,0,0,0
"111","Hickory-Morganton-Lenoir*  NC MSA","153",153,0,0,0,0
"112","Honolulu  HI MSA","163",79,4,0,80,3
"113","Houma* LA MSA","63",63,0,0,0,0
"114","Houston-Galveston-Brazoria  TX CMSA","2816",2164,12,4,636,45
"115","Huntington-Ashland* WV-KY-  OH MSA","3",3,0,0,0,0
"116","Huntsville* AL MSA","83",83,0,0,0,0
"117","Indianapolis  IN MSA","1521",1179,50,32,260,27
"118","Iowa City* IA MSA","106",28,6,4,68,1
"119","Jackson* MI MSA","9",9,0,0,0,0
"120","Jackson* MS MSA","264",178,0,0,86,7
"121","Jackson* TN MSA","46",46,0,0,0,0
"122","Jacksonville  FL MSA","796",660,0,4,132,5
"123","Jacksonville* NC MSA","48",43,2,3,0,0
"124","Jamestown* NY MSA","1",1,0,0,0,0
"125","Janesville-Beloit* WI MSA","40",33,0,7,0,0
"126","Johnson City-Kingsport-  Bristol* TN-VA MSA","148",81,6,0,61,5
"127","Johnstown* PA MSA","4",4,0,0,0,0
"128","Jonesboro* AR MSA","30",30,0,0,0,0
"129","Joplin* MO MSA","18",18,0,0,0,0
"130","Kalamazoo-Battle Creek* MI  MSA","117",99,2,0,16,2
"131","Kansas City  MO-KS MSA","1401",911,24,14,452,53
"132","Killeen-Temple* TX MSA","133",107,18,8,0,0
"133","Knoxville* TN MSA","259",223,4,0,32,2
"134","Kokomo* IN MSA","41",35,6,0,0,0
"135","La Crosse* WI-MN MSA","31",27,4,0,0,0
"136","Lafayette* LA MSA","96",96,0,0,0,0
"137","Lafayette* IN MSA","116",95,2,0,19,1
"138","Lake Charles* LA MSA","81",79,2,0,0,0
"139","Lakeland-Winter Haven* FL MSA","313",281,0,32,0,0
"140","Lancaster* PA MSA","84",75,2,0,7,1
"141","Lansing-East Lansing* MI MSA","248",108,2,0,138,12
"142","Laredo* TX MSA","124",105,0,0,19,1
"143","Las Cruces* NM MSA","68",58,0,0,10,1
"144","Las Vegas  NV-AZ MSA","2670",1858,0,25,787,111
"145","Lawrence* KS MSA","75",51,10,0,14,2
"146","Lawton* OK MSA","9",9,0,0,0,0
"147","Lewiston-Auburn* ME MSA","16",13,0,3,0,0
"148","Lexington* KY MSA","298",266,6,3,23,4
"149","Lima* OH MSA","2",2,0,0,0,0
"150","Lincoln* NE MSA","148",104,2,3,39,4
"151","Little Rock-North Little  Rock* AR MSA","199",174,10,15,0,0
"152","Longview-Marshall* TX MSA","20",11,0,0,9,1
"153","Los Angeles-Riverside-  Orange County  CA CMSA","3961",3276,36,105,544,41
"154","Louisville  KY-IN MSA","553",494,0,0,59,6
"155","Lubbock* TX MSA","80",80,0,0,0,0
"156","Lynchburg* VA MSA","70",70,0,0,0,0
"157","Macon* GA MSA","222",162,0,0,60,3
"158","Madison* WI MSA","297",178,12,23,84,5
"159","Mansfield* OH MSA","39",32,2,0,5,1
"160","McAllen-Edinburg-Mission*  TX MSA","414",386,4,14,10,2
"161","Medford-Ashland* OR MSA","122",115,2,0,5,1
"162","Melbourne-Titusville-Palm  Bay* FL MSA","336",278,0,3,55,3
"163","Memphis  TN-AR-MS MSA","617",567,0,0,50,1
"164","Merced* CA MSA","113",113,0,0,0,0
"165","Miami-Fort Lauderdale  FL  CMSA","1175",845,20,43,267,25
"166","Milwaukee-Racine  WI CMSA","554",394,42,15,103,14
"167","Minneapolis-St. Paul  MN-WI  MSA","2225",2037,82,39,67,8
"168","Missoula* MT MSA","28",22,2,4,0,0
"169","Mobile* AL MSA","316",277,0,0,39,3
"170","Modesto* CA MSA","304",301,0,3,0,0
"171","Monroe* LA MSA","48",48,0,0,0,0
"172","Montgomery* AL MSA","111",111,0,0,0,0
"173","Muncie* IN MSA","24",24,0,0,0,0
"174","Myrtle Beach* SC MSA","353",142,0,30,181,9
"175","Naples* FL MSA","499",317,0,64,118,12
"176","Nashville  TN MSA","1239",846,8,0,385,37
"177","New London-Norwich* CT-RI MSA","81",81,0,0,0,0
"178","New Orleans* LA MSA","320",251,4,3,62,2
"179","New York-Northern New  Jersey-Long Island  NY-NJ-  CT-PA CMSA","5150",2623,516,146,1865,54
"180","Norfolk-Virginia Beach-  Newport News  VA-NC MSA","597",556,2,6,33,4
"181","Ocala* FL MSA","182",178,0,4,0,0
"182","Odessa-Midland* TX MSA","19",19,0,0,0,0
"183","Oklahoma City* OK MSA","841",340,2,0,499,28
"184","Omaha* NE-IA MSA","383",370,2,0,11,2
"185","Orlando  FL MSA","1808",1306,8,58,436,20
"186","Owensboro* KY MSA","52",52,0,0,0,0
"187","Panama City* FL MSA","177",64,8,6,99,2
"188","Parkersburg-Marietta* WV-OH  MSA","32",8,0,24,0,0
"189","Pensacola* FL MSA","157",155,2,0,0,0
"190","Peoria-Pekin* IL MSA","286",270,8,0,8,1
"191","Philadelphia-Wilmington-  Atlantic City  PA-NJ-DE-MD  CMSA","1565",1392,32,21,120,17
"192","Phoenix-Mesa  AZ MSA","3809",3166,6,58,579,66
"193","Pine Bluff* AR MSA","9",7,2,0,0,0
"194","Pittsburgh  PA MSA","498",425,6,18,49,6
"195","Pittsfield* MA MSA","0",0,0,0,0,0
"196","Pocatello* ID MSA","11",11,0,0,0,0
"197","Portland* ME MSA","116",112,0,4,0,0
"198","Portland-Salem  OR-WA CMSA","1391",982,22,41,346,13
"199","Providence-Fall River-  Warwick* RI-MA MSA","283",231,10,0,42,2
"200","Provo-Orem* UT MSA","298",208,2,16,72,6
"201","Pueblo* CO MSA","75",75,0,0,0,0
"202","Punta Gorda* FL MSA","107",92,2,8,5,1
"203","Raleigh-Durham-Chapel Hill  NC MSA","1488",1003,20,0,465,23
"204","Rapid City* SD MSA","36",36,0,0,0,0
"205","Reading* PA MSA","78",78,0,0,0,0
"206","Redding* CA MSA","84",76,0,8,0,0
"207","Reno* NV MSA","310",296,2,0,12,1
"208","Richland-Kennewick-Pasco*  WA MSA","75",75,0,0,0,0
"209","Richmond-Petersburg  VA MSA","407",401,0,0,6,1
"210","Roanoke* VA MSA","128",119,4,0,5,1
"211","Rochester* MN MSA","122",81,10,8,23,1
"212","Rochester* NY MSA","232",170,0,0,62,4
"213","Rockford* IL MSA","161",147,10,4,0,0
"214","Rocky Mount* NC MSA","59",47,4,0,8,1
"215","Sacramento-Yolo  CA CMSA","1208",977,2,0,229,13
"216","Saginaw-Bay City-Midland*  MI MSA","200",45,0,0,155,5
"217","St. Cloud* MN MSA","128",120,0,3,5,1
"218","St. Joseph* MO MSA","23",13,4,0,6,1
"219","St. Louis  MO-IL MSA","1548",900,36,89,523,43
"220","Salinas* CA MSA","121",117,4,0,0,0
"221","Salt Lake City-Ogden  UT MSA","721",667,24,6,24,3
"222","San Angelo* TX MSA","23",23,0,0,0,0
"223","San Antonio* TX MSA","647",599,0,0,48,3
"224","San Diego  CA MSA","1759",807,12,36,904,31
"225","San Francisco-Oakland-San  Jose  CA CMSA","1807",1306,16,97,388,22
"226","San Luis Obispo-Atascadero-  Paso Robles* CA MSA","143",143,0,0,0,0
"227","Santa Barbara-Santa Maria-  Lompoc* CA MSA","114",103,0,6,5,1
"228","Santa Fe* NM MSA","63",32,0,4,27,3
"229","Sarasota-Bradenton* FL MSA","567",472,6,15,74,4
"230","Savannah* GA MSA","104",104,0,0,0,0
"231","Scranton--Wilkes-Barre--  Hazleton* PA MSA","52",49,0,3,0,0
"232","Seattle-Tacoma-Bremerton  WA CMSA","2110",1295,56,74,685,35
"233","Sharon* PA MSA","8",8,0,0,0,0
"234","Sheboygan* WI MSA","31",8,0,0,23,3
"235","Sherman-Denison* TX MSA","4",4,0,0,0,0
"236","Shreveport-Bossier City* LA  MSA","70",70,0,0,0,0
"237","Sioux City* IA-NE MSA","16",16,0,0,0,0
"238","Sioux Falls* SD MSA","150",143,2,0,5,1
"239","South Bend* IN MSA","86",86,0,0,0,0
"240","Spokane* WA MSA","109",107,2,0,0,0
"241","Springfield* IL MSA","92",80,12,0,0,0
"242","Springfield* MO MSA","203",189,0,0,14,2
"243","Springfield* MA MSA","48",45,0,3,0,0
"244","State College* PA MSA","37",37,0,0,0,0
"245","Steubenville-Weirton* OH-WV  MSA","5",5,0,0,0,0
"246","Stockton-Lodi* CA MSA","403",401,2,0,0,0
"247","Sumter* SC MSA","20",20,0,0,0,0
"248","Syracuse* NY MSA","67",67,0,0,0,0
"249","Tallahassee* FL MSA","116",112,4,0,0,0
"250","Tampa-St. Petersburg-  Clearwater  FL MSA","1454",1122,22,31,279,16
"251","Terre Haute* IN MSA","27",27,0,0,0,0
"252","Texarkana* TX-Texarkana  AR  MSA","32",32,0,0,0,0
"253","Toledo* OH MSA","217",121,2,4,90,15
"254","Topeka* KS MSA","63",59,4,0,0,0
"255","Tucson* AZ MSA","924",534,0,0,390,29
"256","Tulsa* OK MSA","347",338,0,4,5,1
"257","Tuscaloosa* AL MSA","37",37,0,0,0,0
"258","Tyler* TX MSA","30",25,0,0,5,1
"259","Utica-Rome* NY MSA","10",10,0,0,0,0
"260","Victoria* TX MSA","13",13,0,0,0,0
"261","Visalia-Tulare-Porterville*  CA MSA","128",121,2,0,5,1
"262","Waco* TX MSA","47",37,2,3,5,1
"263","Washington-Baltimore  DC-MD-  VA-WV CMSA","3928",3085,8,35,800,30
"264","Waterloo-Cedar Falls* IA MSA","15",15,0,0,0,0
"265","Wausau* WI MSA","56",36,4,0,16,1
"266","West Palm Beach-Boca Raton  FL MSA","907",569,2,45,291,14
"267","Wheeling* WV-OH MSA","1",1,0,0,0,0
"268","Wichita* KS MSA","149",145,4,0,0,0
"269","Wichita Falls* TX MSA","17",17,0,0,0,0
"270","Wilmington* NC MSA","225",187,0,0,38,3
"271","Yakima* WA MSA","36",27,4,0,5,1
"272","York* PA MSA","122",106,4,12,0,0
"273","Youngstown-Warren* OH MSA","102",92,10,0,0,0
"274","Yuba City* CA MSA","25",25,0,0,0,0
"275","Yuma* AZ MSA","94",94,0,0,0,0
