"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units","5-Inf_Units_Stucture"
"143","Honolulu,* HI","188",127,0,0,61,1
"144","Hot Springs, AR","9",9,0,0,0,0
"145","Houma-Bayou Cane-Thibodaux, LA","32",32,0,0,0,0
"146","Houston-Sugar Land-Baytown,* TX","6040",4371,38,0,1631,93
"147","Huntington-Ashland, WV-KY-OH","9",9,0,0,0,0
"148","Huntsville, AL","338",302,0,0,36,3
"149","Idaho Falls, ID","150",150,0,0,0,0
"150","Indianapolis-Carmel,* IN","835",737,10,20,68,8
"151","Iowa City, IA","75",51,0,0,24,1
"152","Ithaca, NY","6",6,0,0,0,0
"153","Jackson, MI","13",11,2,0,0,0
"154","Jackson, MS","313",286,0,0,27,3
"155","Jackson, TN","43",43,0,0,0,0
"156","Jacksonville,* FL","1436",929,6,4,497,18
"157","Jacksonville, NC","167",165,2,0,0,0
"158","Janesville, WI","58",47,2,0,9,1
"159","Jefferson City, MO","25",19,0,0,6,1
"160","Johnson City, TN","114",114,0,0,0,0
"161","Johnstown, PA","2",2,0,0,0,0
"162","Jonesboro, AR","65",65,0,0,0,0
"163","Joplin, MO","18",16,2,0,0,0
"164","Kalamazoo-Portage, MI","85",57,0,4,24,1
"165","Kankakee-Bradley, IL","25",25,0,0,0,0
"166","Kansas City,* MO-KS","916",694,20,35,167,6
"167","Kennewick-Richland-Pasco, WA","125",123,2,0,0,0
"168","Killeen-Temple-Fort Hood, TX","346",192,78,0,76,7
"169","Kingsport-Bristol-Bristol, TN-VA","89",69,0,0,20,2
"170","Kingston, NY","36",32,4,0,0,0
"171","Knoxville, TN","388",352,0,0,36,2
"172","Kokomo, IN","11",11,0,0,0,0
"173","La Crosse, WI-MN","49",44,0,0,5,1
"174","Lafayette, IN","86",78,0,0,8,1
"175","Lafayette, LA","162",127,0,0,35,1
"176","Lake Charles, LA","50",43,2,0,5,1
"177","Lake Havasu City-Kingman, AZ","102",100,2,0,0,0
"178","Lakeland,* FL","790",543,0,0,247,18
"179","Lancaster, PA","133",105,0,3,25,1
"180","Lansing-East Lansing, MI","56",51,0,0,5,1
"181","Laredo,* TX","185",138,2,12,33,2
"182","Las Cruces,* NM","158",158,0,0,0,0
"183","Las Vegas-Paradise,* NV","1859",1617,28,147,67,8
"184","Lawrence, KS","37",37,0,0,0,0
"185","Lawton, OK","20",18,2,0,0,0
"186","Lebanon, PA","48",48,0,0,0,0
"187","Lewiston, ID-WA","2",2,0,0,0,0
"188","Lewiston-Auburn, ME","23",23,0,0,0,0
"189","Lexington-Fayette, KY","239",189,2,0,48,3
"190","Lima, OH","2",2,0,0,0,0
"191","Lincoln, NE","112",112,0,0,0,0
"192","Little Rock-North Little Rock, AR","309",293,0,0,16,1
"193","Logan, UT-ID","93",84,0,4,5,1
"194","Longview, TX","42",20,0,0,22,1
"195","Longview, WA","42",35,2,0,5,1
"196","Los Angeles-Long Beach-Santa Ana,*  CA","3500",969,70,73,2388,73
"197","Louisville-Jefferson County,* KY-IN","499",453,8,6,32,2
"198","Lubbock, TX","183",121,2,0,60,6
"199","Lynchburg, VA","96",96,0,0,0,0
"200","Macon, GA","78",78,0,0,0,0
"201","Madera, CA","9",9,0,0,0,0
"202","Madison,* WI","350",177,2,11,160,7
"203","Manchester-Nashua, NH","87",64,12,0,11,2
"204","Mansfield, OH","17",15,2,0,0,0
"205","McAllen-Edinburg-Mission,* TX","530",499,16,15,0,0
"206","Medford, OR","104",84,8,4,8,1
"207","Memphis,* TN-MS-AR","814",663,0,0,151,1
"208","Merced, CA","69",65,0,4,0,0
"209","Miami-Fort Lauderdale-Miami Beach,*  FL","1757",628,36,3,1090,24
"210","Michigan City-La Porte, IN","26",26,0,0,0,0
"211","Midland,* TX","37",37,0,0,0,0
"212","Milwaukee-Waukesha-West Allis,* WI","255",226,10,3,16,2
"213","Minneapolis-St. Paul-Bloomington,*  MN-WI","1117",995,10,17,95,10
"214","Missoula,* MT","68",64,4,0,0,0
"215","Mobile, AL","326",195,0,0,131,10
"216","Modesto, CA","99",91,8,0,0,0
"217","Monroe, LA","53",42,0,0,11,2
"218","Monroe, MI","28",23,0,0,5,1
"219","Montgomery, AL","107",107,0,0,0,0
"220","Morgantown, WV","4",4,0,0,0,0
"221","Morristown, TN","52",52,0,0,0,0
"222","Mount Vernon-Anacortes, WA","58",58,0,0,0,0
"223","Muncie, IN","11",11,0,0,0,0
"224","Muskegon-Norton Shores, MI","26",24,2,0,0,0
"225","Myrtle Beach-Conway-North Myrtle Beach,  SC","521",364,0,0,157,10
"226","Napa, CA","5",5,0,0,0,0
"227","Naples-Marco Island,* FL","210",104,4,0,102,2
"228","Nashville-Davidson--Murfreesboro,*  TN","1483",1215,16,0,252,15
"229","New Haven-Milford, CT","101",63,2,0,36,3
"230","New Orleans-Metairie-Kenner,* LA","598",332,30,11,225,18
"231","New York-Northern New Jersey-Long Island,*  NY-NJ-PA","4474",1106,486,345,2537,121
"232","Niles-Benton Harbor, MI","5",5,0,0,0,0
"233","Norwich-New London, CT","49",49,0,0,0,0
"234","Ocala,* FL","215",207,0,3,5,1
"235","Ocean City,* NJ","73",42,10,3,18,3
"236","Odessa,* TX","28",28,0,0,0,0
"237","Ogden-Clearfield, UT","269",246,0,23,0,0
"238","Oklahoma City,* OK","581",545,10,8,18,2
"239","Olympia, WA","228",184,4,0,40,4
"240","Omaha-Council Bluffs,* NE-IA","511",494,2,0,15,3
"241","Orlando-Kissimmee,* FL","1694",1435,30,4,225,9
"242","Oshkosh-Neenah, WI","37",31,2,4,0,0
"243","Owensboro, KY","25",21,0,4,0,0
"244","Oxnard-Thousand Oaks-Ventura, CA","79",53,0,4,22,1
"245","Palm Bay-Melbourne-Titusville,* FL","178",178,0,0,0,0
"246","Palm Coast, FL","48",48,0,0,0,0
"247","Panama City-Lynn Haven, FL","199",59,0,3,137,2
"248","Parkersburg-Marietta-Vienna, WV-OH","27",19,0,8,0,0
"249","Pascagoula, MS","97",97,0,0,0,0
"250","Pensacola-Ferry Pass-Brent,* FL","253",172,4,0,77,4
"251","Peoria, IL","73",60,6,7,0,0
"252","Philadelphia-Camden-Wilmington,*  PA-NJ-DE-MD","1237",1026,22,18,171,14
"253","Phoenix-Mesa-Scottsdale,* AZ","3188",2851,6,137,194,28
"254","Pine Bluff, AR","6",6,0,0,0,0
"255","Pittsburgh,* PA","503",398,22,9,74,4
"256","Pittsfield, MA","3",3,0,0,0,0
"257","Pocatello, ID","42",42,0,0,0,0
"258","Port St. Lucie,* FL","292",223,0,19,50,5
"259","Portland-South Portland-Biddeford,  ME","226",206,6,4,10,2
"260","Portland-Vancouver-Beaverton,* OR-WA","1363",861,18,3,481,NA
"261","Prescott, AZ","120",116,4,0,0,0
"262","Providence-New Bedford-Fall River,  RI-MA","239",221,18,0,0,0
"263","Provo-Orem, UT","464",409,6,12,37,3
"264","Pueblo,* CO","85",83,2,0,0,0
"265","Punta Gorda,* FL","171",103,10,8,50,8
"266","Racine, WI","24",22,2,0,0,0
"267","Raleigh-Cary,* NC","1372",1318,20,4,30,2
"268","Rapid City, SD","335",55,2,0,278,16
"269","Reading, PA","92",83,4,0,5,1
"270","Redding, CA","57",55,2,0,0,0
"271","Reno-Sparks,* NV","241",241,0,0,0,0
"272","Richmond,* VA","984",632,2,22,328,15
"273","Riverside-San Bernardino-Ontario,*  CA","2285",2033,12,134,106,14
"274","Roanoke, VA","91",91,0,0,0,0
"275","Rochester, MN","63",63,0,0,0,0
"276","Rochester, NY","105",105,0,0,0,0
"277","Rockford, IL","163",145,2,4,12,2
"278","Rocky Mount, NC","46",44,2,0,0,0
"279","Rome, GA","58",54,4,0,0,0
"280","Sacramento--Arden-Arcade--Roseville,*  CA","770",669,34,4,63,5
"281","Saginaw-Saginaw Township North, MI","11",11,0,0,0,0
"282","Salem, OR","137",118,4,0,15,1
"283","Salinas, CA","55",55,0,0,0,0
"284","Salisbury, MD","80",33,0,0,47,2
"285","Salt Lake City,* UT","593",488,8,10,87,8
"286","San Angelo,* TX","41",41,0,0,0,0
"287","San Antonio,* TX","1240",875,16,64,285,16
"288","San Diego-Carlsbad-San Marcos,* CA","501",387,18,44,52,9
"289","San Francisco-Oakland-Fremont,* CA","878",521,36,22,299,20
"290","San Jose-Sunnyvale-Santa Clara,* CA","295",159,2,11,123,11
"291","San Luis Obispo-Paso Robles, CA","176",78,0,4,94,11
"292","Sandusky, OH","0",0,0,0,0,0
"293","Santa Barbara-Santa Maria, CA","60",37,0,15,8,1
"294","Santa Cruz-Watsonville, CA","88",18,0,0,70,1
"295","Santa Fe,* NM","31",31,0,0,0,0
"296","Santa Rosa-Petaluma, CA","78",58,0,0,20,1
"297","Sarasota-Bradenton-Venice,* FL","177",154,2,0,21,3
"298","Savannah, GA","616",309,0,0,307,22
"299","Scranton--Wilkes-Barre, PA","39",39,0,0,0,0
"300","Seattle-Tacoma-Bellevue,* WA","2886",1322,126,108,1330,28
"301","Sebastian-Vero Beach,* FL","194",114,0,0,80,5
"302","Sheboygan, WI","14",12,2,0,0,0
"303","Sherman-Denison, TX","1",1,0,0,0,0
"304","Shreveport-Bossier City, LA","150",150,0,0,0,0
"305","Sioux City, IA-NE-SD","26",22,4,0,0,0
"306","Sioux Falls, SD","333",162,10,0,161,3
"307","South Bend-Mishawaka, IN-MI","245",55,0,4,186,3
"308","Spartanburg, SC","146",146,0,0,0,0
"309","Spokane, WA","180",159,0,0,21,2
"310","Springfield, IL","25",17,8,0,0,0
"311","Springfield, MA","88",68,20,0,0,0
"312","Springfield, MO","199",130,6,0,63,2
"313","Springfield, OH","43",19,0,0,24,1
"314","St. Cloud, MN","92",81,0,0,11,2
"315","St. George, UT","193",173,0,0,20,2
"316","St. Joseph, MO-KS","6",4,2,0,0,0
"317","St. Louis,* MO-IL","1050",931,18,27,74,7
"318","State College, PA","24",22,2,0,0,0
"319","Stockton,* CA","300",300,0,0,0,0
"320","Sumter,* SC","69",67,2,0,0,0
"321","Syracuse, NY","155",93,4,0,58,3
"322","Tallahassee, FL","249",186,10,0,53,4
"323","Tampa-St. Petersburg-Clearwater,* FL","1154",890,42,15,207,NA
"324","Texarkana, TX-Texarkana, AR","25",25,0,0,0,0
"325","Toledo, OH","111",111,0,0,0,0
"326","Topeka, KS","64",64,0,0,0,0
"327","Trenton-Ewing,* NJ","76",57,4,0,15,1
"328","Tucson,* AZ","616",593,10,4,9,1
"329","Tulsa,* OK","477",444,24,0,9,1
"330","Tuscaloosa, AL","221",77,0,0,144,8
"331","Tyler, TX","41",28,0,3,10,2
"332","Utica-Rome, NY","4",4,0,0,0,0
"333","Valdosta, GA","103",82,4,0,17,2
"334","Vallejo-Fairfield, CA","107",107,0,0,0,0
"335","Victoria, TX","10",10,0,0,0,0
"336","Vineland-Millville-Bridgeton,* NJ","34",32,2,0,0,0
"337","Virginia Beach-Norfolk-Newport News,*  VA-NC","602",510,4,33,55,7
"338","Visalia-Porterville, CA","313",296,4,3,10,1
"339","Waco, TX","69",67,2,0,0,0
"340","Warner Robins, GA","96",96,0,0,0,0
"341","Washington-Arlington-Alexandria,*  DC-VA-MD-WV","3481",1697,2,3,1779,28
"342","Waterloo-Cedar Falls, IA","39",31,8,0,0,0
"343","Wausau, WI","27",27,0,0,0,0
"344","Weirton-Steubenville, WV-OH","70",4,0,0,66,3
"345","Wenatchee, WA","64",64,0,0,0,0
"346","Wheeling, WV-OH","42",0,0,0,42,5
"347","Wichita Falls, TX","14",14,0,0,0,0
"348","Wichita, KS","174",168,6,0,0,0
"349","Williamsport, PA","2",2,0,0,0,0
"350","Wilmington,* NC","625",487,0,0,138,9
"351","Winchester, VA-WV","97",97,0,0,0,0
"352","Winston-Salem, NC","256",256,0,0,0,0
"353","Worcester, MA","121",106,6,9,0,0
"354","Yakima, WA","32",32,0,0,0,0
"355","York-Hanover, PA","169",158,2,4,5,1
"356","Youngstown-Warren-Boardman, OH-PA","63",63,0,0,0,0
"357","Yuba City, CA","39",39,0,0,0,0
"358","Yuma, AZ","58",58,0,0,0,0
