"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units","5-Inf_Units_Stucture"
"122","Jacksonville* FL MSA","1289",1058,2,19,210,12
"123","Jacksonville* NC MSA","108",108,0,0,0,0
"124","Jamestown* NY MSA","1",1,0,0,0,0
"125","Janesville-Beloit* WI MSA","53",43,2,3,5,1
"126","Johnson City-Kingsport-Bristol*  TN-VA MSA","148",131,0,0,17,3
"127","Johnstown* PA MSA","9",9,0,0,0,0
"128","Jonesboro* AR MSA","77",77,0,0,0,0
"129","Joplin* MO MSA","23",23,0,0,0,0
"130","Kalamazoo-Battle Creek* MI MSA","164",124,0,12,28,2
"131","Kansas City* MO-KS MSA","1494",1084,64,40,306,24
"132","Killeen-Temple* TX MSA","152",130,10,12,0,0
"133","Knoxville* TN MSA","465",425,0,14,26,3
"134","Kokomo* IN MSA","43",34,4,0,5,1
"135","La Crosse* WI-MN MSA","49",35,10,4,0,0
"136","Lafayette* IN MSA","159",110,10,0,39,1
"137","Lafayette* LA MSA","158",120,2,0,36,1
"138","Lake Charles* LA MSA","120",118,2,0,0,0
"139","Lakeland-Winter Haven* FL MSA","411",411,0,0,0,0
"140","Lancaster* PA MSA","169",105,2,8,54,5
"141","Lansing-East Lansing* MI MSA","306",148,0,0,158,11
"142","Laredo* TX MSA","174",140,2,3,29,3
"143","Las Cruces* NM MSA","119",119,0,0,0,0
"144","Las Vegas* NV-AZ MSA","3216",2243,28,86,859,61
"145","Lawrence* KS MSA","45",43,2,0,0,0
"146","Lawton* OK MSA","13",13,0,0,0,0
"147","Lewiston-Auburn* ME MSA","46",41,0,0,5,1
"148","Lexington* KY MSA","429",369,36,0,24,3
"149","Lima* OH MSA","15",15,0,0,0,0
"150","Lincoln* NE MSA","191",160,6,0,25,2
"151","Little Rock-North Little Rock*  AR MSA","301",264,0,0,37,5
"152","Longview-Marshall* TX MSA","17",17,0,0,0,0
"153","Los Angeles-Riverside-Orange County  CA CMSA","6961",4821,100,72,1968,87
"154","Louisville* KY-IN MSA","844",674,0,0,170,11
"155","Lubbock* TX MSA","155",137,14,4,0,0
"156","Lynchburg* VA MSA","112",96,0,0,16,1
"157","Macon* GA MSA","263",214,12,37,0,0
"158","Madison* WI MSA","537",246,20,24,247,7
"159","Mansfield* OH MSA","45",41,4,0,0,0
"160","McAllen-Edinburg-Mission* TX MSA","630",538,10,40,42,5
"161","Medford-Ashland* OR MSA","198",160,6,32,0,0
"162","Melbourne-Titusville-Palm Bay*  FL MSA","735",544,4,0,187,11
"163","Memphis* TN-AR-MS MSA","908",792,0,16,100,1
"164","Merced* CA MSA","301",170,0,3,128,16
"165","Miami-Fort Lauderdale FL CMSA","1991",1081,58,38,814,29
"166","Milwaukee-Racine WI CMSA","577",491,28,4,54,5
"167","Minneapolis-St. Paul* MN-WI MSA","2722",2139,28,96,459,35
"168","Missoula* MT MSA","134",42,16,8,68,4
"169","Mobile* AL MSA","353",348,0,0,5,1
"170","Modesto* CA MSA","410",342,16,52,0,0
"171","Monroe* LA MSA","41",38,0,3,0,0
"172","Montgomery* AL MSA","298",114,0,0,184,23
"173","Muncie* IN MSA","22",22,0,0,0,0
"174","Myrtle Beach* SC MSA","510",320,8,7,175,11
"175","Naples* FL MSA","370",220,16,52,82,10
"176","Nashville* TN MSA","1399",1134,14,7,244,24
"177","New London-Norwich* CT-RI MSA","95",84,0,0,11,1
"178","New Orleans* LA MSA","491",469,10,12,0,0
"179","New York-Northern New Jersey-Long  Island NY-NJ-CT-","5744",2759,696,575,1714,125
"180","Norfolk-Virginia Beach-Newport News*  VA-NC MSA","1183",618,6,23,536,25
"181","Ocala* FL MSA","530",502,10,18,0,0
"182","Odessa-Midland* TX MSA","35",35,0,0,0,0
"183","Oklahoma City* OK MSA","750",542,16,0,192,19
"184","Omaha* NE-IA MSA","558",476,10,0,72,7
"185","Orlando* FL MSA","3086",2134,4,10,938,40
"186","Owensboro* KY MSA","47",47,0,0,0,0
"187","Panama City* FL MSA","630",156,8,12,454,2
"188","Parkersburg-Marietta* WV-OH MSA","7",7,0,0,0,0
"189","Pensacola* FL MSA","615",368,10,0,237,25
"190","Peoria-Pekin* IL MSA","143",125,18,0,0,0
"191","Philadelphia-Wilmington-Atlantic  City PA-NJ-DE-MD","2664",1849,100,27,688,38
"192","Phoenix-Mesa* AZ MSA","5142",3911,2,292,937,42
"193","Pine Bluff* AR MSA","27",7,0,4,16,2
"194","Pittsburgh* PA MSA","698",540,10,7,141,18
"195","Pittsfield* MA MSA","3",3,0,0,0,0
"196","Pocatello* ID MSA","27",27,0,0,0,0
"197","Portland* ME MSA","142",97,8,7,30,5
"198","Portland-Salem OR-WA CMSA","1473",1057,24,21,371,13
"199","Providence-Fall River-Warwick*  RI-MA MSA","435",263,12,17,143,7
"200","Provo-Orem* UT MSA","326",244,8,8,66,8
"201","Pueblo* CO MSA","99",91,0,8,0,0
"202","Punta Gorda* FL MSA","317",251,12,6,48,2
"203","Raleigh-Durham-Chapel Hill* NC MSA","1783",1338,10,3,432,26
"204","Rapid City* SD MSA","56",49,4,3,0,0
"205","Reading* PA MSA","86",63,0,0,23,2
"206","Redding* CA MSA","78",78,0,0,0,0
"207","Reno* NV MSA","520",518,2,0,0,0
"208","Richland-Kennewick-Pasco* WA MSA","221",181,2,3,35,2
"209","Richmond-Petersburg* VA MSA","891",562,2,67,260,15
"210","Roanoke* VA MSA","128",122,6,0,0,0
"211","Rochester* MN MSA","176",164,0,4,8,1
"212","Rochester* NY MSA","244",194,8,9,33,5
"213","Rockford* IL MSA","270",250,8,12,0,0
"214","Rocky Mount* NC MSA","37",37,0,0,0,0
"215","Sacramento-Yolo CA CMSA","2590",1761,24,52,753,58
"216","Saginaw-Bay City-Midland* MI MSA","53",53,0,0,0,0
"217","Salinas* CA MSA","120",114,2,4,0,0
"218","Salt Lake City-Ogden* UT MSA","1136",933,14,125,64,10
"219","San Angelo* TX MSA","18",18,0,0,0,0
"220","San Antonio* TX MSA","962",812,30,0,120,20
"221","San Diego* CA MSA","1313",627,26,73,587,28
"222","San Francisco-Oakland-San Jose  CA CMSA","3742",2017,20,55,1650,60
"223","San Luis Obispo-Atascadero-Paso Robles*  CA MSA","136",116,4,7,9,1
"224","Santa Barbara-Santa Maria-Lompoc*  CA MSA","121",77,2,14,28,3
"225","Santa Fe* NM MSA","50",50,0,0,0,0
"226","Sarasota-Bradenton* FL MSA","776",636,4,28,108,6
"227","Savannah* GA MSA","152",146,0,0,6,1
"228","Scranton--Wilkes-Barre--Hazleton*  PA MSA","74",66,0,0,8,1
"229","Seattle-Tacoma-Bremerton WA CMSA","1936",1597,74,104,161,18
"230","Sharon* PA MSA","17",13,0,4,0,0
"231","Sheboygan* WI MSA","10",10,0,0,0,0
"232","Sherman-Denison* TX MSA","8",8,0,0,0,0
"233","Shreveport-Bossier City* LA MSA","420",179,0,0,241,14
"234","Sioux City* IA-NE MSA","14",14,0,0,0,0
"235","Sioux Falls* SD MSA","157",157,0,0,0,0
"236","South Bend* IN MSA","96",85,0,0,11,1
"237","Spokane* WA MSA","215",209,0,0,6,1
"238","Springfield* IL MSA","81",61,12,0,8,1
"239","Springfield* MA MSA","75",69,6,0,0,0
"240","Springfield* MO MSA","265",211,10,0,44,2
"241","St. Cloud* MN MSA","176",79,0,12,85,3
"242","St. Joseph* MO MSA","15",13,2,0,0,0
"243","St. Louis* MO-IL MSA","1702",1058,44,16,584,8
"244","State College* PA MSA","34",34,0,0,0,0
"245","Steubenville-Weirton* OH-WV MSA","7",7,0,0,0,0
"246","Stockton-Lodi* CA MSA","789",789,0,0,0,0
"247","Sumter* SC MSA","36",32,4,0,0,0
"248","Syracuse* NY MSA","108",88,0,0,20,3
"249","Tallahassee* FL MSA","130",96,4,0,30,5
"250","Tampa-St. Petersburg-Clearwater*  FL MSA","2794",1844,48,27,875,57
"251","Terre Haute* IN MSA","15",15,0,0,0,0
"252","Texarkana TX-Texarkana* AR MSA","17",15,2,0,0,0
"253","Toledo* OH MSA","245",168,2,3,72,2
"254","Topeka* KS MSA","104",71,2,4,27,1
"255","Tucson* AZ MSA","657",637,20,0,0,0
"256","Tulsa* OK MSA","375",365,0,0,10,1
"257","Tuscaloosa* AL MSA","68",68,0,0,0,0
"258","Tyler* TX MSA","42",34,0,0,8,1
"259","Utica-Rome* NY MSA","10",10,0,0,0,0
"260","Victoria* TX MSA","18",18,0,0,0,0
"261","Visalia-Tulare-Porterville* CA MSA","199",183,16,0,0,0
"262","Waco* TX MSA","73",53,20,0,0,0
"263","Washington-Baltimore  DC-MD-VA-WV CMSA","3731",3231,8,7,485,21
"264","Waterloo-Cedar Falls* IA MSA","23",19,4,0,0,0
"265","Wausau* WI MSA","105",85,6,0,14,2
"266","West Palm Beach-Boca Raton* FL MSA","1092",992,4,28,68,9
"267","Wheeling* WV-OH MSA","2",2,0,0,0,0
"268","Wichita Falls* TX MSA","22",20,2,0,0,0
"269","Wichita* KS MSA","713",207,4,0,502,42
"270","Wilmington* NC MSA","400",388,2,10,0,0
"271","Yakima* WA MSA","43",37,2,4,0,0
"272","York* PA MSA","214",192,8,0,14,2
"273","Youngstown-Warren* OH MSA","121",103,10,3,5,1
"274","Yuba City* CA MSA","212",212,0,0,0,0
"275","Yuma* AZ MSA","162",162,0,0,0,0
