"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units","5-Inf_Units_Stucture"
"44","Bowling Green, KY","319",81,2,12,224,10
"45","Bremerton-Silverdale,* WA","129",127,2,0,0,0
"46","Bridgeport-Stamford-Norwalk,* CT","263",183,2,6,72,3
"47","Brownsville-Harlingen, TX","280",262,4,0,14,2
"48","Brunswick, GA","216",110,0,0,106,3
"49","Buffalo-Niagara Falls, NY","165",159,6,0,0,0
"50","Burlington,* NC","82",82,0,0,0,0
"51","Burlington-South Burlington, VT","79",53,10,6,10,2
"52","Canton-Massillon, OH","119",110,0,4,5,1
"53","Cape Coral-Fort Myers,* FL","1470",1108,18,4,340,18
"54","Carson City,* NV","15",15,0,0,0,0
"55","Casper,* WY","23",23,0,0,0,0
"56","Cedar Rapids, IA","141",87,12,18,24,2
"57","Champaign-Urbana, IL","94",74,0,0,20,1
"58","Charleston, WV","28",28,0,0,0,0
"59","Charleston-North Charleston,* SC","704",634,0,6,64,4
"60","Charlotte-Gastonia-Concord,* NC-SC","1717",1586,10,18,103,10
"61","Charlottesville,* VA","213",125,8,4,76,4
"62","Chattanooga, TN-GA","246",223,4,6,13,2
"63","Cheyenne, WY","53",43,2,8,0,0
"64","Chicago-Naperville-Joliet,* IL-IN-WI","4936",3826,44,224,842,NA
"65","Cincinnati-Middletown, OH-KY-IN","1189",1035,12,33,109,12
"66","Clarksville, TN-KY","147",113,2,0,32,4
"67","Cleveland, TN","47",45,2,0,0,0
"68","Cleveland-Elyria-Mentor,* OH","712",647,10,11,44,2
"69","Coeur d""Alene, ID","189",170,0,7,12,2
"70","College Station-Bryan, TX","62",62,0,0,0,0
"71","Colorado Springs,* CO","584",584,0,0,0,0
"72","Columbia, MO","201",129,12,0,60,4
"73","Columbia,* SC","595",526,0,0,69,4
"74","Columbus, GA-AL","132",114,18,0,0,0
"75","Columbus, IN","32",32,0,0,0,0
"76","Columbus, OH","1257",1086,10,12,149,15
"77","Corpus Christi, TX","141",137,4,0,0,0
"78","Corvallis,* OR","31",31,0,0,0,0
"79","Cumberland, MD-WV","16",16,0,0,0,0
"80","Dallas-Fort Worth-Arlington,* TX","4685",4340,32,24,289,6
"81","Dalton,* GA","69",69,0,0,0,0
"82","Danville, IL","1",1,0,0,0,0
"83","Danville,* VA","26",26,0,0,0,0
"84","Davenport-Moline-Rock Island,  IA-IL","75",71,4,0,0,NA
"85","Decatur, AL","31",31,0,0,0,0
"86","Decatur, IL","41",36,0,0,5,1
"87","Deltona-Daytona Beach-Ormond Beach,*  FL","487",436,0,0,51,4
"88","Denver-Aurora,* CO","1843",1389,16,61,377,26
"89","Des Moines, IA","434",406,4,0,24,2
"90","Detroit-Warren-Livonia,* MI","2197",1549,12,51,585,46
"91","Dothan, AL","35",35,0,0,0,0
"92","Dover,* DE","226",166,0,0,60,3
"93","Dubuque, IA","29",25,4,0,0,0
"94","Duluth, MN-WI","133",124,4,0,5,1
"95","Durham,* NC","657",399,6,0,252,14
"96","Eau Claire, WI","104",81,16,0,7,1
"97","El Centro,* CA","252",240,0,4,8,1
"98","El Paso, TX","183",61,0,122,0,0
"99","Elizabethtown, KY","111",83,4,0,24,1
"100","Elkhart-Goshen, IN","169",104,12,0,53,2
"101","Elmira, NY","9",4,0,0,5,1
"102","Erie, PA","55",50,0,0,5,1
"103","Eugene-Springfield,* OR","151",136,12,3,0,0
"104","Evansville, IN-KY","140",134,2,4,0,0
"105","Fairbanks,* AK","39",25,6,8,0,0
"106","Fargo, ND-MN","260",164,2,4,90,3
"107","Farmington,* NM","33",33,0,0,0,0
"108","Fayetteville, NC","397",209,0,0,188,11
"109","Fayetteville-Springdale-Rogers,  AR-MO","828",321,16,32,459,43
"110","Flagstaff, AZ","69",69,0,0,0,0
"111","Flint,* MI","199",199,0,0,0,0
"112","Florence, SC","24",24,0,0,0,0
"113","Fond du Lac, WI","17",17,0,0,0,0
"114","Fort Collins-Loveland,* CO","214",185,4,11,14,2
"115","Fort Smith, AR-OK","62",48,10,4,0,0
"116","Fort Walton Beach-Crestview-Destin,*  FL","149",139,0,3,7,1
"117","Fort Wayne, IN","192",192,0,0,0,0
"118","Fresno,* CA","589",446,18,48,77,10
"119","Gadsden, AL","17",17,0,0,0,0
"120","Gainesville, FL","149",105,0,3,41,2
"121","Gainesville, GA","155",150,0,0,5,1
"122","Glens Falls, NY","67",57,2,3,5,1
"123","Goldsboro,* NC","49",47,2,0,0,0
"124","Grand Forks, ND-MN","12",12,0,0,0,0
"125","Grand Junction,* CO","118",116,2,0,0,0
"126","Grand Rapids-Wyoming, MI","429",357,0,0,72,6
"127","Great Falls, MT","19",19,0,0,0,0
"128","Greeley,* CO","367",281,2,60,24,1
"129","Green Bay, WI","248",187,16,13,32,2
"130","Greensboro-High Point,* NC","475",463,0,0,12,2
"131","Greenville, NC","99",77,6,0,16,2
"132","Greenville,* SC","467",458,4,0,5,1
"133","Gulfport-Biloxi, MS","144",92,2,10,40,5
"134","Hagerstown-Martinsburg, MD-WV","298",269,6,3,20,4
"135","Hanford-Corcoran, CA","61",49,0,4,8,1
"136","Harrisburg-Carlisle, PA","115",112,0,3,0,0
"137","Harrisonburg,* VA","67",61,6,0,0,0
"138","Hartford-West Hartford-East Hartford,*  CT","355",319,4,0,32,5
"139","Hattiesburg, MS","12",12,0,0,0,0
"140","Hickory-Lenoir-Morganton, NC","137",137,0,0,0,0
"141","Hinesville-Fort Stewart,* GA","35",35,0,0,0,0
"142","Holland-Grand Haven,* MI","239",140,18,18,63,4
"143","Honolulu,* HI","262",166,0,12,84,12
"144","Hot Springs, AR","12",12,0,0,0,0
"145","Houma-Bayou Cane-Thibodaux, LA","107",107,0,0,0,0
"146","Houston-Baytown-Sugar Land, TX","4515",3634,16,0,865,42
"147","Huntington-Ashland, WV-KY-OH","4",4,0,0,0,0
"148","Huntsville, AL","199",104,0,0,95,7
"149","Idaho Falls, ID","95",93,2,0,0,0
"150","Indianapolis,* IN","1167",1072,20,21,54,5
"151","Iowa City, IA","133",51,0,0,82,7
"152","Ithaca, NY","22",15,2,0,5,1
"153","Jackson, MI","34",26,0,0,8,1
"154","Jackson, MS","367",332,0,8,27,3
"155","Jackson, TN","51",51,0,0,0,0
"156","Jacksonville,* FL","1595",1209,6,8,372,16
"157","Jacksonville, NC","339",99,0,0,240,10
"158","Janesville, WI","61",49,4,3,5,1
"159","Jefferson City, MO","31",31,0,0,0,0
"160","Johnson City, TN","107",107,0,0,0,0
"161","Johnstown, PA","3",3,0,0,0,0
"162","Jonesboro, AR","35",33,2,0,0,0
"163","Joplin, MO","21",21,0,0,0,0
"164","Kalamazoo-Portage, MI","177",89,16,44,28,3
"165","Kankakee-Bradley,* IL","62",52,2,8,0,0
"166","Kansas City,* MO-KS","1195",1033,26,70,66,2
"167","Kennewick-Richland-Pasco, WA","212",187,2,0,23,2
"168","Killeen-Temple-Fort Hood, TX","303",200,32,59,12,2
"169","Kingsport-Bristol-Bristol, TN-VA","96",86,0,0,10,1
"170","Kingston, NY","75",48,0,3,24,2
"171","Knoxville, TN","649",357,0,0,292,14
"172","Kokomo, IN","27",25,2,0,0,0
"173","La Crosse, WI-MN","78",54,0,0,24,1
"174","Lafayette, IN","104",96,8,0,0,0
"175","Lafayette, LA","379",379,0,0,0,0
"176","Lake Charles, LA","125",101,2,4,18,1
"177","Lakeland,* FL","499",485,14,0,0,0
"178","Lancaster, PA","148",114,4,0,30,6
"179","Lansing-East Lansing, MI","151",122,4,0,25,1
"180","Laredo,* TX","160",151,0,3,6,1
"181","Las Cruces,* NM","103",103,0,0,0,0
"182","Las Vegas-Paradise,* NV","2255",2184,0,0,71,8
"183","Lawrence, KS","61",53,8,0,0,0
"184","Lawton, OK","12",12,0,0,0,0
"185","Lebanon, PA","46",46,0,0,0,0
"186","Lewiston, ID-WA","5",5,0,0,0,0
"187","Lewiston-Auburn, ME","43",43,0,0,0,0
"188","Lexington-Fayette, KY","370",310,0,12,48,2
"189","Lima, OH","9",9,0,0,0,0
"190","Lincoln, NE","222",189,4,0,29,2
"191","Little Rock-North Little Rock, AR","480",333,2,0,145,17
"192","Logan, UT-ID","85",66,12,7,0,0
"193","Longview, TX","14",14,0,0,0,0
"194","Longview, WA","33",28,2,3,0,0
"195","Los Angeles-Long Beach-Santa Ana,*  CA","2578",1381,54,54,1089,35
"196","Louisville, KY-IN","798",719,8,12,59,4
"197","Lubbock, TX","925",111,34,0,780,17
"198","Lynchburg, VA","93",87,0,0,6,1
"199","Macon, GA","140",68,4,24,44,4
"200","Madera,* CA","121",119,2,0,0,0
"201","Madison, WI","444",286,20,22,116,9
"202","Manchester-Nashua, NH","152",117,4,8,23,2
"203","Mansfield,* OH","33",26,0,7,0,0
"204","McAllen-Edinburg-Pharr,* TX","738",617,18,29,74,7
"205","Medford,* OR","202",140,6,51,5,1
"206","Memphis, TN-MS-AR","1270",881,0,0,389,31
"207","Merced, CA","269",269,0,0,0,0
"208","Miami-Fort Lauderdale-Miami Beach,  FL","4642",2098,50,62,2432,59
"209","Michigan City-La Porte, IN","33",33,0,0,0,0
"210","Midland,* TX","26",26,0,0,0,0
"211","Milwaukee-Waukesha-West Allis,* WI","468",337,38,3,90,7
"212","Minneapolis-St. Paul-Bloomington,*  MN-WI","2935",1946,30,72,887,25
"213","Missoula,* MT","83",42,10,6,25,1
"214","Mobile, AL","147",147,0,0,0,0
"215","Modesto, CA","333",299,2,0,32,2
"216","Monroe, LA","16",16,0,0,0,0
"217","Monroe,* MI","133",96,0,0,37,5
"218","Montgomery, AL","119",119,0,0,0,0
"219","Morgantown, WV","3",1,2,0,0,0
"220","Morristown, TN","49",47,2,0,0,0
"221","Mount Vernon-Anacortes, WA","74",64,10,0,0,0
"222","Muncie, IN","45",23,0,3,19,1
"223","Muskegon-Norton Shores,* MI","77",68,4,0,5,1
"224","Myrtle Beach-Conway-North Myrtle Beach,  SC","427",332,6,4,85,4
"225","Napa,* CA","52",52,0,0,0,0
"226","Naples-Marco Island,* FL","646",451,12,11,172,7
"227","Nashville-Davidson--Murfreesboro,*  TN","1359",1140,10,9,200,16
"228","New Haven-Milford,* CT","226",191,8,27,0,0
"229","New Orleans-Metairie-Kenner,* LA","487",487,0,0,0,0
"230","New York-Northern New Jersey-Long Island,*  NY-NJ-PA","5023",1923,968,459,1673,78
"231","Niles-Benton Harbor, MI","16",16,0,0,0,0
"232","Norwich-New London,* CT","117",93,2,14,8,1
"233","Ocala,* FL","500",476,8,10,6,1
"234","Ocean City,* NJ","181",103,28,19,31,5
"235","Odessa,* TX","24",24,0,0,0,0
"236","Ogden-Clearfield, UT","360",339,2,11,8,1
"237","Oklahoma City,* OK","656",616,12,28,0,0
"238","Olympia,* WA","158",156,2,0,0,0
"239","Omaha-Council Bluffs, NE-IA","752",585,2,7,158,7
"240","Orlando,* FL","2567",2348,12,4,203,16
"241","Oshkosh-Neenah, WI","88",60,2,3,23,2
"242","Owensboro, KY","31",31,0,0,0,0
"243","Oxnard-Thousand Oaks-Ventura,* CA","293",220,2,0,71,4
"244","Palm Bay-Melbourne-Titusville,* FL","636",597,0,0,39,4
"245","Panama City-Lynn Haven,* FL","158",152,0,6,0,0
"246","Parkersburg-Marietta, WV-OH","14",14,0,0,0,0
"247","Pascagoula,* MS","139",89,2,0,48,6
"248","Pensacola-Ferry Pass-Brent, FL","474",363,6,0,105,6
"249","Peoria, IL","138",109,18,4,7,1
"250","Philadelphia-Camden-Wilmington,*  PA-NJ-DE-MD","1850",1430,22,21,377,22
"251","Phoenix-Mesa-Scottsdale, AZ","5282",4998,32,128,124,14
"252","Pine Bluff, AR","22",12,2,3,5,1
"253","Pittsburgh, PA","457",412,8,17,20,4
"254","Pittsfield, MA","15",13,2,0,0,0
"255","Pocatello, ID","42",42,0,0,0,0
"256","Port St. Lucie-Fort Pierce,* FL","805",733,0,16,56,4
"257","Portland-South Portland-Biddeford,  ME","291",250,12,19,10,2
"258","Portland-Vancouver-Beaverton,* OR-WA","1886",1181,30,36,639,NA
"259","Prescott, AZ","262",248,14,0,0,0
"260","Providence-New Bedford-Fall River,  RI-MA","401",301,12,3,85,9
"261","Provo-Orem, UT","399",314,4,3,78,7
"262","Pueblo,* CO","98",90,8,0,0,0
"263","Punta Gorda,* FL","244",131,0,3,110,9
"264","Racine,* WI","111",93,6,4,8,1
"265","Raleigh-Cary,* NC","1106",1088,8,0,10,1
"266","Rapid City, SD","121",105,4,4,8,1
"267","Reading, PA","104",101,0,3,0,0
"268","Redding,* CA","101",89,0,4,8,1
"269","Reno-Sparks,* NV","493",491,2,0,0,0
"270","Richmond,* VA","742",740,2,0,0,0
"271","Riverside-San Bernardino-Ontario,*  CA","4320",3786,6,16,512,47
"272","Roanoke, VA","123",121,2,0,0,0
"273","Rochester, MN","138",138,0,0,0,0
"274","Rochester, NY","181",153,12,6,10,2
"275","Rockford, IL","257",255,2,0,0,0
"276","Rocky Mount, NC","57",55,2,0,0,0
"277","Rome,* GA","77",27,14,0,36,2
"278","Sacramento--Arden-Arcade--Roseville,*  CA","1603",1592,2,4,5,1
"279","Saginaw-Saginaw Township North, MI","53",53,0,0,0,0
"280","Salem,* OR","190",168,12,0,10,2
"281","Salinas, CA","101",101,0,0,0,0
"282","Salisbury, MD","108",81,2,4,21,2
"283","Salt Lake City,* UT","770",673,12,15,70,6
"284","San Angelo, TX","18",18,0,0,0,0
"285","San Antonio, TX","1417",1143,0,43,231,11
"286","San Diego-Carlsbad-San Marcos,* CA","1531",914,52,185,380,45
"287","San Francisco-Oakland-Fremont,* CA","2119",798,8,12,1301,37
"288","San Jose-Sunnyvale-Santa Clara,* CA","232",230,2,0,0,0
"289","San Luis Obispo-Paso Robles,* CA","253",208,8,7,30,6
"290","Sandusky, OH","51",15,0,4,32,4
"291","Santa Barbara-Santa Maria-Goleta,  CA","142",43,0,23,76,7
"292","Santa Cruz-Watsonville,* CA","30",30,0,0,0,0
"293","Santa Fe,* NM","55",55,0,0,0,0
"294","Santa Rosa-Petaluma,* CA","147",112,0,0,35,2
"295","Sarasota-Bradenton-Venice,* FL","988",806,6,25,151,16
"296","Savannah, GA","184",177,0,0,7,1
"297","Scranton--Wilkes-Barre, PA","40",40,0,0,0,0
"298","Seattle-Tacoma-Bellevue,* WA","1908",1206,50,65,587,18
"299","Sheboygan, WI","54",26,4,0,24,2
"300","Sherman-Denison, TX","3",3,0,0,0,0
"301","Shreveport-Bossier City, LA","155",155,0,0,0,0
"302","Sioux City, IA-NE-SD","26",24,2,0,0,0
"303","Sioux Falls, SD","223",157,0,0,66,1
"304","South Bend-Mishawaka, IN-MI","140",80,0,0,60,1
"305","Spartanburg, SC","145",145,0,0,0,0
"306","Spokane, WA","183",162,4,12,5,1
"307","Springfield, IL","78",51,12,0,15,1
"308","Springfield, MA","98",94,4,0,0,0
"309","Springfield, MO","396",303,26,0,67,3
"310","Springfield, OH","23",23,0,0,0,0
"311","St. Cloud, MN","138",113,0,0,25,3
"312","St. George, UT","344",322,2,0,20,3
"313","St. Joseph, MO-KS","14",14,0,0,0,0
"314","St. Louis,* MO-IL","1285",1182,34,9,60,4
"315","State College, PA","25",25,0,0,0,0
"316","Stockton,* CA","705",549,0,0,156,7
"317","Sumter,* SC","60",47,2,0,11,1
"318","Syracuse, NY","130",101,0,0,29,2
"319","Tallahassee, FL","98",98,0,0,0,0
"320","Tampa-St. Petersburg-Clearwater,* FL","2219",1870,20,6,323,NA
"321","Texarkana, TX-Texarkana, AR","49",19,30,0,0,0
"322","Toledo, OH","223",211,0,0,12,2
"323","Topeka, KS","94",94,0,0,0,0
"324","Trenton-Ewing,* NJ","63",56,2,0,5,1
"325","Tucson, AZ","923",791,6,0,126,5
"326","Tulsa, OK","389",366,12,0,11,1
"327","Tuscaloosa, AL","99",99,0,0,0,0
"328","Tyler, TX","43",36,0,0,7,1
"329","Utica-Rome, NY","13",13,0,0,0,0
"330","Valdosta, GA","80",80,0,0,0,0
"331","Vallejo-Fairfield,* CA","323",180,6,3,134,6
"332","Vero Beach,* FL","367",179,0,0,188,13
"333","Victoria, TX","11",11,0,0,0,0
"334","Vineland-Millville-Bridgeton,* NJ","24",24,0,0,0,0
"335","Virginia Beach-Norfolk-Newport News,  VA-NC","681",619,14,12,36,3
"336","Visalia-Porterville, CA","210",193,4,8,5,1
"337","Waco, TX","72",64,8,0,0,0
"338","Warner Robins, GA","134",110,0,12,12,2
"339","Washington-Arlington-Alexandria,*  DC-VA-MD-WV","3061",2456,0,0,605,21
"340","Waterloo-Cedar Falls, IA","38",34,4,0,0,0
"341","Wausau, WI","85",77,8,0,0,0
"342","Weirton-Steubenville, WV-OH","15",10,0,0,5,1
"343","Wenatchee, WA","95",64,0,31,0,0
"344","Wheeling, WV-OH","3",3,0,0,0,0
"345","Wichita Falls, TX","15",15,0,0,0,0
"346","Wichita, KS","258",250,8,0,0,0
"347","Williamsport, PA","3",3,0,0,0,0
"348","Wilmington,* NC","656",570,10,24,52,7
"349","Winchester, VA-WV","127",127,0,0,0,0
"350","Winston-Salem,* NC","429",309,0,0,120,5
"351","Worcester, MA","398",290,14,18,76,3
"352","Yakima, WA","34",22,12,0,0,0
"353","York-Hanover, PA","184",170,0,0,14,2
"354","Youngstown-Warren-Boardman, OH-PA","120",107,10,3,0,0
"355","Yuba City-Marysville, CA","229",229,0,0,0,0
"356","Yuma, AZ","233",233,0,0,0,0
