"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units","5-Inf_Units_Stucture"
"84","Decatur, AL","35",35,0,0,0,0
"85","Decatur, IL","2",2,0,0,0,0
"86","Deltona-Daytona Beach-Ormond Beach,*  FL","230",207,0,0,23,2
"87","Denver-Aurora,* CO","2138",918,0,0,1220,34
"88","Des Moines-West Des Moines,* IA","427",405,0,7,15,2
"89","Detroit-Warren-Livonia,* MI","415",376,0,3,36,4
"90","Dothan, AL","23",23,0,0,0,0
"91","Dover,* DE","122",100,0,0,22,2
"92","Dubuque, IA","27",24,0,3,0,0
"93","Duluth, MN-WI","67",62,0,0,5,1
"94","Durham,* NC","391",337,6,0,48,2
"95","Eau Claire, WI","45",45,0,0,0,0
"96","El Centro, CA","19",19,0,0,0,0
"97","El Paso, TX","356",255,0,0,101,5
"98","Elizabethtown, KY","36",36,0,0,0,0
"99","Elkhart-Goshen, IN","55",55,0,0,0,0
"100","Elmira, NY","1",1,0,0,0,0
"101","Erie, PA","65",43,2,11,9,1
"102","Eugene-Springfield, OR","118",101,8,4,5,1
"103","Evansville, IN-KY","82",66,0,6,10,2
"104","Fairbanks,* AK","4",4,0,0,0,0
"105","Fargo, ND-MN","142",130,0,12,0,0
"106","Farmington,* NM","34",34,0,0,0,0
"107","Fayetteville, NC","183",147,0,0,36,2
"108","Fayetteville-Springdale-Rogers,  AR-MO","316",222,2,15,77,5
"109","Flagstaff, AZ","40",40,0,0,0,0
"110","Flint, MI","24",24,0,0,0,0
"111","Florence, SC","55",55,0,0,0,0
"112","Florence-Muscle Shoals, AL","15",15,0,0,0,0
"113","Fond du Lac, WI","16",14,2,0,0,0
"114","Fort Collins-Loveland,* CO","115",108,4,3,0,0
"115","Fort Smith, AR-OK","102",51,24,12,15,3
"116","Fort Walton Beach-Crestview-Destin,  FL","60",55,0,0,5,1
"117","Fort Wayne,* IN","132",115,0,0,17,2
"118","Fresno, CA","266",222,0,9,35,1
"119","Gadsden, AL","13",13,0,0,0,0
"120","Gainesville, FL","116",71,0,0,45,2
"121","Gainesville, GA","98",98,0,0,0,0
"122","Glens Falls, NY","46",37,0,4,5,1
"123","Goldsboro, NC","31",31,0,0,0,0
"124","Grand Forks, ND-MN","10",10,0,0,0,0
"125","Grand Junction,* CO","120",118,2,0,0,0
"126","Grand Rapids-Wyoming,* MI","181",162,2,3,14,2
"127","Great Falls, MT","46",22,0,0,24,2
"128","Greeley,* CO","149",149,0,0,0,0
"129","Green Bay, WI","139",118,6,0,15,2
"130","Greensboro-High Point,* NC","481",341,6,0,134,4
"131","Greenville, NC","447",101,14,0,332,25
"132","Greenville,* SC","409",385,0,0,24,2
"133","Gulfport-Biloxi, MS","1000",188,8,0,804,45
"134","Hagerstown-Martinsburg, MD-WV","143",141,2,0,0,0
"135","Hanford-Corcoran, CA","34",28,2,4,0,0
"136","Harrisburg-Carlisle, PA","117",117,0,0,0,0
"137","Harrisonburg,* VA","107",67,0,0,40,4
"138","Hartford-West Hartford-East Hartford,  CT","347",173,6,3,165,8
"139","Hattiesburg, MS","28",28,0,0,0,0
"140","Hickory-Lenoir-Morganton, NC","149",143,6,0,0,0
"141","Hinesville-Fort Stewart, GA","7",7,0,0,0,0
"142","Holland-Grand Haven, MI","69",64,0,0,5,1
"143","Honolulu,* HI","501",41,0,40,420,12
"144","Hot Springs, AR","9",9,0,0,0,0
"145","Houma-Bayou Cane-Thibodaux, LA","24",24,0,0,0,0
"146","Houston-Sugar Land-Baytown,* TX","6521",3778,28,7,2708,141
"147","Huntington-Ashland, WV-KY-OH","13",8,0,0,5,1
"148","Huntsville, AL","342",294,0,0,48,4
"149","Idaho Falls, ID","122",114,8,0,0,0
"150","Indianapolis-Carmel,* IN","806",711,24,8,63,7
"151","Iowa City, IA","55",55,0,0,0,0
"152","Ithaca, NY","10",5,0,0,5,1
"153","Jackson, MI","8",8,0,0,0,0
"154","Jackson, MS","249",234,0,0,15,1
"155","Jackson, TN","44",44,0,0,0,0
"156","Jacksonville,* FL","664",648,4,0,12,1
"157","Jacksonville, NC","101",101,0,0,0,0
"158","Janesville, WI","42",35,2,0,5,1
"159","Jefferson City, MO","21",21,0,0,0,0
"160","Johnson City, TN","99",69,2,0,28,4
"161","Johnstown, PA","1",1,0,0,0,0
"162","Jonesboro, AR","36",36,0,0,0,0
"163","Joplin, MO","22",15,2,0,5,1
"164","Kalamazoo-Portage, MI","90",60,0,0,30,1
"165","Kankakee-Bradley, IL","10",10,0,0,0,0
"166","Kansas City,* MO-KS","905",604,28,22,251,10
"167","Kennewick-Richland-Pasco, WA","123",123,0,0,0,0
"168","Killeen-Temple-Fort Hood, TX","271",223,32,16,0,0
"169","Kingsport-Bristol-Bristol, TN-VA","70",56,0,0,14,2
"170","Kingston, NY","23",21,2,0,0,0
"171","Knoxville, TN","273",269,4,0,0,0
"172","Kokomo, IN","8",8,0,0,0,0
"173","La Crosse, WI-MN","25",25,0,0,0,0
"174","Lafayette, IN","59",59,0,0,0,0
"175","Lafayette, LA","167",141,0,0,26,1
"176","Lake Charles, LA","58",51,2,0,5,1
"177","Lake Havasu City-Kingman, AZ","75",73,2,0,0,0
"178","Lakeland,* FL","388",359,0,0,29,5
"179","Lancaster, PA","107",65,0,0,42,3
"180","Lansing-East Lansing, MI","60",50,0,0,10,2
"181","Laredo,* TX","152",128,0,6,18,2
"182","Las Cruces,* NM","148",140,8,0,0,0
"183","Las Vegas-Paradise,* NV","1706",1265,0,15,426,13
"184","Lawrence, KS","22",22,0,0,0,0
"185","Lawton, OK","223",7,0,0,216,7
"186","Lebanon, PA","55",55,0,0,0,0
"187","Lewiston, ID-WA","11",5,6,0,0,0
"188","Lewiston-Auburn, ME","23",21,2,0,0,0
"189","Lexington-Fayette, KY","240",226,2,0,12,1
"190","Lima, OH","3",3,0,0,0,0
"191","Lincoln, NE","160",96,0,20,44,4
"192","Little Rock-North Little Rock, AR","236",234,2,0,0,0
"193","Logan, UT-ID","84",64,0,15,5,1
"194","Longview, TX","38",21,0,0,17,1
"195","Longview, WA","38",33,0,0,5,1
"196","Los Angeles-Long Beach-Santa Ana,*  CA","1529",859,54,42,574,60
"197","Louisville-Jefferson County,* KY-IN","560",484,4,0,72,4
"198","Lubbock, TX","88",68,0,0,20,3
"199","Lynchburg, VA","79",79,0,0,0,0
"200","Macon, GA","59",59,0,0,0,0
"201","Madera, CA","43",43,0,0,0,0
"202","Madison,* WI","256",139,10,0,107,6
"203","Manchester-Nashua, NH","65",61,0,4,0,0
"204","Mansfield, OH","13",13,0,0,0,0
"205","McAllen-Edinburg-Mission,* TX","576",412,14,54,96,3
"206","Medford, OR","117",100,6,3,8,1
"207","Memphis,* TN-MS-AR","549",549,0,0,0,0
"208","Merced, CA","75",75,0,0,0,0
"209","Miami-Fort Lauderdale-Miami Beach,*  FL","1611",720,66,41,784,37
"210","Michigan City-La Porte, IN","30",30,0,0,0,0
"211","Midland,* TX","48",48,0,0,0,0
"212","Milwaukee-Waukesha-West Allis,* WI","226",185,12,4,25,4
"213","Minneapolis-St. Paul-Bloomington,*  MN-WI","992",831,8,18,135,8
"214","Missoula,* MT","74",66,0,8,0,0
"215","Mobile, AL","210",205,0,0,5,1
"216","Modesto, CA","388",138,10,0,240,11
"217","Monroe, LA","34",27,0,0,7,1
"218","Monroe, MI","16",16,0,0,0,0
"219","Montgomery, AL","106",106,0,0,0,0
"220","Morgantown, WV","1",1,0,0,0,0
"221","Morristown, TN","40",40,0,0,0,0
"222","Mount Vernon-Anacortes, WA","64",64,0,0,0,0
"223","Muncie, IN","12",12,0,0,0,0
"224","Muskegon-Norton Shores, MI","10",10,0,0,0,0
"225","Myrtle Beach-Conway-North Myrtle Beach,  SC","464",305,2,0,157,9
"226","Napa, CA","28",28,0,0,0,0
"227","Naples-Marco Island,* FL","196",127,0,11,58,8
"228","Nashville-Davidson--Murfreesboro,*  TN","1015",999,16,0,0,0
"229","New Haven-Milford, CT","82",56,0,0,26,1
"230","New Orleans-Metairie-Kenner,* LA","1108",325,98,3,682,10
"231","New York-Northern New Jersey-Long Island,*  NY-NJ-PA","6670",1201,402,471,4596,119
"232","Niles-Benton Harbor, MI","12",7,0,0,5,1
"233","Norwich-New London, CT","53",47,0,0,6,1
"234","Ocala,* FL","252",250,2,0,0,0
"235","Ocean City,* NJ","127",75,16,10,26,2
"236","Odessa,* TX","17",17,0,0,0,0
"237","Ogden-Clearfield, UT","311",296,2,8,5,1
"238","Oklahoma City,* OK","501",432,10,44,15,1
"239","Olympia, WA","193",149,2,15,27,3
"240","Omaha-Council Bluffs,* NE-IA","364",330,8,0,26,3
"241","Orlando-Kissimmee,* FL","1720",1227,14,8,471,35
"242","Oshkosh-Neenah, WI","33",29,4,0,0,0
"243","Owensboro, KY","31",27,0,4,0,0
"244","Oxnard-Thousand Oaks-Ventura, CA","88",60,2,4,22,1
"245","Palm Bay-Melbourne-Titusville,* FL","258",258,0,0,0,0
"246","Palm Coast, FL","73",71,2,0,0,0
"247","Panama City-Lynn Haven, FL","165",50,0,10,105,2
"248","Parkersburg-Marietta-Vienna, WV-OH","22",18,4,0,0,0
"249","Pascagoula, MS","70",65,0,0,5,1
"250","Pensacola-Ferry Pass-Brent,* FL","175",160,6,0,9,1
"251","Peoria, IL","184",86,10,0,88,11
"252","Philadelphia-Camden-Wilmington,*  PA-NJ-DE-MD","1284",945,14,0,325,15
"253","Phoenix-Mesa-Scottsdale,* AZ","4095",2772,60,99,1164,104
"254","Pine Bluff, AR","7",7,0,0,0,0
"255","Pittsburgh,* PA","400",354,2,25,19,3
"256","Pittsfield, MA","2",2,0,0,0,0
"257","Pocatello, ID","20",20,0,0,0,0
"258","Port St. Lucie,* FL","233",227,0,0,6,1
"259","Portland-South Portland-Biddeford,  ME","287",185,10,7,85,9
"260","Portland-Vancouver-Beaverton,* OR-WA","859",782,4,10,63,NA
"261","Prescott, AZ","140",138,2,0,0,0
"262","Providence-New Bedford-Fall River,  RI-MA","224",197,10,17,0,0
"263","Provo-Orem, UT","497",454,4,6,33,4
"264","Pueblo,* CO","73",73,0,0,0,0
"265","Punta Gorda,* FL","91",81,0,4,6,1
"266","Racine, WI","62",62,0,0,0,0
"267","Raleigh-Cary,* NC","1219",1213,2,4,0,0
"268","Rapid City, SD","52",52,0,0,0,0
"269","Reading, PA","54",52,2,0,0,0
"270","Redding, CA","70",50,2,18,0,0
"271","Reno-Sparks,* NV","177",177,0,0,0,0
"272","Richmond,* VA","587",552,0,19,16,3
"273","Riverside-San Bernardino-Ontario,*  CA","1746",1650,18,30,48,6
"274","Roanoke, VA","88",84,0,4,0,0
"275","Rochester, MN","99",67,0,0,32,1
"276","Rochester, NY","109",105,0,4,0,0
"277","Rockford, IL","162",144,10,8,0,0
"278","Rocky Mount, NC","74",54,20,0,0,0
"279","Rome, GA","22",20,2,0,0,0
"280","Sacramento--Arden-Arcade--Roseville,*  CA","855",669,2,12,172,16
"281","Saginaw-Saginaw Township North, MI","10",10,0,0,0,0
"282","Salem, OR","270",117,2,0,151,17
"283","Salinas, CA","137",56,0,0,81,1
"284","Salisbury, MD","52",34,0,0,18,1
"285","Salt Lake City,* UT","494",414,10,11,59,6
"286","San Angelo,* TX","23",23,0,0,0,0
"287","San Antonio,* TX","852",757,0,0,95,6
"288","San Diego-Carlsbad-San Marcos,* CA","666",432,20,6,208,7
"289","San Francisco-Oakland-Fremont,* CA","671",438,6,4,223,12
"290","San Jose-Sunnyvale-Santa Clara,* CA","521",190,12,0,319,23
"291","San Luis Obispo-Paso Robles, CA","117",85,2,0,30,6
"292","Sandusky, OH","0",0,0,0,0,0
"293","Santa Barbara-Santa Maria, CA","39",34,0,0,5,1
"294","Santa Cruz-Watsonville, CA","84",14,0,0,70,1
"295","Santa Fe,* NM","29",29,0,0,0,0
"296","Santa Rosa-Petaluma, CA","87",85,2,0,0,0
"297","Sarasota-Bradenton-Venice,* FL","215",211,4,0,0,0
"298","Savannah, GA","250",233,0,0,17,2
"299","Scranton--Wilkes-Barre, PA","23",20,0,3,0,0
"300","Seattle-Tacoma-Bellevue,* WA","1978",1255,98,90,535,25
"301","Sebastian-Vero Beach,* FL","135",110,0,25,0,0
"302","Sheboygan, WI","13",9,4,0,0,0
"303","Sherman-Denison, TX","1",1,0,0,0,0
"304","Shreveport-Bossier City, LA","98",98,0,0,0,0
"305","Sioux City, IA-NE-SD","13",13,0,0,0,0
"306","Sioux Falls, SD","129",103,14,12,0,0
"307","South Bend-Mishawaka, IN-MI","60",60,0,0,0,0
"308","Spartanburg, SC","170",170,0,0,0,0
"309","Spokane, WA","157",139,0,0,18,2
"310","Springfield, IL","27",18,4,0,5,1
"311","Springfield, MA","46",44,2,0,0,0
"312","Springfield, MO","253",149,22,4,78,5
"313","Springfield, OH","9",9,0,0,0,0
"314","St. Cloud, MN","60",50,0,0,10,2
"315","St. George, UT","180",175,0,0,5,1
"316","St. Joseph, MO-KS","10",8,2,0,0,0
"317","St. Louis,* MO-IL","986",866,18,22,80,6
"318","State College, PA","30",30,0,0,0,0
"319","Stockton,* CA","208",208,0,0,0,0
"320","Sumter,* SC","56",56,0,0,0,0
"321","Syracuse, NY","84",80,0,4,0,0
"322","Tallahassee, FL","185",142,2,0,41,4
"323","Tampa-St. Petersburg-Clearwater,* FL","1071",762,12,23,274,NA
"324","Texarkana, TX-Texarkana, AR","156",27,0,0,129,4
"325","Toledo, OH","289",96,8,0,185,7
"326","Topeka, KS","93",49,0,24,20,3
"327","Trenton-Ewing,* NJ","62",36,6,0,20,1
"328","Tucson,* AZ","619",592,8,10,9,1
"329","Tulsa,* OK","396",396,0,0,0,0
"330","Tuscaloosa, AL","183",73,0,0,110,6
"331","Tyler, TX","32",25,0,0,7,1
"332","Utica-Rome, NY","3",3,0,0,0,0
"333","Valdosta, GA","89",74,2,0,13,1
"334","Vallejo-Fairfield, CA","109",109,0,0,0,0
"335","Victoria, TX","9",9,0,0,0,0
"336","Vineland-Millville-Bridgeton,* NJ","56",53,0,3,0,0
"337","Virginia Beach-Norfolk-Newport News,*  VA-NC","470",405,22,19,24,2
"338","Visalia-Porterville, CA","160",160,0,0,0,0
"339","Waco, TX","58",48,2,8,0,0
"340","Warner Robins, GA","111",111,0,0,0,0
"341","Washington-Arlington-Alexandria,*  DC-VA-MD-WV","1939",1562,2,0,375,8
"342","Waterloo-Cedar Falls, IA","27",27,0,0,0,0
"343","Wausau, WI","79",27,2,0,50,5
"344","Weirton-Steubenville, WV-OH","1",1,0,0,0,0
"345","Wenatchee, WA","59",59,0,0,0,0
"346","Wheeling, WV-OH","0",0,0,0,0,0
"347","Wichita Falls, TX","9",9,0,0,0,0
"348","Wichita, KS","140",138,2,0,0,0
"349","Williamsport, PA","5",5,0,0,0,0
"350","Wilmington,* NC","538",494,30,0,14,1
"351","Winchester, VA-WV","91",67,0,0,24,2
"352","Winston-Salem, NC","170",165,0,0,5,1
"353","Worcester, MA","134",132,2,0,0,0
"354","Yakima, WA","47",47,0,0,0,0
"355","York-Hanover, PA","156",151,0,0,5,1
"356","Youngstown-Warren-Boardman, OH-PA","65",51,8,6,0,0
"357","Yuba City, CA","60",60,0,0,0,0
"358","Yuma, AZ","74",74,0,0,0,0
