"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units","5-Inf_Units_Stucture"
"197","Lubbock, TX","88",88,0,0,0,0
"198","Lynchburg, VA","69",69,0,0,0,0
"199","Macon, GA","71",71,0,0,0,0
"200","Madera,* CA","132",126,2,4,0,0
"201","Madison, WI","445",233,26,47,139,10
"202","Manchester-Nashua, NH","121",108,6,0,7,1
"203","Mansfield,* OH","8",4,4,0,0,0
"204","McAllen-Edinburg-Pharr,* TX","561",381,6,83,91,4
"205","Medford,* OR","203",172,2,11,18,2
"206","Memphis, TN-MS-AR","693",633,0,0,60,4
"207","Merced, CA","227",222,2,3,0,0
"208","Miami-Fort Lauderdale-Miami Beach,  FL","3689",1777,40,27,1845,41
"209","Michigan City-La Porte, IN","22",19,0,3,0,0
"210","Midland,* TX","18",18,0,0,0,0
"211","Milwaukee-Waukesha-West Allis,* WI","352",281,20,11,40,3
"212","Minneapolis-St. Paul-Bloomington,*  MN-WI","2014",1422,20,22,550,22
"213","Missoula,* MT","70",36,6,6,22,2
"214","Mobile, AL","146",146,0,0,0,0
"215","Modesto, CA","324",320,4,0,0,0
"216","Monroe, LA","31",31,0,0,0,0
"217","Monroe,* MI","166",161,0,0,5,1
"218","Montgomery, AL","121",121,0,0,0,0
"219","Morgantown, WV","2",2,0,0,0,0
"220","Morristown, TN","41",41,0,0,0,0
"221","Mount Vernon-Anacortes, WA","86",65,2,0,19,1
"222","Muncie, IN","65",23,6,36,0,0
"223","Muskegon-Norton Shores,* MI","57",55,2,0,0,0
"224","Myrtle Beach-Conway-North Myrtle Beach,  SC","1194",354,0,21,819,45
"225","Napa,* CA","56",56,0,0,0,0
"226","Naples-Marco Island,* FL","382",245,8,36,93,4
"227","Nashville-Davidson--Murfreesboro,*  TN","1625",1025,20,3,577,26
"228","New Haven-Milford,* CT","156",126,0,0,30,1
"229","New Orleans-Metairie-Kenner,* LA","529",506,20,3,0,0
"230","New York-Northern New Jersey-Long Island,*  NY-NJ-PA","4934",1541,564,656,2173,82
"231","Niles-Benton Harbor, MI","14",11,0,3,0,0
"232","Norwich-New London,* CT","188",131,2,38,17,3
"233","Ocala,* FL","581",572,2,7,0,0
"234","Ocean City,* NJ","244",118,58,33,35,4
"235","Odessa,* TX","13",13,0,0,0,0
"236","Ogden-Clearfield, UT","240",221,2,12,5,1
"237","Oklahoma City,* OK","834",566,4,0,264,12
"238","Olympia,* WA","169",167,2,0,0,0
"239","Omaha-Council Bluffs, NE-IA","338",334,4,0,0,0
"240","Orlando,* FL","2064",1780,10,13,261,22
"241","Oshkosh-Neenah, WI","31",7,4,0,20,1
"242","Owensboro, KY","22",22,0,0,0,0
"243","Oxnard-Thousand Oaks-Ventura,* CA","537",265,0,0,272,6
"244","Palm Bay-Melbourne-Titusville,* FL","492",359,0,7,126,11
"245","Panama City-Lynn Haven,* FL","197",151,26,20,0,0
"246","Parkersburg-Marietta, WV-OH","7",7,0,0,0,0
"247","Pascagoula,* MS","69",69,0,0,0,0
"248","Pensacola-Ferry Pass-Brent, FL","212",160,0,0,52,8
"249","Peoria, IL","70",42,16,7,5,1
"250","Philadelphia-Camden-Wilmington,*  PA-NJ-DE-MD","1275",1004,12,32,227,18
"251","Phoenix-Mesa-Scottsdale, AZ","5284",3958,18,92,1216,57
"252","Pine Bluff, AR","17",11,0,0,6,1
"253","Pittsburgh, PA","423",340,6,32,45,8
"254","Pittsfield, MA","23",9,14,0,0,0
"255","Pocatello, ID","69",15,0,0,54,9
"256","Port St. Lucie-Fort Pierce,* FL","853",662,2,27,162,10
"257","Portland-South Portland-Biddeford,  ME","278",252,6,10,10,2
"258","Portland-Vancouver-Beaverton,* OR-WA","1092",849,26,45,172,NA
"259","Prescott, AZ","273",268,2,3,0,0
"260","Providence-New Bedford-Fall River,  RI-MA","292",229,8,7,48,5
"261","Provo-Orem, UT","291",271,8,0,12,1
"262","Pueblo,* CO","87",87,0,0,0,0
"263","Punta Gorda,* FL","361",284,8,4,65,6
"264","Racine,* WI","103",90,0,8,5,1
"265","Raleigh-Cary,* NC","991",946,0,0,45,7
"266","Rapid City, SD","68",68,0,0,0,0
"267","Reading, PA","57",52,0,0,5,1
"268","Redding,* CA","132",66,0,3,63,1
"269","Reno-Sparks,* NV","397",301,0,4,92,12
"270","Richmond,* VA","708",617,0,19,72,2
"271","Riverside-San Bernardino-Ontario,*  CA","3815",2792,16,49,958,43
"272","Roanoke, VA","95",95,0,0,0,0
"273","Rochester, MN","169",169,0,0,0,0
"274","Rochester, NY","164",113,16,23,12,2
"275","Rockford, IL","369",209,0,160,0,0
"276","Rocky Mount, NC","43",39,4,0,0,0
"277","Rome,* GA","45",35,6,4,0,0
"278","Sacramento--Arden-Arcade--Roseville,*  CA","1734",1358,4,0,372,21
"279","Saginaw-Saginaw Township North, MI","23",23,0,0,0,0
"280","Salem,* OR","150",132,4,4,10,2
"281","Salinas, CA","75",75,0,0,0,0
"282","Salisbury, MD","62",53,2,0,7,1
"283","Salt Lake City,* UT","484",381,10,18,75,4
"284","San Angelo, TX","19",19,0,0,0,0
"285","San Antonio, TX","1535",968,30,16,521,27
"286","San Diego-Carlsbad-San Marcos,* CA","1106",488,18,45,555,29
"287","San Francisco-Oakland-Fremont,* CA","1437",395,8,13,1021,23
"288","San Jose-Sunnyvale-Santa Clara,* CA","593",341,0,0,252,9
"289","San Luis Obispo-Paso Robles,* CA","182",162,2,3,15,3
"290","Sandusky, OH","5",5,0,0,0,0
"291","Santa Barbara-Santa Maria-Goleta,  CA","138",106,2,0,30,2
"292","Santa Cruz-Watsonville,* CA","60",60,0,0,0,0
"293","Santa Fe,* NM","45",45,0,0,0,0
"294","Santa Rosa-Petaluma,* CA","285",245,4,0,36,5
"295","Sarasota-Bradenton-Venice,* FL","1135",719,16,7,393,15
"296","Savannah, GA","231",218,0,7,6,1
"297","Scranton--Wilkes-Barre, PA","39",32,0,7,0,0
"298","Seattle-Tacoma-Bellevue,* WA","1926",1134,46,108,638,38
"299","Sheboygan, WI","11",11,0,0,0,0
"300","Sherman-Denison, TX","11",11,0,0,0,0
"301","Shreveport-Bossier City, LA","130",127,0,3,0,0
"302","Sioux City, IA-NE-SD","16",13,0,3,0,0
"303","Sioux Falls, SD","146",81,0,0,65,2
"304","South Bend-Mishawaka, IN-MI","68",68,0,0,0,0
"305","Spartanburg, SC","131",131,0,0,0,0
"306","Spokane, WA","284",149,18,0,117,6
"307","Springfield, IL","68",36,18,0,14,1
"308","Springfield, MA","105",76,18,0,11,2
"309","Springfield, MO","217",203,14,0,0,0
"310","Springfield, OH","12",12,0,0,0,0
"311","St. Cloud, MN","61",53,0,3,5,1
"312","St. George, UT","290",290,0,0,0,0
"313","St. Joseph, MO-KS","9",9,0,0,0,0
"314","St. Louis,* MO-IL","1043",915,40,10,78,7
"315","State College, PA","22",18,4,0,0,0
"316","Stockton,* CA","517",511,6,0,0,0
"317","Sumter,* SC","75",35,4,36,0,0
"318","Syracuse, NY","63",61,2,0,0,0
"319","Tallahassee, FL","249",117,2,24,106,3
"320","Tampa-St. Petersburg-Clearwater,* FL","1915",1720,14,83,98,NA
"321","Texarkana, TX-Texarkana, AR","27",13,14,0,0,0
"322","Toledo, OH","168",158,10,0,0,0
"323","Topeka, KS","68",68,0,0,0,0
"324","Trenton-Ewing,* NJ","349",152,0,0,197,7
"325","Tucson, AZ","672",666,0,0,6,1
"326","Tulsa, OK","387",363,20,4,0,0
"327","Tuscaloosa, AL","91",91,0,0,0,0
"328","Tyler, TX","44",31,0,3,10,2
"329","Utica-Rome, NY","4",4,0,0,0,0
"330","Valdosta, GA","100",76,0,0,24,1
"331","Vallejo-Fairfield,* CA","494",165,2,0,327,16
"332","Vero Beach,* FL","229",184,2,4,39,2
"333","Victoria, TX","8",8,0,0,0,0
"334","Vineland-Millville-Bridgeton,* NJ","29",29,0,0,0,0
"335","Virginia Beach-Norfolk-Newport News,  VA-NC","695",554,40,16,85,8
"336","Visalia-Porterville, CA","217",190,4,23,0,0
"337","Waco, TX","66",62,4,0,0,0
"338","Warner Robins, GA","100",100,0,0,0,0
"339","Washington-Arlington-Alexandria,*  DC-VA-MD-WV","2509",2033,4,0,472,7
"340","Waterloo-Cedar Falls, IA","39",39,0,0,0,0
"341","Wausau, WI","55",47,8,0,0,0
"342","Weirton-Steubenville, WV-OH","3",3,0,0,0,0
"343","Wenatchee, WA","39",37,2,0,0,0
"344","Wheeling, WV-OH","1",1,0,0,0,0
"345","Wichita Falls, TX","23",21,2,0,0,0
"346","Wichita, KS","296",232,64,0,0,0
"347","Williamsport, PA","1",1,0,0,0,0
"348","Wilmington,* NC","644",459,38,19,128,9
"349","Winchester, VA-WV","97",97,0,0,0,0
"350","Winston-Salem,* NC","283",283,0,0,0,0
"351","Worcester, MA","256",227,10,8,11,2
"352","Yakima, WA","48",28,20,0,0,0
"353","York-Hanover, PA","170",156,4,0,10,1
"354","Youngstown-Warren-Boardman, OH-PA","120",106,2,0,12,2
"355","Yuba City-Marysville, CA","254",254,0,0,0,0
"356","Yuma, AZ","169",169,0,0,0,0
