"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units","5-Inf_Units_Stucture"
"98","Glens Falls* NY MSA","42",42,0,0,0,0
"99","Goldsboro* NC MSA","47",47,0,0,0,0
"100","Grand Forks* ND-MN MSA","13",13,0,0,0,0
"101","Grand Junction* CO MSA","123",111,4,3,5,1
"102","Grand Rapids-Muskegon-  Holland  MI MSA","653",553,14,13,73,9
"103","Great Falls* MT MSA","11",11,0,0,0,0
"104","Green Bay* WI MSA","109",72,4,0,33,2
"105","Greensboro--Winston-Salem--  High Point  NC MSA","1335",743,28,15,549,53
"106","Greenville* NC MSA","111",70,16,0,25,3
"107","Greenville-Spartanburg-  Anderson* SC MSA","767",599,8,0,160,16
"108","Harrisburg-Lebanon-  Carlisle* PA MSA","199",196,0,3,0,0
"109","Hartford* CT MSA","315",274,14,3,24,3
"110","Hattiesburg* MS MSA","4",4,0,0,0,0
"111","Hickory-Morganton-Lenoir*  NC MSA","211",176,4,0,31,4
"112","Honolulu  HI MSA","139",123,0,16,0,0
"113","Houma* LA MSA","61",61,0,0,0,0
"114","Houston-Galveston-Brazoria  TX CMSA","3357",2895,46,8,408,32
"115","Huntington-Ashland* WV-KY-  OH MSA","5",2,0,3,0,0
"116","Huntsville* AL MSA","57",57,0,0,0,0
"117","Indianapolis  IN MSA","1340",1151,30,20,139,3
"118","Iowa City* IA MSA","39",33,2,4,0,0
"119","Jackson* MI MSA","10",10,0,0,0,0
"120","Jackson* MS MSA","398",213,2,0,183,13
"121","Jackson* TN MSA","43",41,2,0,0,0
"122","Jacksonville  FL MSA","1363",985,0,0,378,18
"123","Jacksonville* NC MSA","83",83,0,0,0,0
"124","Jamestown* NY MSA","1",1,0,0,0,0
"125","Janesville-Beloit* WI MSA","40",27,4,4,5,1
"126","Johnson City-Kingsport-  Bristol* TN-VA MSA","107",96,0,0,11,2
"127","Johnstown* PA MSA","4",4,0,0,0,0
"128","Jonesboro* AR MSA","31",31,0,0,0,0
"129","Joplin* MO MSA","25",25,0,0,0,0
"130","Kalamazoo-Battle Creek* MI  MSA","226",116,4,10,96,2
"131","Kansas City  MO-KS MSA","1136",932,96,90,18,3
"132","Killeen-Temple* TX MSA","273",165,76,32,0,0
"133","Knoxville* TN MSA","402",372,6,11,13,1
"134","Kokomo* IN MSA","38",33,2,3,0,0
"135","La Crosse* WI-MN MSA","39",31,2,6,0,0
"136","Lafayette* LA MSA","87",87,0,0,0,0
"137","Lafayette* IN MSA","60",60,0,0,0,0
"138","Lake Charles* LA MSA","19",19,0,0,0,0
"139","Lakeland-Winter Haven* FL MSA","452",392,2,0,58,6
"140","Lancaster* PA MSA","101",101,0,0,0,0
"141","Lansing-East Lansing* MI MSA","137",101,2,0,34,4
"142","Laredo* TX MSA","165",137,0,4,24,1
"143","Las Cruces* NM MSA","69",69,0,0,0,0
"144","Las Vegas  NV-AZ MSA","2748",2090,12,23,623,48
"145","Lawrence* KS MSA","251",41,10,0,200,9
"146","Lawton* OK MSA","17",12,0,0,5,1
"147","Lewiston-Auburn* ME MSA","27",27,0,0,0,0
"148","Lexington* KY MSA","381",357,4,20,0,0
"149","Lima* OH MSA","12",10,2,0,0,0
"150","Lincoln* NE MSA","156",125,6,0,25,2
"151","Little Rock-North Little  Rock* AR MSA","391",218,4,8,161,13
"152","Longview-Marshall* TX MSA","18",18,0,0,0,0
"153","Los Angeles-Riverside-  Orange County  CA CMSA","5420",4239,38,65,1078,87
"154","Louisville  KY-IN MSA","604",562,4,12,26,3
"155","Lubbock* TX MSA","503",89,0,48,366,27
"156","Lynchburg* VA MSA","121",115,0,0,6,1
"157","Macon* GA MSA","166",166,0,0,0,0
"158","Madison* WI MSA","396",187,10,26,173,9
"159","Mansfield* OH MSA","39",33,2,4,0,0
"160","McAllen-Edinburg-Mission*  TX MSA","542",485,10,26,21,3
"161","Medford-Ashland* OR MSA","145",138,2,0,5,1
"162","Melbourne-Titusville-Palm  Bay* FL MSA","339",312,0,0,27,2
"163","Memphis  TN-AR-MS MSA","713",697,0,0,16,2
"164","Merced* CA MSA","191",116,0,75,0,0
"165","Miami-Fort Lauderdale  FL  CMSA","1973",730,22,20,1201,43
"166","Milwaukee-Racine  WI CMSA","763",347,48,15,353,16
"167","Minneapolis-St. Paul  MN-WI  MSA","1966",1580,24,49,313,20
"168","Missoula* MT MSA","191",68,24,7,92,5
"169","Mobile* AL MSA","397",371,0,4,22,2
"170","Modesto* CA MSA","263",259,4,0,0,0
"171","Monroe* LA MSA","25",25,0,0,0,0
"172","Montgomery* AL MSA","122",122,0,0,0,0
"173","Muncie* IN MSA","21",21,0,0,0,0
"174","Myrtle Beach* SC MSA","238",208,2,4,24,4
"175","Naples* FL MSA","778",506,8,103,161,15
"176","Nashville  TN MSA","1050",951,2,3,94,13
"177","New London-Norwich* CT-RI MSA","78",76,2,0,0,0
"178","New Orleans* LA MSA","323",296,2,12,13,1
"179","New York-Northern New  Jersey-Long Island  NY-NJ-  CT-PA CMSA","5369",2581,414,432,1942,69
"180","Norfolk-Virginia Beach-  Newport News  VA-NC MSA","906",604,8,0,294,18
"181","Ocala* FL MSA","458",452,0,0,6,1
"182","Odessa-Midland* TX MSA","33",33,0,0,0,0
"183","Oklahoma City* OK MSA","425",425,0,0,0,0
"184","Omaha* NE-IA MSA","527",343,12,12,160,6
"185","Orlando  FL MSA","2883",1618,26,40,1199,66
"186","Owensboro* KY MSA","60",60,0,0,0,0
"187","Panama City* FL MSA","296",83,0,0,213,3
"188","Parkersburg-Marietta* WV-OH  MSA","22",18,0,4,0,0
"189","Pensacola* FL MSA","204",198,6,0,0,0
"190","Peoria-Pekin* IL MSA","109",97,12,0,0,0
"191","Philadelphia-Wilmington-  Atlantic City  PA-NJ-DE-MD  CMSA","1871",1555,20,22,274,35
"192","Phoenix-Mesa  AZ MSA","4945",3608,16,15,1306,100
"193","Pine Bluff* AR MSA","9",5,4,0,0,0
"194","Pittsburgh  PA MSA","679",524,16,35,104,9
"195","Pittsfield* MA MSA","0",0,0,0,0,0
"196","Pocatello* ID MSA","12",8,4,0,0,0
"197","Portland* ME MSA","170",140,4,11,15,2
"198","Portland-Salem  OR-WA CMSA","1351",1040,26,64,221,25
"199","Providence-Fall River-  Warwick* RI-MA MSA","338",223,24,86,5,1
"200","Provo-Orem* UT MSA","262",192,8,0,62,5
"201","Pueblo* CO MSA","105",97,8,0,0,0
"202","Punta Gorda* FL MSA","67",63,4,0,0,0
"203","Raleigh-Durham-Chapel Hill  NC MSA","1581",1197,34,3,347,22
"204","Rapid City* SD MSA","61",61,0,0,0,0
"205","Reading* PA MSA","71",71,0,0,0,0
"206","Redding* CA MSA","100",100,0,0,0,0
"207","Reno* NV MSA","380",356,0,0,24,1
"208","Richland-Kennewick-Pasco*  WA MSA","141",127,2,4,8,1
"209","Richmond-Petersburg  VA MSA","906",616,0,0,290,13
"210","Roanoke* VA MSA","84",84,0,0,0,0
"211","Rochester* MN MSA","112",104,0,0,8,1
"212","Rochester* NY MSA","202",181,4,7,10,1
"213","Rockford* IL MSA","172",145,6,11,10,2
"214","Rocky Mount* NC MSA","70",55,10,0,5,1
"215","Sacramento-Yolo  CA CMSA","1686",1666,4,10,6,1
"216","Saginaw-Bay City-Midland*  MI MSA","50",40,2,3,5,1
"217","St. Cloud* MN MSA","69",61,0,3,5,1
"218","St. Joseph* MO MSA","14",10,4,0,0,0
"219","St. Louis  MO-IL MSA","1069",948,52,42,27,3
"220","Salinas* CA MSA","116",110,0,0,6,1
"221","Salt Lake City-Ogden  UT MSA","834",754,10,13,57,6
"222","San Angelo* TX MSA","19",19,0,0,0,0
"223","San Antonio* TX MSA","1464",932,6,72,454,22
"224","San Diego  CA MSA","1095",670,20,81,324,18
"225","San Francisco-Oakland-San  Jose  CA CMSA","2181",1260,28,115,778,40
"226","San Luis Obispo-Atascadero-  Paso Robles* CA MSA","171",160,8,3,0,0
"227","Santa Barbara-Santa Maria-  Lompoc* CA MSA","92",79,2,6,5,1
"228","Santa Fe* NM MSA","62",55,0,0,7,1
"229","Sarasota-Bradenton* FL MSA","889",399,4,12,474,31
"230","Savannah* GA MSA","171",108,6,3,54,3
"231","Scranton--Wilkes-Barre--  Hazleton* PA MSA","73",58,2,7,6,1
"232","Seattle-Tacoma-Bremerton  WA CMSA","2766",1745,62,77,882,50
"233","Sharon* PA MSA","12",10,2,0,0,0
"234","Sheboygan* WI MSA","5",3,2,0,0,0
"235","Sherman-Denison* TX MSA","18",18,0,0,0,0
"236","Shreveport-Bossier City* LA  MSA","88",88,0,0,0,0
"237","Sioux City* IA-NE MSA","11",11,0,0,0,0
"238","Sioux Falls* SD MSA","185",132,0,0,53,7
"239","South Bend* IN MSA","73",67,0,0,6,1
"240","Spokane* WA MSA","169",130,8,3,28,2
"241","Springfield* IL MSA","55",45,10,0,0,0
"242","Springfield* MO MSA","221",194,4,4,19,2
"243","Springfield* MA MSA","86",77,6,3,0,0
"244","State College* PA MSA","166",166,0,0,0,0
"245","Steubenville-Weirton* OH-WV  MSA","6",6,0,0,0,0
"246","Stockton-Lodi* CA MSA","463",463,0,0,0,0
"247","Sumter* SC MSA","32",28,4,0,0,0
"248","Syracuse* NY MSA","118",91,2,12,13,2
"249","Tallahassee* FL MSA","109",105,4,0,0,0
"250","Tampa-St. Petersburg-  Clearwater  FL MSA","1885",1390,104,15,376,34
"251","Terre Haute* IN MSA","17",17,0,0,0,0
"252","Texarkana* TX-Texarkana  AR  MSA","20",20,0,0,0,0
"253","Toledo* OH MSA","196",118,8,12,58,9
"254","Topeka* KS MSA","326",56,0,0,270,10
"255","Tucson* AZ MSA","451",449,2,0,0,0
"256","Tulsa* OK MSA","301",286,0,0,15,1
"257","Tuscaloosa* AL MSA","112",64,0,0,48,1
"258","Tyler* TX MSA","38",30,0,0,8,1
"259","Utica-Rome* NY MSA","12",12,0,0,0,0
"260","Victoria* TX MSA","42",42,0,0,0,0
"261","Visalia-Tulare-Porterville*  CA MSA","129",123,0,6,0,0
"262","Waco* TX MSA","97",47,18,3,29,1
"263","Washington-Baltimore  DC-MD-  VA-WV CMSA","4198",3741,4,4,449,28
"264","Waterloo-Cedar Falls* IA MSA","43",10,14,3,16,2
"265","Wausau* WI MSA","62",56,6,0,0,0
"266","West Palm Beach-Boca Raton  FL MSA","1513",842,4,3,664,23
"267","Wheeling* WV-OH MSA","1",1,0,0,0,0
"268","Wichita* KS MSA","214",202,8,4,0,0
"269","Wichita Falls* TX MSA","18",16,2,0,0,0
"270","Wilmington* NC MSA","493",309,0,0,184,8
"271","Yakima* WA MSA","28",26,2,0,0,0
"272","York* PA MSA","131",118,8,0,5,1
"273","Youngstown-Warren* OH MSA","96",87,0,4,5,1
"274","Yuba City* CA MSA","69",69,0,0,0,0
"275","Yuma* AZ MSA","111",111,0,0,0,0
