"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units","5-Inf_Units_Stucture"
"198","Portland-Salem OR-WA CMSA","1263",714,20,25,504,20
"199","Providence-Fall River-Warwick*  RI-MA MSA","179",156,8,6,9,1
"200","Provo-Orem* UT MSA","265",235,8,14,8,1
"201","Pueblo* CO MSA","172",76,96,0,0,0
"202","Punta Gorda* FL MSA","232",190,6,24,12,2
"203","Raleigh-Durham-Chapel Hill* NC MSA","1456",1129,12,35,280,32
"204","Rapid City* SD MSA","53",50,0,3,0,0
"205","Reading* PA MSA","51",37,0,0,14,1
"206","Redding* CA MSA","96",49,0,0,47,8
"207","Reno* NV MSA","598",382,0,0,216,17
"208","Richland-Kennewick-Pasco* WA MSA","144",139,0,0,5,1
"209","Richmond-Petersburg* VA MSA","637",480,0,38,119,10
"210","Roanoke* VA MSA","100",95,0,0,5,1
"211","Rochester* MN MSA","147",95,0,0,52,1
"212","Rochester* NY MSA","167",133,34,0,0,0
"213","Rockford* IL MSA","138",104,16,12,6,1
"214","Rocky Mount* NC MSA","41",41,0,0,0,0
"215","Sacramento-Yolo CA CMSA","2038",1543,12,11,472,44
"216","Saginaw-Bay City-Midland* MI MSA","27",27,0,0,0,0
"217","Salinas* CA MSA","84",84,0,0,0,0
"218","Salt Lake City-Ogden* UT MSA","620",577,10,15,18,2
"219","San Angelo* TX MSA","19",19,0,0,0,0
"220","San Antonio* TX MSA","963",659,12,0,292,24
"221","San Diego* CA MSA","1174",618,0,144,412,15
"222","San Francisco-Oakland-San Jose  CA CMSA","1934",1288,48,20,578,23
"223","San Luis Obispo-Atascadero-Paso Robles*  CA MSA","136",133,0,3,0,0
"224","Santa Barbara-Santa Maria-Lompoc*  CA MSA","242",144,0,6,92,9
"225","Santa Fe* NM MSA","75",62,6,7,0,0
"226","Sarasota-Bradenton* FL MSA","662",612,0,12,38,4
"227","Savannah* GA MSA","190",167,18,0,5,1
"228","Scranton--Wilkes-Barre--Hazleton*  PA MSA","65",62,0,3,0,0
"229","Seattle-Tacoma-Bremerton WA CMSA","1603",1369,52,65,117,17
"230","Sharon* PA MSA","11",8,0,3,0,0
"231","Sheboygan* WI MSA","3",3,0,0,0,0
"232","Sherman-Denison* TX MSA","11",11,0,0,0,0
"233","Shreveport-Bossier City* LA MSA","112",96,0,16,0,0
"234","Sioux City* IA-NE MSA","10",10,0,0,0,0
"235","Sioux Falls* SD MSA","69",69,0,0,0,0
"236","South Bend* IN MSA","64",62,2,0,0,0
"237","Spokane* WA MSA","154",134,4,0,16,2
"238","Springfield* IL MSA","116",42,14,0,60,1
"239","Springfield* MA MSA","54",52,2,0,0,0
"240","Springfield* MO MSA","167",142,0,3,22,2
"241","St. Cloud* MN MSA","82",36,0,3,43,2
"242","St. Joseph* MO MSA","8",8,0,0,0,0
"243","St. Louis* MO-IL MSA","941",821,38,16,66,5
"244","State College* PA MSA","20",18,2,0,0,0
"245","Steubenville-Weirton* OH-WV MSA","10",10,0,0,0,0
"246","Stockton-Lodi* CA MSA","639",625,14,0,0,0
"247","Sumter* SC MSA","35",28,2,0,5,1
"248","Syracuse* NY MSA","57",42,2,3,10,1
"249","Tallahassee* FL MSA","93",81,6,0,6,1
"250","Tampa-St. Petersburg-Clearwater*  FL MSA","2049",1733,76,13,227,19
"251","Terre Haute* IN MSA","14",14,0,0,0,0
"252","Texarkana TX-Texarkana* AR MSA","21",21,0,0,0,0
"253","Toledo* OH MSA","167",147,2,0,18,2
"254","Topeka* KS MSA","174",174,0,0,0,0
"255","Tucson* AZ MSA","556",526,10,14,6,1
"256","Tulsa* OK MSA","306",298,0,0,8,1
"257","Tuscaloosa* AL MSA","68",68,0,0,0,0
"258","Tyler* TX MSA","38",31,0,0,7,1
"259","Utica-Rome* NY MSA","4",4,0,0,0,0
"260","Victoria* TX MSA","10",10,0,0,0,0
"261","Visalia-Tulare-Porterville* CA MSA","163",153,6,4,0,0
"262","Waco* TX MSA","50",32,18,0,0,0
"263","Washington-Baltimore  DC-MD-VA-WV CMSA","4401",3086,8,0,1307,49
"264","Waterloo-Cedar Falls* IA MSA","15",15,0,0,0,0
"265","Wausau* WI MSA","131",33,2,0,96,7
"266","West Palm Beach-Boca Raton* FL MSA","1170",862,0,8,300,7
"267","Wheeling* WV-OH MSA","1",1,0,0,0,0
"268","Wichita Falls* TX MSA","43",21,2,0,20,2
"269","Wichita* KS MSA","160",156,4,0,0,0
"270","Wilmington* NC MSA","379",352,6,0,21,3
"271","Yakima* WA MSA","36",29,4,3,0,0
"272","York* PA MSA","154",120,0,0,34,6
"273","Youngstown-Warren* OH MSA","60",43,14,3,0,0
"274","Yuba City* CA MSA","144",144,0,0,0,0
"275","Yuma* AZ MSA","106",106,0,0,0,0
