"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units","5-Inf_Units_Stucture"
"122","Glens Falls, NY","65",54,2,4,5,1
"123","Goldsboro,* NC","56",56,0,0,0,0
"124","Grand Forks, ND-MN","100",64,0,0,36,1
"125","Grand Junction,* CO","147",133,14,0,0,0
"126","Grand Rapids-Wyoming, MI","409",400,4,0,5,1
"127","Great Falls, MT","10",10,0,0,0,0
"128","Greeley,* CO","485",448,0,31,6,1
"129","Green Bay, WI","210",162,4,0,44,3
"130","Greensboro-High Point,* NC","472",466,6,0,0,0
"131","Greenville, NC","198",156,10,0,32,4
"132","Greenville,* SC","393",375,10,8,0,0
"133","Gulfport-Biloxi, MS","141",135,2,4,0,0
"134","Hagerstown-Martinsburg, MD-WV","318",298,6,4,10,2
"135","Hanford-Corcoran, CA","66",58,2,6,0,0
"136","Harrisburg-Carlisle, PA","188",162,2,9,15,2
"137","Harrisonburg,* VA","73",71,2,0,0,0
"138","Hartford-West Hartford-East Hartford,*  CT","357",311,2,3,41,5
"139","Hattiesburg, MS","53",14,0,8,31,2
"140","Hickory-Lenoir-Morganton, NC","148",138,10,0,0,0
"141","Hinesville-Fort Stewart,* GA","23",23,0,0,0,0
"142","Holland-Grand Haven,* MI","201",145,6,22,28,2
"143","Honolulu,* HI","382",134,0,0,248,1
"144","Hot Springs, AR","13",13,0,0,0,0
"145","Houma-Bayou Cane-Thibodaux, LA","83",83,0,0,0,0
"146","Houston-Baytown-Sugar Land, TX","4913",4301,12,4,596,48
"147","Huntington-Ashland, WV-KY-OH","11",9,2,0,0,0
"148","Huntsville, AL","379",130,0,4,245,11
"149","Idaho Falls, ID","158",142,0,16,0,0
"150","Indianapolis,* IN","1410",1247,32,7,124,13
"151","Iowa City, IA","57",47,0,0,10,1
"152","Ithaca, NY","23",15,0,0,8,1
"153","Jackson, MI","39",34,0,0,5,1
"154","Jackson, MS","306",281,0,3,22,3
"155","Jackson, TN","50",48,2,0,0,0
"156","Jacksonville,* FL","2095",1418,4,4,669,22
"157","Jacksonville, NC","123",123,0,0,0,0
"158","Janesville, WI","76",58,18,0,0,0
"159","Jefferson City, MO","50",50,0,0,0,0
"160","Johnson City, TN","73",68,0,0,5,1
"161","Johnstown, PA","9",9,0,0,0,0
"162","Jonesboro, AR","27",27,0,0,0,0
"163","Joplin, MO","9",9,0,0,0,0
"164","Kalamazoo-Portage, MI","111",105,6,0,0,0
"165","Kankakee-Bradley,* IL","65",60,2,3,0,0
"166","Kansas City,* MO-KS","1321",1184,32,67,38,6
"167","Kennewick-Richland-Pasco, WA","237",208,2,0,27,3
"168","Killeen-Temple-Fort Hood, TX","390",182,36,172,0,0
"169","Kingsport-Bristol-Bristol, TN-VA","92",87,0,0,5,1
"170","Kingston, NY","42",42,0,0,0,0
"171","Knoxville, TN","349",344,0,0,5,1
"172","Kokomo, IN","23",23,0,0,0,0
"173","La Crosse, WI-MN","58",54,4,0,0,0
"174","Lafayette, IN","131",115,0,0,16,1
"175","Lafayette, LA","131",103,0,0,28,2
"176","Lake Charles, LA","125",103,4,3,15,1
"177","Lakeland,* FL","831",827,0,4,0,0
"178","Lancaster, PA","235",187,6,26,16,2
"179","Lansing-East Lansing, MI","131",113,0,0,18,1
"180","Laredo,* TX","172",164,0,3,5,1
"181","Las Cruces,* NM","231",147,0,4,80,10
"182","Las Vegas-Paradise,* NV","3783",3350,20,24,389,17
"183","Lawrence, KS","53",37,16,0,0,0
"184","Lawton, OK","14",14,0,0,0,0
"185","Lebanon, PA","73",73,0,0,0,0
"186","Lewiston, ID-WA","13",3,2,8,0,0
"187","Lewiston-Auburn, ME","58",55,0,3,0,0
"188","Lexington-Fayette, KY","462",408,2,3,49,5
"189","Lima, OH","10",10,0,0,0,0
"190","Lincoln, NE","186",182,4,0,0,0
"191","Little Rock-North Little Rock, AR","324",316,8,0,0,0
"192","Logan, UT-ID","83",75,0,3,5,1
"193","Longview, TX","21",21,0,0,0,0
"194","Longview, WA","34",34,0,0,0,0
"195","Los Angeles-Long Beach-Santa Ana,*  CA","4196",1611,70,33,2482,186
"196","Louisville, KY-IN","938",654,12,0,272,16
"197","Lubbock, TX","126",96,26,4,0,0
"198","Lynchburg, VA","152",148,4,0,0,0
"199","Macon, GA","57",57,0,0,0,0
"200","Madera,* CA","136",136,0,0,0,0
"201","Madison, WI","512",339,28,15,130,11
"202","Manchester-Nashua, NH","193",140,4,4,45,5
"203","Mansfield,* OH","35",33,2,0,0,0
"204","McAllen-Edinburg-Pharr,* TX","778",644,22,37,75,6
"205","Medford,* OR","191",162,2,16,11,1
"206","Memphis, TN-MS-AR","827",795,0,16,16,2
"207","Merced, CA","217",217,0,0,0,0
"208","Miami-Fort Lauderdale-Miami Beach,  FL","3997",2362,46,34,1555,60
"209","Michigan City-La Porte, IN","39",36,0,3,0,0
"210","Midland,* TX","27",27,0,0,0,0
"211","Milwaukee-Waukesha-West Allis,* WI","493",391,24,0,78,11
"212","Minneapolis-St. Paul-Bloomington,*  MN-WI","2746",2201,44,73,428,34
"213","Missoula,* MT","57",57,0,0,0,0
"214","Mobile, AL","166",166,0,0,0,0
"215","Modesto, CA","388",349,0,8,31,5
"216","Monroe, LA","42",39,0,3,0,0
"217","Monroe,* MI","103",103,0,0,0,0
"218","Montgomery, AL","155",131,0,0,24,3
"219","Morgantown, WV","4",4,0,0,0,0
"220","Morristown, TN","48",40,8,0,0,0
"221","Mount Vernon-Anacortes, WA","100",75,10,0,15,1
"222","Muncie, IN","47",23,0,0,24,1
"223","Muskegon-Norton Shores,* MI","85",71,4,0,10,2
"224","Myrtle Beach-Conway-North Myrtle Beach,  SC","677",365,0,22,290,19
"225","Napa,* CA","124",96,0,28,0,0
"226","Naples-Marco Island,* FL","618",468,6,44,100,11
"227","Nashville-Davidson--Murfreesboro,*  TN","1462",1119,32,3,308,17
"228","New Haven-Milford,* CT","319",165,0,4,150,6
"229","New Orleans-Metairie-Kenner,* LA","551",503,8,4,36,2
"230","New York-Northern New Jersey-Long Island,*  NY-NJ-PA","5869",1865,1002,644,2358,98
"231","Niles-Benton Harbor, MI","14",14,0,0,0,0
"232","Norwich-New London,* CT","220",100,2,0,118,5
"233","Ocala,* FL","455",440,12,3,0,0
"234","Ocean City,* NJ","150",86,6,12,46,5
"235","Odessa,* TX","21",21,0,0,0,0
"236","Ogden-Clearfield, UT","479",420,8,15,36,5
"237","Oklahoma City,* OK","693",686,4,3,0,0
"238","Olympia,* WA","236",212,10,3,11,2
"239","Omaha-Council Bluffs, NE-IA","654",598,4,0,52,3
"240","Orlando,* FL","3324",2996,32,32,264,26
"241","Oshkosh-Neenah, WI","85",81,4,0,0,0
"242","Owensboro, KY","41",41,0,0,0,0
"243","Oxnard-Thousand Oaks-Ventura,* CA","263",183,2,3,75,4
"244","Palm Bay-Melbourne-Titusville,* FL","650",588,8,18,36,5
"245","Panama City-Lynn Haven,* FL","438",150,8,0,280,9
"246","Parkersburg-Marietta, WV-OH","19",19,0,0,0,0
"247","Pascagoula,* MS","89",89,0,0,0,0
"248","Pensacola-Ferry Pass-Brent, FL","363",352,6,0,5,1
"249","Peoria, IL","125",102,10,8,5,1
"250","Philadelphia-Camden-Wilmington,*  PA-NJ-DE-MD","1956",1432,22,36,466,31
"251","Phoenix-Mesa-Scottsdale, AZ","5939",5590,20,194,135,20
"252","Pine Bluff, AR","10",10,0,0,0,0
"253","Pittsburgh, PA","830",680,16,81,53,10
"254","Pittsfield, MA","9",9,0,0,0,0
"255","Pocatello, ID","51",44,4,3,0,0
"256","Port St. Lucie-Fort Pierce,* FL","1271",934,0,40,297,22
"257","Portland-South Portland-Biddeford,  ME","351",305,12,19,15,3
"258","Portland-Vancouver-Beaverton,* OR-WA","1422",1005,22,14,381,NA
"259","Prescott, AZ","330",308,6,0,16,2
"260","Providence-New Bedford-Fall River,  RI-MA","346",315,10,6,15,3
"261","Provo-Orem, UT","483",390,8,36,49,3
"262","Pueblo,* CO","86",78,0,8,0,0
"263","Punta Gorda,* FL","242",216,10,8,8,1
"264","Racine,* WI","239",80,2,0,157,4
"265","Raleigh-Cary,* NC","1535",1397,0,0,138,4
"266","Rapid City, SD","83",79,4,0,0,0
"267","Reading, PA","113",85,0,0,28,3
"268","Redding,* CA","85",85,0,0,0,0
"269","Reno-Sparks,* NV","495",475,20,0,0,0
"270","Richmond,* VA","708",695,2,11,0,0
"271","Riverside-San Bernardino-Ontario,*  CA","5576",4309,26,61,1180,86
"272","Roanoke, VA","176",146,30,0,0,0
"273","Rochester, MN","160",160,0,0,0,0
"274","Rochester, NY","268",199,0,0,69,3
"275","Rockford, IL","226",200,10,16,0,0
"276","Rocky Mount, NC","63",59,4,0,0,0
"277","Rome,* GA","53",45,8,0,0,0
"278","Sacramento--Arden-Arcade--Roseville,*  CA","1602",1556,10,4,32,4
"279","Saginaw-Saginaw Township North, MI","52",44,0,3,5,1
"280","Salem,* OR","206",186,14,0,6,1
"281","Salinas, CA","118",112,6,0,0,0
"282","Salisbury, MD","101",74,4,4,19,2
"283","Salt Lake City,* UT","883",554,10,29,290,10
"284","San Angelo, TX","18",18,0,0,0,0
"285","San Antonio, TX","1295",1221,8,6,60,3
"286","San Diego-Carlsbad-San Marcos,* CA","1391",994,20,83,294,25
"287","San Francisco-Oakland-Fremont,* CA","1329",661,30,38,600,36
"288","San Jose-Sunnyvale-Santa Clara,* CA","255",198,24,0,33,2
"289","San Luis Obispo-Paso Robles,* CA","197",177,2,3,15,3
"290","Sandusky, OH","48",16,0,0,32,4
"291","Santa Barbara-Santa Maria-Goleta,  CA","100",86,4,4,6,1
"292","Santa Cruz-Watsonville,* CA","96",96,0,0,0,0
"293","Santa Fe,* NM","77",77,0,0,0,0
"294","Santa Rosa-Petaluma,* CA","189",127,10,7,45,4
"295","Sarasota-Bradenton-Venice,* FL","1299",1091,2,68,138,10
"296","Savannah, GA","252",245,2,0,5,1
"297","Scranton--Wilkes-Barre, PA","77",77,0,0,0,0
"298","Seattle-Tacoma-Bellevue,* WA","2519",1843,118,128,430,25
"299","Sheboygan, WI","34",27,2,0,5,1
"300","Sherman-Denison, TX","10",10,0,0,0,0
"301","Shreveport-Bossier City, LA","132",132,0,0,0,0
"302","Sioux City, IA-NE-SD","86",31,0,55,0,0
"303","Sioux Falls, SD","190",188,2,0,0,0
"304","South Bend-Mishawaka, IN-MI","96",96,0,0,0,0
"305","Spartanburg, SC","156",156,0,0,0,0
"306","Spokane, WA","226",213,6,0,7,1
"307","Springfield, IL","86",61,12,0,13,1
"308","Springfield, MA","96",87,2,0,7,1
"309","Springfield, MO","434",212,10,0,212,10
"310","Springfield, OH","24",24,0,0,0,0
"311","St. Cloud, MN","137",115,0,6,16,2
"312","St. George, UT","328",305,6,0,17,3
"313","St. Joseph, MO-KS","23",16,2,0,5,1
"314","St. Louis,* MO-IL","1367",1262,20,7,78,11
"315","State College, PA","41",41,0,0,0,0
"316","Stockton,* CA","627",541,0,6,80,5
"317","Sumter,* SC","64",51,4,0,9,1
"318","Syracuse, NY","136",126,0,0,10,2
"319","Tallahassee, FL","177",171,6,0,0,0
"320","Tampa-St. Petersburg-Clearwater,* FL","2351",2152,60,26,113,NA
"321","Texarkana, TX-Texarkana, AR","17",17,0,0,0,0
"322","Toledo, OH","256",242,6,8,0,0
"323","Topeka, KS","102",102,0,0,0,0
"324","Trenton-Ewing,* NJ","128",76,0,0,52,4
"325","Tucson, AZ","833",791,12,10,20,1
"326","Tulsa, OK","401",378,14,0,9,1
"327","Tuscaloosa, AL","95",79,0,0,16,1
"328","Tyler, TX","46",40,0,0,6,1
"329","Utica-Rome, NY","13",13,0,0,0,0
"330","Valdosta, GA","105",101,4,0,0,0
"331","Vallejo-Fairfield,* CA","279",228,6,3,42,4
"332","Vero Beach,* FL","231",191,4,4,32,2
"333","Victoria, TX","16",16,0,0,0,0
"334","Vineland-Millville-Bridgeton,* NJ","36",36,0,0,0,0
"335","Virginia Beach-Norfolk-Newport News,  VA-NC","1048",719,112,6,211,11
"336","Visalia-Porterville, CA","236",206,14,16,0,0
"337","Waco, TX","306",60,46,104,96,12
"338","Warner Robins, GA","255",255,0,0,0,0
"339","Washington-Arlington-Alexandria,*  DC-VA-MD-WV","3573",2316,2,32,1223,57
"340","Waterloo-Cedar Falls, IA","49",43,0,0,6,1
"341","Wausau, WI","132",89,8,3,32,2
"342","Weirton-Steubenville, WV-OH","5",3,2,0,0,0
"343","Wenatchee, WA","71",64,2,0,5,1
"344","Wheeling, WV-OH","2",2,0,0,0,0
"345","Wichita Falls, TX","35",33,2,0,0,0
"346","Wichita, KS","248",242,6,0,0,0
"347","Williamsport, PA","4",4,0,0,0,0
"348","Wilmington,* NC","665",607,14,8,36,6
"349","Winchester, VA-WV","100",100,0,0,0,0
"350","Winston-Salem,* NC","315",313,2,0,0,0
"351","Worcester, MA","442",382,8,11,41,2
"352","Yakima, WA","77",63,14,0,0,0
"353","York-Hanover, PA","258",233,0,0,25,3
"354","Youngstown-Warren-Boardman, OH-PA","117",103,8,6,0,0
"355","Yuba City-Marysville, CA","208",208,0,0,0,0
"356","Yuma, AZ","252",165,0,3,84,1
