"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units","5-Inf_Units_Stucture"
"1","Abilene, TX","30",28,2,0,0,0
"2","Akron, OH","135",111,10,4,10,1
"3","Albany, GA","51",48,0,3,0,0
"4","Albany-Schenectady-Troy, NY","124",105,0,0,19,3
"5","Albuquerque,* NM","524",497,0,3,24,1
"6","Alexandria, LA","66",66,0,0,0,0
"7","Allentown-Bethlehem-Easton,* PA-NJ","379",326,2,26,25,3
"8","Altoona, PA","0",0,0,0,0,0
"9","Amarillo, TX","43",43,0,0,0,0
"10","Ames, IA","24",24,0,0,0,0
"11","Anchorage,* AK","182",94,38,0,50,7
"12","Anderson, IN","29",29,0,0,0,0
"13","Anderson, SC","91",89,2,0,0,0
"14","Ann Arbor, MI","52",47,0,0,5,1
"15","Anniston-Oxford, AL","12",12,0,0,0,0
"16","Appleton, WI","124",84,8,32,0,0
"17","Asheville, NC","311",255,4,3,49,3
"18","Athens-Clarke County, GA","93",93,0,0,0,0
"19","Atlanta-Sandy Springs-Marietta,* GA","6070",4841,12,12,1205,35
"20","Atlantic City,* NJ","129",129,0,0,0,0
"21","Auburn-Opelika,* AL","368",140,2,0,226,13
"22","Augusta-Richmond County, GA-SC","253",253,0,0,0,0
"23","Austin-Round Rock,* TX","2250",1521,52,59,618,10
"24","Bakersfield, CA","545",510,4,11,20,2
"25","Baltimore-Towson,* MD","790",706,0,6,78,6
"26","Bangor, ME","37",27,2,8,0,0
"27","Barnstable Town, MA","108",95,0,0,13,2
"28","Baton Rouge, LA","454",395,2,0,57,4
"29","Battle Creek, MI","8",8,0,0,0,0
"30","Bay City, MI","1",1,0,0,0,0
"31","Beaumont-Port Arthur, TX","92",42,0,0,50,10
"32","Bellingham, WA","100",84,6,0,10,1
"33","Bend,* OR","330",318,4,8,0,0
"34","Billings, MT","50",50,0,0,0,0
"35","Binghamton, NY","7",7,0,0,0,0
"36","Birmingham-Hoover,* AL","556",556,0,0,0,0
"37","Bismarck, ND","89",85,0,4,0,0
"38","Bloomington, IN","54",44,0,0,10,1
"39","Bloomington-Normal, IL","52",46,0,0,6,1
"40","Boise City-Nampa,* ID","891",843,20,28,0,0
"41","Boston-Cambridge-Quincy,* MA-NH","1935",617,64,80,1174,38
"42","Boulder, CO","44",33,0,3,8,1
"43","Bowling Green, KY","67",67,0,0,0,0
"44","Bremerton-Silverdale, WA","100",79,0,0,21,1
"45","Bridgeport-Stamford-Norwalk, CT","126",103,6,4,13,2
"46","Brownsville-Harlingen, TX","310",300,10,0,0,0
"47","Brunswick, GA","83",77,0,0,6,1
"48","Buffalo-Niagara Falls, NY","138",86,2,0,50,1
"49","Burlington, NC","145",145,0,0,0,0
"50","Burlington-South Burlington, VT","51",39,4,3,5,1
"51","Canton-Massillon, OH","72",72,0,0,0,0
"52","Cape Coral-Fort Myers,* FL","1817",1539,10,8,260,34
"53","Carson City,* NV","3",3,0,0,0,0
"54","Casper, WY","23",23,0,0,0,0
"55","Cedar Rapids, IA","103",85,8,10,0,0
"56","Champaign-Urbana, IL","95",69,2,0,24,3
"57","Charleston, WV","29",29,0,0,0,0
"58","Charleston-North Charleston,* SC","687",604,12,7,64,6
"59","Charlotte-Gastonia-Concord,* NC-SC","2513",1793,10,4,706,28
"60","Charlottesville, VA","86",86,0,0,0,0
"61","Chattanooga, TN-GA","223",203,8,6,6,1
"62","Cheyenne, WY","65",50,0,4,11,1
"63","Chicago-Naperville-Joliet,* IL-IN-WI","4167",2842,54,194,1077,NA
"64","Cincinnati-Middletown,* OH-KY-IN","958",839,6,34,79,9
"65","Clarksville, TN-KY","206",154,0,40,12,2
"66","Cleveland, TN","68",61,4,3,0,0
"67","Cleveland-Elyria-Mentor,* OH","492",452,8,22,10,2
"68","Coeur dAlene, ID","167",104,0,0,63,2
"69","College Station-Bryan, TX","136",128,0,8,0,0
"70","Colorado Springs,* CO","518",501,0,4,13,2
"71","Columbia, MO","170",128,22,3,17,3
"72","Columbia,* SC","581",519,2,0,60,3
"73","Columbus, GA-AL","184",148,0,4,32,3
"74","Columbus, IN","30",30,0,0,0,0
"75","Columbus,* OH","800",613,12,28,147,18
"76","Corpus Christi, TX","168",137,6,0,25,1
"77","Corvallis, OR","10",10,0,0,0,0
"78","Cumberland, MD-WV","10",10,0,0,0,0
"79","Dallas-Fort Worth-Arlington,* TX","4843",4339,26,12,466,22
"80","Dalton, GA","73",59,2,3,9,1
"81","Danville, IL","0",0,0,0,0,0
"82","Danville, VA","20",20,0,0,0,0
"83","Davenport-Moline-Rock Island,  IA-IL","59",55,4,0,0,NA
"84","Decatur, AL","39",39,0,0,0,0
"85","Decatur, IL","0",0,0,0,0,0
"86","Deltona-Daytona Beach-Ormond Beach,*  FL","416",296,0,4,116,14
"87","Denver-Aurora,* CO","1792",1206,0,10,576,18
"88","Des Moines-West Des Moines,* IA","464",416,0,8,40,2
"89","Detroit-Warren-Livonia,* MI","983",667,6,6,304,16
"90","Dothan, AL","48",48,0,0,0,0
"91","Dover,* DE","145",133,0,0,12,1
"92","Dubuque, IA","40",35,2,3,0,0
"93","Duluth, MN-WI","71",59,4,3,5,1
"94","Durham,* NC","367",367,0,0,0,0
"95","Eau Claire, WI","63",59,4,0,0,0
"96","El Centro, CA","107",95,0,0,12,2
"97","El Paso, TX","443",290,0,153,0,0
"98","Elizabethtown, KY","47",47,0,0,0,0
"99","Elkhart-Goshen, IN","72",72,0,0,0,0
"100","Elmira, NY","3",3,0,0,0,0
"101","Erie, PA","28",26,2,0,0,0
"102","Eugene-Springfield, OR","303",107,4,0,192,12
"103","Evansville, IN-KY","122",101,4,3,14,2
"104","Fairbanks,* AK","43",27,12,4,0,0
"105","Fargo, ND-MN","206",150,0,4,52,3
"106","Farmington,* NM","45",45,0,0,0,0
"107","Fayetteville, NC","419",259,0,0,160,10
"108","Fayetteville-Springdale-Rogers,  AR-MO","582",422,58,21,81,9
"109","Flagstaff, AZ","129",65,0,0,64,8
"110","Flint, MI","71",47,0,0,24,1
"111","Florence, SC","69",69,0,0,0,0
"112","Florence-Muscle Shoals, AL","23",23,0,0,0,0
"113","Fond du Lac, WI","10",10,0,0,0,0
"114","Fort Collins-Loveland,* CO","181",149,0,0,32,3
"115","Fort Smith, AR-OK","49",49,0,0,0,0
"116","Fort Walton Beach-Crestview-Destin,  FL","153",86,0,3,64,1
"117","Fort Wayne,* IN","191",107,52,0,32,4
"118","Fresno, CA","356",255,6,7,88,8
"119","Gadsden, AL","13",13,0,0,0,0
"120","Gainesville, FL","137",103,0,0,34,2
"121","Gainesville, GA","132",105,0,10,17,3
"122","Glens Falls, NY","47",44,0,3,0,0
"123","Goldsboro, NC","45",43,2,0,0,0
"124","Grand Forks, ND-MN","24",24,0,0,0,0
"125","Grand Junction,* CO","115",115,0,0,0,0
"126","Grand Rapids-Wyoming,* MI","286",272,2,0,12,2
"127","Great Falls, MT","15",15,0,0,0,0
"128","Greeley,* CO","275",246,0,0,29,2
"129","Green Bay, WI","130",113,6,0,11,2
"130","Greensboro-High Point,* NC","477",408,2,4,63,4
"131","Greenville, NC","151",131,20,0,0,0
"132","Greenville,* SC","421",421,0,0,0,0
"133","Gulfport-Biloxi, MS","253",243,10,0,0,0
"134","Hagerstown-Martinsburg, MD-WV","180",170,10,0,0,0
"135","Hanford-Corcoran, CA","59",57,2,0,0,0
"136","Harrisburg-Carlisle, PA","97",97,0,0,0,0
"137","Harrisonburg,* VA","134",132,2,0,0,0
"138","Hartford-West Hartford-East Hartford,  CT","240",205,6,0,29,3
"139","Hattiesburg, MS","15",15,0,0,0,0
"140","Hickory-Lenoir-Morganton, NC","139",137,2,0,0,0
"141","Hinesville-Fort Stewart, GA","0",0,0,0,0,0
"142","Holland-Grand Haven, MI","101",67,0,3,31,2
"143","Honolulu,* HI","116",110,0,0,6,1
"144","Hot Springs, AR","13",13,0,0,0,0
"145","Houma-Bayou Cane-Thibodaux, LA","69",69,0,0,0,0
