"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units","5-Inf_Units_Stucture"
"80","Erie* PA MSA","27",27,0,0,0,0
"81","Eugene-Springfield* OR MSA","150",115,20,15,0,0
"82","Evansville-Henderson* IN-KY MSA","237",171,4,0,62,10
"83","Fargo-Moorhead* ND-MN MSA","303",210,0,24,69,7
"84","Fayetteville* NC MSA","104",104,0,0,0,0
"85","Fayetteville-Springdale-Rogers*  AR MSA","335",306,8,4,17,2
"86","Flagstaff* AZ MSA","60",60,0,0,0,0
"87","Florence* AL MSA","12",12,0,0,0,0
"88","Florence* SC MSA","49",47,2,0,0,0
"89","Fort Collins-Loveland* CO MSA","270",239,4,8,19,3
"90","Fort Myers-Cape Coral* FL MSA","1552",986,76,84,406,19
"91","Fort Pierce-Port St. Lucie* FL MSA","850",818,4,28,0,0
"92","Fort Smith* AR-OK MSA","46",38,8,0,0,0
"93","Fort Walton Beach* FL MSA","188",148,0,0,40,2
"94","Fort Wayne* IN MSA","307",236,2,0,69,5
"95","Fresno* CA MSA","556",478,8,22,48,8
"96","Gadsden* AL MSA","12",12,0,0,0,0
"97","Gainesville* FL MSA","93",91,2,0,0,0
"98","Glens Falls* NY MSA","72",57,0,4,11,2
"99","Goldsboro* NC MSA","47",47,0,0,0,0
"100","Grand Forks* ND-MN MSA","116",34,0,0,82,1
"101","Grand Junction* CO MSA","127",123,0,4,0,0
"102","Grand Rapids-Muskegon-Holland*  MI MSA","785",574,12,7,192,13
"103","Great Falls* MT MSA","11",11,0,0,0,0
"104","Green Bay* WI MSA","147",94,10,3,40,3
"105","Greensboro--Winston-Salem--High Point*  NC MSA","1222",753,6,7,456,45
"106","Greenville* NC MSA","142",74,2,0,66,4
"107","Greenville-Spartanburg-Anderson*  SC MSA","572",556,8,3,5,1
"108","Harrisburg-Lebanon-Carlisle* PA MSA","159",153,2,4,0,0
"109","Hartford* CT MSA","375",301,24,0,50,4
"110","Hattiesburg* MS MSA","31",10,0,3,18,2
"111","Hickory-Morganton* NC MSA","116",107,4,0,5,1
"112","Honolulu* HI MSA","191",179,6,0,6,1
"113","Houma* LA MSA","83",83,0,0,0,0
"114","Houston-Galveston-Brazoria TX CMSA","4622",3811,4,0,807,55
"115","Huntington-Ashland* WV-KY-OH MSA","4",4,0,0,0,0
"116","Huntsville* AL MSA","102",98,4,0,0,0
"117","Indianapolis* IN MSA","1635",1269,40,55,271,21
"118","Iowa City* IA MSA","108",52,0,8,48,3
"119","Jackson* MI MSA","19",19,0,0,0,0
"120","Jackson* MS MSA","511",272,0,0,239,24
"121","Jackson* TN MSA","59",59,0,0,0,0
"122","Jacksonville* FL MSA","1255",1158,4,8,85,5
"123","Jacksonville* NC MSA","85",85,0,0,0,0
"124","Jamestown* NY MSA","1",1,0,0,0,0
"125","Janesville-Beloit* WI MSA","31",16,6,4,5,1
"126","Johnson City-Kingsport-Bristol*  TN-VA MSA","122",112,0,0,10,2
"127","Johnstown* PA MSA","9",4,0,0,5,1
"128","Jonesboro* AR MSA","43",43,0,0,0,0
"129","Joplin* MO MSA","23",23,0,0,0,0
"130","Kalamazoo-Battle Creek* MI MSA","301",109,0,0,192,8
"131","Kansas City* MO-KS MSA","1124",969,50,105,0,0
"132","Killeen-Temple* TX MSA","185",135,22,28,0,0
"133","Knoxville* TN MSA","424",379,0,4,41,4
"134","Kokomo* IN MSA","43",36,2,0,5,1
"135","La Crosse* WI-MN MSA","37",35,2,0,0,0
"136","Lafayette* IN MSA","78",72,2,4,0,0
"137","Lafayette* LA MSA","181",152,0,0,29,1
"138","Lake Charles* LA MSA","94",90,4,0,0,0
"139","Lakeland-Winter Haven* FL MSA","653",593,18,0,42,3
"140","Lancaster* PA MSA","119",84,0,8,27,1
"141","Lansing-East Lansing* MI MSA","302",130,2,0,170,12
"142","Laredo* TX MSA","173",144,2,4,23,2
"143","Las Cruces* NM MSA","105",105,0,0,0,0
"144","Las Vegas* NV-AZ MSA","3336",2371,18,34,913,76
"145","Lawrence* KS MSA","35",33,2,0,0,0
"146","Lawton* OK MSA","13",13,0,0,0,0
"147","Lewiston-Auburn* ME MSA","36",31,2,3,0,0
"148","Lexington* KY MSA","402",388,14,0,0,0
"149","Lima* OH MSA","10",10,0,0,0,0
"150","Lincoln* NE MSA","175",143,8,0,24,2
"151","Little Rock-North Little Rock*  AR MSA","644",512,12,0,120,5
"152","Longview-Marshall* TX MSA","20",20,0,0,0,0
"153","Los Angeles-Riverside-Orange County  CA CMSA","4547",3777,68,22,680,59
"154","Louisville* KY-IN MSA","687",579,2,38,68,6
"155","Lubbock* TX MSA","147",87,48,12,0,0
"156","Lynchburg* VA MSA","184",171,0,0,13,1
"157","Macon* GA MSA","195",195,0,0,0,0
"158","Madison* WI MSA","317",166,26,15,110,7
"159","Mansfield* OH MSA","47",42,2,3,0,0
"160","McAllen-Edinburg-Mission* TX MSA","538",472,22,21,23,3
"161","Medford-Ashland* OR MSA","178",146,4,28,0,0
"162","Melbourne-Titusville-Palm Bay*  FL MSA","536",501,0,3,32,2
"163","Memphis* TN-AR-MS MSA","751",747,0,4,0,0
"164","Merced* CA MSA","147",147,0,0,0,0
"165","Miami-Fort Lauderdale FL CMSA","2221",1060,32,43,1086,15
"166","Milwaukee-Racine WI CMSA","525",383,42,15,85,7
"167","Minneapolis-St. Paul* MN-WI MSA","2360",1759,32,86,483,25
"168","Missoula* MT MSA","100",37,10,7,46,4
"169","Mobile* AL MSA","329",321,2,0,6,1
"170","Modesto* CA MSA","368",364,4,0,0,0
"171","Monroe* LA MSA","35",35,0,0,0,0
"172","Montgomery* AL MSA","138",133,0,0,5,1
"173","Muncie* IN MSA","174",21,2,7,144,4
"174","Myrtle Beach* SC MSA","324",184,0,4,136,6
"175","Naples* FL MSA","409",249,12,69,79,10
"176","Nashville* TN MSA","1288",1069,14,3,202,18
"177","New London-Norwich* CT-RI MSA","116",79,2,0,35,1
"178","New Orleans* LA MSA","368",354,14,0,0,0
"179","New York-Northern New Jersey-Long  Island NY-NJ-CT-","6005",2358,478,449,2720,104
"180","Norfolk-Virginia Beach-Newport News*  VA-NC MSA","968",740,10,3,215,18
"181","Ocala* FL MSA","469",429,8,32,0,0
"182","Odessa-Midland* TX MSA","35",35,0,0,0,0
"183","Oklahoma City* OK MSA","763",599,4,0,160,18
"184","Omaha* NE-IA MSA","444",400,8,0,36,1
"185","Orlando* FL MSA","2144",2076,24,7,37,5
"186","Owensboro* KY MSA","62",48,2,12,0,0
"187","Panama City* FL MSA","379",141,2,0,236,2
"188","Parkersburg-Marietta* WV-OH MSA","17",17,0,0,0,0
"189","Pensacola* FL MSA","291",279,0,0,12,1
"190","Peoria-Pekin* IL MSA","92",78,10,4,0,0
"191","Philadelphia-Wilmington-Atlantic  City PA-NJ-DE-MD","1942",1547,34,33,328,25
"192","Phoenix-Mesa* AZ MSA","4437",4160,12,44,221,24
"193","Pine Bluff* AR MSA","12",8,4,0,0,0
"194","Pittsburgh* PA MSA","652",482,4,24,142,13
"195","Pittsfield* MA MSA","0",0,0,0,0,0
"196","Pocatello* ID MSA","17",12,2,3,0,0
"197","Portland* ME MSA","134",114,10,3,7,1
"198","Portland-Salem OR-WA CMSA","1300",1060,42,47,151,10
"199","Providence-Fall River-Warwick*  RI-MA MSA","248",191,8,0,49,2
"200","Provo-Orem* UT MSA","292",257,0,6,29,3
"201","Pueblo* CO MSA","105",93,12,0,0,0
"202","Punta Gorda* FL MSA","318",173,24,49,72,5
"203","Raleigh-Durham-Chapel Hill* NC MSA","1408",1331,24,17,36,4
"204","Rapid City* SD MSA","74",55,6,13,0,0
"205","Reading* PA MSA","90",73,2,0,15,1
"206","Redding* CA MSA","110",101,2,0,7,1
"207","Reno* NV MSA","459",459,0,0,0,0
"208","Richland-Kennewick-Pasco* WA MSA","179",155,0,3,21,2
"209","Richmond-Petersburg* VA MSA","632",550,2,4,76,11
"210","Roanoke* VA MSA","116",114,2,0,0,0
"211","Rochester* MN MSA","148",130,0,0,18,1
"212","Rochester* NY MSA","490",182,6,104,198,30
"213","Rockford* IL MSA","324",205,8,111,0,0
"214","Rocky Mount* NC MSA","74",66,8,0,0,0
"215","Sacramento-Yolo CA CMSA","2447",1568,52,31,796,41
"216","Saginaw-Bay City-Midland* MI MSA","64",64,0,0,0,0
"217","Salinas* CA MSA","70",52,0,6,12,2
"218","Salt Lake City-Ogden* UT MSA","1107",812,12,43,240,11
"219","San Angelo* TX MSA","24",24,0,0,0,0
"220","San Antonio* TX MSA","1292",946,16,0,330,13
"221","San Diego* CA MSA","1526",854,10,45,617,31
"222","San Francisco-Oakland-San Jose  CA CMSA","2254",1582,36,7,629,42
"223","San Luis Obispo-Atascadero-Paso Robles*  CA MSA","120",108,6,0,6,1
"224","Santa Barbara-Santa Maria-Lompoc*  CA MSA","134",89,4,6,35,5
"225","Santa Fe* NM MSA","72",72,0,0,0,0
"226","Sarasota-Bradenton* FL MSA","787",693,2,26,66,6
"227","Savannah* GA MSA","145",140,0,0,5,1
"228","Scranton--Wilkes-Barre--Hazleton*  PA MSA","91",70,6,15,0,0
"229","Seattle-Tacoma-Bremerton WA CMSA","2505",1609,56,15,825,46
"230","Sharon* PA MSA","14",14,0,0,0,0
"231","Sheboygan* WI MSA","12",8,0,4,0,0
"232","Sherman-Denison* TX MSA","17",17,0,0,0,0
"233","Shreveport-Bossier City* LA MSA","195",195,0,0,0,0
"234","Sioux City* IA-NE MSA","22",16,0,6,0,0
"235","Sioux Falls* SD MSA","177",173,0,4,0,0
"236","South Bend* IN MSA","80",80,0,0,0,0
"237","Spokane* WA MSA","165",147,2,0,16,2
"238","Springfield* IL MSA","78",53,16,0,9,1
"239","Springfield* MA MSA","51",47,4,0,0,0
"240","Springfield* MO MSA","321",239,4,56,22,2
"241","St. Cloud* MN MSA","77",69,0,3,5,1
"242","St. Joseph* MO MSA","17",13,4,0,0,0
"243","St. Louis* MO-IL MSA","1366",1132,66,82,86,11
"244","State College* PA MSA","44",44,0,0,0,0
"245","Steubenville-Weirton* OH-WV MSA","8",8,0,0,0,0
"246","Stockton-Lodi* CA MSA","501",491,10,0,0,0
"247","Sumter* SC MSA","39",33,6,0,0,0
"248","Syracuse* NY MSA","107",93,0,0,14,2
"249","Tallahassee* FL MSA","443",127,4,0,312,16
"250","Tampa-St. Petersburg-Clearwater*  FL MSA","2734",1741,58,25,910,43
"251","Terre Haute* IN MSA","22",22,0,0,0,0
"252","Texarkana TX-Texarkana* AR MSA","138",18,8,0,112,14
"253","Toledo* OH MSA","160",156,4,0,0,0
"254","Topeka* KS MSA","100",100,0,0,0,0
"255","Tucson* AZ MSA","653",641,12,0,0,0
"256","Tulsa* OK MSA","338",325,0,4,9,1
"257","Tuscaloosa* AL MSA","310",90,0,0,220,16
"258","Tyler* TX MSA","41",35,0,0,6,1
"259","Utica-Rome* NY MSA","11",11,0,0,0,0
"260","Victoria* TX MSA","8",8,0,0,0,0
"261","Visalia-Tulare-Porterville* CA MSA","191",185,2,4,0,0
"262","Waco* TX MSA","56",52,4,0,0,0
"263","Washington-Baltimore  DC-MD-VA-WV CMSA","3893",3411,2,4,476,38
"264","Waterloo-Cedar Falls* IA MSA","84",9,0,4,71,1
"265","Wausau* WI MSA","58",51,4,3,0,0
"266","West Palm Beach-Boca Raton* FL MSA","1639",891,2,4,742,21
"267","Wheeling* WV-OH MSA","2",2,0,0,0,0
"268","Wichita Falls* TX MSA","45",29,0,16,0,0
"269","Wichita* KS MSA","201",201,0,0,0,0
"270","Wilmington* NC MSA","483",459,0,0,24,4
"271","Yakima* WA MSA","38",30,4,4,0,0
"272","York* PA MSA","158",119,6,0,33,4
"273","Youngstown-Warren* OH MSA","85",75,6,4,0,0
"274","Yuba City* CA MSA","250",102,0,0,148,12
"275","Yuma* AZ MSA","192",192,0,0,0,0
