"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units","5-Inf_Units_Stucture"
"198","Portland-Salem  OR-WA CMSA","1555",1009,34,31,481,41
"199","Providence-Fall River-  Warwick* RI-MA MSA","225",197,12,11,5,1
"200","Provo-Orem* UT MSA","260",225,6,6,23,3
"201","Pueblo* CO MSA","107",107,0,0,0,0
"202","Punta Gorda* FL MSA","143",123,4,16,0,0
"203","Raleigh-Durham-Chapel Hill  NC MSA","1502",963,14,6,519,8
"204","Rapid City* SD MSA","40",40,0,0,0,0
"205","Reading* PA MSA","87",75,0,0,12,2
"206","Redding* CA MSA","97",93,0,4,0,0
"207","Reno* NV MSA","431",362,0,0,69,5
"208","Richland-Kennewick-Pasco*  WA MSA","128",115,0,4,9,1
"209","Richmond-Petersburg  VA MSA","643",514,2,0,127,8
"210","Roanoke* VA MSA","76",74,2,0,0,0
"211","Rochester* MN MSA","99",83,0,0,16,2
"212","Rochester* NY MSA","234",158,2,18,56,7
"213","Rockford* IL MSA","214",133,18,27,36,6
"214","Rocky Mount* NC MSA","80",44,12,0,24,2
"215","Sacramento-Yolo  CA CMSA","1749",1395,4,15,335,17
"216","Saginaw-Bay City-Midland*  MI MSA","46",34,4,3,5,1
"217","St. Cloud* MN MSA","106",71,0,6,29,3
"218","St. Joseph* MO MSA","15",9,6,0,0,0
"219","St. Louis  MO-IL MSA","1316",941,98,43,234,12
"220","Salinas* CA MSA","133",133,0,0,0,0
"221","Salt Lake City-Ogden  UT MSA","807",596,14,34,163,8
"222","San Angelo* TX MSA","10",10,0,0,0,0
"223","San Antonio* TX MSA","500",485,10,0,5,1
"224","San Diego  CA MSA","1003",589,4,4,406,5
"225","San Francisco-Oakland-San  Jose  CA CMSA","2307",1250,18,21,1018,31
"226","San Luis Obispo-Atascadero-  Paso Robles* CA MSA","185",157,2,0,26,2
"227","Santa Barbara-Santa Maria-  Lompoc* CA MSA","69",69,0,0,0,0
"228","Santa Fe* NM MSA","106",106,0,0,0,0
"229","Sarasota-Bradenton* FL MSA","705",551,0,4,150,10
"230","Savannah* GA MSA","162",111,4,3,44,2
"231","Scranton--Wilkes-Barre--  Hazleton* PA MSA","54",52,2,0,0,0
"232","Seattle-Tacoma-Bremerton  WA CMSA","1874",1387,74,53,360,20
"233","Sharon* PA MSA","7",7,0,0,0,0
"234","Sheboygan* WI MSA","3",3,0,0,0,0
"235","Sherman-Denison* TX MSA","33",33,0,0,0,0
"236","Shreveport-Bossier City* LA  MSA","106",106,0,0,0,0
"237","Sioux City* IA-NE MSA","9",7,2,0,0,0
"238","Sioux Falls* SD MSA","237",104,4,7,122,12
"239","South Bend* IN MSA","73",73,0,0,0,0
"240","Spokane* WA MSA","156",118,2,0,36,2
"241","Springfield* IL MSA","72",56,16,0,0,0
"242","Springfield* MO MSA","488",161,4,6,317,11
"243","Springfield* MA MSA","52",50,2,0,0,0
"244","State College* PA MSA","75",75,0,0,0,0
"245","Steubenville-Weirton* OH-WV  MSA","3",3,0,0,0,0
"246","Stockton-Lodi* CA MSA","404",402,2,0,0,0
"247","Sumter* SC MSA","34",25,4,0,5,1
"248","Syracuse* NY MSA","80",75,0,0,5,1
"249","Tallahassee* FL MSA","102",93,0,9,0,0
"250","Tampa-St. Petersburg-  Clearwater  FL MSA","1300",1212,42,20,26,3
"251","Terre Haute* IN MSA","23",23,0,0,0,0
"252","Texarkana* TX-Texarkana  AR  MSA","14",14,0,0,0,0
"253","Toledo* OH MSA","138",127,8,3,0,0
"254","Topeka* KS MSA","50",50,0,0,0,0
"255","Tucson* AZ MSA","556",377,10,0,169,2
"256","Tulsa* OK MSA","359",267,0,0,92,6
"257","Tuscaloosa* AL MSA","82",40,0,0,42,5
"258","Tyler* TX MSA","34",27,0,0,7,1
"259","Utica-Rome* NY MSA","6",6,0,0,0,0
"260","Victoria* TX MSA","10",10,0,0,0,0
"261","Visalia-Tulare-Porterville*  CA MSA","194",194,0,0,0,0
"262","Waco* TX MSA","41",41,0,0,0,0
"263","Washington-Baltimore  DC-MD-  VA-WV CMSA","4469",3416,12,3,1038,24
"264","Waterloo-Cedar Falls* IA MSA","54",14,0,0,40,4
"265","Wausau* WI MSA","64",54,10,0,0,0
"266","West Palm Beach-Boca Raton  FL MSA","984",801,4,3,176,5
"267","Wheeling* WV-OH MSA","1",1,0,0,0,0
"268","Wichita* KS MSA","137",123,10,4,0,0
"269","Wichita Falls* TX MSA","17",17,0,0,0,0
"270","Wilmington* NC MSA","330",262,0,4,64,7
"271","Yakima* WA MSA","56",18,4,19,15,3
"272","York* PA MSA","163",131,26,6,0,0
"273","Youngstown-Warren* OH MSA","107",88,14,0,5,1
"274","Yuba City* CA MSA","71",71,0,0,0,0
"275","Yuma* AZ MSA","178",146,10,17,5,1
