"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units","5-Inf_Units_Stucture"
"1","Abilene, TX","22",22,0,0,0,0
"2","Akron, OH","189",162,2,8,17,1
"3","Albany, GA","58",53,2,3,0,0
"4","Albany-Schenectady-Troy, NY","264",145,0,0,119,13
"5","Albuquerque,* NM","683",652,0,4,27,2
"6","Alexandria, LA","67",67,0,0,0,0
"7","Allentown-Bethlehem-Easton,* PA-NJ","433",419,0,0,14,2
"8","Altoona, PA","0",0,0,0,0,0
"9","Amarillo, TX","59",59,0,0,0,0
"10","Ames, IA","204",47,0,0,157,5
"11","Anchorage,* AK","342",111,32,15,184,9
"12","Anderson, IN","38",38,0,0,0,0
"13","Anderson, SC","170",115,0,0,55,5
"14","Ann Arbor, MI","88",80,2,0,6,1
"15","Anniston-Oxford, AL","16",16,0,0,0,0
"16","Appleton, WI","200",113,0,0,87,5
"17","Asheville, NC","280",274,6,0,0,0
"18","Athens-Clarke County, GA","198",93,10,0,95,1
"19","Atlanta-Sandy Springs-Marietta,* GA","5549",4834,14,4,697,22
"20","Atlantic City,* NJ","184",157,4,3,20,3
"21","Auburn-Opelika,* AL","135",117,4,0,14,1
"22","Augusta-Richmond County, GA-SC","309",309,0,0,0,0
"23","Austin-Round Rock,* TX","2330",1474,16,4,836,8
"24","Bakersfield, CA","613",572,6,10,25,4
"25","Baltimore-Towson,* MD","858",732,8,20,98,6
"26","Bangor, ME","33",33,0,0,0,0
"27","Barnstable Town, MA","89",76,0,0,13,1
"28","Baton Rouge, LA","390",368,0,7,15,2
"29","Battle Creek, MI","5",5,0,0,0,0
"30","Bay City, MI","6",6,0,0,0,0
"31","Beaumont-Port Arthur, TX","145",41,0,0,104,1
"32","Bellingham, WA","196",115,2,8,71,4
"33","Bend,* OR","403",379,8,16,0,0
"34","Billings, MT","62",55,0,0,7,1
"35","Binghamton, NY","2",2,0,0,0,0
"36","Birmingham-Hoover,* AL","740",665,2,56,17,3
"37","Bismarck, ND","101",90,0,11,0,0
"38","Bloomington, IN","91",52,16,3,20,1
"39","Bloomington-Normal, IL","87",75,0,0,12,1
"40","Boise City-Nampa,* ID","912",849,12,51,0,0
"41","Boston-Cambridge-Quincy,* MA-NH","1235",636,76,27,496,32
"42","Boulder, CO","82",73,0,0,9,1
"43","Bowling Green, KY","81",75,6,0,0,0
"44","Bremerton-Silverdale, WA","99",99,0,0,0,0
"45","Bridgeport-Stamford-Norwalk, CT","178",119,2,3,54,5
"46","Brownsville-Harlingen, TX","279",266,6,7,0,0
"47","Brunswick, GA","141",61,0,0,80,3
"48","Buffalo-Niagara Falls, NY","134",132,2,0,0,0
"49","Burlington, NC","97",97,0,0,0,0
"50","Burlington-South Burlington, VT","76",57,8,4,7,1
"51","Canton-Massillon, OH","100",95,0,0,5,1
"52","Cape Coral-Fort Myers,* FL","2288",1892,26,8,362,24
"53","Carson City,* NV","8",8,0,0,0,0
"54","Casper,* WY","37",37,0,0,0,0
"55","Cedar Rapids, IA","148",111,6,31,0,0
"56","Champaign-Urbana, IL","142",90,4,0,48,3
"57","Charleston, WV","38",38,0,0,0,0
"58","Charleston-North Charleston,* SC","715",669,2,3,41,3
"59","Charlotte-Gastonia-Concord,* NC-SC","1931",1596,2,20,313,9
"60","Charlottesville,* VA","156",156,0,0,0,0
"61","Chattanooga, TN-GA","244",211,2,18,13,2
"62","Cheyenne, WY","78",67,0,4,7,1
"63","Chicago-Naperville-Joliet,* IL-IN-WI","4585",3177,70,258,1080,NA
"64","Cincinnati-Middletown,* OH-KY-IN","1204",993,6,20,185,16
"65","Clarksville, TN-KY","313",223,10,64,16,2
"66","Cleveland, TN","38",38,0,0,0,0
"67","Cleveland-Elyria-Mentor,* OH","630",576,10,22,22,4
"68","Coeur d""Alene, ID","290",244,6,4,36,6
"69","College Station-Bryan, TX","104",84,14,0,6,1
"70","Colorado Springs,* CO","793",744,10,11,28,3
"71","Columbia, MO","181",119,50,12,0,0
"72","Columbia,* SC","629",560,2,0,67,4
"73","Columbus, GA-AL","271",127,0,16,128,17
"74","Columbus, IN","25",25,0,0,0,0
"75","Columbus,* OH","1265",947,24,39,255,28
"76","Corpus Christi, TX","137",135,2,0,0,0
"77","Corvallis, OR","16",16,0,0,0,0
"78","Cumberland, MD-WV","21",21,0,0,0,0
"79","Dallas-Fort Worth-Arlington,* TX","5548",4341,32,8,1167,43
"80","Dalton,* GA","85",73,2,3,7,1
"81","Danville, IL","1",1,0,0,0,0
"82","Danville,* VA","22",22,0,0,0,0
"83","Davenport-Moline-Rock Island,  IA-IL","97",81,4,0,12,NA
"84","Decatur, AL","27",27,0,0,0,0
"85","Decatur, IL","11",11,0,0,0,0
"86","Deltona-Daytona Beach-Ormond Beach,*  FL","834",517,4,0,313,34
"87","Denver-Aurora,* CO","1535",1389,14,3,129,12
"88","Des Moines,* IA","650",447,0,0,203,5
"89","Detroit-Warren-Livonia,* MI","1770",1446,12,29,283,21
"90","Dothan, AL","37",37,0,0,0,0
"91","Dover,* DE","282",201,0,0,81,1
"92","Dubuque, IA","40",31,6,3,0,0
"93","Duluth, MN-WI","91",69,2,3,17,1
"94","Durham,* NC","448",446,2,0,0,0
"95","Eau Claire, WI","134",62,4,16,52,6
"96","El Centro,* CA","114",106,0,0,8,1
"97","El Paso, TX","344",342,2,0,0,0
"98","Elizabethtown, KY","76",68,0,0,8,1
"99","Elkhart-Goshen, IN","99",99,0,0,0,0
"100","Elmira, NY","4",2,2,0,0,0
"101","Erie, PA","86",26,0,0,60,1
"102","Eugene-Springfield,* OR","176",150,14,7,5,1
"103","Evansville, IN-KY","123",113,2,0,8,1
"104","Fairbanks,* AK","24",20,4,0,0,0
"105","Fargo, ND-MN","192",174,0,0,18,1
"106","Farmington,* NM","37",37,0,0,0,0
"107","Fayetteville, NC","538",238,0,4,296,17
"108","Fayetteville-Springdale-Rogers,  AR-MO","457",430,18,3,6,1
"109","Flagstaff, AZ","50",48,2,0,0,0
"110","Flint, MI","97",97,0,0,0,0
"111","Florence, SC","37",37,0,0,0,0
"112","Florence-Muscle Shoals, AL","26",26,0,0,0,0
"113","Fond du Lac, WI","21",13,0,8,0,0
"114","Fort Collins-Loveland,* CO","304",226,0,4,74,8
"115","Fort Smith, AR-OK","47",41,6,0,0,0
"116","Fort Walton Beach-Crestview-Destin,*  FL","169",98,0,0,71,2
"117","Fort Wayne, IN","392",200,8,4,180,17
"118","Fresno, CA","433",338,8,12,75,13
"119","Gadsden, AL","20",20,0,0,0,0
"120","Gainesville, FL","284",145,0,0,139,15
"121","Gainesville, GA","153",153,0,0,0,0
"122","Glens Falls, NY","60",55,0,0,5,1
"123","Goldsboro,* NC","39",39,0,0,0,0
"124","Grand Forks, ND-MN","131",19,0,0,112,3
"125","Grand Junction,* CO","126",112,2,0,12,2
"126","Grand Rapids-Wyoming,* MI","305",282,0,3,20,2
"127","Great Falls, MT","19",17,2,0,0,0
"128","Greeley,* CO","395",353,0,6,36,3
"129","Green Bay, WI","270",166,24,11,69,8
"130","Greensboro-High Point,* NC","556",458,2,3,93,7
"131","Greenville, NC","146",94,4,0,48,4
"132","Greenville,* SC","439",407,6,0,26,2
"133","Gulfport-Biloxi, MS","183",155,4,3,21,1
"134","Hagerstown-Martinsburg, MD-WV","322",320,2,0,0,0
"135","Hanford-Corcoran, CA","69",69,0,0,0,0
"136","Harrisburg-Carlisle, PA","161",159,2,0,0,0
"137","Harrisonburg,* VA","86",86,0,0,0,0
"138","Hartford-West Hartford-East Hartford,  CT","278",223,4,0,51,6
"139","Hattiesburg, MS","3",3,0,0,0,0
"140","Hickory-Lenoir-Morganton, NC","170",130,0,0,40,5
"141","Hinesville-Fort Stewart, GA","6",6,0,0,0,0
"142","Holland-Grand Haven, MI","124",95,6,6,17,2
"143","Honolulu,* HI","367",175,2,7,183,9
"144","Hot Springs, AR","13",13,0,0,0,0
"145","Houma-Bayou Cane-Thibodaux, LA","85",85,0,0,0,0
"146","Houston-Baytown-Sugar Land,* TX","5323",4805,12,15,491,28
"147","Huntington-Ashland, WV-KY-OH","5",5,0,0,0,0
"148","Huntsville, AL","313",307,0,0,6,1
"149","Idaho Falls, ID","111",104,4,3,0,0
"150","Indianapolis,* IN","1299",1178,50,40,31,5
"151","Iowa City, IA","120",102,0,0,18,1
"152","Ithaca, NY","11",11,0,0,0,0
"153","Jackson, MI","35",35,0,0,0,0
"154","Jackson, MS","365",322,4,4,35,3
"155","Jackson, TN","57",57,0,0,0,0
"156","Jacksonville,* FL","2134",1660,6,0,468,29
"157","Jacksonville, NC","105",105,0,0,0,0
"158","Janesville, WI","61",55,6,0,0,0
"159","Jefferson City, MO","41",33,0,3,5,1
"160","Johnson City, TN","92",83,0,9,0,0
"161","Johnstown, PA","2",2,0,0,0,0
"162","Jonesboro, AR","42",42,0,0,0,0
"163","Joplin, MO","31",31,0,0,0,0
"164","Kalamazoo-Portage, MI","77",77,0,0,0,0
"165","Kankakee-Bradley, IL","19",19,0,0,0,0
"166","Kansas City,* MO-KS","1716",1327,38,52,299,10
"167","Kennewick-Richland-Pasco, WA","268",176,2,16,74,5
"168","Killeen-Temple-Fort Hood, TX","252",212,12,8,20,1
"169","Kingsport-Bristol-Bristol, TN-VA","100",98,2,0,0,0
"170","Kingston, NY","41",31,0,10,0,0
"171","Knoxville, TN","349",341,0,8,0,0
"172","Kokomo, IN","28",21,2,0,5,1
"173","La Crosse, WI-MN","47",45,2,0,0,0
"174","Lafayette, IN","78",78,0,0,0,0
"175","Lafayette, LA","114",114,0,0,0,0
"176","Lake Charles, LA","95",91,4,0,0,0
"177","Lakeland,* FL","776",776,0,0,0,0
"178","Lancaster, PA","156",141,2,3,10,2
"179","Lansing-East Lansing, MI","174",107,10,0,57,7
"180","Laredo,* TX","200",154,2,0,44,2
"181","Las Cruces,* NM","158",131,0,0,27,3
"182","Las Vegas-Paradise,* NV","3010",2341,0,79,590,8
"183","Lawrence, KS","40",30,10,0,0,0
"184","Lawton, OK","13",13,0,0,0,0
"185","Lebanon, PA","53",53,0,0,0,0
"186","Lewiston, ID-WA","4",4,0,0,0,0
"187","Lewiston-Auburn, ME","39",33,6,0,0,0
"188","Lexington-Fayette, KY","646",390,0,4,252,7
"189","Lima, OH","5",5,0,0,0,0
"190","Lincoln, NE","107",103,4,0,0,0
"191","Little Rock-North Little Rock, AR","342",318,2,0,22,4
"192","Logan, UT-ID","97",92,0,0,5,1
"193","Longview, TX","44",44,0,0,0,0
"194","Longview, WA","49",49,0,0,0,0
"195","Los Angeles-Long Beach-Santa Ana,*  CA","2742",1544,50,95,1053,47
"196","Louisville,* KY-IN","815",714,0,0,101,4
"197","Lubbock, TX","90",84,6,0,0,0
"198","Lynchburg, VA","125",123,2,0,0,0
"199","Macon, GA","61",61,0,0,0,0
"200","Madera, CA","137",118,16,3,0,0
"201","Madison,* WI","368",263,36,38,31,5
"202","Manchester-Nashua, NH","143",113,18,0,12,2
"203","Mansfield, OH","44",36,4,4,0,0
"204","McAllen-Edinburg-Pharr,* TX","804",629,10,111,54,6
"205","Medford,* OR","179",158,4,12,5,1
"206","Memphis, TN-MS-AR","758",758,0,0,0,0
"207","Merced, CA","239",239,0,0,0,0
"208","Miami-Fort Lauderdale-Miami Beach,  FL","4330",2127,44,23,2136,48
"209","Michigan City-La Porte, IN","25",25,0,0,0,0
"210","Midland,* TX","35",35,0,0,0,0
"211","Milwaukee-Waukesha-West Allis,* WI","578",340,42,24,172,7
"212","Minneapolis-St. Paul-Bloomington,*  MN-WI","2174",1633,28,51,462,21
"213","Missoula,* MT","36",36,0,0,0,0
"214","Mobile, AL","125",125,0,0,0,0
"215","Modesto, CA","384",303,12,0,69,3
"216","Monroe, LA","29",27,2,0,0,0
"217","Monroe, MI","36",36,0,0,0,0
"218","Montgomery, AL","165",143,6,0,16,3
"219","Morgantown, WV","1",1,0,0,0,0
"220","Morristown, TN","54",46,0,8,0,0
"221","Mount Vernon-Anacortes, WA","58",40,0,0,18,3
"222","Muncie, IN","19",19,0,0,0,0
"223","Muskegon-Norton Shores, MI","34",28,6,0,0,0
"224","Myrtle Beach-Conway-North Myrtle Beach,  SC","779",553,22,0,204,11
"225","Napa, CA","77",77,0,0,0,0
"226","Naples-Marco Island,* FL","492",392,12,40,48,5
"227","Nashville-Davidson--Murfreesboro,*  TN","1550",1223,12,16,299,23
"228","New Haven-Milford, CT","171",128,4,4,35,2
"229","New Orleans-Metairie-Kenner,* LA","441",408,14,3,16,2
"230","New York-Northern New Jersey-Long Island,*  NY-NJ-PA","6375",1606,762,455,3552,126
"231","Niles-Benton Harbor, MI","13",13,0,0,0,0
"232","Norwich-New London,* CT","128",67,2,4,55,7
"233","Ocala,* FL","771",481,0,0,290,30
"234","Ocean City,* NJ","185",119,28,20,18,3
"235","Odessa,* TX","116",16,0,0,100,7
"236","Ogden-Clearfield, UT","355",319,2,24,10,1
"237","Oklahoma City,* OK","953",772,4,7,170,15
"238","Olympia, WA","224",224,0,0,0,0
"239","Omaha-Council Bluffs,* NE-IA","590",505,2,3,80,4
"240","Orlando,* FL","4456",2834,14,8,1600,84
"241","Oshkosh-Neenah, WI","53",45,8,0,0,0
"242","Owensboro, KY","48",48,0,0,0,0
"243","Oxnard-Thousand Oaks-Ventura, CA","573",368,18,10,177,10
"244","Palm Bay-Melbourne-Titusville,* FL","585",507,2,0,76,4
"245","Panama City-Lynn Haven,* FL","188",134,2,4,48,3
"246","Parkersburg-Marietta, WV-OH","16",16,0,0,0,0
"247","Pascagoula, MS","88",88,0,0,0,0
"248","Pensacola-Ferry Pass-Brent, FL","355",296,4,0,55,3
"249","Peoria, IL","69",59,10,0,0,0
"250","Philadelphia-Camden-Wilmington,*  PA-NJ-DE-MD","1790",1368,10,75,337,24
"251","Phoenix-Mesa-Scottsdale, AZ","6078",4644,12,32,1390,50
"252","Pine Bluff, AR","7",7,0,0,0,0
"253","Pittsburgh,* PA","601",444,10,9,138,14
"254","Pittsfield, MA","10",10,0,0,0,0
"255","Pocatello, ID","65",49,0,16,0,0
"256","Port St. Lucie-Fort Pierce,* FL","1007",817,0,15,175,18
"257","Portland-South Portland-Biddeford,  ME","321",255,10,3,53,7
"258","Portland-Vancouver-Beaverton,* OR-WA","1389",948,30,24,387,NA
"259","Prescott, AZ","308",304,4,0,0,0
"260","Providence-New Bedford-Fall River,  RI-MA","326",274,14,4,34,5
"261","Provo-Orem, UT","439",420,4,3,12,1
"262","Pueblo,* CO","115",95,20,0,0,0
"263","Punta Gorda,* FL","243",199,12,11,21,2
"264","Racine, WI","48",46,2,0,0,0
"265","Raleigh-Cary,* NC","1515",1308,10,0,197,39
"266","Rapid City, SD","132",112,4,16,0,0
"267","Reading, PA","57",52,2,3,0,0
"268","Redding,* CA","147",115,0,16,16,2
"269","Reno-Sparks,* NV","938",376,2,0,560,55
"270","Richmond,* VA","801",777,2,22,0,0
"271","Riverside-San Bernardino-Ontario,*  CA","4425",4076,4,237,108,15
"272","Roanoke, VA","174",134,0,8,32,1
"273","Rochester, MN","125",120,0,0,5,1
"274","Rochester, NY","163",154,0,0,9,1
"275","Rockford, IL","282",260,18,4,0,0
"276","Rocky Mount, NC","53",47,6,0,0,0
"277","Rome,* GA","50",37,6,0,7,1
"278","Sacramento--Arden-Arcade--Roseville,*  CA","1841",1727,8,18,88,9
"279","Saginaw-Saginaw Township North, MI","30",28,2,0,0,0
"280","Salem,* OR","157",123,6,4,24,2
"281","Salinas, CA","95",69,0,0,26,2
"282","Salisbury, MD","58",58,0,0,0,0
"283","Salt Lake City,* UT","711",661,4,12,34,4
"284","San Angelo, TX","22",22,0,0,0,0
"285","San Antonio, TX","1437",1099,12,7,319,18
"286","San Diego-Carlsbad-San Marcos,* CA","1024",854,126,15,29,5
"287","San Francisco-Oakland-Fremont,* CA","1239",784,4,34,417,14
"288","San Jose-Sunnyvale-Santa Clara,* CA","673",225,2,14,432,29
"289","San Luis Obispo-Paso Robles,* CA","147",130,2,0,15,3
"290","Sandusky, OH","0",0,0,0,0,0
"291","Santa Barbara-Santa Maria-Goleta,  CA","97",86,2,3,6,1
"292","Santa Cruz-Watsonville, CA","18",18,0,0,0,0
"293","Santa Fe,* NM","52",52,0,0,0,0
"294","Santa Rosa-Petaluma, CA","118",116,2,0,0,0
"295","Sarasota-Bradenton-Venice,* FL","1113",943,2,0,168,17
"296","Savannah, GA","246",230,0,0,16,2
"297","Scranton--Wilkes-Barre, PA","33",33,0,0,0,0
"298","Seattle-Tacoma-Bellevue,* WA","2096",1607,48,99,342,18
"299","Sheboygan, WI","55",19,0,0,36,3
"300","Sherman-Denison, TX","4",4,0,0,0,0
"301","Shreveport-Bossier City, LA","153",153,0,0,0,0
"302","Sioux City, IA-NE-SD","21",21,0,0,0,0
"303","Sioux Falls, SD","230",142,0,4,84,10
"304","South Bend-Mishawaka, IN-MI","114",78,0,0,36,1
"305","Spartanburg, SC","160",160,0,0,0,0
"306","Spokane, WA","188",182,6,0,0,0
"307","Springfield, IL","48",32,16,0,0,0
"308","Springfield, MA","87",63,6,8,10,2
"309","Springfield, MO","637",252,20,12,353,22
"310","Springfield, OH","23",23,0,0,0,0
"311","St. Cloud, MN","125",118,2,0,5,1
"312","St. George, UT","335",306,8,0,21,1
"313","St. Joseph, MO-KS","23",10,2,0,11,1
"314","St. Louis,* MO-IL","1470",1297,36,20,117,6
"315","State College, PA","38",32,2,4,0,0
"316","Stockton,* CA","608",602,6,0,0,0
"317","Sumter,* SC","60",54,2,4,0,0
"318","Syracuse, NY","109",101,4,4,0,0
"319","Tallahassee, FL","357",224,12,4,117,8
"320","Tampa-St. Petersburg-Clearwater,* FL","3058",2117,48,16,877,NA
"321","Texarkana, TX-Texarkana, AR","16",16,0,0,0,0
"322","Toledo, OH","214",196,10,8,0,0
"323","Topeka, KS","111",111,0,0,0,0
"324","Trenton-Ewing,* NJ","80",78,2,0,0,0
"325","Tucson, AZ","1073",995,12,3,63,4
"326","Tulsa,* OK","434",426,0,8,0,0
"327","Tuscaloosa, AL","112",112,0,0,0,0
"328","Tyler, TX","52",40,0,3,9,1
"329","Utica-Rome, NY","2",2,0,0,0,0
"330","Valdosta, GA","110",78,0,0,32,3
"331","Vallejo-Fairfield, CA","169",169,0,0,0,0
"332","Vero Beach,* FL","363",333,6,3,21,3
"333","Victoria, TX","29",13,0,4,12,1
"334","Vineland-Millville-Bridgeton,* NJ","38",38,0,0,0,0
"335","Virginia Beach-Norfolk-Newport News,  VA-NC","869",712,10,3,144,13
"336","Visalia-Porterville, CA","280",272,0,8,0,0
"337","Waco, TX","48",48,0,0,0,0
"338","Warner Robins, GA","114",114,0,0,0,0
"339","Washington-Arlington-Alexandria,*  DC-VA-MD-WV","2923",2434,2,16,471,8
"340","Waterloo-Cedar Falls, IA","55",55,0,0,0,0
"341","Wausau, WI","111",77,2,0,32,2
"342","Weirton-Steubenville, WV-OH","5",5,0,0,0,0
"343","Wenatchee, WA","45",45,0,0,0,0
"344","Wheeling, WV-OH","0",0,0,0,0,0
"345","Wichita Falls, TX","31",27,4,0,0,0
"346","Wichita, KS","311",253,58,0,0,0
"347","Williamsport, PA","12",8,4,0,0,0
"348","Wilmington,* NC","837",668,12,0,157,7
"349","Winchester, VA-WV","92",92,0,0,0,0
"350","Winston-Salem, NC","297",293,0,4,0,0
"351","Worcester, MA","224",190,10,24,0,0
"352","Yakima, WA","48",48,0,0,0,0
"353","York-Hanover, PA","162",135,2,7,18,3
"354","Youngstown-Warren-Boardman, OH-PA","96",89,4,3,0,0
"355","Yuba City-Marysville, CA","292",280,0,0,12,1
"356","Yuma, AZ","219",214,0,0,5,1
