"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units","5-Inf_Units_Stucture"
"120","Gainesville, FL","136",94,0,0,42,3
"121","Gainesville, GA","147",147,0,0,0,0
"122","Glens Falls, NY","39",37,2,0,0,0
"123","Goldsboro, NC","59",59,0,0,0,0
"124","Grand Forks, ND-MN","0",0,0,0,0,0
"125","Grand Junction,* CO","220",156,0,0,64,7
"126","Grand Rapids-Wyoming,* MI","225",198,0,0,27,3
"127","Great Falls, MT","23",23,0,0,0,0
"128","Greeley,* CO","377",311,4,10,52,4
"129","Green Bay, WI","123",88,2,11,22,2
"130","Greensboro-High Point,* NC","599",472,0,0,127,11
"131","Greenville, NC","221",139,34,0,48,6
"132","Greenville,* SC","461",452,4,0,5,1
"133","Gulfport-Biloxi, MS","342",299,8,12,23,1
"134","Hagerstown-Martinsburg, MD-WV","260",260,0,0,0,0
"135","Hanford-Corcoran, CA","60",60,0,0,0,0
"136","Harrisburg-Carlisle, PA","182",152,2,0,28,2
"137","Harrisonburg,* VA","81",81,0,0,0,0
"138","Hartford-West Hartford-East Hartford,  CT","274",231,2,0,41,5
"139","Hattiesburg, MS","18",18,0,0,0,0
"140","Hickory-Lenoir-Morganton, NC","157",141,4,0,12,2
"141","Hinesville-Fort Stewart, GA","14",2,0,12,0,0
"142","Holland-Grand Haven, MI","97",79,0,8,10,1
"143","Honolulu,* HI","156",156,0,0,0,0
"144","Hot Springs, AR","15",15,0,0,0,0
"145","Houma-Bayou Cane-Thibodaux, LA","254",254,0,0,0,0
"146","Houston-Baytown-Sugar Land,* TX","6627",5486,42,8,1091,37
"147","Huntington-Ashland, WV-KY-OH","7",7,0,0,0,0
"148","Huntsville, AL","416",416,0,0,0,0
"149","Idaho Falls, ID","129",121,0,8,0,0
"150","Indianapolis-Carmel,* IN","1390",1104,38,6,242,19
"151","Iowa City, IA","91",63,0,4,24,3
"152","Ithaca, NY","5",5,0,0,0,0
"153","Jackson, MI","19",19,0,0,0,0
"154","Jackson, MS","440",397,0,0,43,4
"155","Jackson, TN","123",75,0,0,48,6
"156","Jacksonville,* FL","1768",1487,6,3,272,23
"157","Jacksonville, NC","155",149,6,0,0,0
"158","Janesville, WI","47",43,4,0,0,0
"159","Jefferson City, MO","61",28,0,3,30,1
"160","Johnson City, TN","124",97,0,6,21,3
"161","Johnstown, PA","1",1,0,0,0,0
"162","Jonesboro, AR","54",49,0,0,5,1
"163","Joplin, MO","21",21,0,0,0,0
"164","Kalamazoo-Portage, MI","75",71,0,4,0,0
"165","Kankakee-Bradley, IL","23",23,0,0,0,0
"166","Kansas City,* MO-KS","1095",935,54,94,12,1
"167","Kennewick-Richland-Pasco, WA","192",159,2,14,17,1
"168","Killeen-Temple-Fort Hood, TX","471",248,30,8,185,19
"169","Kingsport-Bristol-Bristol, TN-VA","101",101,0,0,0,0
"170","Kingston, NY","29",29,0,0,0,0
"171","Knoxville, TN","493",386,2,9,96,5
"172","Kokomo, IN","16",16,0,0,0,0
"173","La Crosse, WI-MN","78",39,2,0,37,1
"174","Lafayette, IN","114",86,0,0,28,1
"175","Lafayette, LA","233",228,0,0,5,1
"176","Lake Charles, LA","39",27,6,0,6,1
"177","Lakeland,* FL","1166",1038,2,0,126,21
"178","Lancaster, PA","115",113,2,0,0,0
"179","Lansing-East Lansing, MI","76",67,0,0,9,1
"180","Laredo,* TX","226",168,0,4,54,2
"181","Las Cruces,* NM","199",195,0,4,0,0
"182","Las Vegas-Paradise,* NV","5353",3197,60,96,2000,83
"183","Lawrence, KS","47",39,0,8,0,0
"184","Lawton, OK","13",13,0,0,0,0
"185","Lebanon, PA","61",61,0,0,0,0
"186","Lewiston, ID-WA","8",6,2,0,0,0
"187","Lewiston-Auburn, ME","22",22,0,0,0,0
"188","Lexington-Fayette, KY","509",419,0,12,78,4
"189","Lima, OH","3",3,0,0,0,0
"190","Lincoln, NE","187",130,6,0,51,4
"191","Little Rock-North Little Rock, AR","339",312,2,0,25,1
"192","Logan, UT-ID","66",57,0,4,5,1
"193","Longview, TX","47",47,0,0,0,0
"194","Longview, WA","40",40,0,0,0,0
"195","Los Angeles-Long Beach-Santa Ana,*  CA","2898",1279,66,58,1495,67
"196","Louisville-Jefferson County,* KY-IN","416",339,12,12,53,5
"197","Lubbock, TX","116",108,8,0,0,0
"198","Lynchburg, VA","136",136,0,0,0,0
"199","Macon, GA","87",87,0,0,0,0
"200","Madera, CA","128",128,0,0,0,0
"201","Madison,* WI","310",219,18,15,58,6
"202","Manchester-Nashua, NH","114",103,2,0,9,1
"203","Mansfield, OH","24",18,2,4,0,0
"204","McAllen-Edinburg-Pharr,* TX","937",713,2,40,182,4
"205","Medford,* OR","116",109,2,0,5,1
"206","Memphis, TN-MS-AR","1216",808,0,0,408,8
"207","Merced, CA","229",205,0,0,24,3
"208","Miami-Fort Lauderdale-Miami Beach,*  FL","4164",1924,48,31,2161,64
"209","Michigan City-La Porte, IN","27",27,0,0,0,0
"210","Midland,* TX","40",40,0,0,0,0
"211","Milwaukee-Waukesha-West Allis,* WI","345",273,14,11,47,4
"212","Minneapolis-St. Paul-Bloomington,*  MN-WI","1460",1146,14,28,272,12
"213","Missoula,* MT","41",37,4,0,0,0
"214","Mobile, AL","325",259,0,0,66,7
"215","Modesto, CA","316",269,2,3,42,2
"216","Monroe, LA","30",28,2,0,0,0
"217","Monroe, MI","39",39,0,0,0,0
"218","Montgomery, AL","165",165,0,0,0,0
"219","Morgantown, WV","0",0,0,0,0,0
"220","Morristown, TN","69",69,0,0,0,0
"221","Mount Vernon-Anacortes, WA","77",75,2,0,0,0
"222","Muncie, IN","13",13,0,0,0,0
"223","Muskegon-Norton Shores, MI","21",17,4,0,0,0
"224","Myrtle Beach-Conway-North Myrtle Beach,  SC","1312",832,2,37,441,21
"225","Napa, CA","68",17,0,0,51,3
"226","Naples-Marco Island,* FL","853",449,0,152,252,16
"227","Nashville-Davidson--Murfreesboro,*  TN","1520",1432,42,3,43,2
"228","New Haven-Milford, CT","138",108,6,0,24,1
"229","New Orleans-Metairie-Kenner,* LA","547",523,0,0,24,2
"230","New York-Northern New Jersey-Long Island,*  NY-NJ-PA","5420",1653,644,603,2520,111
"231","Niles-Benton Harbor, MI","13",13,0,0,0,0
"232","Norwich-New London, CT","79",79,0,0,0,0
"233","Ocala,* FL","829",829,0,0,0,0
"234","Ocean City,* NJ","273",144,40,16,73,10
"235","Odessa,* TX","27",27,0,0,0,0
"236","Ogden-Clearfield, UT","434",336,8,21,69,4
"237","Oklahoma City,* OK","814",715,4,3,92,7
"238","Olympia, WA","171",160,6,0,5,1
"239","Omaha-Council Bluffs,* NE-IA","531",405,4,10,112,5
"240","Orlando,* FL","3273",2648,2,15,608,33
"241","Oshkosh-Neenah, WI","46",42,0,4,0,0
"242","Owensboro, KY","32",32,0,0,0,0
"243","Oxnard-Thousand Oaks-Ventura, CA","217",136,4,23,54,9
"244","Palm Bay-Melbourne-Titusville,* FL","486",459,0,0,27,3
"245","Panama City-Lynn Haven,* FL","421",123,6,43,249,6
"246","Parkersburg-Marietta, WV-OH","15",15,0,0,0,0
"247","Pascagoula, MS","176",151,0,0,25,3
"248","Pensacola-Ferry Pass-Brent, FL","224",202,22,0,0,0
"249","Peoria, IL","104",80,12,0,12,1
"250","Philadelphia-Camden-Wilmington,*  PA-NJ-DE-MD","1701",1196,16,33,456,26
"251","Phoenix-Mesa-Scottsdale,* AZ","4658",3814,30,228,586,30
"252","Pine Bluff, AR","18",10,0,3,5,1
"253","Pittsburgh,* PA","585",465,8,26,86,10
"254","Pittsfield, MA","4",4,0,0,0,0
"255","Pocatello, ID","41",39,2,0,0,0
"256","Port St. Lucie-Fort Pierce,* FL","781",736,0,22,23,4
"257","Portland-South Portland-Biddeford,  ME","254",219,12,3,20,3
"258","Portland-Vancouver-Beaverton,* OR-WA","1374",1067,18,34,255,NA
"259","Prescott, AZ","350",348,2,0,0,0
"260","Providence-New Bedford-Fall River,  RI-MA","389",227,36,7,119,7
"261","Provo-Orem, UT","553",469,4,20,60,6
"262","Pueblo,* CO","149",141,8,0,0,0
"263","Punta Gorda,* FL","507",378,18,12,99,6
"264","Racine, WI","96",51,0,0,45,2
"265","Raleigh-Cary,* NC","1654",1282,14,24,334,11
"266","Rapid City, SD","67",67,0,0,0,0
"267","Reading, PA","77",67,10,0,0,0
"268","Redding,* CA","81",45,4,16,16,3
"269","Reno-Sparks,* NV","368",273,0,0,95,3
"270","Richmond,* VA","899",846,0,23,30,1
"271","Riverside-San Bernardino-Ontario,*  CA","3820",3378,24,47,371,55
"272","Roanoke, VA","160",160,0,0,0,0
"273","Rochester, MN","97",92,0,0,5,1
"274","Rochester, NY","123",114,0,0,9,1
"275","Rockford, IL","193",165,10,18,0,0
"276","Rocky Mount, NC","68",64,4,0,0,0
"277","Rome,* GA","57",40,8,0,9,1
"278","Sacramento--Arden-Arcade--Roseville,*  CA","994",760,6,43,185,19
"279","Saginaw-Saginaw Township North, MI","11",11,0,0,0,0
"280","Salem,* OR","157",111,2,6,38,3
"281","Salinas, CA","57",57,0,0,0,0
"282","Salisbury, MD","95",95,0,0,0,0
"283","Salt Lake City,* UT","720",678,4,12,26,3
"284","San Angelo, TX","27",27,0,0,0,0
"285","San Antonio, TX","1848",1289,12,0,547,27
"286","San Diego-Carlsbad-San Marcos,* CA","1251",631,20,66,534,40
"287","San Francisco-Oakland-Fremont,* CA","1766",628,10,9,1119,38
"288","San Jose-Sunnyvale-Santa Clara,* CA","960",177,0,23,760,55
"289","San Luis Obispo-Paso Robles,* CA","114",114,0,0,0,0
"290","Sandusky, OH","0",0,0,0,0,0
"291","Santa Barbara-Santa Maria-Goleta,  CA","57",57,0,0,0,0
"292","Santa Cruz-Watsonville, CA","25",25,0,0,0,0
"293","Santa Fe,* NM","46",46,0,0,0,0
"294","Santa Rosa-Petaluma, CA","130",112,6,0,12,2
"295","Sarasota-Bradenton-Venice,* FL","810",753,4,0,53,6
"296","Savannah, GA","335",310,0,0,25,3
"297","Scranton--Wilkes-Barre, PA","32",32,0,0,0,0
"298","Seattle-Tacoma-Bellevue,* WA","2022",1533,44,102,343,26
"299","Sebastian-Vero Beach,* FL","575",489,6,8,72,12
"300","Sheboygan, WI","15",11,4,0,0,0
"301","Sherman-Denison, TX","3",3,0,0,0,0
"302","Shreveport-Bossier City, LA","206",182,0,0,24,2
"303","Sioux City, IA-NE-SD","23",23,0,0,0,0
"304","Sioux Falls, SD","149",123,2,24,0,0
"305","South Bend-Mishawaka, IN-MI","189",53,2,0,134,5
"306","Spartanburg, SC","193",189,4,0,0,0
"307","Spokane, WA","246",143,4,0,99,6
"308","Springfield, IL","51",34,8,0,9,1
"309","Springfield, MA","69",63,6,0,0,0
"310","Springfield, MO","234",173,32,0,29,2
"311","Springfield, OH","15",15,0,0,0,0
"312","St. Cloud, MN","101",89,0,0,12,2
"313","St. George, UT","220",220,0,0,0,0
"314","St. Joseph, MO-KS","21",10,2,0,9,1
"315","St. Louis,* MO-IL","1229",1123,18,13,75,7
"316","State College, PA","39",39,0,0,0,0
"317","Stockton,* CA","405",355,0,0,50,1
"318","Sumter,* SC","65",60,2,3,0,0
"319","Syracuse, NY","77",77,0,0,0,0
"320","Tallahassee, FL","471",312,6,20,133,5
"321","Tampa-St. Petersburg-Clearwater,* FL","2563",2256,100,22,185,NA
"322","Texarkana, TX-Texarkana, AR","21",21,0,0,0,0
"323","Toledo, OH","228",184,0,0,44,2
"324","Topeka, KS","56",56,0,0,0,0
"325","Trenton-Ewing,* NJ","74",72,2,0,0,0
"326","Tucson, AZ","1012",911,18,16,67,2
"327","Tulsa,* OK","770",550,64,12,144,1
"328","Tuscaloosa, AL","135",135,0,0,0,0
"329","Tyler, TX","54",45,0,0,9,1
"330","Utica-Rome, NY","3",3,0,0,0,0
"331","Valdosta, GA","83",79,4,0,0,0
"332","Vallejo-Fairfield, CA","85",85,0,0,0,0
"333","Victoria, TX","43",14,0,11,18,1
"334","Vineland-Millville-Bridgeton,* NJ","48",48,0,0,0,0
"335","Virginia Beach-Norfolk-Newport News,*  VA-NC","961",667,52,31,211,10
"336","Visalia-Porterville, CA","299",217,2,0,80,10
"337","Waco, TX","53",51,2,0,0,0
"338","Warner Robins, GA","120",120,0,0,0,0
"339","Washington-Arlington-Alexandria,*  DC-VA-MD-WV","3061",1895,2,3,1161,13
"340","Waterloo-Cedar Falls, IA","51",51,0,0,0,0
"341","Wausau, WI","91",41,2,0,48,3
"342","Weirton-Steubenville, WV-OH","6",6,0,0,0,0
"343","Wenatchee, WA","42",42,0,0,0,0
"344","Wheeling, WV-OH","0",0,0,0,0,0
"345","Wichita Falls, TX","22",22,0,0,0,0
"346","Wichita, KS","444",230,22,0,192,16
"347","Williamsport, PA","4",4,0,0,0,0
"348","Wilmington,* NC","1034",597,2,0,435,18
"349","Winchester, VA-WV","170",158,0,0,12,1
"350","Winston-Salem, NC","227",227,0,0,0,0
"351","Worcester, MA","299",158,10,7,124,9
"352","Yakima, WA","52",52,0,0,0,0
"353","York-Hanover, PA","237",202,10,8,17,3
"354","Youngstown-Warren-Boardman, OH-PA","80",73,4,3,0,0
"355","Yuba City, CA","116",116,0,0,0,0
"356","Yuma, AZ","159",154,0,0,5,1
