"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units","5-Inf_Units_Stucture"
"55","Columbia* SC MSA","430",425,0,0,5,1
"56","Columbus* GA-AL MSA","152",148,0,4,0,0
"57","Columbus* OH MSA","1413",1019,16,40,338,30
"58","Corpus Christi* TX MSA","136",103,0,0,33,1
"59","Corvallis* OR MSA","38",27,2,0,9,1
"60","Cumberland* MD-WV MSA","13",13,0,0,0,0
"61","Dallas-Fort Worth TX CMSA","4684",4003,12,26,643,26
"62","Danville* VA MSA","42",33,4,0,5,1
"63","Davenport-Moline-Rock Island*  IA-IL MSA","265",46,0,0,219,10
"64","Dayton-Springfield* OH MSA","264",230,14,4,16,1
"65","Daytona Beach* FL MSA","1192",787,54,8,343,21
"66","Decatur* Al MSA","36",36,0,0,0,0
"67","Decatur* IL MSA","260",215,0,0,45,1
"68","Denver-Boulder-Greeley CO CMSA","1995",1644,20,20,311,20
"69","Des Moines* IA MSA","458",424,4,4,26,5
"70","Detroit-Ann Arbor-Flint MI CMSA","2527",2277,16,35,199,20
"71","Dothan* AL MSA","34",34,0,0,0,0
"72","Dover* DE MSA","150",150,0,0,0,0
"73","Dubuque* IA MSA","32",25,2,0,5,1
"74","Duluth-Superior* MN-WI MSA","90",88,2,0,0,0
"75","Eau Claire* WI MSA","71",68,0,3,0,0
"76","El Paso* TX MSA","351",337,2,7,5,1
"77","Elkhart-Goshen* IN MSA","103",99,0,4,0,0
"78","Elmira* NY MSA","8",3,0,0,5,1
"79","Enid* OK MSA","7",5,2,0,0,0
"80","Erie* PA MSA","35",32,0,3,0,0
"81","Eugene-Springfield* OR MSA","143",135,8,0,0,0
"82","Evansville-Henderson* IN-KY MSA","176",169,2,0,5,1
"83","Fargo-Moorhead* ND-MN MSA","190",150,0,4,36,2
"84","Fayetteville* NC MSA","135",93,0,0,42,2
"85","Fayetteville-Springdale-Rogers*  AR MSA","555",215,0,0,340,26
"86","Flagstaff* AZ MSA","114",83,22,9,0,0
"87","Florence* AL MSA","12",12,0,0,0,0
"88","Florence* SC MSA","47",47,0,0,0,0
"89","Fort Collins-Loveland* CO MSA","296",269,6,6,15,2
"90","Fort Myers-Cape Coral* FL MSA","884",664,62,88,70,8
"91","Fort Pierce-Port St. Lucie* FL MSA","819",808,4,7,0,0
"92","Fort Smith* AR-OK MSA","43",39,4,0,0,0
"93","Fort Walton Beach* FL MSA","124",118,0,6,0,0
"94","Fort Wayne* IN MSA","270",254,16,0,0,0
"95","Fresno* CA MSA","572",518,0,15,39,3
"96","Gadsden* AL MSA","11",11,0,0,0,0
"97","Gainesville* FL MSA","136",109,12,0,15,2
"98","Glens Falls* NY MSA","61",54,2,0,5,1
"99","Goldsboro* NC MSA","48",48,0,0,0,0
"100","Grand Forks* ND-MN MSA","46",22,0,0,24,1
"101","Grand Junction* CO MSA","180",160,4,16,0,0
"102","Grand Rapids-Muskegon-Holland*  MI MSA","667",639,10,3,15,3
"103","Great Falls* MT MSA","12",12,0,0,0,0
"104","Green Bay* WI MSA","149",99,10,0,40,3
"105","Greensboro--Winston-Salem--High Point*  NC MSA","905",889,8,0,8,1
"106","Greenville* NC MSA","153",83,4,0,66,7
"107","Greenville-Spartanburg-Anderson*  SC MSA","614",602,4,3,5,1
"108","Harrisburg-Lebanon-Carlisle* PA MSA","210",169,4,19,18,3
"109","Hartford* CT MSA","360",327,6,0,27,5
"110","Hattiesburg* MS MSA","10",10,0,0,0,0
"111","Hickory-Morganton* NC MSA","141",137,4,0,0,0
"112","Honolulu* HI MSA","203",191,0,12,0,0
"113","Houma* LA MSA","68",68,0,0,0,0
"114","Houston-Galveston-Brazoria TX CMSA","3933",3559,12,0,362,20
"115","Huntington-Ashland* WV-KY-OH MSA","9",6,0,3,0,0
"116","Huntsville* AL MSA","140",101,0,0,39,5
"117","Indianapolis* IN MSA","1319",1264,20,15,20,3
"118","Iowa City* IA MSA","106",70,0,0,36,3
"119","Jackson* MI MSA","21",13,0,0,8,1
"120","Jackson* MS MSA","290",269,0,0,21,2
"121","Jackson* TN MSA","58",58,0,0,0,0
"122","Jacksonville* FL MSA","1488",1052,0,4,432,39
"123","Jacksonville* NC MSA","89",89,0,0,0,0
"124","Jamestown* NY MSA","1",1,0,0,0,0
"125","Janesville-Beloit* WI MSA","40",28,4,3,5,1
"126","Johnson City-Kingsport-Bristol*  TN-VA MSA","127",112,0,0,15,3
"127","Johnstown* PA MSA","13",8,0,0,5,1
"128","Jonesboro* AR MSA","107",38,0,39,30,5
"129","Joplin* MO MSA","22",22,0,0,0,0
"130","Kalamazoo-Battle Creek* MI MSA","274",114,8,18,134,17
"131","Kansas City* MO-KS MSA","1695",1230,48,54,363,21
"132","Killeen-Temple* TX MSA","281",237,0,44,0,0
"133","Knoxville* TN MSA","382",351,8,10,13,2
"134","Kokomo* IN MSA","43",34,4,0,5,1
"135","La Crosse* WI-MN MSA","34",32,2,0,0,0
"136","Lafayette* IN MSA","121",88,26,0,7,1
"137","Lafayette* LA MSA","155",132,0,0,23,1
"138","Lake Charles* LA MSA","94",94,0,0,0,0
"139","Lakeland-Winter Haven* FL MSA","656",592,6,0,58,4
"140","Lancaster* PA MSA","118",98,0,0,20,2
"141","Lansing-East Lansing* MI MSA","151",144,0,0,7,1
"142","Laredo* TX MSA","170",145,0,6,19,1
"143","Las Cruces* NM MSA","121",121,0,0,0,0
"144","Las Vegas* NV-AZ MSA","4141",3007,26,44,1064,87
"145","Lawrence* KS MSA","64",46,18,0,0,0
"146","Lawton* OK MSA","18",13,0,0,5,1
"147","Lewiston-Auburn* ME MSA","28",28,0,0,0,0
"148","Lexington* KY MSA","453",382,2,3,66,7
"149","Lima* OH MSA","13",13,0,0,0,0
"150","Lincoln* NE MSA","237",183,6,0,48,1
"151","Little Rock-North Little Rock*  AR MSA","331",323,4,4,0,0
"152","Longview-Marshall* TX MSA","20",20,0,0,0,0
"153","Los Angeles-Riverside-Orange County  CA CMSA","6314",4738,90,49,1437,70
"154","Louisville* KY-IN MSA","657",592,0,0,65,4
"155","Lubbock* TX MSA","181",129,52,0,0,0
"156","Lynchburg* VA MSA","99",99,0,0,0,0
"157","Macon* GA MSA","229",216,4,9,0,0
"158","Madison* WI MSA","363",217,4,19,123,4
"159","Mansfield* OH MSA","51",42,6,3,0,0
"160","McAllen-Edinburg-Mission* TX MSA","720",534,8,20,158,24
"161","Medford-Ashland* OR MSA","180",155,2,7,16,1
"162","Melbourne-Titusville-Palm Bay*  FL MSA","575",511,0,0,64,2
"163","Memphis* TN-AR-MS MSA","619",617,2,0,0,0
"164","Merced* CA MSA","168",161,0,7,0,0
"165","Miami-Fort Lauderdale FL CMSA","2653",1396,18,23,1216,38
"166","Milwaukee-Racine WI CMSA","603",415,30,0,158,12
"167","Minneapolis-St. Paul* MN-WI MSA","2669",1978,44,52,595,36
"168","Missoula* MT MSA","36",34,2,0,0,0
"169","Mobile* AL MSA","365",356,4,0,5,1
"170","Modesto* CA MSA","335",325,4,6,0,0
"171","Monroe* LA MSA","102",37,0,0,65,13
"172","Montgomery* AL MSA","155",150,0,0,5,1
"173","Muncie* IN MSA","24",24,0,0,0,0
"174","Myrtle Beach* SC MSA","738",393,0,20,325,7
"175","Naples* FL MSA","512",262,0,88,162,22
"176","Nashville* TN MSA","1274",1068,12,0,194,10
"177","New London-Norwich* CT-RI MSA","128",93,0,0,35,3
"178","New Orleans* LA MSA","444",431,4,0,9,1
"179","New York-Northern New Jersey-Long  Island NY-NJ-CT-","4672",2432,660,391,1189,80
"180","Norfolk-Virginia Beach-Newport News*  VA-NC MSA","807",723,16,6,62,3
"181","Ocala* FL MSA","569",539,10,20,0,0
"182","Odessa-Midland* TX MSA","42",42,0,0,0,0
"183","Oklahoma City* OK MSA","716",631,14,0,71,13
"184","Omaha* NE-IA MSA","569",565,4,0,0,0
"185","Orlando* FL MSA","2340",2050,14,14,262,17
"186","Owensboro* KY MSA","52",52,0,0,0,0
"187","Panama City* FL MSA","249",134,0,3,112,8
"188","Parkersburg-Marietta* WV-OH MSA","21",21,0,0,0,0
"189","Pensacola* FL MSA","336",324,2,0,10,2
"190","Peoria-Pekin* IL MSA","123",114,6,3,0,0
"191","Philadelphia-Wilmington-Atlantic  City PA-NJ-DE-MD","1976",1655,62,79,180,21
"192","Phoenix-Mesa* AZ MSA","4600",4239,8,20,333,19
"193","Pine Bluff* AR MSA","24",16,0,8,0,0
"194","Pittsburgh* PA MSA","559",494,20,7,38,7
"195","Pittsfield* MA MSA","0",0,0,0,0,0
"196","Pocatello* ID MSA","12",12,0,0,0,0
"197","Portland* ME MSA","141",131,2,3,5,1
"198","Portland-Salem OR-WA CMSA","1390",1058,40,59,233,12
"199","Providence-Fall River-Warwick*  RI-MA MSA","248",202,14,0,32,2
"200","Provo-Orem* UT MSA","290",228,8,16,38,3
"201","Pueblo* CO MSA","129",113,12,4,0,0
"202","Punta Gorda* FL MSA","241",190,4,35,12,1
"203","Raleigh-Durham-Chapel Hill* NC MSA","1617",1237,28,0,352,2
"204","Rapid City* SD MSA","47",43,0,4,0,0
"205","Reading* PA MSA","81",71,0,0,10,2
"206","Redding* CA MSA","161",102,2,0,57,1
"207","Reno* NV MSA","338",330,0,0,8,1
"208","Richland-Kennewick-Pasco* WA MSA","213",184,2,4,23,2
"209","Richmond-Petersburg* VA MSA","555",555,0,0,0,0
"210","Roanoke* VA MSA","83",81,2,0,0,0
"211","Rochester* MN MSA","168",150,0,0,18,1
"212","Rochester* NY MSA","238",200,10,0,28,3
"213","Rockford* IL MSA","221",170,30,21,0,0
"214","Rocky Mount* NC MSA","65",49,16,0,0,0
"215","Sacramento-Yolo CA CMSA","1868",1468,16,8,376,27
"216","Saginaw-Bay City-Midland* MI MSA","42",42,0,0,0,0
"217","Salinas* CA MSA","73",73,0,0,0,0
"218","Salt Lake City-Ogden* UT MSA","1022",856,14,37,115,8
"219","San Angelo* TX MSA","27",27,0,0,0,0
"220","San Antonio* TX MSA","1072",1026,6,0,40,4
"221","San Diego* CA MSA","1302",731,18,118,435,24
"222","San Francisco-Oakland-San Jose  CA CMSA","2569",1442,40,43,1044,53
"223","San Luis Obispo-Atascadero-Paso Robles*  CA MSA","139",131,0,3,5,1
"224","Santa Barbara-Santa Maria-Lompoc*  CA MSA","131",131,0,0,0,0
"225","Santa Fe* NM MSA","55",55,0,0,0,0
"226","Sarasota-Bradenton* FL MSA","760",720,6,12,22,3
"227","Savannah* GA MSA","154",144,0,4,6,1
"228","Scranton--Wilkes-Barre--Hazleton*  PA MSA","71",66,0,0,5,1
"229","Seattle-Tacoma-Bremerton WA CMSA","2334",1647,66,14,607,21
"230","Sharon* PA MSA","16",12,0,4,0,0
"231","Sheboygan* WI MSA","8",8,0,0,0,0
"232","Sherman-Denison* TX MSA","19",19,0,0,0,0
"233","Shreveport-Bossier City* LA MSA","139",139,0,0,0,0
"234","Sioux City* IA-NE MSA","14",14,0,0,0,0
"235","Sioux Falls* SD MSA","412",241,0,8,163,3
"236","South Bend* IN MSA","106",104,2,0,0,0
"237","Spokane* WA MSA","181",144,2,0,35,3
"238","Springfield* IL MSA","80",61,10,0,9,1
"239","Springfield* MA MSA","83",67,10,6,0,0
"240","Springfield* MO MSA","231",194,6,0,31,2
"241","St. Cloud* MN MSA","105",85,0,3,17,2
"242","St. Joseph* MO MSA","18",14,4,0,0,0
"243","St. Louis* MO-IL MSA","1366",1211,60,41,54,5
"244","State College* PA MSA","50",45,0,0,5,1
"245","Steubenville-Weirton* OH-WV MSA","14",14,0,0,0,0
"246","Stockton-Lodi* CA MSA","677",672,0,0,5,1
"247","Sumter* SC MSA","37",33,4,0,0,0
"248","Syracuse* NY MSA","98",93,0,0,5,1
"249","Tallahassee* FL MSA","91",86,2,3,0,0
"250","Tampa-St. Petersburg-Clearwater*  FL MSA","1873",1701,50,32,90,12
"251","Terre Haute* IN MSA","27",16,8,3,0,0
"252","Texarkana TX-Texarkana* AR MSA","92",22,6,0,64,4
"253","Toledo* OH MSA","186",174,0,12,0,0
"254","Topeka* KS MSA","73",73,0,0,0,0
"255","Tucson* AZ MSA","614",557,16,0,41,3
"256","Tulsa* OK MSA","352",345,2,0,5,1
"257","Tuscaloosa* AL MSA","71",71,0,0,0,0
"258","Tyler* TX MSA","40",35,0,0,5,1
"259","Utica-Rome* NY MSA","8",8,0,0,0,0
"260","Victoria* TX MSA","8",8,0,0,0,0
"261","Visalia-Tulare-Porterville* CA MSA","212",205,4,3,0,0
"262","Waco* TX MSA","59",40,16,3,0,0
"263","Washington-Baltimore  DC-MD-VA-WV CMSA","3829",3364,6,0,459,18
"264","Waterloo-Cedar Falls* IA MSA","33",13,0,8,12,1
"265","Wausau* WI MSA","84",76,8,0,0,0
"266","West Palm Beach-Boca Raton* FL MSA","1139",959,0,8,172,10
"267","Wheeling* WV-OH MSA","2",2,0,0,0,0
"268","Wichita Falls* TX MSA","26",26,0,0,0,0
"269","Wichita* KS MSA","191",185,6,0,0,0
"270","Wilmington* NC MSA","396",359,0,0,37,5
"271","Yakima* WA MSA","49",45,4,0,0,0
"272","York* PA MSA","154",130,2,0,22,3
"273","Youngstown-Warren* OH MSA","113",94,14,0,5,1
"274","Yuba City* CA MSA","223",223,0,0,0,0
"275","Yuma* AZ MSA","164",164,0,0,0,0
