"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units","5-Inf_Units_Stucture"
"87","Deltona-Daytona Beach-Ormond Beach,*  FL","749",387,4,0,358,20
"88","Denver-Aurora,* CO","1103",941,18,28,116,11
"89","Des Moines, IA","125",121,4,0,0,0
"90","Detroit-Warren-Livonia,* MI","1324",1114,4,34,172,20
"91","Dothan, AL","36",34,2,0,0,0
"92","Dover,* DE","127",127,0,0,0,0
"93","Dubuque, IA","30",14,0,0,16,1
"94","Duluth, MN-WI","33",33,0,0,0,0
"95","Durham,* NC","601",268,4,0,329,23
"96","Eau Claire, WI","19",15,4,0,0,0
"97","El Centro,* CA","93",81,0,0,12,2
"98","El Paso, TX","350",333,4,8,5,1
"99","Elizabethtown, KY","100",87,6,7,0,0
"100","Elkhart-Goshen, IN","64",64,0,0,0,0
"101","Elmira, NY","7",2,0,0,5,1
"102","Erie, PA","72",33,2,23,14,1
"103","Eugene-Springfield,* OR","117",103,10,4,0,0
"104","Evansville, IN-KY","422",113,4,0,305,24
"105","Fairbanks,* AK","4",2,2,0,0,0
"106","Fargo, ND-MN","19",19,0,0,0,0
"107","Farmington,* NM","23",23,0,0,0,0
"108","Fayetteville, NC","241",145,0,0,96,11
"109","Fayetteville-Springdale-Rogers,  AR-MO","341",240,6,7,88,10
"110","Flagstaff, AZ","94",88,0,6,0,0
"111","Flint,* MI","126",126,0,0,0,0
"112","Florence, SC","60",60,0,0,0,0
"113","Fond du Lac, WI","10",8,2,0,0,0
"114","Fort Collins-Loveland,* CO","254",220,6,6,22,4
"115","Fort Smith, AR-OK","51",51,0,0,0,0
"116","Fort Walton Beach-Crestview-Destin,*  FL","175",135,0,0,40,2
"117","Fort Wayne, IN","114",114,0,0,0,0
"118","Fresno,* CA","538",369,40,46,83,10
"119","Gadsden, AL","28",28,0,0,0,0
"120","Gainesville, FL","270",111,4,11,144,18
"121","Gainesville, GA","97",97,0,0,0,0
"122","Glens Falls, NY","29",29,0,0,0,0
"123","Goldsboro,* NC","49",49,0,0,0,0
"124","Grand Forks, ND-MN","0",0,0,0,0,0
"125","Grand Junction,* CO","85",85,0,0,0,0
"126","Grand Rapids-Wyoming, MI","244",228,2,8,6,1
"127","Great Falls, MT","6",6,0,0,0,0
"128","Greeley,* CO","352",281,8,0,63,8
"129","Green Bay, WI","131",83,28,0,20,3
"130","Greensboro-High Point,* NC","415",402,10,3,0,0
"131","Greenville, NC","125",84,12,0,29,4
"132","Greenville,* SC","352",347,0,0,5,1
"133","Gulfport-Biloxi, MS","116",100,0,7,9,1
"134","Hagerstown-Martinsburg, MD-WV","228",218,0,0,10,2
"135","Hanford-Corcoran, CA","54",49,0,0,5,1
"136","Harrisburg-Carlisle, PA","108",108,0,0,0,0
"137","Harrisonburg,* VA","71",71,0,0,0,0
"138","Hartford-West Hartford-East Hartford,*  CT","204",156,8,0,40,6
"139","Hattiesburg, MS","171",19,0,0,152,19
"140","Hickory-Lenoir-Morganton, NC","108",108,0,0,0,0
"141","Hinesville-Fort Stewart,* GA","28",28,0,0,0,0
"142","Holland-Grand Haven,* MI","137",94,6,3,34,4
"143","Honolulu,* HI","555",132,0,24,399,4
"144","Hot Springs, AR","10",10,0,0,0,0
"145","Houma-Bayou Cane-Thibodaux, LA","75",75,0,0,0,0
"146","Houston-Baytown-Sugar Land, TX","4407",3272,8,4,1123,78
"147","Huntington-Ashland, WV-KY-OH","8",8,0,0,0,0
"148","Huntsville, AL","112",99,0,0,13,1
"149","Idaho Falls, ID","114",76,2,36,0,0
"150","Indianapolis,* IN","894",836,16,20,22,2
"151","Iowa City, IA","48",48,0,0,0,0
"152","Ithaca, NY","4",4,0,0,0,0
"153","Jackson, MI","12",12,0,0,0,0
"154","Jackson, MS","215",192,0,0,23,3
"155","Jackson, TN","71",71,0,0,0,0
"156","Jacksonville,* FL","1560",1055,10,3,492,35
"157","Jacksonville, NC","99",99,0,0,0,0
"158","Janesville, WI","34",28,6,0,0,0
"159","Jefferson City, MO","28",25,0,3,0,0
"160","Johnson City, TN","77",71,0,6,0,0
"161","Johnstown, PA","0",0,0,0,0,0
"162","Jonesboro, AR","34",30,0,4,0,0
"163","Joplin, MO","25",25,0,0,0,0
"164","Kalamazoo-Portage, MI","49",49,0,0,0,0
"165","Kankakee-Bradley,* IL","26",26,0,0,0,0
"166","Kansas City,* MO-KS","821",755,30,36,0,0
"167","Kennewick-Richland-Pasco, WA","186",158,4,4,20,2
"168","Killeen-Temple-Fort Hood, TX","186",130,24,32,0,0
"169","Kingsport-Bristol-Bristol, TN-VA","76",65,0,0,11,2
"170","Kingston, NY","14",12,2,0,0,0
"171","Knoxville, TN","295",282,4,3,6,1
"172","Kokomo, IN","11",11,0,0,0,0
"173","La Crosse, WI-MN","15",13,2,0,0,0
"174","Lafayette, IN","181",107,0,0,74,1
"175","Lafayette, LA","123",93,0,0,30,1
"176","Lake Charles, LA","80",71,4,0,5,1
"177","Lakeland,* FL","502",473,2,12,15,1
"178","Lancaster, PA","123",106,0,12,5,1
"179","Lansing-East Lansing, MI","112",80,2,0,30,3
"180","Laredo,* TX","162",133,2,4,23,2
"181","Las Cruces,* NM","95",95,0,0,0,0
"182","Las Vegas-Paradise,* NV","2892",2548,0,66,278,30
"183","Lawrence, KS","25",25,0,0,0,0
"184","Lawton, OK","17",12,0,0,5,1
"185","Lebanon, PA","28",26,2,0,0,0
"186","Lewiston, ID-WA","5",5,0,0,0,0
"187","Lewiston-Auburn, ME","20",20,0,0,0,0
"188","Lexington-Fayette, KY","325",306,0,0,19,3
"189","Lima, OH","6",6,0,0,0,0
"190","Lincoln, NE","96",83,2,0,11,1
"191","Little Rock-North Little Rock, AR","233",208,2,3,20,3
"192","Logan, UT-ID","58",49,0,4,5,1
"193","Longview, TX","18",18,0,0,0,0
"194","Longview, WA","31",31,0,0,0,0
"195","Los Angeles-Long Beach-Santa Ana,*  CA","3233",1444,62,49,1678,81
"196","Louisville, KY-IN","666",646,0,15,5,1
"197","Lubbock, TX","132",88,28,16,0,0
"198","Lynchburg, VA","148",124,0,12,12,1
"199","Macon, GA","80",80,0,0,0,0
"200","Madera,* CA","108",82,10,16,0,0
"201","Madison,* WI","327",193,18,26,90,4
"202","Manchester-Nashua, NH","105",66,0,0,39,3
"203","Mansfield,* OH","22",22,0,0,0,0
"204","McAllen-Edinburg-Pharr,* TX","703",581,6,45,71,9
"205","Medford,* OR","150",122,0,28,0,0
"206","Memphis, TN-MS-AR","657",654,0,3,0,0
"207","Merced, CA","182",140,0,0,42,6
"208","Miami-Fort Lauderdale-Miami Beach,  FL","3285",1784,28,12,1461,70
"209","Michigan City-La Porte, IN","21",21,0,0,0,0
"210","Midland,* TX","29",29,0,0,0,0
"211","Milwaukee-Waukesha-West Allis,* WI","586",256,20,11,299,13
"212","Minneapolis-St. Paul-Bloomington,*  MN-WI","1350",1055,18,28,249,14
"213","Missoula,* MT","21",13,8,0,0,0
"214","Mobile, AL","168",145,2,16,5,1
"215","Modesto, CA","358",313,2,3,40,5
"216","Monroe, LA","31",15,16,0,0,0
"217","Monroe,* MI","57",57,0,0,0,0
"218","Montgomery, AL","153",153,0,0,0,0
"219","Morgantown, WV","11",1,0,0,10,1
"220","Morristown, TN","38",38,0,0,0,0
"221","Mount Vernon-Anacortes, WA","58",56,2,0,0,0
"222","Muncie, IN","12",12,0,0,0,0
"223","Muskegon-Norton Shores,* MI","49",36,2,0,11,2
"224","Myrtle Beach-Conway-North Myrtle Beach,  SC","476",278,0,0,198,10
"225","Napa,* CA","63",35,2,0,26,1
"226","Naples-Marco Island,* FL","489",256,14,48,171,15
"227","Nashville-Davidson--Murfreesboro,*  TN","1255",1026,4,38,187,18
"228","New Haven-Milford,* CT","141",81,2,4,54,2
"229","New Orleans-Metairie-Kenner,* LA","528",346,14,0,168,7
"230","New York-Northern New Jersey-Long Island,*  NY-NJ-PA","2838",1172,326,288,1052,55
"231","Niles-Benton Harbor, MI","17",17,0,0,0,0
"232","Norwich-New London,* CT","47",41,0,0,6,1
"233","Ocala,* FL","402",402,0,0,0,0
"234","Ocean City,* NJ","65",54,8,3,0,0
"235","Odessa,* TX","18",18,0,0,0,0
"236","Ogden-Clearfield, UT","265",254,4,7,0,0
"237","Oklahoma City,* OK","696",584,6,4,102,9
"238","Olympia,* WA","137",135,2,0,0,0
"239","Omaha-Council Bluffs,* NE-IA","420",346,2,0,72,4
"240","Orlando,* FL","2548",1952,16,15,565,43
"241","Oshkosh-Neenah, WI","51",44,2,0,5,1
"242","Owensboro, KY","51",35,0,16,0,0
"243","Oxnard-Thousand Oaks-Ventura,* CA","189",110,2,3,74,7
"244","Palm Bay-Melbourne-Titusville,* FL","526",435,0,0,91,6
"245","Panama City-Lynn Haven,* FL","893",85,2,6,800,20
"246","Parkersburg-Marietta, WV-OH","11",11,0,0,0,0
"247","Pascagoula,* MS","66",64,2,0,0,0
"248","Pensacola-Ferry Pass-Brent, FL","399",339,10,0,50,10
"249","Peoria, IL","80",59,14,7,0,0
"250","Philadelphia-Camden-Wilmington,*  PA-NJ-DE-MD","1205",985,2,40,178,15
"251","Phoenix-Mesa-Scottsdale, AZ","3940",3431,10,144,355,29
"252","Pine Bluff, AR","2",2,0,0,0,0
"253","Pittsburgh,* PA","494",304,4,27,159,12
"254","Pittsfield, MA","3",3,0,0,0,0
"255","Pocatello, ID","9",9,0,0,0,0
"256","Port St. Lucie-Fort Pierce,* FL","547",455,0,12,80,7
"257","Portland-South Portland-Biddeford,  ME","195",185,2,3,5,1
"258","Portland-Vancouver-Beaverton,* OR-WA","837",739,30,12,56,NA
"259","Prescott, AZ","236",202,10,7,17,1
"260","Providence-New Bedford-Fall River,  RI-MA","209",187,4,3,15,2
"261","Provo-Orem, UT","313",249,4,6,54,6
"262","Pueblo,* CO","89",85,4,0,0,0
"263","Punta Gorda,* FL","417",140,4,11,262,14
"264","Racine,* WI","58",56,2,0,0,0
"265","Raleigh-Cary,* NC","1037",881,28,7,121,8
"266","Rapid City, SD","45",45,0,0,0,0
"267","Reading, PA","51",51,0,0,0,0
"268","Redding,* CA","48",48,0,0,0,0
"269","Reno-Sparks,* NV","598",274,0,0,324,13
"270","Richmond,* VA","694",577,2,44,71,1
"271","Riverside-San Bernardino-Ontario,*  CA","2797",2479,12,15,291,14
"272","Roanoke, VA","111",109,2,0,0,0
"273","Rochester, MN","68",68,0,0,0,0
"274","Rochester, NY","146",134,2,0,10,2
"275","Rockford, IL","135",131,0,4,0,0
"276","Rocky Mount, NC","56",45,8,3,0,0
"277","Rome,* GA","22",18,4,0,0,0
"278","Sacramento--Arden-Arcade--Roseville,*  CA","1766",1563,8,54,141,12
"279","Saginaw-Saginaw Township North, MI","25",25,0,0,0,0
"280","Salem,* OR","133",124,2,0,7,1
"281","Salinas, CA","57",57,0,0,0,0
"282","Salisbury, MD","31",31,0,0,0,0
"283","Salt Lake City,* UT","503",432,12,16,43,6
"284","San Angelo, TX","27",27,0,0,0,0
"285","San Antonio, TX","990",922,14,8,46,1
"286","San Diego-Carlsbad-San Marcos,* CA","1282",560,28,107,587,50
"287","San Francisco-Oakland-Fremont,* CA","552",477,6,0,69,9
"288","San Jose-Sunnyvale-Santa Clara,* CA","289",190,0,0,99,3
"289","San Luis Obispo-Paso Robles,* CA","130",118,4,3,5,1
"290","Sandusky, OH","8",8,0,0,0,0
"291","Santa Barbara-Santa Maria-Goleta,  CA","102",71,4,11,16,2
"292","Santa Cruz-Watsonville,* CA","52",52,0,0,0,0
"293","Santa Fe,* NM","22",22,0,0,0,0
"294","Santa Rosa-Petaluma,* CA","88",51,2,3,32,5
"295","Sarasota-Bradenton-Venice,* FL","948",762,2,12,172,10
"296","Savannah, GA","147",142,0,0,5,1
"297","Scranton--Wilkes-Barre, PA","53",53,0,0,0,0
"298","Seattle-Tacoma-Bellevue,* WA","1327",1101,56,48,122,14
"299","Sheboygan, WI","51",17,2,32,0,0
"300","Sherman-Denison, TX","8",8,0,0,0,0
"301","Shreveport-Bossier City, LA","97",97,0,0,0,0
"302","Sioux City, IA-NE-SD","17",12,2,3,0,0
"303","Sioux Falls, SD","78",68,10,0,0,0
"304","South Bend-Mishawaka, IN-MI","51",51,0,0,0,0
"305","Spartanburg, SC","402",134,0,4,264,11
"306","Spokane, WA","225",143,8,0,74,4
"307","Springfield, IL","35",25,4,0,6,1
"308","Springfield, MA","37",37,0,0,0,0
"309","Springfield, MO","166",143,6,9,8,1
"310","Springfield, OH","20",20,0,0,0,0
"311","St. Cloud, MN","35",35,0,0,0,0
"312","St. George, UT","237",196,0,4,37,4
"313","St. Joseph, MO-KS","8",6,2,0,0,0
"314","St. Louis,* MO-IL","909",830,32,28,19,2
"315","State College, PA","31",27,4,0,0,0
"316","Stockton,* CA","570",545,0,0,25,4
"317","Sumter,* SC","39",30,4,0,5,1
"318","Syracuse, NY","59",52,2,0,5,1
"319","Tallahassee, FL","334",200,2,4,128,6
"320","Tampa-St. Petersburg-Clearwater,* FL","2353",1890,126,33,304,NA
"321","Texarkana, TX-Texarkana, AR","15",11,4,0,0,0
"322","Toledo, OH","145",137,4,4,0,0
"323","Topeka, KS","242",233,4,0,5,1
"324","Trenton-Ewing,* NJ","325",53,2,0,270,8
"325","Tucson, AZ","653",626,2,0,25,5
"326","Tulsa,* OK","335",326,0,0,9,1
"327","Tuscaloosa, AL","82",74,0,0,8,1
"328","Tyler, TX","35",29,0,0,6,1
"329","Utica-Rome, NY","6",6,0,0,0,0
"330","Valdosta, GA","92",78,2,0,12,2
"331","Vallejo-Fairfield,* CA","202",195,0,0,7,1
"332","Vero Beach,* FL","156",136,0,0,20,3
"333","Victoria, TX","11",11,0,0,0,0
"334","Vineland-Millville-Bridgeton,* NJ","15",15,0,0,0,0
"335","Virginia Beach-Norfolk-Newport News,  VA-NC","670",547,32,15,76,6
"336","Visalia-Porterville, CA","169",153,4,12,0,0
"337","Waco, TX","88",68,20,0,0,0
"338","Warner Robins, GA","100",100,0,0,0,0
"339","Washington-Arlington-Alexandria,*  DC-VA-MD-WV","2656",1719,0,0,937,19
"340","Waterloo-Cedar Falls, IA","22",22,0,0,0,0
"341","Wausau, WI","46",44,2,0,0,0
"342","Weirton-Steubenville, WV-OH","0",0,0,0,0,0
"343","Wenatchee, WA","41",39,2,0,0,0
"344","Wheeling, WV-OH","1",1,0,0,0,0
"345","Wichita Falls, TX","20",20,0,0,0,0
"346","Wichita, KS","162",160,2,0,0,0
"347","Williamsport, PA","3",3,0,0,0,0
"348","Wilmington,* NC","514",451,12,3,48,4
"349","Winchester, VA-WV","77",77,0,0,0,0
"350","Winston-Salem,* NC","227",215,0,12,0,0
"351","Worcester, MA","169",167,2,0,0,0
"352","Yakima, WA","42",31,2,4,5,1
"353","York-Hanover, PA","125",119,6,0,0,0
"354","Youngstown-Warren-Boardman, OH-PA","55",52,0,3,0,0
"355","Yuba City-Marysville, CA","155",155,0,0,0,0
"356","Yuma, AZ","199",199,0,0,0,0
