"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units","5-Inf_Units_Stucture"
"1","Abilene, TX","19",19,0,0,0,0
"2","Akron, OH","112",98,0,0,14,1
"3","Albany, GA","38",36,2,0,0,0
"4","Albany-Schenectady-Troy, NY","99",86,0,0,13,2
"5","Albuquerque,* NM","345",345,0,0,0,0
"6","Alexandria, LA","49",49,0,0,0,0
"7","Allentown-Bethlehem-Easton,* PA-NJ","310",295,2,7,6,1
"8","Altoona, PA","1",1,0,0,0,0
"9","Amarillo, TX","44",44,0,0,0,0
"10","Ames, IA","40",20,0,0,20,1
"11","Anchorage,* AK","99",34,38,27,0,0
"12","Anderson, IN","19",19,0,0,0,0
"13","Anderson, SC","121",121,0,0,0,0
"14","Ann Arbor, MI","41",36,0,0,5,1
"15","Anniston-Oxford, AL","9",9,0,0,0,0
"16","Appleton, WI","83",61,4,0,18,2
"17","Asheville, NC","299",266,0,4,29,2
"18","Athens-Clarke County, GA","67",67,0,0,0,0
"19","Atlanta-Sandy Springs-Marietta,* GA","5577",4104,8,36,1429,23
"20","Atlantic City,* NJ","151",138,2,0,11,2
"21","Auburn-Opelika,* AL","250",162,0,0,88,3
"22","Augusta-Richmond County, GA-SC","460",460,0,0,0,0
"23","Austin-Round Rock,* TX","1667",1168,24,139,336,17
"24","Bakersfield, CA","370",325,18,12,15,1
"25","Baltimore-Towson,* MD","542",443,2,0,97,6
"26","Bangor, ME","27",23,4,0,0,0
"27","Barnstable Town, MA","73",61,2,0,10,2
"28","Baton Rouge, LA","414",359,0,0,55,6
"29","Battle Creek, MI","14",8,0,0,6,1
"30","Bay City, MI","1",1,0,0,0,0
"31","Beaumont-Port Arthur, TX","52",52,0,0,0,0
"32","Bellingham, WA","47",43,4,0,0,0
"33","Bend,* OR","171",151,6,6,8,1
"34","Billings, MT","52",52,0,0,0,0
"35","Binghamton, NY","4",4,0,0,0,0
"36","Birmingham-Hoover,* AL","577",417,0,0,160,13
"37","Bismarck, ND","83",73,10,0,0,0
"38","Bloomington, IN","42",31,6,0,5,1
"39","Bloomington-Normal, IL","76",67,0,0,9,1
"40","Boise City-Nampa,* ID","488",432,36,20,0,0
"41","Boston-Cambridge-Quincy,* MA-NH","982",562,72,27,321,24
