"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units","5-Inf_Units_Stucture"
"204","Rapid City* SD MSA","35",35,0,0,0,0
"205","Reading* PA MSA","55",44,0,3,8,1
"206","Redding* CA MSA","45",45,0,0,0,0
"207","Reno* NV MSA","252",206,2,0,44,5
"208","Richland-Kennewick-Pasco*  WA MSA","117",101,0,6,10,1
"209","Richmond-Petersburg  VA MSA","844",522,2,0,320,15
"210","Roanoke* VA MSA","68",60,0,0,8,1
"211","Rochester* MN MSA","89",89,0,0,0,0
"212","Rochester* NY MSA","139",130,0,4,5,1
"213","Rockford* IL MSA","129",103,10,16,0,0
"214","Rocky Mount* NC MSA","33",33,0,0,0,0
"215","Sacramento-Yolo  CA CMSA","1672",1355,6,104,207,15
"216","Saginaw-Bay City-Midland*  MI MSA","41",33,2,0,6,1
"217","St. Cloud* MN MSA","100",49,0,0,51,2
"218","St. Joseph* MO MSA","10",8,2,0,0,0
"219","St. Louis  MO-IL MSA","797",723,16,24,34,5
"220","Salinas* CA MSA","55",55,0,0,0,0
"221","Salt Lake City-Ogden  UT MSA","705",567,4,17,117,9
"222","San Angelo* TX MSA","18",18,0,0,0,0
"223","San Antonio* TX MSA","620",616,4,0,0,0
"224","San Diego  CA MSA","943",555,16,72,300,16
"225","San Francisco-Oakland-San  Jose  CA CMSA","2259",1028,38,30,1163,26
"226","San Luis Obispo-Atascadero-  Paso Robles* CA MSA","77",67,0,0,10,2
"227","Santa Barbara-Santa Maria-  Lompoc* CA MSA","160",129,18,7,6,1
"228","Santa Fe* NM MSA","23",23,0,0,0,0
"229","Sarasota-Bradenton* FL MSA","703",647,8,12,36,4
"230","Savannah* GA MSA","108",99,4,0,5,1
"231","Scranton--Wilkes-Barre--  Hazleton* PA MSA","54",54,0,0,0,0
"232","Seattle-Tacoma-Bremerton  WA CMSA","1490",1171,36,59,224,24
"233","Sharon* PA MSA","11",11,0,0,0,0
"234","Sheboygan* WI MSA","5",5,0,0,0,0
"235","Sherman-Denison* TX MSA","16",16,0,0,0,0
"236","Shreveport-Bossier City* LA  MSA","81",81,0,0,0,0
"237","Sioux City* IA-NE MSA","11",11,0,0,0,0
"238","Sioux Falls* SD MSA","94",90,0,4,0,0
"239","South Bend* IN MSA","49",49,0,0,0,0
"240","Spokane* WA MSA","113",79,4,0,30,2
"241","Springfield* IL MSA","47",41,6,0,0,0
"242","Springfield* MO MSA","178",132,0,3,43,3
"243","Springfield* MA MSA","52",48,4,0,0,0
"244","State College* PA MSA","31",31,0,0,0,0
"245","Steubenville-Weirton* OH-WV  MSA","2",2,0,0,0,0
"246","Stockton-Lodi* CA MSA","576",576,0,0,0,0
"247","Sumter* SC MSA","32",23,4,0,5,1
"248","Syracuse* NY MSA","163",49,0,0,114,15
"249","Tallahassee* FL MSA","782",86,0,0,696,56
"250","Tampa-St. Petersburg-  Clearwater  FL MSA","1491",1177,56,23,235,13
"251","Terre Haute* IN MSA","7",7,0,0,0,0
"252","Texarkana* TX-Texarkana  AR  MSA","156",12,0,0,144,12
"253","Toledo* OH MSA","372",155,0,11,206,21
"254","Topeka* KS MSA","57",54,0,3,0,0
"255","Tucson* AZ MSA","384",380,4,0,0,0
"256","Tulsa* OK MSA","229",205,6,0,18,1
"257","Tuscaloosa* AL MSA","62",62,0,0,0,0
"258","Tyler* TX MSA","34",25,0,0,9,1
"259","Utica-Rome* NY MSA","5",5,0,0,0,0
"260","Victoria* TX MSA","4",4,0,0,0,0
"261","Visalia-Tulare-Porterville*  CA MSA","185",177,8,0,0,0
"262","Waco* TX MSA","27",24,0,3,0,0
"263","Washington-Baltimore  DC-MD-  VA-WV CMSA","4547",2748,78,3,1718,65
"264","Waterloo-Cedar Falls* IA MSA","12",10,2,0,0,0
"265","Wausau* WI MSA","40",36,4,0,0,0
"266","West Palm Beach-Boca Raton  FL MSA","914",784,0,0,130,8
"267","Wheeling* WV-OH MSA","1",1,0,0,0,0
"268","Wichita* KS MSA","130",128,2,0,0,0
"269","Wichita Falls* TX MSA","13",13,0,0,0,0
"270","Wilmington* NC MSA","627",503,0,0,124,12
"271","Yakima* WA MSA","25",17,8,0,0,0
"272","York* PA MSA","97",74,10,0,13,2
"273","Youngstown-Warren* OH MSA","56",45,6,0,5,1
"274","Yuba City* CA MSA","38",38,0,0,0,0
"275","Yuma* AZ MSA","188",104,0,0,84,1
