"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units","5-Inf_Units_Stucture"
"114","Fort Collins-Loveland,* CO","199",191,4,4,0,0
"115","Fort Smith, AR-OK","78",68,10,0,0,0
"116","Fort Walton Beach-Crestview-Destin,*  FL","154",117,0,0,37,1
"117","Fort Wayne, IN","177",169,0,0,8,1
"118","Fresno, CA","446",354,8,12,72,11
"119","Gadsden, AL","17",17,0,0,0,0
"120","Gainesville, FL","137",102,0,0,35,2
"121","Gainesville, GA","156",154,2,0,0,0
"122","Glens Falls, NY","71",61,0,0,10,1
"123","Goldsboro,* NC","41",39,2,0,0,0
"124","Grand Forks, ND-MN","40",16,0,0,24,1
"125","Grand Junction,* CO","157",157,0,0,0,0
"126","Grand Rapids-Wyoming,* MI","302",276,4,3,19,2
"127","Great Falls, MT","6",6,0,0,0,0
"128","Greeley,* CO","332",318,2,0,12,1
"129","Green Bay, WI","169",132,8,0,29,3
"130","Greensboro-High Point,* NC","491",404,2,0,85,4
"131","Greenville, NC","146",110,4,0,32,4
"132","Greenville,* SC","437",406,2,3,26,2
"133","Gulfport-Biloxi, MS","181",135,4,4,38,3
"134","Hagerstown-Martinsburg, MD-WV","287",281,6,0,0,0
"135","Hanford-Corcoran, CA","63",63,0,0,0,0
"136","Harrisburg-Carlisle, PA","173",169,4,0,0,0
"137","Harrisonburg,* VA","127",127,0,0,0,0
"138","Hartford-West Hartford-East Hartford,  CT","321",239,24,4,54,4
"139","Hattiesburg, MS","2",2,0,0,0,0
"140","Hickory-Lenoir-Morganton, NC","114",106,8,0,0,0
"141","Hinesville-Fort Stewart, GA","12",12,0,0,0,0
"142","Holland-Grand Haven, MI","140",109,6,14,11,1
"143","Honolulu,* HI","167",167,0,0,0,0
"144","Hot Springs, AR","13",13,0,0,0,0
"145","Houma-Bayou Cane-Thibodaux, LA","74",74,0,0,0,0
"146","Houston-Baytown-Sugar Land,* TX","5538",4697,42,4,795,36
"147","Huntington-Ashland, WV-KY-OH","5",5,0,0,0,0
"148","Huntsville, AL","287",287,0,0,0,0
"149","Idaho Falls, ID","171",127,0,20,24,1
"150","Indianapolis,* IN","1346",1033,34,46,233,12
"151","Iowa City, IA","105",59,0,0,46,4
"152","Ithaca, NY","7",5,2,0,0,0
"153","Jackson, MI","227",19,0,0,208,12
"154","Jackson, MS","291",256,0,0,35,3
"155","Jackson, TN","63",63,0,0,0,0
"156","Jacksonville,* FL","1886",1698,2,11,175,12
"157","Jacksonville, NC","84",84,0,0,0,0
"158","Janesville, WI","54",54,0,0,0,0
"159","Jefferson City, MO","34",31,0,3,0,0
"160","Johnson City, TN","158",47,6,0,105,6
"161","Johnstown, PA","2",2,0,0,0,0
"162","Jonesboro, AR","46",46,0,0,0,0
"163","Joplin, MO","21",21,0,0,0,0
"164","Kalamazoo-Portage, MI","82",82,0,0,0,0
"165","Kankakee-Bradley, IL","27",27,0,0,0,0
"166","Kansas City,* MO-KS","1277",994,52,39,192,15
"167","Kennewick-Richland-Pasco, WA","258",172,2,19,65,3
"168","Killeen-Temple-Fort Hood, TX","306",266,16,4,20,1
"169","Kingsport-Bristol-Bristol, TN-VA","103",103,0,0,0,0
"170","Kingston, NY","36",36,0,0,0,0
"171","Knoxville, TN","362",360,2,0,0,0
"172","Kokomo, IN","21",19,2,0,0,0
"173","La Crosse, WI-MN","45",39,2,4,0,0
"174","Lafayette, IN","74",74,0,0,0,0
"175","Lafayette, LA","103",103,0,0,0,0
"176","Lake Charles, LA","155",26,2,0,127,2
"177","Lakeland,* FL","591",376,4,4,207,10
"178","Lancaster, PA","112",98,0,0,14,2
"179","Lansing-East Lansing, MI","136",125,2,0,9,1
"180","Laredo,* TX","195",144,0,4,47,2
"181","Las Cruces,* NM","176",176,0,0,0,0
"182","Las Vegas-Paradise,* NV","3564",2871,6,88,599,17
"183","Lawrence, KS","44",34,10,0,0,0
"184","Lawton, OK","13",13,0,0,0,0
"185","Lebanon, PA","84",84,0,0,0,0
"186","Lewiston, ID-WA","5",5,0,0,0,0
"187","Lewiston-Auburn, ME","42",35,2,0,5,1
"188","Lexington-Fayette, KY","404",339,0,6,59,3
"189","Lima, OH","4",4,0,0,0,0
"190","Lincoln, NE","204",134,4,0,66,11
"191","Little Rock-North Little Rock, AR","529",289,2,0,238,19
"192","Logan, UT-ID","68",64,0,4,0,0
"193","Longview, TX","21",21,0,0,0,0
"194","Longview, WA","28",28,0,0,0,0
"195","Los Angeles-Long Beach-Santa Ana,*  CA","1772",1114,70,101,487,33
"196","Louisville,* KY-IN","757",686,6,8,57,4
"197","Lubbock, TX","115",83,32,0,0,0
"198","Lynchburg, VA","251",231,0,4,16,2
"199","Macon, GA","65",65,0,0,0,0
"200","Madera, CA","162",160,2,0,0,0
"201","Madison,* WI","371",244,18,15,94,13
"202","Manchester-Nashua, NH","120",114,0,0,6,1
"203","Mansfield, OH","26",20,2,4,0,0
"204","McAllen-Edinburg-Pharr,* TX","537",450,6,75,6,1
"205","Medford,* OR","179",146,4,12,17,2
"206","Memphis, TN-MS-AR","1069",945,0,0,124,15
"207","Merced, CA","296",296,0,0,0,0
"208","Miami-Fort Lauderdale-Miami Beach,  FL","4429",1750,42,31,2606,48
"209","Michigan City-La Porte, IN","24",24,0,0,0,0
"210","Midland,* TX","34",34,0,0,0,0
"211","Milwaukee-Waukesha-West Allis,* WI","697",304,22,4,367,18
"212","Minneapolis-St. Paul-Bloomington,*  MN-WI","2083",1672,16,24,371,17
"213","Missoula,* MT","47",36,2,9,0,0
"214","Mobile, AL","147",147,0,0,0,0
"215","Modesto, CA","306",281,2,0,23,1
"216","Monroe, LA","28",26,2,0,0,0
"217","Monroe, MI","55",55,0,0,0,0
"218","Montgomery, AL","125",125,0,0,0,0
"219","Morgantown, WV","9",1,0,0,8,1
"220","Morristown, TN","49",45,0,4,0,0
"221","Mount Vernon-Anacortes, WA","55",48,2,0,5,1
"222","Muncie, IN","12",12,0,0,0,0
"223","Muskegon-Norton Shores, MI","32",28,4,0,0,0
"224","Myrtle Beach-Conway-North Myrtle Beach,  SC","988",397,0,0,591,27
"225","Napa, CA","33",33,0,0,0,0
"226","Naples-Marco Island,* FL","589",289,12,16,272,15
"227","Nashville-Davidson--Murfreesboro,*  TN","1194",1008,6,0,180,14
"228","New Haven-Milford, CT","178",124,6,4,44,4
"229","New Orleans-Metairie-Kenner,* LA","449",418,16,4,11,1
"230","New York-Northern New Jersey-Long Island,*  NY-NJ-PA","5274",1867,658,457,2292,85
"231","Niles-Benton Harbor, MI","12",12,0,0,0,0
"232","Norwich-New London,* CT","109",81,2,0,26,2
"233","Ocala,* FL","646",634,0,12,0,0
"234","Ocean City,* NJ","186",67,64,7,48,5
"235","Odessa,* TX","15",15,0,0,0,0
"236","Ogden-Clearfield, UT","324",297,10,17,0,0
"237","Oklahoma City,* OK","755",725,6,3,21,2
"238","Olympia, WA","144",139,0,0,5,1
"239","Omaha-Council Bluffs,* NE-IA","594",552,2,0,40,1
"240","Orlando,* FL","2997",2336,10,8,643,52
"241","Oshkosh-Neenah, WI","70",44,8,0,18,2
"242","Owensboro, KY","46",44,2,0,0,0
"243","Oxnard-Thousand Oaks-Ventura, CA","871",194,2,45,630,34
"244","Palm Bay-Melbourne-Titusville,* FL","828",563,0,3,262,20
"245","Panama City-Lynn Haven,* FL","339",145,0,6,188,2
"246","Parkersburg-Marietta, WV-OH","12",12,0,0,0,0
"247","Pascagoula, MS","73",73,0,0,0,0
"248","Pensacola-Ferry Pass-Brent, FL","189",177,0,0,12,2
"249","Peoria, IL","89",56,8,0,25,1
"250","Philadelphia-Camden-Wilmington,*  PA-NJ-DE-MD","1917",1444,8,27,438,24
"251","Phoenix-Mesa-Scottsdale, AZ","5100",4229,16,160,695,46
"252","Pine Bluff, AR","11",4,2,0,5,1
"253","Pittsburgh,* PA","616",485,22,8,101,7
"254","Pittsfield, MA","6",6,0,0,0,0
"255","Pocatello, ID","36",32,0,4,0,0
"256","Port St. Lucie-Fort Pierce,* FL","1075",848,0,36,191,23
"257","Portland-South Portland-Biddeford,  ME","293",262,18,3,10,2
"258","Portland-Vancouver-Beaverton,* OR-WA","1480",1021,8,22,429,NA
"259","Prescott, AZ","412",410,2,0,0,0
"260","Providence-New Bedford-Fall River,  RI-MA","378",274,16,18,70,6
"261","Provo-Orem, UT","373",339,12,10,12,1
"262","Pueblo,* CO","88",80,8,0,0,0
"263","Punta Gorda,* FL","316",204,4,7,101,7
"264","Racine, WI","59",54,0,0,5,1
"265","Raleigh-Cary,* NC","1449",1325,8,48,68,4
"266","Rapid City, SD","87",80,2,0,5,1
"267","Reading, PA","70",70,0,0,0,0
"268","Redding,* CA","103",103,0,0,0,0
"269","Reno-Sparks,* NV","443",440,0,3,0,0
"270","Richmond,* VA","799",651,0,11,137,5
"271","Riverside-San Bernardino-Ontario,*  CA","4730",4429,14,62,225,17
"272","Roanoke, VA","142",135,4,3,0,0
"273","Rochester, MN","119",117,2,0,0,0
"274","Rochester, NY","144",135,0,0,9,1
"275","Rockford, IL","225",193,8,24,0,0
"276","Rocky Mount, NC","55",53,2,0,0,0
"277","Rome,* GA","50",35,8,0,7,1
"278","Sacramento--Arden-Arcade--Roseville,*  CA","1592",1300,26,0,266,21
"279","Saginaw-Saginaw Township North, MI","25",25,0,0,0,0
"280","Salem,* OR","156",122,2,7,25,2
"281","Salinas, CA","139",139,0,0,0,0
"282","Salisbury, MD","39",36,0,3,0,0
"283","Salt Lake City,* UT","608",519,8,7,74,9
"284","San Angelo, TX","22",22,0,0,0,0
"285","San Antonio, TX","2116",1265,54,0,797,43
"286","San Diego-Carlsbad-San Marcos,* CA","1146",808,26,81,231,11
"287","San Francisco-Oakland-Fremont,* CA","1337",748,6,28,555,16
"288","San Jose-Sunnyvale-Santa Clara,* CA","451",295,0,22,134,4
"289","San Luis Obispo-Paso Robles,* CA","124",120,4,0,0,0
"290","Sandusky, OH","0",0,0,0,0,0
"291","Santa Barbara-Santa Maria-Goleta,  CA","105",77,2,7,19,3
"292","Santa Cruz-Watsonville, CA","40",40,0,0,0,0
"293","Santa Fe,* NM","49",49,0,0,0,0
"294","Santa Rosa-Petaluma, CA","109",104,0,0,5,1
"295","Sarasota-Bradenton-Venice,* FL","1421",951,4,80,386,51
"296","Savannah, GA","217",183,0,15,19,2
"297","Scranton--Wilkes-Barre, PA","37",34,0,3,0,0
"298","Seattle-Tacoma-Bellevue,* WA","2572",1457,80,86,949,48
"299","Sheboygan, WI","14",12,2,0,0,0
"300","Sherman-Denison, TX","3",3,0,0,0,0
"301","Shreveport-Bossier City, LA","190",168,0,3,19,2
"302","Sioux City, IA-NE-SD","16",16,0,0,0,0
"303","Sioux Falls, SD","157",148,6,3,0,0
"304","South Bend-Mishawaka, IN-MI","113",77,0,0,36,1
"305","Spartanburg, SC","170",168,2,0,0,0
"306","Spokane, WA","225",156,0,0,69,4
"307","Springfield, IL","36",24,8,4,0,0
"308","Springfield, MA","75",61,14,0,0,0
"309","Springfield, MO","323",205,22,0,96,5
"310","Springfield, OH","24",24,0,0,0,0
"311","St. Cloud, MN","126",116,0,0,10,2
"312","St. George, UT","314",280,0,4,30,3
"313","St. Joseph, MO-KS","9",9,0,0,0,0
"314","St. Louis,* MO-IL","1389",1128,28,27,206,24
"315","State College, PA","28",22,0,0,6,1
"316","Stockton,* CA","588",517,0,3,68,5
"317","Sumter,* SC","57",51,2,4,0,0
"318","Syracuse, NY","69",69,0,0,0,0
"319","Tallahassee, FL","309",186,2,4,117,8
"320","Tampa-St. Petersburg-Clearwater,* FL","2930",2322,18,16,574,NA
"321","Texarkana, TX-Texarkana, AR","13",13,0,0,0,0
"322","Toledo, OH","222",169,6,16,31,2
"323","Topeka, KS","87",87,0,0,0,0
"324","Trenton-Ewing,* NJ","111",111,0,0,0,0
"325","Tucson, AZ","1038",958,12,4,64,3
"326","Tulsa,* OK","412",412,0,0,0,0
"327","Tuscaloosa, AL","101",96,0,0,5,1
"328","Tyler, TX","49",38,0,3,8,1
"329","Utica-Rome, NY","1",1,0,0,0,0
"330","Valdosta, GA","102",70,0,0,32,3
"331","Vallejo-Fairfield, CA","131",121,0,0,10,1
"332","Vero Beach,* FL","279",279,0,0,0,0
"333","Victoria, TX","6",6,0,0,0,0
"334","Vineland-Millville-Bridgeton,* NJ","64",64,0,0,0,0
"335","Virginia Beach-Norfolk-Newport News,  VA-NC","795",657,16,44,78,5
"336","Visalia-Porterville, CA","225",221,4,0,0,0
"337","Waco, TX","37",35,2,0,0,0
"338","Warner Robins, GA","112",112,0,0,0,0
"339","Washington-Arlington-Alexandria,*  DC-VA-MD-WV","2719",1968,0,0,751,33
"340","Waterloo-Cedar Falls, IA","57",57,0,0,0,0
"341","Wausau, WI","76",70,6,0,0,0
"342","Weirton-Steubenville, WV-OH","3",3,0,0,0,0
"343","Wenatchee, WA","57",57,0,0,0,0
"344","Wheeling, WV-OH","0",0,0,0,0,0
"345","Wichita Falls, TX","14",14,0,0,0,0
"346","Wichita, KS","298",238,60,0,0,0
"347","Williamsport, PA","5",5,0,0,0,0
"348","Wilmington,* NC","716",580,42,4,90,7
"349","Winchester, VA-WV","143",143,0,0,0,0
"350","Winston-Salem, NC","389",231,0,0,158,13
"351","Worcester, MA","218",208,2,3,5,1
"352","Yakima, WA","39",39,0,0,0,0
"353","York-Hanover, PA","252",205,4,36,7,1
"354","Youngstown-Warren-Boardman, OH-PA","95",88,4,3,0,0
"355","Yuba City-Marysville, CA","282",282,0,0,0,0
"356","Yuma, AZ","183",178,0,0,5,1
