"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units","5-Inf_Units_Stucture"
"1","Abilene, TX","21",19,2,0,0,0
"2","Akron, OH","92",76,0,0,16,1
"3","Albany, GA","44",38,2,4,0,0
"4","Albany-Schenectady-Troy, NY","166",85,2,0,79,2
"5","Albuquerque,* NM","285",285,0,0,0,0
"6","Alexandria, LA","48",48,0,0,0,0
"7","Allentown-Bethlehem-Easton,* PA-NJ","297",259,2,3,33,3
"8","Altoona, PA","0",0,0,0,0,0
"9","Amarillo, TX","159",39,0,0,120,18
"10","Ames, IA","16",14,2,0,0,0
"11","Anchorage,* AK","104",37,40,27,0,0
"12","Anderson, IN","23",18,0,0,5,1
"13","Anderson, SC","147",74,0,0,73,1
"14","Ann Arbor, MI","49",43,0,0,6,1
"15","Anniston-Oxford, AL","7",7,0,0,0,0
"16","Appleton, WI","58",48,10,0,0,0
"17","Asheville, NC","271",241,4,4,22,1
"18","Athens-Clarke County, GA","59",59,0,0,0,0
"19","Atlanta-Sandy Springs-Marietta,* GA","4005",3533,30,62,380,27
"20","Atlantic City,* NJ","122",116,0,6,0,0
"21","Auburn-Opelika,* AL","75",75,0,0,0,0
"22","Augusta-Richmond County, GA-SC","193",193,0,0,0,0
"23","Austin-Round Rock,* TX","2005",1284,24,76,621,39
"24","Bakersfield, CA","448",353,8,30,57,3
"25","Baltimore-Towson,* MD","577",472,14,0,91,6
"26","Bangor, ME","22",22,0,0,0,0
"27","Barnstable Town, MA","75",64,0,3,8,1
"28","Baton Rouge, LA","406",363,0,0,43,4
"29","Battle Creek, MI","8",8,0,0,0,0
"30","Bay City, MI","3",3,0,0,0,0
"31","Beaumont-Port Arthur, TX","245",37,0,0,208,2
"32","Bellingham, WA","51",51,0,0,0,0
"33","Bend,* OR","201",195,2,4,0,0
"34","Billings, MT","42",42,0,0,0,0
"35","Binghamton, NY","2",2,0,0,0,0
"36","Birmingham-Hoover,* AL","485",485,0,0,0,0
"37","Bismarck, ND","84",64,0,20,0,0
"38","Bloomington, IN","55",33,22,0,0,0
"39","Bloomington-Normal, IL","59",49,0,0,10,1
"40","Boise City-Nampa,* ID","503",392,12,16,83,4
"41","Boston-Cambridge-Quincy,* MA-NH","1101",506,68,43,484,30
"42","Boulder, CO","58",42,0,0,16,2
"43","Bowling Green, KY","49",39,4,0,6,1
"44","Bremerton-Silverdale, WA","95",93,2,0,0,0
"45","Bridgeport-Stamford-Norwalk, CT","168",137,20,0,11,2
"46","Brownsville-Harlingen, TX","216",201,6,4,5,1
"47","Brunswick, GA","63",58,0,0,5,1
"48","Buffalo-Niagara Falls, NY","169",99,20,0,50,1
"49","Burlington, NC","110",110,0,0,0,0
"50","Burlington-South Burlington, VT","45",40,2,3,0,0
"51","Canton-Massillon, OH","54",48,0,0,6,1
"52","Cape Coral-Fort Myers,* FL","977",829,0,0,148,9
"53","Carson City,* NV","5",5,0,0,0,0
"54","Casper, WY","30",30,0,0,0,0
"55","Cedar Rapids, IA","124",66,0,34,24,2
"56","Champaign-Urbana, IL","24",24,0,0,0,0
"57","Charleston, WV","23",18,0,0,5,1
"58","Charleston-North Charleston,* SC","809",501,6,3,299,14
"59","Charlotte-Gastonia-Concord,* NC-SC","2386",1623,56,100,607,23
"60","Charlottesville, VA","94",72,2,0,20,1
"61","Chattanooga, TN-GA","189",179,4,0,6,1
"62","Cheyenne, WY","49",33,0,3,13,1
"63","Chicago-Naperville-Joliet,* IL-IN-WI","3390",2059,34,136,1161,NA
"64","Cincinnati-Middletown,* OH-KY-IN","683",545,8,31,99,12
"65","Clarksville, TN-KY","146",134,2,0,10,2
"66","Cleveland, TN","72",58,14,0,0,0
"67","Cleveland-Elyria-Mentor,* OH","580",455,2,10,113,10
"68","Coeur dAlene, ID","130",106,2,0,22,3
"69","College Station-Bryan, TX","56",44,0,0,12,2
"70","Colorado Springs,* CO","315",293,0,8,14,2
"71","Columbia, MO","54",42,12,0,0,0
"72","Columbia,* SC","601",382,0,0,219,13
"73","Columbus, GA-AL","134",104,0,4,26,2
"74","Columbus, IN","32",32,0,0,0,0
"75","Columbus,* OH","663",382,6,59,216,23
"76","Corpus Christi, TX","134",107,4,0,23,1
"77","Corvallis, OR","9",9,0,0,0,0
"78","Cumberland, MD-WV","17",17,0,0,0,0
"79","Dallas-Fort Worth-Arlington,* TX","4197",2921,40,20,1216,43
"80","Dalton, GA","67",53,2,4,8,1
"81","Danville, IL","0",0,0,0,0,0
"82","Danville, VA","20",15,0,0,5,1
"83","Davenport-Moline-Rock Island,  IA-IL","46",46,0,0,0,NA
"84","Decatur, AL","13",13,0,0,0,0
"85","Decatur, IL","3",3,0,0,0,0
"86","Deltona-Daytona Beach-Ormond Beach,*  FL","208",181,0,0,27,3
"87","Denver-Aurora,* CO","1199",684,52,34,429,12
"88","Des Moines-West Des Moines,* IA","359",343,0,0,16,1
"89","Detroit-Warren-Livonia,* MI","695",578,4,10,103,8
"90","Dothan, AL","48",48,0,0,0,0
"91","Dover,* DE","95",95,0,0,0,0
"92","Dubuque, IA","39",32,4,3,0,0
"93","Duluth, MN-WI","76",53,0,3,20,3
"94","Durham,* NC","252",239,6,0,7,1
"95","Eau Claire, WI","50",44,6,0,0,0
"96","El Centro, CA","113",101,2,0,10,1
"97","El Paso, TX","235",235,0,0,0,0
"98","Elizabethtown, KY","30",30,0,0,0,0
