"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units","5-Inf_Units_Stucture"
"117","Fort Wayne,* IN","101",101,0,0,0,0
"118","Fresno, CA","220",150,4,8,58,5
"119","Gadsden, AL","14",14,0,0,0,0
"120","Gainesville, FL","258",70,0,0,188,30
"121","Gainesville, GA","127",127,0,0,0,0
"122","Glens Falls, NY","37",33,4,0,0,0
"123","Goldsboro, NC","22",22,0,0,0,0
"124","Grand Forks, ND-MN","80",3,2,0,75,1
"125","Grand Junction,* CO","108",86,6,0,16,2
"126","Grand Rapids-Wyoming,* MI","152",143,0,0,9,1
"127","Great Falls, MT","11",7,4,0,0,0
"128","Greeley,* CO","163",156,2,0,5,1
"129","Green Bay, WI","78",68,0,0,10,1
"130","Greensboro-High Point,* NC","441",321,2,3,115,5
"131","Greenville, NC","127",121,6,0,0,0
"132","Greenville,* SC","360",358,2,0,0,0
"133","Gulfport-Biloxi, MS","208",208,0,0,0,0
"134","Hagerstown-Martinsburg, MD-WV","199",187,0,0,12,1
"135","Hanford-Corcoran, CA","35",35,0,0,0,0
"136","Harrisburg-Carlisle, PA","79",75,0,4,0,0
"137","Harrisonburg,* VA","32",32,0,0,0,0
"138","Hartford-West Hartford-East Hartford,  CT","200",166,14,0,20,3
"139","Hattiesburg, MS","9",9,0,0,0,0
"140","Hickory-Lenoir-Morganton, NC","90",90,0,0,0,0
"141","Hinesville-Fort Stewart, GA","7",7,0,0,0,0
"142","Holland-Grand Haven, MI","78",44,0,3,31,2
"143","Honolulu,* HI","77",77,0,0,0,0
"144","Hot Springs, AR","8",8,0,0,0,0
"145","Houma-Bayou Cane-Thibodaux, LA","50",50,0,0,0,0
"146","Houston-Sugar Land-Baytown,* TX","4743",3155,24,31,1533,91
"147","Huntington-Ashland, WV-KY-OH","3",3,0,0,0,0
"148","Huntsville, AL","255",207,0,0,48,4
"149","Idaho Falls, ID","171",91,0,0,80,10
"150","Indianapolis-Carmel,* IN","852",492,18,16,326,20
"151","Iowa City, IA","70",39,10,3,18,2
"152","Ithaca, NY","2",2,0,0,0,0
"153","Jackson, MI","44",20,0,0,24,1
"154","Jackson, MS","218",214,4,0,0,0
"155","Jackson, TN","35",31,4,0,0,0
"156","Jacksonville,* FL","1199",508,12,0,679,49
"157","Jacksonville, NC","221",101,0,0,120,6
"158","Janesville, WI","26",22,4,0,0,0
"159","Jefferson City, MO","15",15,0,0,0,0
"160","Johnson City, TN","54",54,0,0,0,0
"161","Johnstown, PA","1",1,0,0,0,0
"162","Jonesboro, AR","29",26,0,3,0,0
"163","Joplin, MO","12",12,0,0,0,0
"164","Kalamazoo-Portage, MI","52",46,2,4,0,0
"165","Kankakee-Bradley, IL","8",8,0,0,0,0
"166","Kansas City,* MO-KS","866",543,32,11,280,12
"167","Kennewick-Richland-Pasco, WA","98",83,2,8,5,1
"168","Killeen-Temple-Fort Hood, TX","173",155,18,0,0,0
"169","Kingsport-Bristol-Bristol, TN-VA","48",48,0,0,0,0
"170","Kingston, NY","22",18,0,4,0,0
"171","Knoxville, TN","433",343,2,0,88,5
"172","Kokomo, IN","7",7,0,0,0,0
"173","La Crosse, WI-MN","39",29,6,4,0,0
"174","Lafayette, IN","42",42,0,0,0,0
"175","Lafayette, LA","110",110,0,0,0,0
"176","Lake Charles, LA","20",15,0,0,5,1
"177","Lakeland,* FL","380",377,0,3,0,0
"178","Lancaster, PA","69",69,0,0,0,0
"179","Lansing-East Lansing, MI","97",40,0,0,57,5
"180","Laredo,* TX","110",96,0,4,10,1
"181","Las Cruces,* NM","113",111,2,0,0,0
"182","Las Vegas-Paradise,* NV","1001",793,0,60,148,6
"183","Lawrence, KS","38",38,0,0,0,0
"184","Lawton, OK","14",14,0,0,0,0
"185","Lebanon, PA","27",27,0,0,0,0
"186","Lewiston, ID-WA","3",1,2,0,0,0
"187","Lewiston-Auburn, ME","25",20,0,0,5,1
"188","Lexington-Fayette, KY","207",185,4,0,18,2
"189","Lima, OH","4",4,0,0,0,0
"190","Lincoln, NE","77",60,2,0,15,2
"191","Little Rock-North Little Rock, AR","327",303,6,0,18,1
"192","Logan, UT-ID","76",73,0,3,0,0
"193","Longview, TX","15",15,0,0,0,0
"194","Longview, WA","43",43,0,0,0,0
"195","Los Angeles-Long Beach-Santa Ana,*  CA","2140",668,52,66,1354,42
"196","Louisville-Jefferson County,* KY-IN","412",316,6,0,90,11
"197","Lubbock, TX","89",83,6,0,0,0
"198","Lynchburg, VA","65",57,0,3,5,1
"199","Macon, GA","75",75,0,0,0,0
"200","Madera, CA","45",45,0,0,0,0
"201","Madison,* WI","228",125,10,6,87,7
"202","Manchester-Nashua, NH","47",40,2,0,5,1
"203","Mansfield, OH","9",9,0,0,0,0
"204","McAllen-Edinburg-Mission,* TX","479",381,14,72,12,2
"205","Medford, OR","125",86,0,27,12,2
"206","Memphis,* TN-MS-AR","729",725,0,4,0,0
"207","Merced, CA","81",69,0,7,5,1
"208","Miami-Fort Lauderdale-Miami Beach,*  FL","1646",804,44,11,787,28
"209","Michigan City-La Porte, IN","22",22,0,0,0,0
"210","Midland,* TX","38",38,0,0,0,0
"211","Milwaukee-Waukesha-West Allis,* WI","222",158,8,4,52,5
"212","Minneapolis-St. Paul-Bloomington,*  MN-WI","911",705,0,15,191,16
"213","Missoula,* MT","57",43,2,0,12,1
"214","Mobile, AL","202",161,0,0,41,5
"215","Modesto, CA","152",133,4,0,15,1
"216","Monroe, LA","39",29,0,0,10,2
"217","Monroe, MI","11",11,0,0,0,0
"218","Montgomery, AL","95",95,0,0,0,0
"219","Morgantown, WV","1",1,0,0,0,0
"220","Morristown, TN","39",37,2,0,0,0
"221","Mount Vernon-Anacortes, WA","43",41,2,0,0,0
"222","Muncie, IN","4",4,0,0,0,0
"223","Muskegon-Norton Shores, MI","26",16,6,4,0,0
"224","Myrtle Beach-Conway-North Myrtle Beach,  SC","701",338,0,0,363,27
"225","Napa, CA","2",2,0,0,0,0
"226","Naples-Marco Island,* FL","189",90,4,52,43,8
"227","Nashville-Davidson--Murfreesboro,*  TN","991",959,22,0,10,1
"228","New Haven-Milford, CT","111",87,4,0,20,2
"229","New Orleans-Metairie-Kenner,* LA","463",387,66,0,10,2
"230","New York-Northern New Jersey-Long Island,*  NY-NJ-PA","4511",1101,424,348,2638,87
"231","Niles-Benton Harbor, MI","47",7,0,0,40,5
"232","Norwich-New London, CT","67",46,6,3,12,2
"233","Ocala,* FL","288",281,4,3,0,0
"234","Ocean City,* NJ","49",43,6,0,0,0
"235","Odessa,* TX","11",11,0,0,0,0
"236","Ogden-Clearfield, UT","258",249,0,9,0,0
"237","Oklahoma City,* OK","383",363,2,6,12,1
"238","Olympia, WA","178",127,0,0,51,3
"239","Omaha-Council Bluffs,* NE-IA","485",293,2,38,152,7
"240","Orlando-Kissimmee,* FL","1571",1376,0,0,195,12
"241","Oshkosh-Neenah, WI","27",21,6,0,0,0
"242","Owensboro, KY","24",24,0,0,0,0
"243","Oxnard-Thousand Oaks-Ventura, CA","117",49,4,9,55,2
"244","Palm Bay-Melbourne-Titusville,* FL","315",303,0,0,12,1
"245","Panama City-Lynn Haven, FL","215",30,12,0,173,2
"246","Parkersburg-Marietta-Vienna, WV-OH","15",15,0,0,0,0
"247","Pascagoula, MS","51",51,0,0,0,0
"248","Pensacola-Ferry Pass-Brent,* FL","197",120,0,0,77,14
"249","Peoria, IL","70",35,8,3,24,2
"250","Philadelphia-Camden-Wilmington,*  PA-NJ-DE-MD","1037",727,4,3,303,17
"251","Phoenix-Mesa-Scottsdale,* AZ","2031",1911,6,35,79,7
"252","Pine Bluff, AR","11",6,0,0,5,1
"253","Pittsburgh,* PA","352",281,8,6,57,3
"254","Pittsfield, MA","3",3,0,0,0,0
"255","Pocatello, ID","66",34,8,24,0,0
"256","Port St. Lucie-Fort Pierce,* FL","379",350,2,7,20,1
"257","Portland-South Portland-Biddeford,  ME","171",151,8,7,5,1
"258","Portland-Vancouver-Beaverton,* OR-WA","1055",570,4,7,474,NA
"259","Prescott, AZ","116",112,4,0,0,0
"260","Providence-New Bedford-Fall River,  RI-MA","268",199,36,9,24,3
"261","Provo-Orem, UT","494",417,2,15,60,5
"262","Pueblo,* CO","69",69,0,0,0,0
"263","Punta Gorda,* FL","186",150,0,28,8,1
"264","Racine, WI","21",19,2,0,0,0
"265","Raleigh-Cary,* NC","852",852,0,0,0,0
"266","Rapid City, SD","54",42,0,0,12,2
"267","Reading, PA","40",37,0,3,0,0
"268","Redding, CA","32",32,0,0,0,0
"269","Reno-Sparks,* NV","104",101,0,3,0,0
"270","Richmond,* VA","462",440,0,22,0,0
"271","Riverside-San Bernardino-Ontario,*  CA","1941",1741,80,8,112,17
"272","Roanoke, VA","65",65,0,0,0,0
"273","Rochester, MN","52",47,0,0,5,1
"274","Rochester, NY","81",70,4,0,7,1
"275","Rockford, IL","166",162,4,0,0,0
"276","Rocky Mount, NC","30",30,0,0,0,0
"277","Rome, GA","33",21,6,0,6,1
"278","Sacramento--Arden-Arcade--Roseville,*  CA","597",554,8,6,29,4
"279","Saginaw-Saginaw Township North, MI","4",4,0,0,0,0
"280","Salem, OR","77",64,4,0,9,1
"281","Salinas, CA","41",41,0,0,0,0
"282","Salisbury, MD","9",9,0,0,0,0
"283","Salt Lake City,* UT","506",411,4,4,87,9
"284","San Angelo,* TX","27",27,0,0,0,0
"285","San Antonio,* TX","1426",1057,44,16,309,18
"286","San Diego-Carlsbad-San Marcos,* CA","533",279,10,7,237,7
"287","San Francisco-Oakland-Fremont,* CA","758",355,16,66,321,14
"288","San Jose-Sunnyvale-Santa Clara,* CA","575",133,0,9,433,17
"289","San Luis Obispo-Paso Robles, CA","56",51,0,0,5,1
"290","Sandusky, OH","0",0,0,0,0,0
"291","Santa Barbara-Santa Maria, CA","20",20,0,0,0,0
"292","Santa Cruz-Watsonville, CA","19",14,0,0,5,1
"293","Santa Fe,* NM","23",23,0,0,0,0
"294","Santa Rosa-Petaluma, CA","122",64,10,0,48,2
"295","Sarasota-Bradenton-Venice,* FL","477",412,4,7,54,7
"296","Savannah, GA","223",192,2,0,29,2
"297","Scranton--Wilkes-Barre, PA","31",31,0,0,0,0
"298","Seattle-Tacoma-Bellevue,* WA","1222",784,54,61,323,13
"299","Sebastian-Vero Beach,* FL","139",139,0,0,0,0
"300","Sheboygan, WI","10",8,2,0,0,0
"301","Sherman-Denison, TX","2",2,0,0,0,0
"302","Shreveport-Bossier City, LA","114",114,0,0,0,0
"303","Sioux City, IA-NE-SD","17",15,2,0,0,0
"304","Sioux Falls, SD","123",93,6,24,0,0
"305","South Bend-Mishawaka, IN-MI","79",39,0,0,40,5
"306","Spartanburg, SC","97",97,0,0,0,0
"307","Spokane, WA","108",103,0,0,5,1
"308","Springfield, IL","25",13,6,0,6,1
"309","Springfield, MA","71",61,10,0,0,0
"310","Springfield, MO","113",107,6,0,0,0
"311","Springfield, OH","9",5,0,4,0,0
"312","St. Cloud, MN","63",56,2,0,5,1
"313","St. George, UT","129",127,2,0,0,0
"314","St. Joseph, MO-KS","14",14,0,0,0,0
"315","St. Louis,* MO-IL","728",598,12,37,81,8
"316","State College, PA","28",28,0,0,0,0
"317","Stockton,* CA","253",253,0,0,0,0
"318","Sumter,* SC","33",29,4,0,0,0
"319","Syracuse, NY","62",62,0,0,0,0
"320","Tallahassee, FL","245",158,8,16,63,3
"321","Tampa-St. Petersburg-Clearwater,* FL","1068",808,18,4,238,NA
"322","Texarkana, TX-Texarkana, AR","14",14,0,0,0,0
"323","Toledo, OH","126",126,0,0,0,0
"324","Topeka, KS","76",25,0,0,51,3
"325","Trenton-Ewing,* NJ","43",43,0,0,0,0
"326","Tucson,* AZ","425",404,12,4,5,1
"327","Tulsa,* OK","377",292,24,0,61,6
"328","Tuscaloosa, AL","86",50,0,0,36,1
"329","Tyler, TX","33",24,0,3,6,1
"330","Utica-Rome, NY","1",1,0,0,0,0
"331","Valdosta, GA","48",46,2,0,0,0
"332","Vallejo-Fairfield, CA","91",43,0,0,48,1
"333","Victoria, TX","6",6,0,0,0,0
"334","Vineland-Millville-Bridgeton,* NJ","36",30,6,0,0,0
"335","Virginia Beach-Norfolk-Newport News,*  VA-NC","644",366,12,192,74,5
"336","Visalia-Porterville, CA","303",223,0,80,0,0
"337","Waco, TX","73",73,0,0,0,0
"338","Warner Robins, GA","89",89,0,0,0,0
"339","Washington-Arlington-Alexandria,*  DC-VA-MD-WV","1518",1175,0,0,343,14
"340","Waterloo-Cedar Falls, IA","28",28,0,0,0,0
"341","Wausau, WI","31",29,2,0,0,0
"342","Weirton-Steubenville, WV-OH","3",3,0,0,0,0
"343","Wenatchee, WA","33",33,0,0,0,0
"344","Wheeling, WV-OH","0",0,0,0,0,0
"345","Wichita Falls, TX","14",14,0,0,0,0
"346","Wichita, KS","227",203,24,0,0,0
"347","Williamsport, PA","1",1,0,0,0,0
"348","Wilmington,* NC","446",357,4,16,69,6
"349","Winchester, VA-WV","46",46,0,0,0,0
"350","Winston-Salem, NC","175",175,0,0,0,0
"351","Worcester, MA","118",101,10,7,0,0
"352","Yakima, WA","16",16,0,0,0,0
"353","York-Hanover, PA","123",123,0,0,0,0
"354","Youngstown-Warren-Boardman, OH-PA","53",44,2,7,0,0
"355","Yuba City, CA","145",145,0,0,0,0
"356","Yuma, AZ","94",94,0,0,0,0
