"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units","5-Inf_Units_Stucture"
"93","Fort Walton Beach* FL MSA","125",112,0,0,13,1
"94","Fort Wayne* IN MSA","309",227,8,0,74,6
"95","Fresno* CA MSA","437",387,14,16,20,3
"96","Gadsden* AL MSA","8",8,0,0,0,0
"97","Gainesville* FL MSA","86",86,0,0,0,0
"98","Glens Falls* NY MSA","71",36,4,0,31,4
"99","Goldsboro* NC MSA","84",28,0,8,48,6
"100","Grand Forks* ND-MN MSA","51",15,0,0,36,1
"101","Grand Junction* CO MSA","107",97,2,3,5,1
"102","Grand Rapids-Muskegon-Holland*  MI MSA","558",424,20,7,107,9
"103","Great Falls* MT MSA","8",8,0,0,0,0
"104","Green Bay* WI MSA","123",67,8,3,45,3
"105","Greensboro--Winston-Salem--High Point*  NC MSA","850",580,16,0,254,22
"106","Greenville* NC MSA","228",58,2,0,168,18
"107","Greenville-Spartanburg-Anderson*  SC MSA","419",402,8,4,5,1
"108","Harrisburg-Lebanon-Carlisle* PA MSA","158",152,6,0,0,0
"109","Hartford* CT MSA","308",249,8,3,48,7
"110","Hattiesburg* MS MSA","16",16,0,0,0,0
"111","Hickory-Morganton* NC MSA","109",109,0,0,0,0
"112","Honolulu* HI MSA","199",161,8,0,30,5
"113","Houma* LA MSA","75",75,0,0,0,0
"114","Houston-Galveston-Brazoria TX CMSA","3709",2456,0,12,1241,53
"115","Huntington-Ashland* WV-KY-OH MSA","5",3,2,0,0,0
"116","Huntsville* AL MSA","101",79,0,0,22,2
"117","Indianapolis* IN MSA","1088",837,38,8,205,18
"118","Iowa City* IA MSA","79",40,0,3,36,1
"119","Jackson* MI MSA","9",9,0,0,0,0
"120","Jackson* MS MSA","282",248,0,0,34,3
"121","Jackson* TN MSA","44",37,2,0,5,1
"122","Jacksonville* FL MSA","1041",807,0,0,234,11
"123","Jacksonville* NC MSA","69",69,0,0,0,0
"124","Jamestown* NY MSA","1",1,0,0,0,0
"125","Janesville-Beloit* WI MSA","38",24,2,4,8,1
"126","Johnson City-Kingsport-Bristol*  TN-VA MSA","97",77,0,0,20,4
"127","Johnstown* PA MSA","4",4,0,0,0,0
"128","Jonesboro* AR MSA","34",30,0,4,0,0
"129","Joplin* MO MSA","9",9,0,0,0,0
"130","Kalamazoo-Battle Creek* MI MSA","122",88,0,4,30,1
"131","Kansas City* MO-KS MSA","1028",807,42,53,126,4
"132","Killeen-Temple* TX MSA","137",129,8,0,0,0
"133","Knoxville* TN MSA","304",285,10,4,5,1
"134","Kokomo* IN MSA","27",27,0,0,0,0
"135","La Crosse* WI-MN MSA","59",30,8,3,18,2
"136","Lafayette* IN MSA","106",96,10,0,0,0
"137","Lafayette* LA MSA","113",92,0,0,21,1
"138","Lake Charles* LA MSA","72",70,2,0,0,0
"139","Lakeland-Winter Haven* FL MSA","453",451,2,0,0,0
"140","Lancaster* PA MSA","71",71,0,0,0,0
"141","Lansing-East Lansing* MI MSA","104",94,0,0,10,2
"142","Laredo* TX MSA","123",104,0,4,15,1
"143","Las Cruces* NM MSA","98",98,0,0,0,0
"144","Las Vegas* NV-AZ MSA","2344",1809,8,41,486,19
"145","Lawrence* KS MSA","372",60,180,24,108,9
"146","Lawton* OK MSA","9",9,0,0,0,0
"147","Lewiston-Auburn* ME MSA","21",21,0,0,0,0
"148","Lexington* KY MSA","237",219,18,0,0,0
"149","Lima* OH MSA","5",5,0,0,0,0
"150","Lincoln* NE MSA","143",114,8,0,21,2
"151","Little Rock-North Little Rock*  AR MSA","174",169,0,0,5,1
"152","Longview-Marshall* TX MSA","14",14,0,0,0,0
"153","Los Angeles-Riverside-Orange County  CA CMSA","5231",3318,56,55,1802,70
"154","Louisville* KY-IN MSA","500",439,4,0,57,5
"155","Lubbock* TX MSA","105",87,10,8,0,0
"156","Lynchburg* VA MSA","105",105,0,0,0,0
"157","Macon* GA MSA","168",156,0,12,0,0
"158","Madison* WI MSA","532",203,14,18,297,11
"159","Mansfield* OH MSA","32",24,8,0,0,0
"160","McAllen-Edinburg-Mission* TX MSA","486",412,8,45,21,4
"161","Medford-Ashland* OR MSA","186",120,2,0,64,8
"162","Melbourne-Titusville-Palm Bay*  FL MSA","512",435,0,4,73,5
"163","Memphis* TN-AR-MS MSA","549",504,0,0,45,4
"164","Merced* CA MSA","245",241,0,4,0,0
"165","Miami-Fort Lauderdale FL CMSA","1175",780,20,7,368,23
"166","Milwaukee-Racine WI CMSA","503",349,22,8,124,3
"167","Minneapolis-St. Paul* MN-WI MSA","2158",1583,26,69,480,17
"168","Missoula* MT MSA","23",21,2,0,0,0
"169","Mobile* AL MSA","504",297,0,3,204,3
"170","Modesto* CA MSA","298",290,8,0,0,0
"171","Monroe* LA MSA","18",18,0,0,0,0
"172","Montgomery* AL MSA","116",116,0,0,0,0
"173","Muncie* IN MSA","96",16,0,8,72,2
"174","Myrtle Beach* SC MSA","430",207,2,7,214,11
"175","Naples* FL MSA","336",241,6,16,73,6
"176","Nashville* TN MSA","786",743,12,4,27,2
"177","New London-Norwich* CT-RI MSA","74",74,0,0,0,0
"178","New Orleans* LA MSA","447",365,4,16,62,3
"179","New York-Northern New Jersey-Long  Island NY-NJ-CT-","4301",2111,744,383,1063,68
"180","Norfolk-Virginia Beach-Newport News*  VA-NC MSA","767",608,14,0,145,7
"181","Ocala* FL MSA","405",405,0,0,0,0
"182","Odessa-Midland* TX MSA","30",30,0,0,0,0
"183","Oklahoma City* OK MSA","472",450,14,3,5,1
"184","Omaha* NE-IA MSA","516",324,0,0,192,6
"185","Orlando* FL MSA","2059",1734,18,24,283,9
"186","Owensboro* KY MSA","33",33,0,0,0,0
"187","Panama City* FL MSA","127",127,0,0,0,0
"188","Parkersburg-Marietta* WV-OH MSA","14",10,0,4,0,0
"189","Pensacola* FL MSA","309",301,8,0,0,0
"190","Peoria-Pekin* IL MSA","76",57,16,3,0,0
"191","Philadelphia-Wilmington-Atlantic  City PA-NJ-DE-MD","2387",1460,50,18,859,29
"192","Phoenix-Mesa* AZ MSA","3779",2927,28,21,803,45
"193","Pine Bluff* AR MSA","7",7,0,0,0,0
"194","Pittsburgh* PA MSA","459",358,8,47,46,6
"195","Pittsfield* MA MSA","0",0,0,0,0,0
"196","Pocatello* ID MSA","14",14,0,0,0,0
"197","Portland* ME MSA","93",78,0,3,12,2
"198","Portland-Salem OR-WA CMSA","676",621,12,3,40,4
"199","Providence-Fall River-Warwick*  RI-MA MSA","275",212,14,14,35,3
"200","Provo-Orem* UT MSA","179",163,2,8,6,1
"201","Pueblo* CO MSA","82",82,0,0,0,0
"202","Punta Gorda* FL MSA","172",152,4,4,12,1
"203","Raleigh-Durham-Chapel Hill* NC MSA","1113",985,74,0,54,4
"204","Rapid City* SD MSA","60",56,0,4,0,0
"205","Reading* PA MSA","145",65,0,0,80,4
"206","Redding* CA MSA","83",81,2,0,0,0
"207","Reno* NV MSA","421",373,0,0,48,6
"208","Richland-Kennewick-Pasco* WA MSA","135",127,0,3,5,1
"209","Richmond-Petersburg* VA MSA","622",452,6,64,100,3
"210","Roanoke* VA MSA","75",75,0,0,0,0
"211","Rochester* MN MSA","124",104,0,0,20,1
"212","Rochester* NY MSA","165",140,4,9,12,1
"213","Rockford* IL MSA","122",100,4,18,0,0
"214","Rocky Mount* NC MSA","55",40,6,4,5,1
"215","Sacramento-Yolo CA CMSA","1621",1359,18,4,240,33
"216","Saginaw-Bay City-Midland* MI MSA","33",33,0,0,0,0
"217","Salinas* CA MSA","85",85,0,0,0,0
"218","Salt Lake City-Ogden* UT MSA","731",578,14,16,123,13
"219","San Angelo* TX MSA","20",20,0,0,0,0
"220","San Antonio* TX MSA","1030",642,6,23,359,28
"221","San Diego* CA MSA","1122",726,34,47,315,11
"222","San Francisco-Oakland-San Jose  CA CMSA","1797",1080,26,31,660,29
"223","San Luis Obispo-Atascadero-Paso Robles*  CA MSA","117",117,0,0,0,0
"224","Santa Barbara-Santa Maria-Lompoc*  CA MSA","85",54,2,4,25,3
"225","Santa Fe* NM MSA","44",44,0,0,0,0
"226","Sarasota-Bradenton* FL MSA","588",453,8,60,67,3
"227","Savannah* GA MSA","136",131,0,0,5,1
"228","Scranton--Wilkes-Barre--Hazleton*  PA MSA","45",38,0,7,0,0
"229","Seattle-Tacoma-Bremerton WA CMSA","1397",1174,44,49,130,20
"230","Sharon* PA MSA","12",9,0,3,0,0
"231","Sheboygan* WI MSA","4",4,0,0,0,0
"232","Sherman-Denison* TX MSA","6",6,0,0,0,0
"233","Shreveport-Bossier City* LA MSA","222",102,0,0,120,6
"234","Sioux City* IA-NE MSA","14",12,2,0,0,0
"235","Sioux Falls* SD MSA","126",119,0,7,0,0
"236","South Bend* IN MSA","63",63,0,0,0,0
"237","Spokane* WA MSA","168",147,8,0,13,2
"238","Springfield* IL MSA","61",37,12,3,9,1
"239","Springfield* MA MSA","59",53,6,0,0,0
"240","Springfield* MO MSA","352",190,20,0,142,6
"241","St. Cloud* MN MSA","106",62,0,3,41,3
"242","St. Joseph* MO MSA","14",10,4,0,0,0
"243","St. Louis* MO-IL MSA","917",853,20,7,37,3
"244","State College* PA MSA","23",23,0,0,0,0
"245","Steubenville-Weirton* OH-WV MSA","5",5,0,0,0,0
"246","Stockton-Lodi* CA MSA","480",480,0,0,0,0
"247","Sumter* SC MSA","42",36,6,0,0,0
"248","Syracuse* NY MSA","65",53,6,0,6,1
"249","Tallahassee* FL MSA","103",94,0,0,9,1
"250","Tampa-St. Petersburg-Clearwater*  FL MSA","1633",1279,226,17,111,11
"251","Terre Haute* IN MSA","13",13,0,0,0,0
"252","Texarkana TX-Texarkana* AR MSA","13",13,0,0,0,0
"253","Toledo* OH MSA","301",141,8,8,144,9
"254","Topeka* KS MSA","166",97,0,60,9,1
"255","Tucson* AZ MSA","646",584,12,3,47,2
"256","Tulsa* OK MSA","368",245,0,0,123,2
"257","Tuscaloosa* AL MSA","67",67,0,0,0,0
"258","Tyler* TX MSA","30",25,0,0,5,1
"259","Utica-Rome* NY MSA","5",5,0,0,0,0
"260","Victoria* TX MSA","8",8,0,0,0,0
"261","Visalia-Tulare-Porterville* CA MSA","160",126,6,28,0,0
"262","Waco* TX MSA","63",47,2,3,11,1
"263","Washington-Baltimore  DC-MD-VA-WV CMSA","2957",2377,50,4,526,15
"264","Waterloo-Cedar Falls* IA MSA","21",21,0,0,0,0
"265","Wausau* WI MSA","54",48,6,0,0,0
"266","West Palm Beach-Boca Raton* FL MSA","747",557,6,20,164,11
"267","Wheeling* WV-OH MSA","1",1,0,0,0,0
"268","Wichita Falls* TX MSA","22",22,0,0,0,0
"269","Wichita* KS MSA","169",167,2,0,0,0
"270","Wilmington* NC MSA","260",260,0,0,0,0
"271","Yakima* WA MSA","24",22,2,0,0,0
"272","York* PA MSA","131",129,2,0,0,0
"273","Youngstown-Warren* OH MSA","34",26,8,0,0,0
"274","Yuba City* CA MSA","159",159,0,0,0,0
"275","Yuma* AZ MSA","148",148,0,0,0,0
