"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units","5-Inf_Units_Stucture"
"63","Chicago-Naperville-Joliet,* IL-IN-WI","2491",1568,44,107,772,NA
"64","Cincinnati-Middletown,* OH-KY-IN","476",326,10,21,119,19
"65","Clarksville, TN-KY","104",50,22,32,0,0
"66","Cleveland, TN","28",26,2,0,0,0
"67","Cleveland-Elyria-Mentor,* OH","296",260,4,3,29,5
"68","Coeur dAlene, ID","113",75,4,3,31,2
"69","College Station-Bryan, TX","217",70,0,0,147,10
"70","Colorado Springs,* CO","181",165,4,12,0,0
"71","Columbia, MO","131",63,12,3,53,4
"72","Columbia,* SC","343",304,0,4,35,2
"73","Columbus, GA-AL","97",77,0,3,17,1
"74","Columbus, IN","16",16,0,0,0,0
"75","Columbus,* OH","559",434,6,23,96,10
"76","Corpus Christi, TX","139",81,2,8,48,1
"77","Corvallis, OR","2",2,0,0,0,0
"78","Cumberland, MD-WV","5",5,0,0,0,0
"79","Dallas-Fort Worth-Arlington,* TX","3146",1985,26,4,1131,48
"80","Dalton, GA","37",30,2,0,5,1
"81","Danville, IL","0",0,0,0,0,0
"82","Danville, VA","10",10,0,0,0,0
"83","Davenport-Moline-Rock Island,  IA-IL","43",43,0,0,0,NA
"84","Decatur, AL","23",23,0,0,0,0
"85","Decatur, IL","0",0,0,0,0,0
"86","Deltona-Daytona Beach-Ormond Beach,*  FL","96",74,0,0,22,2
"87","Denver-Aurora,* CO","1316",493,2,13,808,31
"88","Des Moines-West Des Moines,* IA","335",293,2,4,36,1
"89","Detroit-Warren-Livonia,* MI","340",311,0,7,22,3
"90","Dothan, AL","24",24,0,0,0,0
"91","Dover,* DE","60",60,0,0,0,0
"92","Dubuque, IA","34",28,6,0,0,0
"93","Duluth, MN-WI","59",44,2,3,10,2
"94","Durham,* NC","143",143,0,0,0,0
"95","Eau Claire, WI","80",67,10,3,0,0
"96","El Centro, CA","79",64,2,3,10,1
"97","El Paso, TX","173",166,0,7,0,0
"98","Elizabethtown, KY","160",32,0,0,128,7
"99","Elkhart-Goshen, IN","47",47,0,0,0,0
"100","Elmira, NY","1",1,0,0,0,0
"101","Erie, PA","35",29,6,0,0,0
"102","Eugene-Springfield, OR","77",75,2,0,0,0
"103","Evansville, IN-KY","124",54,0,20,50,5
"104","Fairbanks,* AK","14",12,2,0,0,0
"105","Fargo, ND-MN","186",128,0,0,58,1
"106","Farmington,* NM","39",39,0,0,0,0
"107","Fayetteville, NC","130",130,0,0,0,0
"108","Fayetteville-Springdale-Rogers,  AR-MO","221",139,14,3,65,8
"109","Flagstaff, AZ","25",25,0,0,0,0
"110","Flint, MI","22",22,0,0,0,0
"111","Florence, SC","39",39,0,0,0,0
"112","Florence-Muscle Shoals, AL","27",27,0,0,0,0
"113","Fond du Lac, WI","6",4,2,0,0,0
"114","Fort Collins-Loveland,* CO","133",107,0,3,23,1
"115","Fort Smith, AR-OK","39",34,0,0,5,1
"116","Fort Walton Beach-Crestview-Destin,  FL","70",33,0,0,37,1
"117","Fort Wayne,* IN","69",69,0,0,0,0
"118","Fresno, CA","264",156,0,0,108,21
"119","Gadsden, AL","10",10,0,0,0,0
"120","Gainesville, FL","86",55,0,0,31,1
"121","Gainesville, GA","95",95,0,0,0,0
"122","Glens Falls, NY","46",30,4,7,5,1
"123","Goldsboro, NC","28",28,0,0,0,0
"124","Grand Forks, ND-MN","6",6,0,0,0,0
"125","Grand Junction,* CO","85",85,0,0,0,0
"126","Grand Rapids-Wyoming,* MI","164",154,4,0,6,1
"127","Great Falls, MT","21",21,0,0,0,0
"128","Greeley,* CO","106",106,0,0,0,0
"129","Green Bay, WI","137",118,0,0,19,2
"130","Greensboro-High Point,* NC","289",225,0,0,64,3
"131","Greenville, NC","156",112,44,0,0,0
"132","Greenville,* SC","376",294,0,7,75,4
"133","Gulfport-Biloxi, MS","171",167,4,0,0,0
"134","Hagerstown-Martinsburg, MD-WV","111",109,2,0,0,0
"135","Hanford-Corcoran, CA","19",16,0,3,0,0
"136","Harrisburg-Carlisle, PA","122",100,0,0,22,2
"137","Harrisonburg,* VA","57",55,2,0,0,0
"138","Hartford-West Hartford-East Hartford,  CT","193",139,4,0,50,5
"139","Hattiesburg, MS","7",7,0,0,0,0
"140","Hickory-Lenoir-Morganton, NC","129",123,2,4,0,0
"141","Hinesville-Fort Stewart, GA","0",0,0,0,0,0
"142","Holland-Grand Haven, MI","35",35,0,0,0,0
"143","Honolulu,* HI","166",72,0,0,94,1
"144","Hot Springs, AR","6",6,0,0,0,0
"145","Houma-Bayou Cane-Thibodaux, LA","70",70,0,0,0,0
"146","Houston-Sugar Land-Baytown,* TX","4874",2901,14,8,1951,77
"147","Huntington-Ashland, WV-KY-OH","5",5,0,0,0,0
"148","Huntsville, AL","299",215,0,0,84,7
"149","Idaho Falls, ID","83",73,2,8,0,0
"150","Indianapolis-Carmel,* IN","630",591,20,19,0,0
"151","Iowa City, IA","47",47,0,0,0,0
"152","Ithaca, NY","12",7,0,0,5,1
"153","Jackson, MI","48",8,0,0,40,2
"154","Jackson, MS","170",160,0,0,10,1
"155","Jackson, TN","18",18,0,0,0,0
"156","Jacksonville,* FL","394",392,2,0,0,0
"157","Jacksonville, NC","116",101,0,0,15,3
"158","Janesville, WI","39",30,0,0,9,1
"159","Jefferson City, MO","20",14,0,0,6,1
"160","Johnson City, TN","104",104,0,0,0,0
"161","Johnstown, PA","2",2,0,0,0,0
"162","Jonesboro, AR","44",29,0,15,0,0
"163","Joplin, MO","21",9,4,8,0,0
"164","Kalamazoo-Portage, MI","39",39,0,0,0,0
"165","Kankakee-Bradley, IL","21",15,2,4,0,0
"166","Kansas City,* MO-KS","806",477,6,158,165,11
"167","Kennewick-Richland-Pasco, WA","72",72,0,0,0,0
"168","Killeen-Temple-Fort Hood, TX","190",128,8,16,38,2
"169","Kingsport-Bristol-Bristol, TN-VA","47",39,2,0,6,1
"170","Kingston, NY","68",14,0,0,54,1
"171","Knoxville, TN","293",293,0,0,0,0
"172","Kokomo, IN","2",2,0,0,0,0
"173","La Crosse, WI-MN","55",51,4,0,0,0
"174","Lafayette, IN","36",36,0,0,0,0
"175","Lafayette, LA","105",90,0,0,15,1
"176","Lake Charles, LA","52",41,6,0,5,1
"177","Lake Havasu City-Kingman, AZ","61",61,0,0,0,0
"178","Lakeland,* FL","246",246,0,0,0,0
"179","Lancaster, PA","118",82,0,0,36,3
"180","Lansing-East Lansing, MI","69",59,0,0,10,2
"181","Laredo,* TX","110",91,2,4,13,1
"182","Las Cruces,* NM","69",61,4,4,0,0
"183","Las Vegas-Paradise,* NV","4781",1232,0,44,3505,24
"184","Lawrence, KS","154",10,0,56,88,12
"185","Lawton, OK","21",21,0,0,0,0
"186","Lebanon, PA","33",33,0,0,0,0
"187","Lewiston, ID-WA","4",4,0,0,0,0
"188","Lewiston-Auburn, ME","15",15,0,0,0,0
"189","Lexington-Fayette, KY","273",267,6,0,0,0
"190","Lima, OH","0",0,0,0,0,0
"191","Lincoln, NE","92",92,0,0,0,0
"192","Little Rock-North Little Rock, AR","147",143,4,0,0,0
"193","Logan, UT-ID","45",40,0,0,5,1
"194","Longview, TX","25",13,0,0,12,1
"195","Longview, WA","38",33,0,0,5,1
"196","Los Angeles-Long Beach-Santa Ana,*  CA","2619",623,52,29,1915,65
"197","Louisville-Jefferson County,* KY-IN","388",285,4,0,99,9
"198","Lubbock, TX","76",76,0,0,0,0
"199","Lynchburg, VA","72",72,0,0,0,0
"200","Macon, GA","28",28,0,0,0,0
"201","Madera, CA","26",26,0,0,0,0
"202","Madison,* WI","264",128,20,18,98,7
"203","Manchester-Nashua, NH","152",61,2,0,89,4
"204","Mansfield, OH","23",13,6,4,0,0
"205","McAllen-Edinburg-Mission,* TX","477",321,0,23,133,10
"206","Medford, OR","56",54,2,0,0,0
"207","Memphis,* TN-MS-AR","358",358,0,0,0,0
"208","Merced, CA","35",33,2,0,0,0
"209","Miami-Fort Lauderdale-Miami Beach,*  FL","872",338,34,4,496,11
"210","Michigan City-La Porte, IN","16",16,0,0,0,0
"211","Midland,* TX","45",45,0,0,0,0
"212","Milwaukee-Waukesha-West Allis,* WI","462",185,4,7,266,13
"213","Minneapolis-St. Paul-Bloomington,*  MN-WI","833",610,6,7,210,12
"214","Missoula,* MT","48",48,0,0,0,0
"215","Mobile, AL","97",97,0,0,0,0
"216","Modesto, CA","299",60,0,0,239,11
"217","Monroe, LA","23",18,0,0,5,1
"218","Monroe, MI","32",27,0,0,5,1
"219","Montgomery, AL","51",51,0,0,0,0
"220","Morgantown, WV","2",2,0,0,0,0
"221","Morristown, TN","32",32,0,0,0,0
"222","Mount Vernon-Anacortes, WA","53",53,0,0,0,0
"223","Muncie, IN","11",7,0,4,0,0
"224","Muskegon-Norton Shores, MI","13",11,2,0,0,0
"225","Myrtle Beach-Conway-North Myrtle Beach,  SC","314",249,2,0,63,3
"226","Napa, CA","66",16,0,0,50,1
"227","Naples-Marco Island,* FL","48",48,0,0,0,0
"228","Nashville-Davidson--Murfreesboro,*  TN","786",780,6,0,0,0
"229","New Haven-Milford, CT","82",47,0,0,35,2
"230","New Orleans-Metairie-Kenner,* LA","364",330,34,0,0,0
"231","New York-Northern New Jersey-Long Island,*  NY-NJ-PA","4799",1060,272,291,3176,87
"232","Niles-Benton Harbor, MI","12",7,0,0,5,1
"233","Norwich-New London, CT","66",58,0,0,8,1
"234","Ocala,* FL","174",172,2,0,0,0
"235","Ocean City,* NJ","74",44,30,0,0,0
"236","Odessa,* TX","24",24,0,0,0,0
"237","Ogden-Clearfield, UT","214",190,0,12,12,1
"238","Oklahoma City,* OK","629",470,10,0,149,1
"239","Olympia, WA","307",99,0,0,208,1
"240","Omaha-Council Bluffs,* NE-IA","954",330,6,0,618,8
"241","Orlando-Kissimmee,* FL","1372",687,2,4,679,25
"242","Oshkosh-Neenah, WI","46",44,2,0,0,0
"243","Owensboro, KY","28",28,0,0,0,0
"244","Oxnard-Thousand Oaks-Ventura, CA","74",38,0,3,33,1
"245","Palm Bay-Melbourne-Titusville,* FL","182",154,0,0,28,1
"246","Palm Coast, FL","43",43,0,0,0,0
"247","Panama City-Lynn Haven, FL","125",49,2,3,71,1
"248","Parkersburg-Marietta-Vienna, WV-OH","19",16,0,3,0,0
"249","Pascagoula, MS","54",54,0,0,0,0
"250","Pensacola-Ferry Pass-Brent,* FL","151",129,22,0,0,0
"251","Peoria, IL","50",48,2,0,0,0
"252","Philadelphia-Camden-Wilmington,*  PA-NJ-DE-MD","1104",729,20,9,346,19
"253","Phoenix-Mesa-Scottsdale,* AZ","1281",1114,8,52,107,11
"254","Pine Bluff, AR","6",6,0,0,0,0
"255","Pittsburgh,* PA","411",333,4,7,67,3
"256","Pittsfield, MA","2",2,0,0,0,0
"257","Pocatello, ID","31",25,6,0,0,0
"258","Port St. Lucie,* FL","127",110,2,3,12,1
"259","Portland-South Portland-Biddeford,  ME","227",191,2,3,31,3
"260","Portland-Vancouver-Beaverton,* OR-WA","786",558,8,0,220,NA
"261","Prescott, AZ","103",90,10,3,0,0
"262","Providence-New Bedford-Fall River,  RI-MA","174",145,4,10,15,3
"263","Provo-Orem, UT","209",168,2,0,39,3
"264","Pueblo,* CO","39",37,2,0,0,0
"265","Punta Gorda,* FL","43",43,0,0,0,0
"266","Racine, WI","28",24,4,0,0,0
"267","Raleigh-Cary,* NC","1248",992,0,0,256,3
"268","Rapid City, SD","72",68,4,0,0,0
"269","Reading, PA","40",31,4,0,5,1
"270","Redding, CA","37",35,2,0,0,0
"271","Reno-Sparks,* NV","207",202,0,0,5,1
"272","Richmond,* VA","468",403,2,12,51,3
"273","Riverside-San Bernardino-Ontario,*  CA","1035",878,8,14,135,14
"274","Roanoke, VA","79",79,0,0,0,0
"275","Rochester, MN","52",44,0,0,8,1
"276","Rochester, NY","91",86,2,3,0,0
"277","Rockford, IL","110",82,0,8,20,1
"278","Rocky Mount, NC","41",41,0,0,0,0
"279","Rome, GA","14",14,0,0,0,0
"280","Sacramento--Arden-Arcade--Roseville,*  CA","404",394,0,0,10,2
"281","Saginaw-Saginaw Township North, MI","13",13,0,0,0,0
"282","Salem, OR","108",83,2,0,23,2
"283","Salinas, CA","85",37,0,0,48,6
"284","Salisbury, MD","34",22,0,0,12,1
"285","Salt Lake City,* UT","320",228,4,23,65,8
"286","San Angelo,* TX","27",27,0,0,0,0
"287","San Antonio,* TX","905",573,0,0,332,15
"288","San Diego-Carlsbad-San Marcos,* CA","535",198,8,15,314,4
"289","San Francisco-Oakland-Fremont,* CA","557",366,14,14,163,11
"290","San Jose-Sunnyvale-Santa Clara,* CA","245",129,0,0,116,8
"291","San Luis Obispo-Paso Robles, CA","41",36,0,0,5,1
"292","Sandusky, OH","0",0,0,0,0,0
"293","Santa Barbara-Santa Maria, CA","26",21,0,0,5,1
"294","Santa Cruz-Watsonville, CA","68",17,12,3,36,1
"295","Santa Fe,* NM","17",17,0,0,0,0
"296","Santa Rosa-Petaluma, CA","74",46,2,3,23,2
"297","Sarasota-Bradenton-Venice,* FL","170",122,0,0,48,6
"298","Savannah, GA","174",142,0,0,32,4
"299","Scranton--Wilkes-Barre, PA","32",24,0,8,0,0
"300","Seattle-Tacoma-Bellevue,* WA","1985",845,110,141,889,37
"301","Sebastian-Vero Beach,* FL","143",143,0,0,0,0
"302","Sheboygan, WI","10",8,2,0,0,0
"303","Sherman-Denison, TX","1",1,0,0,0,0
"304","Shreveport-Bossier City, LA","87",87,0,0,0,0
"305","Sioux City, IA-NE-SD","13",10,0,3,0,0
"306","Sioux Falls, SD","170",114,16,8,32,1
"307","South Bend-Mishawaka, IN-MI","198",58,0,12,128,1
"308","Spartanburg, SC","95",95,0,0,0,0
"309","Spokane, WA","107",103,4,0,0,0
"310","Springfield, IL","32",16,8,0,8,1
"311","Springfield, MA","89",51,14,0,24,2
"312","Springfield, MO","126",114,0,3,9,1
"313","Springfield, OH","120",8,0,0,112,6
"314","St. Cloud, MN","46",40,0,0,6,1
"315","St. George, UT","100",72,0,0,28,4
"316","St. Joseph, MO-KS","18",12,6,0,0,0
"317","St. Louis,* MO-IL","857",607,22,20,208,18
"318","State College, PA","39",34,0,0,5,1
"319","Stockton,* CA","159",94,0,0,65,7
"320","Sumter,* SC","29",29,0,0,0,0
"321","Syracuse, NY","72",70,2,0,0,0
"322","Tallahassee, FL","274",246,0,0,28,2
"323","Tampa-St. Petersburg-Clearwater,* FL","988",545,4,3,436,NA
"324","Texarkana, TX-Texarkana, AR","15",9,6,0,0,0
"325","Toledo, OH","86",84,2,0,0,0
"326","Topeka, KS","51",39,0,0,12,1
"327","Trenton-Ewing,* NJ","48",29,2,0,17,1
"328","Tucson,* AZ","525",307,6,40,172,9
"329","Tulsa,* OK","361",353,8,0,0,0
"330","Tuscaloosa, AL","125",47,0,0,78,4
"331","Tyler, TX","23",18,0,0,5,1
"332","Utica-Rome, NY","2",2,0,0,0,0
"333","Valdosta, GA","83",81,2,0,0,0
"334","Vallejo-Fairfield, CA","1",1,0,0,0,0
"335","Victoria, TX","6",6,0,0,0,0
"336","Vineland-Millville-Bridgeton,* NJ","23",23,0,0,0,0
"337","Virginia Beach-Norfolk-Newport News,*  VA-NC","636",354,8,0,274,23
"338","Visalia-Porterville, CA","159",144,4,11,0,0
"339","Waco, TX","37",37,0,0,0,0
"340","Warner Robins, GA","62",62,0,0,0,0
"341","Washington-Arlington-Alexandria,*  DC-VA-MD-WV","1424",817,0,0,607,9
"342","Waterloo-Cedar Falls, IA","24",24,0,0,0,0
"343","Wausau, WI","24",18,0,0,6,1
"344","Weirton-Steubenville, WV-OH","4",4,0,0,0,0
"345","Wenatchee, WA","39",39,0,0,0,0
"346","Wheeling, WV-OH","0",0,0,0,0,0
"347","Wichita Falls, TX","23",9,2,12,0,0
"348","Wichita, KS","203",177,16,0,10,2
"349","Williamsport, PA","0",0,0,0,0,0
"350","Wilmington,* NC","350",341,0,3,6,1
"351","Winchester, VA-WV","58",58,0,0,0,0
"352","Winston-Salem, NC","161",154,0,0,7,1
"353","Worcester, MA","110",102,2,6,0,0
"354","Yakima, WA","14",14,0,0,0,0
"355","York-Hanover, PA","119",119,0,0,0,0
"356","Youngstown-Warren-Boardman, OH-PA","51",49,2,0,0,0
"357","Yuba City, CA","24",24,0,0,0,0
"358","Yuma, AZ","84",84,0,0,0,0
