"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units","5-Inf_Units_Stucture"
"139","Lakeland-Winter Haven* FL MSA","460",448,12,0,0,0
"140","Lancaster* PA MSA","133",93,0,0,40,4
"141","Lansing-East Lansing* MI MSA","119",93,4,0,22,2
"142","Laredo* TX MSA","167",144,0,3,20,2
"143","Las Cruces* NM MSA","543",89,0,0,454,43
"144","Las Vegas  NV-AZ MSA","3218",2365,16,14,823,87
"145","Lawrence* KS MSA","64",52,12,0,0,0
"146","Lawton* OK MSA","12",12,0,0,0,0
"147","Lewiston-Auburn* ME MSA","11",11,0,0,0,0
"148","Lexington* KY MSA","367",362,0,0,5,1
"149","Lima* OH MSA","4",4,0,0,0,0
"150","Lincoln* NE MSA","143",121,4,0,18,1
"151","Little Rock-North Little  Rock* AR MSA","480",318,6,0,156,6
"152","Longview-Marshall* TX MSA","18",16,2,0,0,0
"153","Los Angeles-Riverside-  Orange County  CA CMSA","5344",4428,36,111,769,56
"154","Louisville  KY-IN MSA","595",552,2,24,17,3
"155","Lubbock* TX MSA","238",97,38,27,76,9
"156","Lynchburg* VA MSA","96",90,2,4,0,0
"157","Macon* GA MSA","325",194,22,9,100,8
"158","Madison* WI MSA","351",182,8,19,142,10
"159","Mansfield* OH MSA","16",12,0,4,0,0
"160","McAllen-Edinburg-Mission*  TX MSA","580",487,8,21,64,4
"161","Medford-Ashland* OR MSA","169",158,2,4,5,1
"162","Melbourne-Titusville-Palm  Bay* FL MSA","559",449,2,0,108,4
"163","Memphis  TN-AR-MS MSA","636",624,2,0,10,1
"164","Merced* CA MSA","167",167,0,0,0,0
"165","Miami-Fort Lauderdale  FL  CMSA","1290",910,14,21,345,21
"166","Milwaukee-Racine  WI CMSA","483",358,14,44,67,6
"167","Minneapolis-St. Paul  MN-WI  MSA","1860",1435,44,49,332,18
"168","Missoula* MT MSA","52",43,6,3,0,0
"169","Mobile* AL MSA","373",333,4,0,36,3
"170","Modesto* CA MSA","314",309,0,0,5,1
"171","Monroe* LA MSA","28",28,0,0,0,0
"172","Montgomery* AL MSA","211",171,0,0,40,5
"173","Muncie* IN MSA","44",24,8,0,12,2
"174","Myrtle Beach* SC MSA","328",194,2,0,132,5
"175","Naples* FL MSA","693",233,0,0,460,20
"176","Nashville  TN MSA","1191",1099,6,12,74,8
"177","New London-Norwich* CT-RI MSA","65",63,2,0,0,0
"178","New Orleans* LA MSA","357",337,10,0,10,1
"179","New York-Northern New  Jersey-Long Island  NY-NJ-  CT-PA CMSA","4106",1838,674,341,1253,46
"180","Norfolk-Virginia Beach-  Newport News  VA-NC MSA","664",628,4,0,32,3
"181","Ocala* FL MSA","480",477,0,3,0,0
"182","Odessa-Midland* TX MSA","33",33,0,0,0,0
"183","Oklahoma City* OK MSA","875",577,0,0,298,9
"184","Omaha* NE-IA MSA","412",345,4,0,63,1
"185","Orlando  FL MSA","1656",1619,4,4,29,3
"186","Owensboro* KY MSA","55",53,2,0,0,0
"187","Panama City* FL MSA","633",91,0,0,542,1
"188","Parkersburg-Marietta* WV-OH  MSA","23",23,0,0,0,0
"189","Pensacola* FL MSA","324",324,0,0,0,0
"190","Peoria-Pekin* IL MSA","110",70,0,0,40,2
"191","Philadelphia-Wilmington-  Atlantic City  PA-NJ-DE-MD  CMSA","1463",1349,44,25,45,9
"192","Phoenix-Mesa  AZ MSA","3885",3714,12,11,148,10
"193","Pine Bluff* AR MSA","58",10,0,0,48,1
"194","Pittsburgh  PA MSA","490",396,16,15,63,7
"195","Pittsfield* MA MSA","2",2,0,0,0,0
"196","Pocatello* ID MSA","12",12,0,0,0,0
"197","Portland* ME MSA","123",107,6,4,6,1
"198","Portland-Salem  OR-WA CMSA","1474",1262,32,51,129,15
"199","Providence-Fall River-  Warwick* RI-MA MSA","172",157,8,7,0,0
"200","Provo-Orem* UT MSA","220",197,4,7,12,1
"201","Pueblo* CO MSA","84",80,4,0,0,0
"202","Punta Gorda* FL MSA","152",137,2,8,5,1
"203","Raleigh-Durham-Chapel Hill  NC MSA","1470",1214,16,15,225,12
"204","Rapid City* SD MSA","49",43,6,0,0,0
"205","Reading* PA MSA","65",60,0,0,5,1
"206","Redding* CA MSA","89",75,0,0,14,2
"207","Reno* NV MSA","362",356,0,0,6,1
"208","Richland-Kennewick-Pasco*  WA MSA","147",135,2,3,7,1
"209","Richmond-Petersburg  VA MSA","631",631,0,0,0,0
"210","Roanoke* VA MSA","101",87,2,0,12,1
"211","Rochester* MN MSA","76",64,0,4,8,1
"212","Rochester* NY MSA","147",117,2,0,28,3
"213","Rockford* IL MSA","127",121,6,0,0,0
"214","Rocky Mount* NC MSA","62",56,6,0,0,0
"215","Sacramento-Yolo  CA CMSA","1792",1597,0,0,195,9
"216","Saginaw-Bay City-Midland*  MI MSA","37",28,0,4,5,1
"217","St. Cloud* MN MSA","53",49,0,4,0,0
"218","St. Joseph* MO MSA","10",8,2,0,0,0
"219","St. Louis  MO-IL MSA","1330",1002,24,34,270,5
"220","Salinas* CA MSA","112",112,0,0,0,0
"221","Salt Lake City-Ogden  UT MSA","913",796,6,36,75,6
"222","San Angelo* TX MSA","27",27,0,0,0,0
"223","San Antonio* TX MSA","757",753,4,0,0,0
"224","San Diego  CA MSA","2387",988,70,7,1322,34
"225","San Francisco-Oakland-San  Jose  CA CMSA","2123",979,22,56,1066,24
"226","San Luis Obispo-Atascadero-  Paso Robles* CA MSA","231",209,0,12,10,2
"227","Santa Barbara-Santa Maria-  Lompoc* CA MSA","96",84,2,4,6,1
"228","Santa Fe* NM MSA","50",50,0,0,0,0
"229","Sarasota-Bradenton* FL MSA","729",654,2,32,41,6
"230","Savannah* GA MSA","175",159,0,0,16,3
"231","Scranton--Wilkes-Barre--  Hazleton* PA MSA","63",38,0,0,25,1
"232","Seattle-Tacoma-Bremerton  WA CMSA","2032",1503,68,59,402,26
"233","Sharon* PA MSA","8",8,0,0,0,0
"234","Sheboygan* WI MSA","5",5,0,0,0,0
"235","Sherman-Denison* TX MSA","25",21,4,0,0,0
"236","Shreveport-Bossier City* LA  MSA","89",89,0,0,0,0
"237","Sioux City* IA-NE MSA","11",11,0,0,0,0
"238","Sioux Falls* SD MSA","132",128,0,4,0,0
"239","South Bend* IN MSA","111",61,0,0,50,1
"240","Spokane* WA MSA","185",146,10,3,26,3
"241","Springfield* IL MSA","69",60,6,3,0,0
"242","Springfield* MO MSA","254",185,14,0,55,6
"243","Springfield* MA MSA","37",35,2,0,0,0
"244","State College* PA MSA","45",37,0,0,8,1
"245","Steubenville-Weirton* OH-WV  MSA","5",5,0,0,0,0
"246","Stockton-Lodi* CA MSA","561",481,0,0,80,12
"247","Sumter* SC MSA","35",28,2,0,5,1
"248","Syracuse* NY MSA","86",71,0,0,15,3
"249","Tallahassee* FL MSA","184",124,50,0,10,2
"250","Tampa-St. Petersburg-  Clearwater  FL MSA","3243",1817,44,11,1371,56
"251","Terre Haute* IN MSA","10",10,0,0,0,0
"252","Texarkana* TX-Texarkana  AR  MSA","33",23,10,0,0,0
"253","Toledo* OH MSA","301",144,0,3,154,8
"254","Topeka* KS MSA","87",59,0,4,24,3
"255","Tucson* AZ MSA","479",470,0,9,0,0
"256","Tulsa* OK MSA","359",287,0,0,72,6
"257","Tuscaloosa* AL MSA","80",80,0,0,0,0
"258","Tyler* TX MSA","37",31,0,0,6,1
"259","Utica-Rome* NY MSA","4",4,0,0,0,0
"260","Victoria* TX MSA","0",0,0,0,0,0
"261","Visalia-Tulare-Porterville*  CA MSA","153",141,6,0,6,1
"262","Waco* TX MSA","65",59,6,0,0,0
"263","Washington-Baltimore  DC-MD-  VA-WV CMSA","3920",3410,10,8,492,24
"264","Waterloo-Cedar Falls* IA MSA","25",23,2,0,0,0
"265","Wausau* WI MSA","100",55,6,0,39,3
"266","West Palm Beach-Boca Raton  FL MSA","1103",885,2,0,216,15
"267","Wheeling* WV-OH MSA","5",5,0,0,0,0
"268","Wichita* KS MSA","181",173,8,0,0,0
"269","Wichita Falls* TX MSA","26",26,0,0,0,0
"270","Wilmington* NC MSA","379",309,2,0,68,4
"271","Yakima* WA MSA","29",21,8,0,0,0
"272","York* PA MSA","134",114,8,0,12,2
"273","Youngstown-Warren* OH MSA","85",80,0,0,5,1
"274","Yuba City* CA MSA","48",48,0,0,0,0
"275","Yuma* AZ MSA","134",134,0,0,0,0
