"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units","5-Inf_Units_Stucture"
"82","Evansville-Henderson* IN-KY MSA","136",127,4,0,5,1
"83","Fargo-Moorhead* ND-MN MSA","226",154,0,40,32,3
"84","Fayetteville* NC MSA","158",99,0,0,59,5
"85","Fayetteville-Springdale-Rogers*  AR MSA","432",195,22,3,212,15
"86","Flagstaff* AZ MSA","331",79,0,0,252,17
"87","Florence* AL MSA","11",9,2,0,0,0
"88","Florence* SC MSA","44",44,0,0,0,0
"89","Fort Collins-Loveland* CO MSA","320",262,2,20,36,4
"90","Fort Myers-Cape Coral* FL MSA","1183",787,112,68,216,18
"91","Fort Pierce-Port St. Lucie* FL MSA","525",468,12,4,41,2
"92","Fort Smith* AR-OK MSA","50",38,8,4,0,0
"93","Fort Walton Beach* FL MSA","160",137,2,0,21,1
"94","Fort Wayne* IN MSA","304",268,2,4,30,1
"95","Fresno* CA MSA","535",519,6,4,6,1
"96","Gadsden* AL MSA","10",10,0,0,0,0
"97","Gainesville* FL MSA","163",136,22,0,5,1
"98","Glens Falls* NY MSA","68",57,2,4,5,1
"99","Goldsboro* NC MSA","51",51,0,0,0,0
"100","Grand Forks* ND-MN MSA","34",14,0,0,20,1
"101","Grand Junction* CO MSA","140",127,4,4,5,1
"102","Grand Rapids-Muskegon-Holland*  MI MSA","745",612,16,10,107,8
"103","Great Falls* MT MSA","14",11,0,3,0,0
"104","Green Bay* WI MSA","186",109,12,3,62,5
"105","Greensboro--Winston-Salem--High Point*  NC MSA","795",671,0,14,110,18
"106","Greenville* NC MSA","184",93,2,0,89,10
"107","Greenville-Spartanburg-Anderson*  SC MSA","699",629,8,3,59,6
"108","Harrisburg-Lebanon-Carlisle* PA MSA","197",177,4,0,16,1
"109","Hartford* CT MSA","393",245,16,0,132,9
"110","Hattiesburg* MS MSA","8",8,0,0,0,0
"111","Hickory-Morganton* NC MSA","138",136,2,0,0,0
"112","Honolulu* HI MSA","121",121,0,0,0,0
"113","Houma* LA MSA","250",70,0,0,180,8
"114","Houston-Galveston-Brazoria TX CMSA","4637",2996,24,4,1613,90
"115","Huntington-Ashland* WV-KY-OH MSA","1",1,0,0,0,0
"116","Huntsville* AL MSA","561",95,4,16,446,26
"117","Indianapolis* IN MSA","1262",1197,44,3,18,3
"118","Iowa City* IA MSA","51",47,0,4,0,0
"119","Jackson* MI MSA","10",10,0,0,0,0
"120","Jackson* MS MSA","290",268,0,0,22,3
"121","Jackson* TN MSA","32",32,0,0,0,0
"122","Jacksonville* FL MSA","1539",1185,2,0,352,23
"123","Jacksonville* NC MSA","78",78,0,0,0,0
"124","Jamestown* NY MSA","1",1,0,0,0,0
"125","Janesville-Beloit* WI MSA","46",34,2,4,6,1
"126","Johnson City-Kingsport-Bristol*  TN-VA MSA","131",98,0,16,17,3
"127","Johnstown* PA MSA","7",7,0,0,0,0
"128","Jonesboro* AR MSA","94",42,4,0,48,4
"129","Joplin* MO MSA","13",13,0,0,0,0
"130","Kalamazoo-Battle Creek* MI MSA","140",106,4,4,26,2
"131","Kansas City* MO-KS MSA","1409",1005,30,34,340,20
"132","Killeen-Temple* TX MSA","177",137,16,24,0,0
"133","Knoxville* TN MSA","338",320,4,8,6,1
"134","Kokomo* IN MSA","44",33,6,0,5,1
"135","La Crosse* WI-MN MSA","38",30,8,0,0,0
"136","Lafayette* IN MSA","340",80,0,0,260,16
"137","Lafayette* LA MSA","154",120,0,3,31,1
"138","Lake Charles* LA MSA","109",105,4,0,0,0
"139","Lakeland-Winter Haven* FL MSA","668",636,4,0,28,3
"140","Lancaster* PA MSA","132",108,0,0,24,2
"141","Lansing-East Lansing* MI MSA","141",132,0,0,9,1
"142","Laredo* TX MSA","167",134,2,6,25,2
"143","Las Cruces* NM MSA","121",121,0,0,0,0
"144","Las Vegas* NV-AZ MSA","3806",2820,30,250,706,50
"145","Lawrence* KS MSA","48",36,12,0,0,0
"146","Lawton* OK MSA","12",12,0,0,0,0
"147","Lewiston-Auburn* ME MSA","44",44,0,0,0,0
"148","Lexington* KY MSA","458",429,20,0,9,1
"149","Lima* OH MSA","4",4,0,0,0,0
"150","Lincoln* NE MSA","184",148,8,0,28,2
"151","Little Rock-North Little Rock*  AR MSA","270",251,4,15,0,0
"152","Longview-Marshall* TX MSA","22",22,0,0,0,0
"153","Los Angeles-Riverside-Orange County  CA CMSA","5672",4164,94,178,1236,60
"154","Louisville* KY-IN MSA","807",614,2,12,179,9
"155","Lubbock* TX MSA","422",92,126,0,204,10
"156","Lynchburg* VA MSA","132",118,0,0,14,1
"157","Macon* GA MSA","485",163,10,0,312,18
"158","Madison* WI MSA","450",208,18,44,180,5
"159","Mansfield* OH MSA","45",36,6,3,0,0
"160","McAllen-Edinburg-Mission* TX MSA","570",497,12,34,27,4
"161","Medford-Ashland* OR MSA","198",174,0,24,0,0
"162","Melbourne-Titusville-Palm Bay*  FL MSA","566",505,0,0,61,4
"163","Memphis* TN-AR-MS MSA","875",831,8,8,28,2
"164","Merced* CA MSA","270",198,0,0,72,9
"165","Miami-Fort Lauderdale FL CMSA","1862",845,36,3,978,29
"166","Milwaukee-Racine WI CMSA","682",375,38,4,265,7
"167","Minneapolis-St. Paul* MN-WI MSA","2760",1984,42,118,616,37
"168","Missoula* MT MSA","110",39,16,10,45,4
"169","Mobile* AL MSA","440",421,2,0,17,3
"170","Modesto* CA MSA","347",347,0,0,0,0
"171","Monroe* LA MSA","73",73,0,0,0,0
"172","Montgomery* AL MSA","127",122,0,0,5,1
"173","Muncie* IN MSA","26",24,2,0,0,0
"174","Myrtle Beach* SC MSA","434",301,2,8,123,5
"175","Naples* FL MSA","360",245,0,40,75,7
"176","Nashville* TN MSA","1040",961,14,0,65,6
"177","New London-Norwich* CT-RI MSA","100",92,2,0,6,1
"178","New Orleans* LA MSA","458",442,16,0,0,0
"179","New York-Northern New Jersey-Long  Island NY-NJ-CT-","4632",2415,576,420,1221,78
"180","Norfolk-Virginia Beach-Newport News*  VA-NC MSA","647",588,10,3,46,5
"181","Ocala* FL MSA","472",456,10,6,0,0
"182","Odessa-Midland* TX MSA","45",45,0,0,0,0
"183","Oklahoma City* OK MSA","529",509,12,0,8,1
"184","Omaha* NE-IA MSA","658",464,30,0,164,8
"185","Orlando* FL MSA","2129",1813,20,0,296,8
"186","Owensboro* KY MSA","51",43,4,4,0,0
"187","Panama City* FL MSA","86",83,0,3,0,0
"188","Parkersburg-Marietta* WV-OH MSA","15",15,0,0,0,0
"189","Pensacola* FL MSA","450",323,14,0,113,6
"190","Peoria-Pekin* IL MSA","84",66,18,0,0,0
"191","Philadelphia-Wilmington-Atlantic  City PA-NJ-DE-MD","1774",1561,34,30,149,18
"192","Phoenix-Mesa* AZ MSA","4778",4236,20,16,506,30
"193","Pine Bluff* AR MSA","9",9,0,0,0,0
"194","Pittsburgh* PA MSA","504",454,12,14,24,4
"195","Pittsfield* MA MSA","4",4,0,0,0,0
"196","Pocatello* ID MSA","26",26,0,0,0,0
"197","Portland* ME MSA","122",108,6,3,5,1
"198","Portland-Salem OR-WA CMSA","1555",974,58,27,496,36
"199","Providence-Fall River-Warwick*  RI-MA MSA","276",226,8,3,39,4
"200","Provo-Orem* UT MSA","599",284,8,9,298,16
"201","Pueblo* CO MSA","109",109,0,0,0,0
"202","Punta Gorda* FL MSA","262",194,2,37,29,2
"203","Raleigh-Durham-Chapel Hill* NC MSA","1247",1183,18,22,24,2
"204","Rapid City* SD MSA","38",38,0,0,0,0
"205","Reading* PA MSA","147",81,4,12,50,5
"206","Redding* CA MSA","96",96,0,0,0,0
"207","Reno* NV MSA","578",338,0,0,240,12
"208","Richland-Kennewick-Pasco* WA MSA","204",177,2,4,21,2
"209","Richmond-Petersburg* VA MSA","442",417,0,18,7,1
"210","Roanoke* VA MSA","116",111,0,0,5,1
"211","Rochester* MN MSA","174",104,0,4,66,3
"212","Rochester* NY MSA","211",209,2,0,0,0
"213","Rockford* IL MSA","274",158,16,100,0,0
"214","Rocky Mount* NC MSA","40",40,0,0,0,0
"215","Sacramento-Yolo CA CMSA","1584",1572,12,0,0,0
"216","Saginaw-Bay City-Midland* MI MSA","41",41,0,0,0,0
"217","Salinas* CA MSA","126",94,0,0,32,4
"218","Salt Lake City-Ogden* UT MSA","1016",905,6,36,69,8
"219","San Angelo* TX MSA","24",24,0,0,0,0
"220","San Antonio* TX MSA","1008",864,4,7,133,10
"221","San Diego* CA MSA","1590",739,36,87,728,51
"222","San Francisco-Oakland-San Jose  CA CMSA","1992",1389,14,52,537,36
"223","San Luis Obispo-Atascadero-Paso Robles*  CA MSA","144",133,4,7,0,0
"224","Santa Barbara-Santa Maria-Lompoc*  CA MSA","130",93,4,11,22,3
"225","Santa Fe* NM MSA","43",43,0,0,0,0
"226","Sarasota-Bradenton* FL MSA","773",586,6,48,133,8
"227","Savannah* GA MSA","171",166,0,0,5,1
"228","Scranton--Wilkes-Barre--Hazleton*  PA MSA","69",61,0,3,5,1
"229","Seattle-Tacoma-Bremerton WA CMSA","2443",1679,70,75,619,27
"230","Sharon* PA MSA","17",14,0,3,0,0
"231","Sheboygan* WI MSA","7",7,0,0,0,0
"232","Sherman-Denison* TX MSA","17",15,2,0,0,0
"233","Shreveport-Bossier City* LA MSA","98",98,0,0,0,0
"234","Sioux City* IA-NE MSA","12",12,0,0,0,0
"235","Sioux Falls* SD MSA","200",190,2,8,0,0
"236","South Bend* IN MSA","113",95,2,0,16,1
"237","Spokane* WA MSA","192",155,2,4,31,1
"238","Springfield* IL MSA","80",54,16,0,10,1
"239","Springfield* MA MSA","71",65,6,0,0,0
"240","Springfield* MO MSA","249",202,4,0,43,4
"241","St. Cloud* MN MSA","129",66,0,3,60,3
"242","St. Joseph* MO MSA","17",13,4,0,0,0
"243","St. Louis* MO-IL MSA","1247",1147,26,22,52,3
"244","State College* PA MSA","35",35,0,0,0,0
"245","Steubenville-Weirton* OH-WV MSA","7",7,0,0,0,0
"246","Stockton-Lodi* CA MSA","508",498,4,6,0,0
"247","Sumter* SC MSA","35",31,4,0,0,0
"248","Syracuse* NY MSA","105",95,2,3,5,1
"249","Tallahassee* FL MSA","127",75,4,0,48,6
"250","Tampa-St. Petersburg-Clearwater*  FL MSA","2463",1794,58,34,577,31
"251","Terre Haute* IN MSA","12",12,0,0,0,0
"252","Texarkana TX-Texarkana* AR MSA","151",29,26,0,96,6
"253","Toledo* OH MSA","237",196,6,0,35,2
"254","Topeka* KS MSA","73",73,0,0,0,0
"255","Tucson* AZ MSA","564",553,6,0,5,1
"256","Tulsa* OK MSA","358",338,2,4,14,2
"257","Tuscaloosa* AL MSA","71",71,0,0,0,0
"258","Tyler* TX MSA","39",33,0,0,6,1
"259","Utica-Rome* NY MSA","10",10,0,0,0,0
"260","Victoria* TX MSA","13",13,0,0,0,0
"261","Visalia-Tulare-Porterville* CA MSA","216",194,14,8,0,0
"262","Waco* TX MSA","48",48,0,0,0,0
"263","Washington-Baltimore  DC-MD-VA-WV CMSA","4109",3149,2,11,947,37
"264","Waterloo-Cedar Falls* IA MSA","27",19,2,0,6,1
"265","Wausau* WI MSA","66",62,4,0,0,0
"266","West Palm Beach-Boca Raton* FL MSA","1051",958,2,12,79,8
"267","Wheeling* WV-OH MSA","2",2,0,0,0,0
"268","Wichita Falls* TX MSA","29",29,0,0,0,0
"269","Wichita* KS MSA","142",138,4,0,0,0
"270","Wilmington* NC MSA","695",349,14,4,328,15
"271","Yakima* WA MSA","48",36,8,4,0,0
"272","York* PA MSA","149",141,4,4,0,0
"273","Youngstown-Warren* OH MSA","159",93,12,43,11,2
"274","Yuba City* CA MSA","154",154,0,0,0,0
"275","Yuma* AZ MSA","140",140,0,0,0,0
