"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units","5-Inf_Units_Stucture"
"168","Kennewick-Richland-Pasco, WA","150",127,0,0,23,2
"169","Killeen-Temple-Fort Hood, TX","278",236,26,16,0,0
"170","Kingsport-Bristol-Bristol, TN-VA","73",73,0,0,0,0
"171","Kingston, NY","21",21,0,0,0,0
"172","Knoxville, TN","302",295,4,3,0,0
"173","Kokomo, IN","6",6,0,0,0,0
"174","La Crosse, WI-MN","13",13,0,0,0,0
"175","Lafayette, IN","45",45,0,0,0,0
"176","Lafayette, LA","309",309,0,0,0,0
"177","Lake Charles, LA","68",64,4,0,0,0
"178","Lakeland,* FL","742",472,6,0,264,17
"179","Lancaster, PA","116",94,0,3,19,2
"180","Lansing-East Lansing, MI","191",82,2,0,107,2
"181","Laredo,* TX","140",134,0,0,6,1
"182","Las Cruces,* NM","146",111,0,0,35,3
"183","Las Vegas-Paradise,* NV","1669",1387,0,40,242,7
"184","Lawrence, KS","13",13,0,0,0,0
"185","Lawton, OK","11",11,0,0,0,0
"186","Lebanon, PA","23",23,0,0,0,0
"187","Lewiston, ID-WA","8",4,4,0,0,0
"188","Lewiston-Auburn, ME","28",23,0,0,5,1
"189","Lexington-Fayette, KY","284",276,8,0,0,0
"190","Lima, OH","3",3,0,0,0,0
"191","Lincoln, NE","121",100,4,0,17,1
"192","Little Rock-North Little Rock, AR","664",283,4,4,373,21
"193","Logan, UT-ID","29",26,0,3,0,0
"194","Longview, TX","18",18,0,0,0,0
"195","Longview, WA","22",22,0,0,0,0
"196","Los Angeles-Long Beach-Santa Ana,*  CA","2129",951,62,41,1075,47
"197","Louisville,* KY-IN","512",502,2,8,0,0
"198","Lubbock, TX","133",105,28,0,0,0
"199","Lynchburg, VA","123",119,4,0,0,0
"200","Macon, GA","76",76,0,0,0,0
"201","Madera, CA","75",66,6,3,0,0
"202","Madison,* WI","349",141,2,6,200,8
"203","Manchester-Nashua, NH","160",87,0,0,73,2
"204","Mansfield, OH","6",2,4,0,0,0
"205","McAllen-Edinburg-Pharr,* TX","637",459,2,78,98,7
"206","Medford,* OR","168",152,0,8,8,1
"207","Memphis, TN-MS-AR","720",720,0,0,0,0
"208","Merced, CA","246",216,0,0,30,6
"209","Miami-Fort Lauderdale-Miami Beach,  FL","3424",1675,46,43,1660,47
"210","Michigan City-La Porte, IN","12",12,0,0,0,0
"211","Midland,* TX","24",24,0,0,0,0
"212","Milwaukee-Waukesha-West Allis,* WI","467",243,4,16,204,8
"213","Minneapolis-St. Paul-Bloomington,*  MN-WI","987",731,8,18,230,13
"214","Missoula,* MT","113",81,0,0,32,2
"215","Mobile, AL","136",136,0,0,0,0
"216","Modesto, CA","318",288,0,0,30,3
"217","Monroe, LA","42",32,0,0,10,2
"218","Monroe, MI","41",41,0,0,0,0
"219","Montgomery, AL","162",162,0,0,0,0
"220","Morgantown, WV","2",2,0,0,0,0
"221","Morristown, TN","63",61,2,0,0,0
"222","Mount Vernon-Anacortes, WA","79",63,4,0,12,1
"223","Muncie, IN","5",5,0,0,0,0
"224","Muskegon-Norton Shores, MI","26",26,0,0,0,0
"225","Myrtle Beach-Conway-North Myrtle Beach,  SC","1094",399,2,36,657,43
"226","Napa, CA","108",57,0,0,51,3
"227","Naples-Marco Island,* FL","534",385,8,32,109,8
"228","Nashville-Davidson--Murfreesboro,*  TN","1277",946,30,10,291,11
"229","New Haven-Milford, CT","78",69,4,0,5,1
"230","New Orleans-Metairie-Kenner,* LA","707",693,14,0,0,0
"231","New York-Northern New Jersey-Long Island,*  NY-NJ-PA","4027",1278,374,396,1979,76
"232","Niles-Benton Harbor, MI","20",20,0,0,0,0
"233","Norwich-New London,* CT","175",30,0,12,133,11
"234","Ocala,* FL","497",481,12,4,0,0
"235","Ocean City,* NJ","295",81,62,20,132,8
"236","Odessa,* TX","13",13,0,0,0,0
"237","Ogden-Clearfield, UT","304",277,2,20,5,1
"238","Oklahoma City,* OK","743",510,2,0,231,8
"239","Olympia, WA","152",150,2,0,0,0
"240","Omaha-Council Bluffs,* NE-IA","259",242,6,3,8,1
"241","Orlando,* FL","3112",2060,8,32,1012,55
"242","Oshkosh-Neenah, WI","32",21,2,4,5,1
"243","Owensboro, KY","17",13,4,0,0,0
"244","Oxnard-Thousand Oaks-Ventura, CA","218",164,2,0,52,6
"245","Palm Bay-Melbourne-Titusville,* FL","500",445,0,0,55,8
"246","Panama City-Lynn Haven,* FL","426",112,2,30,282,3
"247","Parkersburg-Marietta, WV-OH","6",6,0,0,0,0
"248","Pascagoula, MS","98",98,0,0,0,0
"249","Pensacola-Ferry Pass-Brent, FL","314",299,2,0,13,1
"250","Peoria, IL","117",27,6,0,84,11
"251","Philadelphia-Camden-Wilmington,*  PA-NJ-DE-MD","1176",954,12,13,197,18
"252","Phoenix-Mesa-Scottsdale, AZ","4313",3726,16,66,505,31
"253","Pine Bluff, AR","11",5,0,0,6,1
"254","Pittsburgh,* PA","293",232,2,24,35,5
"255","Pittsfield, MA","5",5,0,0,0,0
"256","Pocatello, ID","48",48,0,0,0,0
"257","Port St. Lucie-Fort Pierce,* FL","738",689,4,6,39,2
"258","Portland-South Portland-Biddeford,  ME","186",176,4,6,0,0
"259","Portland-Vancouver-Beaverton,* OR-WA","1141",811,28,123,179,NA
"260","Prescott, AZ","255",251,4,0,0,0
"261","Providence-New Bedford-Fall River,  RI-MA","257",172,20,4,61,3
"262","Provo-Orem, UT","336",318,6,0,12,1
"263","Pueblo,* CO","89",85,4,0,0,0
"264","Punta Gorda,* FL","290",222,4,4,60,5
"265","Racine, WI","51",51,0,0,0,0
"266","Raleigh-Cary,* NC","1014",983,26,0,5,1
"267","Rapid City, SD","91",63,4,18,6,1
"268","Reading, PA","49",49,0,0,0,0
"269","Redding,* CA","195",122,0,0,73,1
"270","Reno-Sparks,* NV","146",143,0,3,0,0
"271","Richmond,* VA","830",619,0,64,147,8
"272","Riverside-San Bernardino-Ontario,*  CA","3022",2402,0,12,608,28
"273","Roanoke, VA","70",70,0,0,0,0
"274","Rochester, MN","74",65,0,0,9,1
"275","Rochester, NY","98",86,8,4,0,0
"276","Rockford, IL","113",113,0,0,0,0
"277","Rocky Mount, NC","52",48,4,0,0,0
"278","Rome,* GA","41",35,6,0,0,0
"279","Sacramento--Arden-Arcade--Roseville,*  CA","1343",1228,8,0,107,13
"280","Saginaw-Saginaw Township North, MI","24",24,0,0,0,0
"281","Salem,* OR","147",139,4,4,0,0
"282","Salinas, CA","18",18,0,0,0,0
"283","Salisbury, MD","54",54,0,0,0,0
"284","Salt Lake City,* UT","957",495,6,3,453,12
"285","San Angelo, TX","25",25,0,0,0,0
"286","San Antonio, TX","1320",975,14,40,291,14
"287","San Diego-Carlsbad-San Marcos,* CA","2211",604,16,46,1545,48
"288","San Francisco-Oakland-Fremont,* CA","581",401,4,19,157,13
"289","San Jose-Sunnyvale-Santa Clara,* CA","345",121,4,13,207,8
"290","San Luis Obispo-Paso Robles,* CA","111",77,4,0,30,6
"291","Sandusky, OH","3",3,0,0,0,0
"292","Santa Barbara-Santa Maria-Goleta,  CA","85",53,0,0,32,3
"293","Santa Cruz-Watsonville, CA","82",30,0,0,52,5
"294","Santa Fe,* NM","41",41,0,0,0,0
"295","Santa Rosa-Petaluma, CA","66",62,4,0,0,0
"296","Sarasota-Bradenton-Venice,* FL","1183",793,0,3,387,18
"297","Savannah, GA","230",222,2,0,6,1
"298","Scranton--Wilkes-Barre, PA","17",17,0,0,0,0
"299","Seattle-Tacoma-Bellevue,* WA","1516",1265,22,56,173,13
"300","Sheboygan, WI","8",8,0,0,0,0
"301","Sherman-Denison, TX","15",15,0,0,0,0
"302","Shreveport-Bossier City, LA","98",98,0,0,0,0
"303","Sioux City, IA-NE-SD","13",13,0,0,0,0
"304","Sioux Falls, SD","46",42,0,4,0,0
"305","South Bend-Mishawaka, IN-MI","68",54,0,4,10,2
"306","Spartanburg, SC","149",149,0,0,0,0
"307","Spokane, WA","135",130,0,0,5,1
"308","Springfield, IL","27",17,2,0,8,1
"309","Springfield, MA","45",38,2,0,5,1
"310","Springfield, MO","179",177,2,0,0,0
"311","Springfield, OH","5",5,0,0,0,0
"312","St. Cloud, MN","45",37,0,0,8,1
"313","St. George, UT","289",289,0,0,0,0
"314","St. Joseph, MO-KS","9",9,0,0,0,0
"315","St. Louis,* MO-IL","841",771,14,21,35,4
"316","State College, PA","20",20,0,0,0,0
"317","Stockton,* CA","550",542,2,0,6,1
"318","Sumter,* SC","57",41,4,0,12,1
"319","Syracuse, NY","58",38,12,8,0,0
"320","Tallahassee, FL","139",107,18,8,6,1
"321","Tampa-St. Petersburg-Clearwater,* FL","2445",2035,66,103,241,NA
"322","Texarkana, TX-Texarkana, AR","33",14,2,0,17,1
"323","Toledo, OH","174",96,0,4,74,2
"324","Topeka, KS","38",38,0,0,0,0
"325","Trenton-Ewing,* NJ","49",41,0,3,5,1
"326","Tucson, AZ","713",705,0,8,0,0
"327","Tulsa,* OK","297",285,12,0,0,0
"328","Tuscaloosa, AL","123",96,0,0,27,2
"329","Tyler, TX","45",32,0,3,10,2
"330","Utica-Rome, NY","3",3,0,0,0,0
"331","Valdosta, GA","96",73,0,0,23,2
"332","Vallejo-Fairfield, CA","280",178,4,11,87,11
"333","Vero Beach,* FL","221",176,0,3,42,3
"334","Victoria, TX","6",6,0,0,0,0
"335","Vineland-Millville-Bridgeton,* NJ","19",19,0,0,0,0
"336","Virginia Beach-Norfolk-Newport News,  VA-NC","603",539,6,0,58,5
"337","Visalia-Porterville, CA","200",196,0,4,0,0
"338","Waco, TX","78",78,0,0,0,0
"339","Warner Robins, GA","100",100,0,0,0,0
"340","Washington-Arlington-Alexandria,*  DC-VA-MD-WV","2097",1713,0,4,380,19
"341","Waterloo-Cedar Falls, IA","8",8,0,0,0,0
"342","Wausau, WI","32",30,2,0,0,0
"343","Weirton-Steubenville, WV-OH","0",0,0,0,0,0
"344","Wenatchee, WA","33",33,0,0,0,0
"345","Wheeling, WV-OH","0",0,0,0,0,0
"346","Wichita Falls, TX","33",21,0,12,0,0
"347","Wichita, KS","139",137,2,0,0,0
"348","Williamsport, PA","1",1,0,0,0,0
"349","Wilmington,* NC","565",515,14,0,36,6
"350","Winchester, VA-WV","82",82,0,0,0,0
"351","Winston-Salem, NC","290",290,0,0,0,0
"352","Worcester, MA","221",200,6,3,12,2
"353","Yakima, WA","34",30,4,0,0,0
"354","York-Hanover, PA","132",132,0,0,0,0
"355","Youngstown-Warren-Boardman, OH-PA","50",48,2,0,0,0
"356","Yuba City-Marysville, CA","376",365,0,0,11,1
"357","Yuma, AZ","148",146,2,0,0,0
