"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units","5-Inf_Units_Stucture"
"111","Hickory-Morganton-Lenoir*  NC MSA","154",152,2,0,0,0
"112","Honolulu  HI MSA","143",95,0,0,48,5
"113","Houma* LA MSA","55",55,0,0,0,0
"114","Houston-Galveston-Brazoria  TX CMSA","2694",2316,2,7,369,25
"115","Huntington-Ashland* WV-KY-  OH MSA","6",6,0,0,0,0
"116","Huntsville* AL MSA","68",68,0,0,0,0
"117","Indianapolis  IN MSA","1101",991,8,8,94,6
"118","Iowa City* IA MSA","99",23,4,0,72,6
"119","Jackson* MI MSA","57",9,0,0,48,3
"120","Jackson* MS MSA","218",164,0,0,54,7
"121","Jackson* TN MSA","53",53,0,0,0,0
"122","Jacksonville  FL MSA","1214",690,0,0,524,33
"123","Jacksonville* NC MSA","36",36,0,0,0,0
"124","Jamestown* NY MSA","1",1,0,0,0,0
"125","Janesville-Beloit* WI MSA","28",17,2,4,5,1
"126","Johnson City-Kingsport-  Bristol* TN-VA MSA","73",68,0,0,5,1
"127","Johnstown* PA MSA","14",8,0,6,0,0
"128","Jonesboro* AR MSA","28",12,0,0,16,1
"129","Joplin* MO MSA","12",12,0,0,0,0
"130","Kalamazoo-Battle Creek* MI  MSA","434",85,2,7,340,22
"131","Kansas City  MO-KS MSA","785",672,74,7,32,4
"132","Killeen-Temple* TX MSA","133",127,2,4,0,0
"133","Knoxville* TN MSA","260",225,0,4,31,3
"134","Kokomo* IN MSA","34",20,6,0,8,1
"135","La Crosse* WI-MN MSA","40",31,2,0,7,1
"136","Lafayette* LA MSA","83",83,0,0,0,0
"137","Lafayette* IN MSA","49",49,0,0,0,0
"138","Lake Charles* LA MSA","98",72,4,22,0,0
"139","Lakeland-Winter Haven* FL MSA","258",258,0,0,0,0
"140","Lancaster* PA MSA","191",101,0,0,90,2
"141","Lansing-East Lansing* MI MSA","232",83,0,0,149,16
"142","Laredo* TX MSA","120",103,0,0,17,1
"143","Las Cruces* NM MSA","60",60,0,0,0,0
"144","Las Vegas  NV-AZ MSA","1897",1610,2,3,282,30
"145","Lawrence* KS MSA","40",34,6,0,0,0
"146","Lawton* OK MSA","11",9,2,0,0,0
"147","Lewiston-Auburn* ME MSA","21",21,0,0,0,0
"148","Lexington* KY MSA","248",193,2,7,46,2
"149","Lima* OH MSA","6",6,0,0,0,0
"150","Lincoln* NE MSA","129",87,4,0,38,4
"151","Little Rock-North Little  Rock* AR MSA","170",166,4,0,0,0
"152","Longview-Marshall* TX MSA","8",8,0,0,0,0
"153","Los Angeles-Riverside-  Orange County  CA CMSA","4899",3009,60,89,1741,36
"154","Louisville  KY-IN MSA","578",441,2,3,132,13
"155","Lubbock* TX MSA","50",50,0,0,0,0
"156","Lynchburg* VA MSA","71",69,2,0,0,0
"157","Macon* GA MSA","422",137,0,0,285,34
"158","Madison* WI MSA","258",154,18,27,59,5
"159","Mansfield* OH MSA","41",26,10,0,5,1
"160","McAllen-Edinburg-Mission*  TX MSA","407",358,6,12,31,3
"161","Medford-Ashland* OR MSA","108",95,4,4,5,1
"162","Melbourne-Titusville-Palm  Bay* FL MSA","343",271,0,0,72,6
"163","Memphis  TN-AR-MS MSA","1163",487,0,0,676,33
"164","Merced* CA MSA","72",72,0,0,0,0
"165","Miami-Fort Lauderdale  FL  CMSA","2011",1173,68,36,734,29
"166","Milwaukee-Racine  WI CMSA","523",324,26,18,155,12
"167","Minneapolis-St. Paul  MN-WI  MSA","1589",1268,34,43,244,14
"168","Missoula* MT MSA","20",16,0,4,0,0
"169","Mobile* AL MSA","282",267,0,0,15,2
"170","Modesto* CA MSA","212",210,2,0,0,0
"171","Monroe* LA MSA","42",40,2,0,0,0
"172","Montgomery* AL MSA","98",98,0,0,0,0
"173","Muncie* IN MSA","20",18,2,0,0,0
"174","Myrtle Beach* SC MSA","441",141,0,4,296,16
"175","Naples* FL MSA","553",277,2,42,232,17
"176","Nashville  TN MSA","863",752,14,19,78,4
"177","New London-Norwich* CT-RI MSA","77",74,0,3,0,0
"178","New Orleans* LA MSA","302",263,24,3,12,1
"179","New York-Northern New  Jersey-Long Island  NY-NJ-  CT-PA CMSA","4536",2596,346,126,1468,47
"180","Norfolk-Virginia Beach-  Newport News  VA-NC MSA","495",462,0,0,33,3
"181","Ocala* FL MSA","185",182,0,3,0,0
"182","Odessa-Midland* TX MSA","20",20,0,0,0,0
"183","Oklahoma City* OK MSA","356",309,0,0,47,1
"184","Omaha* NE-IA MSA","422",276,2,0,144,7
"185","Orlando  FL MSA","1618",1323,0,7,288,19
"186","Owensboro* KY MSA","74",50,0,24,0,0
"187","Panama City* FL MSA","150",54,4,4,88,1
"188","Parkersburg-Marietta* WV-OH  MSA","21",21,0,0,0,0
"189","Pensacola* FL MSA","210",204,6,0,0,0
"190","Peoria-Pekin* IL MSA","178",84,4,0,90,9
"191","Philadelphia-Wilmington-  Atlantic City  PA-NJ-DE-MD  CMSA","1438",1300,26,8,104,12
"192","Phoenix-Mesa  AZ MSA","3306",2548,0,47,711,80
"193","Pine Bluff* AR MSA","11",9,2,0,0,0
"194","Pittsburgh  PA MSA","545",377,8,26,134,7
"195","Pittsfield* MA MSA","1",1,0,0,0,0
"196","Pocatello* ID MSA","9",9,0,0,0,0
"197","Portland* ME MSA","142",142,0,0,0,0
"198","Portland-Salem  OR-WA CMSA","1006",891,16,10,89,6
"199","Providence-Fall River-  Warwick* RI-MA MSA","259",219,18,9,13,2
"200","Provo-Orem* UT MSA","280",233,10,4,33,3
"201","Pueblo* CO MSA","73",65,4,4,0,0
"202","Punta Gorda* FL MSA","136",108,4,0,24,1
"203","Raleigh-Durham-Chapel Hill  NC MSA","1336",1010,10,11,305,23
"204","Rapid City* SD MSA","65",65,0,0,0,0
"205","Reading* PA MSA","72",72,0,0,0,0
"206","Redding* CA MSA","66",66,0,0,0,0
"207","Reno* NV MSA","557",260,4,3,290,5
"208","Richland-Kennewick-Pasco*  WA MSA","72",72,0,0,0,0
"209","Richmond-Petersburg  VA MSA","473",473,0,0,0,0
"210","Roanoke* VA MSA","65",56,2,0,7,1
"211","Rochester* MN MSA","113",74,10,10,19,1
"212","Rochester* NY MSA","191",151,0,0,40,4
"213","Rockford* IL MSA","160",135,12,0,13,2
"214","Rocky Mount* NC MSA","27",27,0,0,0,0
"215","Sacramento-Yolo  CA CMSA","1580",1162,12,0,406,11
"216","Saginaw-Bay City-Midland*  MI MSA","36",28,0,3,5,1
"217","St. Cloud* MN MSA","59",54,0,0,5,1
"218","St. Joseph* MO MSA","24",12,4,3,5,1
"219","St. Louis  MO-IL MSA","836",773,16,4,43,6
"220","Salinas* CA MSA","98",98,0,0,0,0
"221","Salt Lake City-Ogden  UT MSA","604",515,10,52,27,2
"222","San Angelo* TX MSA","17",17,0,0,0,0
"223","San Antonio* TX MSA","726",688,0,0,38,3
"224","San Diego  CA MSA","845",794,4,3,44,7
"225","San Francisco-Oakland-San  Jose  CA CMSA","1675",1152,20,30,473,29
"226","San Luis Obispo-Atascadero-  Paso Robles* CA MSA","125",120,0,0,5,1
"227","Santa Barbara-Santa Maria-  Lompoc* CA MSA","68",44,2,11,11,2
"228","Santa Fe* NM MSA","66",29,0,3,34,3
"229","Sarasota-Bradenton* FL MSA","853",533,2,8,310,23
"230","Savannah* GA MSA","90",86,0,4,0,0
"231","Scranton--Wilkes-Barre--  Hazleton* PA MSA","45",35,2,8,0,0
"232","Seattle-Tacoma-Bremerton  WA CMSA","2230",1152,40,105,933,47
"233","Sharon* PA MSA","18",18,0,0,0,0
"234","Sheboygan* WI MSA","2",2,0,0,0,0
"235","Sherman-Denison* TX MSA","10",10,0,0,0,0
"236","Shreveport-Bossier City* LA  MSA","75",75,0,0,0,0
"237","Sioux City* IA-NE MSA","20",14,2,4,0,0
"238","Sioux Falls* SD MSA","117",110,2,0,5,1
"239","South Bend* IN MSA","173",83,2,0,88,11
"240","Spokane* WA MSA","136",108,0,16,12,2
"241","Springfield* IL MSA","75",49,14,0,12,1
"242","Springfield* MO MSA","162",141,4,3,14,1
"243","Springfield* MA MSA","61",45,0,4,12,1
"244","State College* PA MSA","42",31,0,6,5,1
"245","Steubenville-Weirton* OH-WV  MSA","1",1,0,0,0,0
"246","Stockton-Lodi* CA MSA","472",470,2,0,0,0
"247","Sumter* SC MSA","20",20,0,0,0,0
"248","Syracuse* NY MSA","104",68,12,24,0,0
"249","Tallahassee* FL MSA","86",82,0,4,0,0
"250","Tampa-St. Petersburg-  Clearwater  FL MSA","1123",975,44,24,80,4
"251","Terre Haute* IN MSA","22",22,0,0,0,0
"252","Texarkana* TX-Texarkana  AR  MSA","16",16,0,0,0,0
"253","Toledo* OH MSA","117",105,4,0,8,1
"254","Topeka* KS MSA","56",56,0,0,0,0
"255","Tucson* AZ MSA","329",329,0,0,0,0
"256","Tulsa* OK MSA","266",253,4,3,6,1
"257","Tuscaloosa* AL MSA","44",44,0,0,0,0
"258","Tyler* TX MSA","29",24,0,0,5,1
"259","Utica-Rome* NY MSA","9",9,0,0,0,0
"260","Victoria* TX MSA","14",14,0,0,0,0
"261","Visalia-Tulare-Porterville*  CA MSA","142",140,2,0,0,0
"262","Waco* TX MSA","30",30,0,0,0,0
"263","Washington-Baltimore  DC-MD-  VA-WV CMSA","4672",3177,2,31,1462,87
"264","Waterloo-Cedar Falls* IA MSA","7",7,0,0,0,0
"265","Wausau* WI MSA","33",29,0,4,0,0
"266","West Palm Beach-Boca Raton  FL MSA","563",399,2,0,162,15
"267","Wheeling* WV-OH MSA","1",1,0,0,0,0
"268","Wichita* KS MSA","131",127,4,0,0,0
"269","Wichita Falls* TX MSA","16",16,0,0,0,0
"270","Wilmington* NC MSA","170",165,0,0,5,1
"271","Yakima* WA MSA","31",23,4,4,0,0
"272","York* PA MSA","121",109,8,4,0,0
"273","Youngstown-Warren* OH MSA","110",97,6,7,0,0
"274","Yuba City* CA MSA","22",22,0,0,0,0
"275","Yuma* AZ MSA","75",75,0,0,0,0
