"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units","5-Inf_Units_Stucture"
"39","Casper* WY MSA","6",6,0,0,0,0
"40","Cedar Rapids* IA MSA","93",31,0,0,62,5
"41","Champaign-Urbana* IL MSA","21",21,0,0,0,0
"42","Charleston-North  Charleston* SC MSA","432",412,2,3,15,2
"43","Charleston* WV MSA","15",15,0,0,0,0
"44","Charlotte-Gastonia-Rock  Hill  NC-SC MSA","1199",1054,8,0,137,8
"45","Charlottesville* VA MSA","289",63,0,0,226,8
"46","Chattanooga* TN-GA MSA","216",177,4,7,28,3
"47","Cheyenne* WY MSA","30",24,0,0,6,1
"48","Chicago-Gary-Kenosha  IL-IN-  WI CMSA","2523",1862,30,66,565,24
"49","Chico-Paradise* CA MSA","95",79,0,11,5,1
"50","Cincinnati-Hamilton  OH-KY-  IN CMSA","691",629,2,39,21,4
"51","Clarksville-Hopkinsville*  TN-KY MSA","108",89,0,3,16,2
"52","Cleveland-Akron  OH CMSA","554",514,2,9,29,4
"53","Colorado Springs* CO MSA","411",359,2,0,50,1
"54","Columbia* MO MSA","86",86,0,0,0,0
"55","Columbia* SC MSA","345",338,0,0,7,1
"56","Columbus* GA-AL MSA","177",146,2,24,5,1
"57","Columbus  OH MSA","762",716,8,4,34,2
"58","Corpus Christi* TX MSA","132",96,6,0,30,6
"59","Corvallis OR MSA*","15",13,2,0,0,0
"60","Cumberland* MD-WV MSA","18",18,0,0,0,0
"61","Dallas-Fort Worth  TX CMSA","3565",2737,22,216,590,24
"62","Danville* VA MSA","32",14,2,16,0,0
"63","Davenport-Moline-Rock  Island* IA-IL MSA","22",22,0,0,0,0
"64","Dayton-Springfield* OH MSA","134",134,0,0,0,0
"65","Daytona Beach* FL MSA","735",650,38,0,47,5
"66","Decatur* Al MSA","40",40,0,0,0,0
"67","Decatur* IL MSA","4",4,0,0,0,0
"68","Denver-Boulder-Greeley  CO  CMSA","1867",1352,14,65,436,36
"69","Des Moines* IA MSA","395",125,2,8,260,25
"70","Detroit-Ann Arbor-Flint  MI  CMSA","1414",1130,6,6,272,13
"71","Dothan* AL MSA","36",36,0,0,0,0
"72","Dover* DE MSA","79",79,0,0,0,0
"73","Dubuque* IA MSA","15",13,2,0,0,0
"74","Duluth-Superior* MN-WI MSA","20",16,0,4,0,0
"75","Eau Claire* WI MSA","25",15,0,0,10,1
"76","El Paso* TX MSA","271",260,2,4,5,1
"77","Elkhart-Goshen* IN MSA","64",57,2,0,5,1
"78","Elmira* NY MSA","2",2,0,0,0,0
"79","Enid* OK MSA","2",2,0,0,0,0
"80","Erie* PA MSA","30",19,0,0,11,1
"81","Eugene-Springfield* OR MSA","131",109,8,0,14,2
"82","Evansville-Henderson* IN-KY  MSA","96",96,0,0,0,0
"83","Fargo-Moorhead* ND-MN MSA","11",11,0,0,0,0
"84","Fayetteville* NC MSA","79",71,0,0,8,1
"85","Fayetteville-Springdale-  Rogers* AR MSA","179",128,6,0,45,5
"86","Flagstaff* AZ-UT MSA","32",32,0,0,0,0
"87","Florence* AL MSA","8",8,0,0,0,0
"88","Florence* SC MSA","4",4,0,0,0,0
"89","Fort Collins-Loveland* CO MSA","249",180,16,7,46,5
"90","Fort Myers-Cape Coral* FL MSA","1310",606,74,28,602,34
"91","Fort Pierce-Port St. Lucie*  FL MSA","329",283,0,20,26,1
"92","Fort Smith* AR-OK MSA","41",33,4,4,0,0
"93","Fort Walton Beach* FL MSA","145",111,0,3,31,2
"94","Fort Wayne* IN MSA","139",139,0,0,0,0
"95","Fresno  CA MSA","478",361,20,16,81,11
"96","Gadsden* AL MSA","7",7,0,0,0,0
"97","Gainesville* FL MSA","92",92,0,0,0,0
"98","Glens Falls* NY MSA","24",22,2,0,0,0
"99","Goldsboro* NC MSA","31",31,0,0,0,0
"100","Grand Forks* ND-MN MSA","0",0,0,0,0,0
"101","Grand Junction* CO MSA","133",117,12,4,0,0
"102","Grand Rapids-Muskegon-  Holland  MI MSA","370",331,2,17,20,3
"103","Great Falls* MT MSA","2",2,0,0,0,0
"104","Green Bay* WI MSA","99",49,4,0,46,3
"105","Greensboro--Winston-Salem--  High Point  NC MSA","513",511,2,0,0,0
"106","Greenville* NC MSA","69",67,2,0,0,0
"107","Greenville-Spartanburg-  Anderson* SC MSA","502",475,14,0,13,1
"108","Harrisburg-Lebanon-  Carlisle* PA MSA","107",107,0,0,0,0
"109","Hartford* CT MSA","182",156,4,6,16,2
"110","Hattiesburg* MS MSA","2",2,0,0,0,0
"111","Hickory-Morganton-Lenoir*  NC MSA","105",105,0,0,0,0
"112","Honolulu  HI MSA","226",226,0,0,0,0
"113","Houma* LA MSA","57",57,0,0,0,0
"114","Houston-Galveston-Brazoria  TX CMSA","5816",3126,16,48,2626,127
"115","Huntington-Ashland* WV-KY-  OH MSA","1",1,0,0,0,0
"116","Huntsville* AL MSA","146",81,0,4,61,5
"117","Indianapolis  IN MSA","944",791,12,3,138,11
"118","Iowa City* IA MSA","36",36,0,0,0,0
"119","Jackson* MI MSA","2",2,0,0,0,0
"120","Jackson* MS MSA","180",162,2,4,12,2
"121","Jackson* TN MSA","21",21,0,0,0,0
"122","Jacksonville  FL MSA","907",858,0,0,49,1
"123","Jacksonville* NC MSA","66",66,0,0,0,0
"124","Jamestown* NY MSA","0",0,0,0,0,0
"125","Janesville-Beloit* WI MSA","23",16,2,0,5,1
"126","Johnson City-Kingsport-  Bristol* TN-VA MSA","82",80,2,0,0,0
"127","Johnstown* PA MSA","2",2,0,0,0,0
"128","Jonesboro* AR MSA","15",15,0,0,0,0
"129","Joplin* MO MSA","14",14,0,0,0,0
"130","Kalamazoo-Battle Creek* MI  MSA","82",69,4,9,0,0
"131","Kansas City  MO-KS MSA","1003",771,28,28,176,10
"132","Killeen-Temple* TX MSA","113",95,2,16,0,0
"133","Knoxville* TN MSA","298",261,12,14,11,1
"134","Kokomo* IN MSA","11",9,2,0,0,0
"135","La Crosse* WI-MN MSA","8",8,0,0,0,0
"136","Lafayette* LA MSA","83",83,0,0,0,0
"137","Lafayette* IN MSA","27",27,0,0,0,0
"138","Lake Charles* LA MSA","71",58,0,0,13,1
"139","Lakeland-Winter Haven* FL MSA","389",371,18,0,0,0
"140","Lancaster* PA MSA","61",55,0,0,6,1
"141","Lansing-East Lansing* MI MSA","90",85,0,0,5,1
"142","Laredo* TX MSA","145",125,0,0,20,2
"143","Las Cruces* NM MSA","101",97,0,4,0,0
"144","Las Vegas  NV-AZ MSA","3696",2289,30,20,1357,79
"145","Lawrence* KS MSA","51",38,6,7,0,0
"146","Lawton* OK MSA","10",10,0,0,0,0
"147","Lewiston-Auburn* ME MSA","5",5,0,0,0,0
"148","Lexington* KY MSA","230",218,12,0,0,0
"149","Lima* OH MSA","5",5,0,0,0,0
"150","Lincoln* NE MSA","104",86,4,0,14,1
"151","Little Rock-North Little  Rock* AR MSA","168",165,0,3,0,0
"152","Longview-Marshall* TX MSA","13",13,0,0,0,0
"153","Los Angeles-Riverside-  Orange County  CA CMSA","6605",3577,96,177,2755,142
"154","Louisville  KY-IN MSA","695",413,0,8,274,24
"155","Lubbock* TX MSA","426",122,0,0,304,15
"156","Lynchburg* VA MSA","101",96,0,0,5,1
"157","Macon* GA MSA","164",160,4,0,0,0
"158","Madison* WI MSA","406",142,16,8,240,5
"159","Mansfield* OH MSA","28",21,2,0,5,1
"160","McAllen-Edinburg-Mission*  TX MSA","534",417,6,18,93,9
"161","Medford-Ashland* OR MSA","161",127,0,9,25,4
"162","Melbourne-Titusville-Palm  Bay* FL MSA","437",425,2,0,10,1
"163","Memphis  TN-AR-MS MSA","520",520,0,0,0,0
"164","Merced* CA MSA","154",154,0,0,0,0
"165","Miami-Fort Lauderdale  FL  CMSA","1782",1152,26,66,538,46
"166","Milwaukee-Racine  WI CMSA","669",291,22,19,337,6
"167","Minneapolis-St. Paul  MN-WI  MSA","1490",1001,18,30,441,15
"168","Missoula* MT MSA","195",34,26,4,131,5
"169","Mobile* AL MSA","486",280,2,8,196,15
"170","Modesto* CA MSA","258",252,0,0,6,1
"171","Monroe* LA MSA","25",25,0,0,0,0
"172","Montgomery* AL MSA","92",92,0,0,0,0
"173","Muncie* IN MSA","10",10,0,0,0,0
"174","Myrtle Beach* SC MSA","417",269,0,8,140,5
"175","Naples* FL MSA","641",261,16,0,364,24
"176","Nashville  TN MSA","724",704,4,4,12,2
"177","New London-Norwich* CT-RI MSA","46",43,0,3,0,0
"178","New Orleans* LA MSA","374",355,2,6,11,1
"179","New York-Northern New  Jersey-Long Island  NY-NJ-  CT-PA CMSA","3211",1290,586,298,1037,51
"180","Norfolk-Virginia Beach-  Newport News  VA-NC MSA","752",716,6,4,26,2
"181","Ocala* FL MSA","486",467,2,0,17,2
"182","Odessa-Midland* TX MSA","41",41,0,0,0,0
"183","Oklahoma City* OK MSA","556",503,4,0,49,4
"184","Omaha* NE-IA MSA","304",298,6,0,0,0
"185","Orlando  FL MSA","1823",1465,16,0,342,21
"186","Owensboro* KY MSA","26",26,0,0,0,0
"187","Panama City* FL MSA","84",84,0,0,0,0
"188","Parkersburg-Marietta* WV-OH  MSA","6",6,0,0,0,0
"189","Pensacola* FL MSA","413",279,14,0,120,3
"190","Peoria-Pekin* IL MSA","55",51,0,4,0,0
"191","Philadelphia-Wilmington-  Atlantic City  PA-NJ-DE-MD  CMSA","2123",1116,56,7,944,39
"192","Phoenix-Mesa  AZ MSA","3724",3182,6,0,536,12
"193","Pine Bluff* AR MSA","5",5,0,0,0,0
"194","Pittsburgh  PA MSA","435",278,8,25,124,12
"195","Pittsfield* MA MSA","0",0,0,0,0,0
"196","Pocatello* ID MSA","3",3,0,0,0,0
"197","Portland* ME MSA","84",61,8,7,8,1
"198","Portland-Salem  OR-WA CMSA","1067",942,20,12,93,9
"199","Providence-Fall River-  Warwick* RI-MA MSA","108",90,10,3,5,1
"200","Provo-Orem* UT MSA","383",160,14,3,206,6
"201","Pueblo* CO MSA","129",97,16,16,0,0
"202","Punta Gorda* FL MSA","151",144,4,3,0,0
"203","Raleigh-Durham-Chapel Hill  NC MSA","1167",854,14,0,299,17
"204","Rapid City* SD MSA","37",33,4,0,0,0
"205","Reading* PA MSA","42",38,4,0,0,0
"206","Redding* CA MSA","119",89,4,7,19,3
"207","Reno* NV MSA","305",254,0,0,51,4
"208","Richland-Kennewick-Pasco*  WA MSA","118",96,0,8,14,2
"209","Richmond-Petersburg  VA MSA","578",516,2,36,24,4
"210","Roanoke* VA MSA","100",81,2,0,17,2
"211","Rochester* MN MSA","87",65,2,6,14,1
"212","Rochester* NY MSA","138",90,0,0,48,1
"213","Rockford* IL MSA","151",151,0,0,0,0
"214","Rocky Mount* NC MSA","30",30,0,0,0,0
"215","Sacramento-Yolo  CA CMSA","1592",1360,14,0,218,34
"216","Saginaw-Bay City-Midland*  MI MSA","54",18,0,8,28,4
"217","St. Cloud* MN MSA","34",34,0,0,0,0
"218","St. Joseph* MO MSA","13",8,2,3,0,0
"219","St. Louis  MO-IL MSA","846",760,34,12,40,5
"220","Salinas* CA MSA","86",69,0,0,17,1
"221","Salt Lake City-Ogden  UT MSA","1005",651,10,14,330,29
"222","San Angelo* TX MSA","25",25,0,0,0,0
"223","San Antonio* TX MSA","1144",600,0,0,544,27
"224","San Diego  CA MSA","1622",683,6,164,769,62
"225","San Francisco-Oakland-San  Jose  CA CMSA","2868",1002,18,61,1787,84
"226","San Luis Obispo-Atascadero-  Paso Robles* CA MSA","146",137,6,3,0,0
"227","Santa Barbara-Santa Maria-  Lompoc* CA MSA","66",48,0,0,18,2
"228","Santa Fe* NM MSA","41",37,4,0,0,0
"229","Sarasota-Bradenton* FL MSA","658",571,4,43,40,3
"230","Savannah* GA MSA","133",128,0,0,5,1
"231","Scranton--Wilkes-Barre--  Hazleton* PA MSA","38",38,0,0,0,0
"232","Seattle-Tacoma-Bremerton  WA CMSA","1795",1403,70,53,269,10
"233","Sharon* PA MSA","5",5,0,0,0,0
"234","Sheboygan* WI MSA","3",3,0,0,0,0
"235","Sherman-Denison* TX MSA","23",23,0,0,0,0
"236","Shreveport-Bossier City* LA  MSA","87",87,0,0,0,0
"237","Sioux City* IA-NE MSA","6",6,0,0,0,0
"238","Sioux Falls* SD MSA","50",50,0,0,0,0
"239","South Bend* IN MSA","50",48,2,0,0,0
"240","Spokane* WA MSA","102",98,4,0,0,0
"241","Springfield* IL MSA","42",38,4,0,0,0
"242","Springfield* MO MSA","146",133,2,4,7,1
"243","Springfield* MA MSA","36",32,4,0,0,0
"244","State College* PA MSA","194",26,0,0,168,11
"245","Steubenville-Weirton* OH-WV  MSA","1",1,0,0,0,0
"246","Stockton-Lodi* CA MSA","410",410,0,0,0,0
"247","Sumter* SC MSA","27",25,2,0,0,0
"248","Syracuse* NY MSA","44",35,0,4,5,1
"249","Tallahassee* FL MSA","472",320,2,0,150,4
"250","Tampa-St. Petersburg-  Clearwater  FL MSA","2248",1622,42,12,572,33
"251","Terre Haute* IN MSA","9",9,0,0,0,0
"252","Texarkana* TX-Texarkana  AR  MSA","12",12,0,0,0,0
"253","Toledo* OH MSA","150",120,4,0,26,2
"254","Topeka* KS MSA","46",46,0,0,0,0
"255","Tucson* AZ MSA","456",446,10,0,0,0
"256","Tulsa* OK MSA","308",291,4,0,13,1
"257","Tuscaloosa* AL MSA","57",57,0,0,0,0
"258","Tyler* TX MSA","33",27,0,0,6,1
"259","Utica-Rome* NY MSA","5",5,0,0,0,0
"260","Victoria* TX MSA","8",8,0,0,0,0
"261","Visalia-Tulare-Porterville*  CA MSA","247",166,0,0,81,11
"262","Waco* TX MSA","73",37,12,0,24,1
"263","Washington-Baltimore  DC-MD-  VA-WV CMSA","3509",2497,2,10,1000,43
"264","Waterloo-Cedar Falls* IA MSA","13",13,0,0,0,0
"265","Wausau* WI MSA","29",29,0,0,0,0
"266","West Palm Beach-Boca Raton  FL MSA","1190",813,4,4,369,13
"267","Wheeling* WV-OH MSA","2",2,0,0,0,0
"268","Wichita* KS MSA","150",144,2,4,0,0
"269","Wichita Falls* TX MSA","72",28,0,32,12,2
"270","Wilmington* NC MSA","371",282,0,4,85,7
"271","Yakima* WA MSA","31",25,0,6,0,0
"272","York* PA MSA","73",73,0,0,0,0
"273","Youngstown-Warren* OH MSA","44",39,0,0,5,1
"274","Yuba City* CA MSA","45",43,2,0,0,0
"275","Yuma* AZ MSA","123",123,0,0,0,0
