"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units","5-Inf_Units_Stucture"
"140","Hickory-Lenoir-Morganton, NC","129",125,4,0,0,0
"141","Hinesville-Fort Stewart, GA","0",0,0,0,0,0
"142","Holland-Grand Haven, MI","124",82,0,3,39,3
"143","Honolulu,* HI","158",158,0,0,0,0
"144","Hot Springs, AR","12",12,0,0,0,0
"145","Houma-Bayou Cane-Thibodaux, LA","52",52,0,0,0,0
"146","Houston-Sugar Land-Baytown,* TX","5612",5112,36,0,464,45
"147","Huntington-Ashland, WV-KY-OH","5",5,0,0,0,0
"148","Huntsville, AL","363",311,0,0,52,5
"149","Idaho Falls, ID","146",146,0,0,0,0
"150","Indianapolis-Carmel,* IN","985",855,38,87,5,1
"151","Iowa City, IA","93",51,2,0,40,2
"152","Ithaca, NY","15",11,4,0,0,0
"153","Jackson, MI","14",14,0,0,0,0
"154","Jackson, MS","257",257,0,0,0,0
"155","Jackson, TN","50",48,2,0,0,0
"156","Jacksonville,* FL","946",795,42,3,106,6
"157","Jacksonville, NC","144",140,4,0,0,0
"158","Janesville, WI","116",50,2,0,64,2
"159","Jefferson City, MO","22",22,0,0,0,0
"160","Johnson City, TN","163",117,4,12,30,5
"161","Johnstown, PA","2",2,0,0,0,0
"162","Jonesboro, AR","131",35,0,0,96,4
"163","Joplin, MO","19",19,0,0,0,0
"164","Kalamazoo-Portage, MI","61",47,0,14,0,0
"165","Kankakee-Bradley, IL","13",13,0,0,0,0
"166","Kansas City,* MO-KS","1701",749,30,159,763,55
"167","Kennewick-Richland-Pasco, WA","141",118,0,15,8,1
"168","Killeen-Temple-Fort Hood, TX","290",210,68,12,0,0
"169","Kingsport-Bristol-Bristol, TN-VA","67",64,0,3,0,0
"170","Kingston, NY","10",10,0,0,0,0
"171","Knoxville, TN","443",443,0,0,0,0
"172","Kokomo, IN","15",15,0,0,0,0
"173","La Crosse, WI-MN","33",33,0,0,0,0
"174","Lafayette, IN","56",56,0,0,0,0
"175","Lafayette, LA","159",159,0,0,0,0
"176","Lake Charles, LA","37",32,0,0,5,1
"177","Lakeland,* FL","443",441,2,0,0,0
"178","Lancaster, PA","96",96,0,0,0,0
"179","Lansing-East Lansing, MI","99",71,0,0,28,4
"180","Laredo,* TX","166",142,0,4,20,1
"181","Las Cruces,* NM","187",179,0,8,0,0
"182","Las Vegas-Paradise,* NV","2327",1675,0,22,630,42
"183","Lawrence, KS","52",38,10,4,0,0
"184","Lawton, OK","32",26,6,0,0,0
"185","Lebanon, PA","37",37,0,0,0,0
"186","Lewiston, ID-WA","9",9,0,0,0,0
"187","Lewiston-Auburn, ME","31",24,2,0,5,1
"188","Lexington-Fayette, KY","327",296,4,0,27,1
"189","Lima, OH","0",0,0,0,0,0
"190","Lincoln, NE","112",89,2,0,21,4
"191","Little Rock-North Little Rock, AR","398",346,8,20,24,1
"192","Logan, UT-ID","44",44,0,0,0,0
"193","Longview, TX","25",25,0,0,0,0
"194","Longview, WA","58",54,4,0,0,0
"195","Los Angeles-Long Beach-Santa Ana,*  CA","2341",889,60,56,1336,31
"196","Louisville-Jefferson County,* KY-IN","616",496,6,4,110,4
"197","Lubbock, TX","108",108,0,0,0,0
"198","Lynchburg, VA","127",127,0,0,0,0
"199","Macon, GA","69",69,0,0,0,0
"200","Madera, CA","58",58,0,0,0,0
"201","Madison,* WI","284",165,16,11,92,6
"202","Manchester-Nashua, NH","110",88,8,0,14,2
"203","Mansfield, OH","18",18,0,0,0,0
"204","McAllen-Edinburg-Mission,* TX","548",517,2,23,6,1
"205","Medford, OR","101",80,4,3,14,1
"206","Memphis,* TN-MS-AR","1024",762,0,0,262,3
"207","Merced, CA","101",87,2,12,0,0
"208","Miami-Fort Lauderdale-Miami Beach,*  FL","2681",1054,68,7,1552,43
"209","Michigan City-La Porte, IN","22",22,0,0,0,0
"210","Midland,* TX","50",50,0,0,0,0
"211","Milwaukee-Waukesha-West Allis,* WI","424",239,24,35,126,2
"212","Minneapolis-St. Paul-Bloomington,*  MN-WI","1293",1060,8,3,222,11
"213","Missoula,* MT","50",38,0,0,12,1
"214","Mobile, AL","183",178,0,0,5,1
"215","Modesto, CA","160",144,0,0,16,1
"216","Monroe, LA","66",43,0,0,23,4
"217","Monroe, MI","41",29,0,0,12,1
"218","Montgomery, AL","91",91,0,0,0,0
"219","Morgantown, WV","9",2,0,0,7,1
"220","Morristown, TN","49",49,0,0,0,0
"221","Mount Vernon-Anacortes, WA","60",58,2,0,0,0
"222","Muncie, IN","8",8,0,0,0,0
"223","Muskegon-Norton Shores, MI","23",21,2,0,0,0
"224","Myrtle Beach-Conway-North Myrtle Beach,  SC","757",527,0,0,230,11
"225","Napa, CA","23",23,0,0,0,0
"226","Naples-Marco Island,* FL","527",343,0,128,56,7
"227","Nashville-Davidson--Murfreesboro,*  TN","1605",1175,18,8,404,39
"228","New Haven-Milford, CT","93",67,4,0,22,1
"229","New Orleans-Metairie-Kenner,* LA","584",475,4,3,102,8
"230","New York-Northern New Jersey-Long Island,*  NY-NJ-PA","6264",1389,646,656,3573,93
"231","Niles-Benton Harbor, MI","6",6,0,0,0,0
"232","Norwich-New London, CT","59",53,6,0,0,0
"233","Ocala,* FL","660",635,0,15,10,2
"234","Ocean City,* NJ","65",45,20,0,0,0
"235","Odessa,* TX","28",28,0,0,0,0
"236","Ogden-Clearfield, UT","347",301,2,44,0,0
"237","Oklahoma City,* OK","669",603,2,0,64,4
"238","Olympia, WA","186",186,0,0,0,0
"239","Omaha-Council Bluffs,* NE-IA","555",392,8,9,146,16
"240","Orlando-Kissimmee,* FL","3294",2045,12,8,1229,40
"241","Oshkosh-Neenah, WI","101",29,0,8,64,4
"242","Owensboro, KY","33",17,0,16,0,0
"243","Oxnard-Thousand Oaks-Ventura, CA","156",73,4,10,69,4
"244","Palm Bay-Melbourne-Titusville,* FL","252",236,4,0,12,1
"245","Panama City-Lynn Haven, FL","641",92,4,14,531,12
"246","Parkersburg-Marietta-Vienna, WV-OH","21",19,2,0,0,0
"247","Pascagoula, MS","86",86,0,0,0,0
"248","Pensacola-Ferry Pass-Brent,* FL","224",179,0,0,45,9
"249","Peoria, IL","81",63,14,4,0,0
"250","Philadelphia-Camden-Wilmington,*  PA-NJ-DE-MD","1164",997,14,17,136,15
"251","Phoenix-Mesa-Scottsdale,* AZ","2861",2704,6,86,65,3
"252","Pine Bluff, AR","10",5,0,0,5,1
"253","Pittsburgh,* PA","490",375,8,27,80,8
"254","Pittsfield, MA","2",2,0,0,0,0
"255","Pocatello, ID","66",50,6,0,10,1
"256","Port St. Lucie-Fort Pierce,* FL","327",291,0,8,28,1
"257","Portland-South Portland-Biddeford,  ME","229",179,8,7,35,6
"258","Portland-Vancouver-Beaverton,* OR-WA","1140",872,24,0,244,NA
"259","Prescott, AZ","196",179,0,3,14,2
"260","Providence-New Bedford-Fall River,  RI-MA","293",226,22,3,42,5
"261","Provo-Orem, UT","772",532,4,7,229,6
"262","Pueblo,* CO","119",119,0,0,0,0
"263","Punta Gorda,* FL","319",211,30,16,62,4
"264","Racine, WI","20",20,0,0,0,0
"265","Raleigh-Cary,* NC","1484",1220,4,6,254,8
"266","Rapid City, SD","61",61,0,0,0,0
"267","Reading, PA","77",61,4,0,12,1
"268","Redding, CA","76",64,0,12,0,0
"269","Reno-Sparks,* NV","497",493,0,4,0,0
"270","Richmond,* VA","681",643,6,27,5,1
"271","Riverside-San Bernardino-Ontario,*  CA","2349",2136,40,19,154,25
"272","Roanoke, VA","89",89,0,0,0,0
"273","Rochester, MN","102",75,0,3,24,1
"274","Rochester, NY","122",114,0,8,0,0
"275","Rockford, IL","210",178,20,12,0,0
"276","Rocky Mount, NC","60",55,2,3,0,0
"277","Rome, GA","46",32,6,0,8,1
"278","Sacramento--Arden-Arcade--Roseville,*  CA","1284",772,38,0,474,31
"279","Saginaw-Saginaw Township North, MI","20",20,0,0,0,0
"280","Salem, OR","113",94,4,3,12,1
"281","Salinas, CA","70",47,0,0,23,1
"282","Salisbury, MD","72",31,0,0,41,2
"283","Salt Lake City,* UT","726",539,6,12,169,7
"284","San Angelo,* TX","27",27,0,0,0,0
"285","San Antonio,* TX","1407",1051,0,44,312,21
"286","San Diego-Carlsbad-San Marcos,* CA","526",403,24,13,86,3
"287","San Francisco-Oakland-Fremont,* CA","1306",462,16,13,815,46
"288","San Jose-Sunnyvale-Santa Clara,* CA","460",170,0,10,280,8
"289","San Luis Obispo-Paso Robles, CA","85",67,2,16,0,0
"290","Sandusky, OH","8",0,0,0,8,1
"291","Santa Barbara-Santa Maria, CA","22",22,0,0,0,0
"292","Santa Cruz-Watsonville, CA","40",40,0,0,0,0
"293","Santa Fe,* NM","34",34,0,0,0,0
"294","Santa Rosa-Petaluma, CA","142",66,8,4,64,4
"295","Sarasota-Bradenton-Venice,* FL","632",555,2,6,69,6
"296","Savannah, GA","287",282,0,0,5,1
"297","Scranton--Wilkes-Barre, PA","32",32,0,0,0,0
"298","Seattle-Tacoma-Bellevue,* WA","2136",1390,100,163,483,20
"299","Sebastian-Vero Beach,* FL","193",185,0,0,8,1
"300","Sheboygan, WI","9",9,0,0,0,0
"301","Sherman-Denison, TX","2",2,0,0,0,0
"302","Shreveport-Bossier City, LA","174",174,0,0,0,0
"303","Sioux City, IA-NE-SD","33",23,2,8,0,0
"304","Sioux Falls, SD","183",119,0,8,56,10
"305","South Bend-Mishawaka, IN-MI","95",58,0,0,37,3
"306","Spartanburg, SC","235",235,0,0,0,0
"307","Spokane, WA","193",193,0,0,0,0
"308","Springfield, IL","39",20,12,0,7,1
"309","Springfield, MA","65",59,6,0,0,0
"310","Springfield, MO","330",225,16,8,81,4
"311","Springfield, OH","18",14,0,4,0,0
"312","St. Cloud, MN","89",71,0,0,18,3
"313","St. George, UT","151",151,0,0,0,0
"314","St. Joseph, MO-KS","9",9,0,0,0,0
"315","St. Louis,* MO-IL","1129",903,28,29,169,17
"316","State College, PA","49",49,0,0,0,0
"317","Stockton,* CA","201",193,0,8,0,0
"318","Sumter,* SC","47",43,4,0,0,0
"319","Syracuse, NY","76",76,0,0,0,0
"320","Tallahassee, FL","314",199,4,18,93,3
"321","Tampa-St. Petersburg-Clearwater,* FL","1532",1427,2,15,88,NA
"322","Texarkana, TX-Texarkana, AR","15",13,2,0,0,0
"323","Toledo, OH","139",126,6,7,0,0
"324","Topeka, KS","76",56,0,20,0,0
"325","Trenton-Ewing,* NJ","87",81,0,0,6,1
"326","Tucson,* AZ","672",635,16,14,7,1
"327","Tulsa,* OK","424",422,2,0,0,0
"328","Tuscaloosa, AL","800",72,0,0,728,61
"329","Tyler, TX","45",35,0,3,7,1
"330","Utica-Rome, NY","2",2,0,0,0,0
"331","Valdosta, GA","77",70,2,0,5,1
"332","Vallejo-Fairfield, CA","54",54,0,0,0,0
"333","Victoria, TX","9",9,0,0,0,0
"334","Vineland-Millville-Bridgeton,* NJ","49",49,0,0,0,0
"335","Virginia Beach-Norfolk-Newport News,*  VA-NC","568",466,8,4,90,5
"336","Visalia-Porterville, CA","263",251,12,0,0,0
"337","Waco, TX","59",41,2,16,0,0
"338","Warner Robins, GA","117",117,0,0,0,0
"339","Washington-Arlington-Alexandria,*  DC-VA-MD-WV","2098",1519,14,0,565,17
"340","Waterloo-Cedar Falls, IA","28",28,0,0,0,0
"341","Wausau, WI","44",40,4,0,0,0
"342","Weirton-Steubenville, WV-OH","1",1,0,0,0,0
"343","Wenatchee, WA","72",62,10,0,0,0
"344","Wheeling, WV-OH","0",0,0,0,0,0
"345","Wichita Falls, TX","34",24,10,0,0,0
"346","Wichita, KS","244",240,4,0,0,0
"347","Williamsport, PA","1",1,0,0,0,0
"348","Wilmington,* NC","646",502,6,15,123,5
"349","Winchester, VA-WV","111",111,0,0,0,0
"350","Winston-Salem, NC","292",292,0,0,0,0
"351","Worcester, MA","130",99,10,16,5,1
"352","Yakima, WA","25",25,0,0,0,0
"353","York-Hanover, PA","181",142,12,0,27,4
"354","Youngstown-Warren-Boardman, OH-PA","80",76,0,4,0,0
"355","Yuba City, CA","121",121,0,0,0,0
"356","Yuma, AZ","99",99,0,0,0,0
