"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units","5-Inf_Units_Stucture"
"1","Abilene* TX MSA","6",6,0,0,0,0
"2","Albany* GA MSA","21",21,0,0,0,0
"3","Albany-Schenectady-Troy* NY  MSA","144",134,0,0,10,2
"4","Albuquerque* NM MSA","329",329,0,0,0,0
"5","Alexandria* LA MSA","21",21,0,0,0,0
"6","Allentown-Bethlehem-Easton*  PA MSA","125",121,0,4,0,0
"7","Altoona* PA MSA","2",2,0,0,0,0
"8","Amarillo* TX MSA","48",46,2,0,0,0
"9","Anchorage* AK MSA","59",43,16,0,0,0
"10","Anniston* AL MSA","13",8,0,0,5,1
"11","Appleton-Oshkosh-Neenah* WI  MSA","75",51,8,0,16,1
"12","Asheville* NC MSA","119",65,2,4,48,2
"13","Athens* GA MSA","93",57,2,0,34,1
"14","Atlanta  GA MSA","4745",2985,22,15,1723,64
"15","Auburn-Opelika* AL MSA","38",26,0,0,12,1
"16","Augusta-Aiken* GA-SC MSA","127",127,0,0,0,0
"17","Austin-San Marcos* TX MSA","773",592,10,0,171,18
"18","Bakersfield* CA MSA","249",178,0,7,64,8
"19","Bangor* ME MSA","9",9,0,0,0,0
"20","Barnstable-Yarmouth* MA MSA","66",66,0,0,0,0
"21","Baton Rouge* LA MSA","141",81,0,0,60,6
"22","Beaumont-Port Arthur* TX MSA","34",34,0,0,0,0
"23","Bellingham* WA MSA","217",74,10,4,129,10
"24","Benton Harbor* MI MSA","3",3,0,0,0,0
"25","Billings* MT MSA","13",13,0,0,0,0
"26","Biloxi-Gulfport-Pascagoula*  MS MSA","220",93,14,0,113,3
"27","Binghamton* NY MSA","2",2,0,0,0,0
"28","Birmingham* AL MSA","248",219,0,0,29,1
"29","Bismarck* ND MSA","12",12,0,0,0,0
"30","Bloomington* IN MSA","19",17,2,0,0,0
"31","Bloomington-Normal* IL MSA","30",14,0,0,16,2
"32","Boise City* ID MSA","363",287,8,32,36,3
"33","Boston-Worcester-Lawrence  MA-NH-ME-CT CMSA","1228",1041,56,19,112,11
"34","Brownsville-Harlingen-San  Benito* TX MSA","159",139,4,8,8,1
"35","Bryan-College Station* TX MSA","143",47,0,0,96,5
"36","Buffalo-Niagara Falls* NY MSA","107",96,0,0,11,1
"37","Burlington* VT MSA","37",37,0,0,0,0
"38","Canton-Massillon* OH MSA","42",32,2,8,0,0
"39","Casper* WY MSA","4",4,0,0,0,0
"40","Cedar Rapids* IA MSA","105",17,0,4,84,7
"41","Champaign-Urbana* IL MSA","18",18,0,0,0,0
"42","Charleston-North  Charleston* SC MSA","417",237,2,7,171,8
"43","Charleston* WV MSA","20",20,0,0,0,0
"44","Charlotte-Gastonia-Rock  Hill  NC-SC MSA","1341",813,12,8,508,31
"45","Charlottesville* VA MSA","88",84,4,0,0,0
"46","Chattanooga* TN-GA MSA","111",105,0,0,6,1
"47","Cheyenne* WY MSA","13",13,0,0,0,0
"48","Chicago-Gary-Kenosha  IL-IN-  WI CMSA","1850",1271,28,76,475,39
"49","Chico-Paradise* CA MSA","51",51,0,0,0,0
"50","Cincinnati-Hamilton  OH-KY-  IN CMSA","770",617,4,44,105,12
"51","Clarksville-Hopkinsville*  TN-KY MSA","70",62,0,0,8,1
"52","Cleveland-Akron  OH CMSA","518",472,6,15,25,3
"53","Colorado Springs* CO MSA","361",357,0,4,0,0
"54","Columbia* MO MSA","38",36,2,0,0,0
"55","Columbia* SC MSA","242",242,0,0,0,0
"56","Columbus* GA-AL MSA","38",38,0,0,0,0
"57","Columbus  OH MSA","804",480,4,18,302,30
"58","Corpus Christi* TX MSA","56",41,2,6,7,1
"59","Corvallis OR MSA*","30",14,0,0,16,2
"60","Cumberland* MD-WV MSA","7",7,0,0,0,0
"61","Dallas-Fort Worth  TX CMSA","3113",2558,2,3,550,4
"62","Danville* VA MSA","19",19,0,0,0,0
"63","Davenport-Moline-Rock  Island* IA-IL MSA","48",12,0,0,36,3
"64","Dayton-Springfield* OH MSA","112",106,2,4,0,0
"65","Daytona Beach* FL MSA","482",374,0,32,76,4
"66","Decatur* Al MSA","24",19,0,0,5,1
"67","Decatur* IL MSA","5",5,0,0,0,0
