"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units","5-Inf_Units_Stucture"
"200","Provo-Orem* UT MSA","345",302,10,11,22,2
"201","Pueblo* CO MSA","110",110,0,0,0,0
"202","Punta Gorda* FL MSA","144",112,0,7,25,2
"203","Raleigh-Durham-Chapel Hill  NC MSA","2008",1151,0,6,851,48
"204","Rapid City* SD MSA","42",37,0,0,5,1
"205","Reading* PA MSA","81",81,0,0,0,0
"206","Redding* CA MSA","83",83,0,0,0,0
"207","Reno* NV MSA","220",210,2,0,8,1
"208","Richland-Kennewick-Pasco*  WA MSA","89",89,0,0,0,0
"209","Richmond-Petersburg  VA MSA","570",570,0,0,0,0
"210","Roanoke* VA MSA","120",110,2,3,5,1
"211","Rochester* MN MSA","151",105,12,12,22,1
"212","Rochester* NY MSA","202",180,0,0,22,3
"213","Rockford* IL MSA","149",134,4,11,0,0
"214","Rocky Mount* NC MSA","55",44,2,0,9,1
"215","Sacramento-Yolo  CA CMSA","1435",1435,0,0,0,0
"216","Saginaw-Bay City-Midland*  MI MSA","50",43,2,0,5,1
"217","St. Cloud* MN MSA","60",55,0,0,5,1
"218","St. Joseph* MO MSA","20",13,2,0,5,1
"219","St. Louis  MO-IL MSA","1152",1004,12,3,133,19
"220","Salinas* CA MSA","159",153,0,0,6,1
"221","Salt Lake City-Ogden  UT MSA","756",650,20,58,28,4
"222","San Angelo* TX MSA","21",21,0,0,0,0
"223","San Antonio* TX MSA","1173",842,10,4,317,15
"224","San Diego  CA MSA","1189",980,8,3,198,12
"225","San Francisco-Oakland-San  Jose  CA CMSA","1984",1551,14,16,403,29
"226","San Luis Obispo-Atascadero-  Paso Robles* CA MSA","170",168,2,0,0,0
"227","Santa Barbara-Santa Maria-  Lompoc* CA MSA","60",52,0,3,5,1
"228","Santa Fe* NM MSA","63",38,0,4,21,3
"229","Sarasota-Bradenton* FL MSA","635",551,4,8,72,4
"230","Savannah* GA MSA","129",124,0,0,5,1
"231","Scranton--Wilkes-Barre--  Hazleton* PA MSA","153",45,0,4,104,1
"232","Seattle-Tacoma-Bremerton  WA CMSA","2389",1330,84,131,844,21
"233","Sharon* PA MSA","9",9,0,0,0,0
"234","Sheboygan* WI MSA","7",7,0,0,0,0
"235","Sherman-Denison* TX MSA","2",2,0,0,0,0
"236","Shreveport-Bossier City* LA  MSA","84",84,0,0,0,0
"237","Sioux City* IA-NE MSA","9",9,0,0,0,0
"238","Sioux Falls* SD MSA","183",143,0,15,25,2
"239","South Bend* IN MSA","199",89,2,108,0,0
"240","Spokane* WA MSA","160",135,4,0,21,2
"241","Springfield* IL MSA","92",86,6,0,0,0
"242","Springfield* MO MSA","193",182,2,4,5,1
"243","Springfield* MA MSA","72",66,2,4,0,0
"244","State College* PA MSA","24",20,4,0,0,0
"245","Steubenville-Weirton* OH-WV  MSA","2",2,0,0,0,0
"246","Stockton-Lodi* CA MSA","404",404,0,0,0,0
"247","Sumter* SC MSA","18",18,0,0,0,0
"248","Syracuse* NY MSA","70",66,4,0,0,0
"249","Tallahassee* FL MSA","114",110,4,0,0,0
"250","Tampa-St. Petersburg-  Clearwater  FL MSA","1408",928,32,32,416,20
"251","Terre Haute* IN MSA","18",18,0,0,0,0
"252","Texarkana* TX-Texarkana  AR  MSA","167",11,0,156,0,0
"253","Toledo* OH MSA","209",119,2,0,88,13
"254","Topeka* KS MSA","78",70,0,3,5,1
"255","Tucson* AZ MSA","678",526,4,12,136,14
"256","Tulsa* OK MSA","308",306,2,0,0,0
"257","Tuscaloosa* AL MSA","49",49,0,0,0,0
"258","Tyler* TX MSA","38",29,0,3,6,1
"259","Utica-Rome* NY MSA","10",10,0,0,0,0
"260","Victoria* TX MSA","22",22,0,0,0,0
"261","Visalia-Tulare-Porterville*  CA MSA","188",184,4,0,0,0
"262","Waco* TX MSA","72",40,20,4,8,1
"263","Washington-Baltimore  DC-MD-  VA-WV CMSA","4022",3686,28,8,300,22
"264","Waterloo-Cedar Falls* IA MSA","48",24,0,0,24,2
"265","Wausau* WI MSA","36",36,0,0,0,0
"266","West Palm Beach-Boca Raton  FL MSA","1160",649,2,16,493,18
"267","Wheeling* WV-OH MSA","3",3,0,0,0,0
"268","Wichita* KS MSA","182",182,0,0,0,0
"269","Wichita Falls* TX MSA","18",18,0,0,0,0
"270","Wilmington* NC MSA","239",210,0,12,17,2
"271","Yakima* WA MSA","48",31,6,6,5,1
"272","York* PA MSA","145",140,0,0,5,1
"273","Youngstown-Warren* OH MSA","145",122,6,11,6,1
"274","Yuba City* CA MSA","18",18,0,0,0,0
"275","Yuma* AZ MSA","163",83,0,0,80,1
