"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units","5-Inf_Units_Stucture"
"47","Brunswick, GA","63",63,0,0,0,0
"48","Buffalo-Niagara Falls, NY","110",58,2,0,50,1
"49","Burlington, NC","75",75,0,0,0,0
"50","Burlington-South Burlington, VT","25",19,6,0,0,0
"51","Canton-Massillon, OH","71",68,0,3,0,0
"52","Cape Coral-Fort Myers,* FL","2487",1739,16,44,688,63
"53","Carson City,* NV","10",10,0,0,0,0
"54","Casper,* WY","13",13,0,0,0,0
"55","Cedar Rapids, IA","83",39,2,18,24,4
"56","Champaign-Urbana, IL","79",49,0,0,30,1
"57","Charleston, WV","20",20,0,0,0,0
"58","Charleston-North Charleston,* SC","665",521,10,21,113,8
"59","Charlotte-Gastonia-Concord,* NC-SC","1448",1409,6,4,29,5
"60","Charlottesville,* VA","122",87,2,3,30,2
"61","Chattanooga, TN-GA","243",232,4,0,7,1
"62","Cheyenne, WY","48",35,0,8,5,1
"63","Chicago-Naperville-Joliet,* IL-IN-WI","2990",2036,34,200,720,NA
"64","Cincinnati-Middletown,* OH-KY-IN","854",734,8,13,99,12
"65","Clarksville, TN-KY","138",132,0,6,0,0
"66","Cleveland, TN","42",42,0,0,0,0
"67","Cleveland-Elyria-Mentor,* OH","391",366,4,16,5,1
"68","Coeur d""Alene, ID","267",161,2,3,101,7
"69","College Station-Bryan, TX","114",69,6,0,39,4
"70","Colorado Springs,* CO","617",553,0,0,64,4
"71","Columbia, MO","116",80,12,0,24,2
"72","Columbia,* SC","608",541,0,3,64,4
"73","Columbus, GA-AL","145",145,0,0,0,0
"74","Columbus, IN","17",17,0,0,0,0
"75","Columbus,* OH","600",539,4,13,44,5
"76","Corpus Christi, TX","154",127,2,0,25,3
"77","Corvallis, OR","105",18,0,0,87,1
"78","Cumberland, MD-WV","9",9,0,0,0,0
"79","Dallas-Fort Worth-Arlington,* TX","4647",3525,24,11,1087,39
"80","Dalton,* GA","70",50,0,4,16,3
"81","Danville, IL","0",0,0,0,0,0
"82","Danville,* VA","24",19,0,0,5,1
"83","Davenport-Moline-Rock Island,  IA-IL","37",37,0,0,0,NA
"84","Decatur, AL","32",32,0,0,0,0
"85","Decatur, IL","3",3,0,0,0,0
"86","Deltona-Daytona Beach-Ormond Beach,*  FL","447",388,2,0,57,5
"87","Denver-Aurora,* CO","1287",1173,6,0,108,11
"88","Des Moines,* IA","265",263,2,0,0,0
"89","Detroit-Warren-Livonia,* MI","1469",1317,8,11,133,15
"90","Dothan, AL","45",45,0,0,0,0
"91","Dover,* DE","139",135,0,4,0,0
"92","Dubuque, IA","17",15,2,0,0,0
"93","Duluth, MN-WI","27",27,0,0,0,0
"94","Durham,* NC","364",309,4,3,48,6
"95","Eau Claire, WI","29",24,0,0,5,1
"96","El Centro,* CA","61",50,0,3,8,1
"97","El Paso, TX","558",340,0,3,215,43
"98","Elizabethtown, KY","94",94,0,0,0,0
"99","Elkhart-Goshen, IN","54",54,0,0,0,0
"100","Elmira, NY","0",0,0,0,0,0
"101","Erie, PA","15",9,0,0,6,1
"102","Eugene-Springfield,* OR","173",95,10,63,5,1
"103","Evansville, IN-KY","112",107,0,0,5,1
"104","Fairbanks,* AK","1",1,0,0,0,0
"105","Fargo, ND-MN","267",15,0,0,252,6
"106","Farmington,* NM","22",22,0,0,0,0
"107","Fayetteville, NC","298",242,0,0,56,7
"108","Fayetteville-Springdale-Rogers,  AR-MO","763",274,18,12,459,28
"109","Flagstaff, AZ","47",47,0,0,0,0
"110","Flint, MI","185",185,0,0,0,0
"111","Florence, SC","20",20,0,0,0,0
"112","Florence-Muscle Shoals, AL","49",20,8,0,21,3
"113","Fond du Lac, WI","7",5,2,0,0,0
"114","Fort Collins-Loveland,* CO","202",184,4,0,14,2
"115","Fort Smith, AR-OK","79",49,30,0,0,0
"116","Fort Walton Beach-Crestview-Destin,*  FL","103",100,0,3,0,0
"117","Fort Wayne, IN","164",128,0,0,36,1
"118","Fresno, CA","446",256,6,3,181,23
"119","Gadsden, AL","16",16,0,0,0,0
"120","Gainesville, FL","182",98,0,44,40,2
"121","Gainesville, GA","116",112,4,0,0,0
"122","Glens Falls, NY","33",26,2,0,5,1
"123","Goldsboro,* NC","36",36,0,0,0,0
"124","Grand Forks, ND-MN","0",0,0,0,0,0
"125","Grand Junction,* CO","105",105,0,0,0,0
"126","Grand Rapids-Wyoming,* MI","509",497,4,3,5,1
"127","Great Falls, MT","9",7,2,0,0,0
"128","Greeley,* CO","284",281,0,3,0,0
"129","Green Bay, WI","128",95,8,0,25,2
"130","Greensboro-High Point,* NC","476",444,4,0,28,4
"131","Greenville, NC","152",90,2,0,60,5
"132","Greenville,* SC","394",385,4,0,5,1
"133","Gulfport-Biloxi, MS","150",148,2,0,0,0
"134","Hagerstown-Martinsburg, MD-WV","317",233,0,7,77,7
"135","Hanford-Corcoran, CA","34",34,0,0,0,0
"136","Harrisburg-Carlisle, PA","90",83,2,0,5,1
"137","Harrisonburg,* VA","100",98,2,0,0,0
"138","Hartford-West Hartford-East Hartford,  CT","194",155,2,0,37,4
"139","Hattiesburg, MS","9",9,0,0,0,0
"140","Hickory-Lenoir-Morganton, NC","109",109,0,0,0,0
"141","Hinesville-Fort Stewart, GA","15",13,2,0,0,0
"142","Holland-Grand Haven, MI","151",135,4,7,5,1
"143","Honolulu,* HI","276",232,6,3,35,1
"144","Hot Springs, AR","12",12,0,0,0,0
"145","Houma-Bayou Cane-Thibodaux, LA","59",59,0,0,0,0
"146","Houston-Baytown-Sugar Land,* TX","4340",3891,48,6,395,34
"147","Huntington-Ashland, WV-KY-OH","5",5,0,0,0,0
"148","Huntsville, AL","214",202,0,12,0,0
"149","Idaho Falls, ID","80",68,0,12,0,0
"150","Indianapolis,* IN","802",721,12,35,34,5
"151","Iowa City, IA","124",70,26,4,24,2
"152","Ithaca, NY","9",4,0,0,5,1
"153","Jackson, MI","20",15,0,0,5,1
"154","Jackson, MS","209",181,0,0,28,3
"155","Jackson, TN","30",30,0,0,0,0
"156","Jacksonville,* FL","1556",1189,2,0,365,14
"157","Jacksonville, NC","154",114,0,0,40,5
"158","Janesville, WI","102",36,2,0,64,2
"159","Jefferson City, MO","27",27,0,0,0,0
"160","Johnson City, TN","66",66,0,0,0,0
"161","Johnstown, PA","0",0,0,0,0,0
"162","Jonesboro, AR","41",38,0,3,0,0
"163","Joplin, MO","21",21,0,0,0,0
"164","Kalamazoo-Portage, MI","119",104,0,15,0,0
"165","Kankakee-Bradley, IL","8",8,0,0,0,0
"166","Kansas City,* MO-KS","1138",856,54,72,156,15
"167","Kennewick-Richland-Pasco, WA","168",144,0,0,24,2
"168","Killeen-Temple-Fort Hood, TX","233",161,40,32,0,0
"169","Kingsport-Bristol-Bristol, TN-VA","67",65,2,0,0,0
"170","Kingston, NY","55",23,0,3,29,3
"171","Knoxville, TN","310",302,8,0,0,0
"172","Kokomo, IN","22",22,0,0,0,0
"173","La Crosse, WI-MN","12",12,0,0,0,0
"174","Lafayette, IN","43",43,0,0,0,0
"175","Lafayette, LA","103",101,2,0,0,0
"176","Lake Charles, LA","62",58,4,0,0,0
"177","Lakeland,* FL","740",678,4,0,58,4
"178","Lancaster, PA","97",84,0,0,13,2
"179","Lansing-East Lansing, MI","168",153,0,0,15,1
"180","Laredo,* TX","146",136,2,3,5,1
"181","Las Cruces,* NM","140",103,0,0,37,3
"182","Las Vegas-Paradise,* NV","2998",2517,20,214,247,3
"183","Lawrence, KS","33",21,12,0,0,0
"184","Lawton, OK","11",11,0,0,0,0
"185","Lebanon, PA","51",51,0,0,0,0
"186","Lewiston, ID-WA","9",7,2,0,0,0
"187","Lewiston-Auburn, ME","34",22,4,0,8,1
"188","Lexington-Fayette, KY","379",350,4,0,25,4
"189","Lima, OH","1",1,0,0,0,0
"190","Lincoln, NE","85",81,4,0,0,0
"191","Little Rock-North Little Rock, AR","272",270,2,0,0,0
"192","Logan, UT-ID","22",22,0,0,0,0
"193","Longview, TX","17",17,0,0,0,0
"194","Longview, WA","22",22,0,0,0,0
"195","Los Angeles-Long Beach-Santa Ana,*  CA","2392",1002,40,83,1267,40
"196","Louisville,* KY-IN","722",635,0,10,77,6
"197","Lubbock, TX","158",106,52,0,0,0
"198","Lynchburg, VA","72",68,0,4,0,0
"199","Macon, GA","61",61,0,0,0,0
"200","Madera, CA","73",61,12,0,0,0
"201","Madison,* WI","266",188,6,8,64,5
"202","Manchester-Nashua, NH","79",64,6,4,5,1
"203","Mansfield, OH","19",11,8,0,0,0
"204","McAllen-Edinburg-Pharr,* TX","759",447,4,117,191,13
"205","Medford,* OR","145",124,18,3,0,0
"206","Memphis, TN-MS-AR","621",583,0,22,16,1
"207","Merced, CA","175",168,0,7,0,0
"208","Miami-Fort Lauderdale-Miami Beach,  FL","2757",1736,50,54,917,75
"209","Michigan City-La Porte, IN","16",16,0,0,0,0
"210","Midland,* TX","23",23,0,0,0,0
"211","Milwaukee-Waukesha-West Allis,* WI","276",206,16,27,27,4
"212","Minneapolis-St. Paul-Bloomington,*  MN-WI","1168",907,4,6,251,10
"213","Missoula,* MT","42",21,0,0,21,1
"214","Mobile, AL","120",120,0,0,0,0
"215","Modesto, CA","194",189,0,0,5,1
"216","Monroe, LA","20",20,0,0,0,0
"217","Monroe, MI","27",27,0,0,0,0
"218","Montgomery, AL","157",157,0,0,0,0
"219","Morgantown, WV","2",2,0,0,0,0
"220","Morristown, TN","51",45,6,0,0,0
"221","Mount Vernon-Anacortes, WA","65",49,2,3,11,1
"222","Muncie, IN","11",6,2,3,0,0
"223","Muskegon-Norton Shores, MI","27",23,4,0,0,0
"224","Myrtle Beach-Conway-North Myrtle Beach,  SC","970",429,2,20,519,45
"225","Napa, CA","38",38,0,0,0,0
"226","Naples-Marco Island,* FL","334",229,32,0,73,10
"227","Nashville-Davidson--Murfreesboro,*  TN","1347",1103,20,0,224,16
"228","New Haven-Milford, CT","84",48,2,0,34,3
"229","New Orleans-Metairie-Kenner,* LA","421",382,24,10,5,1
"230","New York-Northern New Jersey-Long Island,*  NY-NJ-PA","3587",1174,432,293,1688,89
"231","Niles-Benton Harbor, MI","28",28,0,0,0,0
"232","Norwich-New London,* CT","41",39,2,0,0,0
"233","Ocala,* FL","517",501,16,0,0,0
"234","Ocean City,* NJ","210",76,46,12,76,7
"235","Odessa,* TX","7",7,0,0,0,0
"236","Ogden-Clearfield, UT","275",236,2,32,5,1
"237","Oklahoma City,* OK","677",583,32,0,62,5
"238","Olympia, WA","143",143,0,0,0,0
"239","Omaha-Council Bluffs,* NE-IA","520",365,4,16,135,6
"240","Orlando,* FL","2187",1855,8,8,316,17
"241","Oshkosh-Neenah, WI","45",31,2,0,12,2
"242","Owensboro, KY","34",30,0,4,0,0
"243","Oxnard-Thousand Oaks-Ventura, CA","359",276,0,0,83,2
"244","Palm Bay-Melbourne-Titusville,* FL","440",407,0,16,17,2
"245","Panama City-Lynn Haven,* FL","298",112,2,4,180,2
"246","Parkersburg-Marietta, WV-OH","19",11,0,8,0,0
"247","Pascagoula, MS","78",78,0,0,0,0
"248","Pensacola-Ferry Pass-Brent, FL","316",307,0,9,0,0
"249","Peoria, IL","54",36,2,0,16,3
"250","Philadelphia-Camden-Wilmington,*  PA-NJ-DE-MD","1699",868,0,15,816,32
"251","Phoenix-Mesa-Scottsdale, AZ","4366",3960,8,40,358,7
"252","Pine Bluff, AR","16",11,0,0,5,1
"253","Pittsburgh,* PA","337",305,0,14,18,3
"254","Pittsfield, MA","3",3,0,0,0,0
"255","Pocatello, ID","24",20,0,4,0,0
"256","Port St. Lucie-Fort Pierce,* FL","773",744,0,6,23,2
"257","Portland-South Portland-Biddeford,  ME","160",143,6,6,5,1
"258","Portland-Vancouver-Beaverton,* OR-WA","1159",929,20,42,168,NA
"259","Prescott, AZ","236",227,6,3,0,0
"260","Providence-New Bedford-Fall River,  RI-MA","186",156,14,0,16,3
"261","Provo-Orem, UT","469",290,2,9,168,8
"262","Pueblo,* CO","84",84,0,0,0,0
"263","Punta Gorda,* FL","306",217,12,15,62,4
"264","Racine, WI","33",33,0,0,0,0
"265","Raleigh-Cary,* NC","913",907,6,0,0,0
"266","Rapid City, SD","75",54,6,7,8,1
"267","Reading, PA","54",49,0,0,5,1
"268","Redding,* CA","77",75,2,0,0,0
"269","Reno-Sparks,* NV","290",247,2,8,33,2
"270","Richmond,* VA","991",648,0,7,336,33
"271","Riverside-San Bernardino-Ontario,*  CA","2964",2759,12,0,193,10
"272","Roanoke, VA","102",102,0,0,0,0
"273","Rochester, MN","76",46,0,0,30,1
"274","Rochester, NY","98",81,0,0,17,2
"275","Rockford, IL","79",77,2,0,0,0
"276","Rocky Mount, NC","42",40,2,0,0,0
"277","Rome,* GA","28",28,0,0,0,0
"278","Sacramento--Arden-Arcade--Roseville,*  CA","1226",1028,14,0,184,14
"279","Saginaw-Saginaw Township North, MI","34",34,0,0,0,0
"280","Salem,* OR","95",86,4,0,5,1
"281","Salinas, CA","64",64,0,0,0,0
"282","Salisbury, MD","50",50,0,0,0,0
"283","Salt Lake City,* UT","542",469,2,12,59,5
"284","San Angelo, TX","17",17,0,0,0,0
"285","San Antonio, TX","1559",856,14,47,642,33
"286","San Diego-Carlsbad-San Marcos,* CA","1375",532,14,38,791,15
"287","San Francisco-Oakland-Fremont,* CA","750",554,8,3,185,9
"288","San Jose-Sunnyvale-Santa Clara,* CA","430",176,0,0,254,11
"289","San Luis Obispo-Paso Robles,* CA","178",83,0,0,95,13
"290","Sandusky, OH","0",0,0,0,0,0
"291","Santa Barbara-Santa Maria-Goleta,  CA","97",65,0,0,32,3
"292","Santa Cruz-Watsonville, CA","52",42,0,0,10,1
"293","Santa Fe,* NM","45",45,0,0,0,0
"294","Santa Rosa-Petaluma, CA","95",89,0,0,6,1
"295","Sarasota-Bradenton-Venice,* FL","1062",900,0,10,152,7
"296","Savannah, GA","245",237,2,0,6,1
"297","Scranton--Wilkes-Barre, PA","16",16,0,0,0,0
"298","Seattle-Tacoma-Bellevue,* WA","1771",1061,54,62,594,23
"299","Sheboygan, WI","9",7,2,0,0,0
"300","Sherman-Denison, TX","3",3,0,0,0,0
"301","Shreveport-Bossier City, LA","133",133,0,0,0,0
"302","Sioux City, IA-NE-SD","16",14,2,0,0,0
"303","Sioux Falls, SD","84",80,0,4,0,0
"304","South Bend-Mishawaka, IN-MI","37",37,0,0,0,0
"305","Spartanburg, SC","171",171,0,0,0,0
"306","Spokane, WA","195",173,4,0,18,2
"307","Springfield, IL","39",23,4,3,9,1
"308","Springfield, MA","40",31,4,0,5,1
"309","Springfield, MO","246",228,18,0,0,0
"310","Springfield, OH","10",10,0,0,0,0
"311","St. Cloud, MN","34",29,0,0,5,1
"312","St. George, UT","242",236,0,0,6,1
"313","St. Joseph, MO-KS","12",12,0,0,0,0
"314","St. Louis,* MO-IL","1021",869,26,12,114,8
"315","State College, PA","40",40,0,0,0,0
"316","Stockton,* CA","641",639,2,0,0,0
"317","Sumter,* SC","58",43,4,0,11,1
"318","Syracuse, NY","35",35,0,0,0,0
"319","Tallahassee, FL","308",215,8,0,85,7
"320","Tampa-St. Petersburg-Clearwater,* FL","3193",2208,40,148,797,NA
"321","Texarkana, TX-Texarkana, AR","19",11,8,0,0,0
"322","Toledo, OH","181",146,18,0,17,2
"323","Topeka, KS","70",70,0,0,0,0
"324","Trenton-Ewing,* NJ","45",20,0,0,25,3
"325","Tucson, AZ","827",804,10,4,9,1
"326","Tulsa,* OK","380",360,10,0,10,2
"327","Tuscaloosa, AL","88",88,0,0,0,0
"328","Tyler, TX","41",35,0,0,6,1
"329","Utica-Rome, NY","0",0,0,0,0,0
"330","Valdosta, GA","81",63,0,0,18,1
"331","Vallejo-Fairfield, CA","168",134,4,0,30,1
"332","Vero Beach,* FL","207",153,2,16,36,3
"333","Victoria, TX","10",10,0,0,0,0
"334","Vineland-Millville-Bridgeton,* NJ","31",31,0,0,0,0
"335","Virginia Beach-Norfolk-Newport News,  VA-NC","696",483,12,32,169,7
"336","Visalia-Porterville, CA","221",200,4,11,6,1
"337","Waco, TX","46",46,0,0,0,0
"338","Warner Robins, GA","99",99,0,0,0,0
"339","Washington-Arlington-Alexandria,*  DC-VA-MD-WV","2548",1913,2,6,627,21
"340","Waterloo-Cedar Falls, IA","23",23,0,0,0,0
"341","Wausau, WI","37",33,4,0,0,0
"342","Weirton-Steubenville, WV-OH","2",2,0,0,0,0
"343","Wenatchee, WA","35",35,0,0,0,0
"344","Wheeling, WV-OH","0",0,0,0,0,0
"345","Wichita Falls, TX","27",23,4,0,0,0
"346","Wichita, KS","215",197,18,0,0,0
"347","Williamsport, PA","1",1,0,0,0,0
"348","Wilmington,* NC","686",595,28,12,51,4
"349","Winchester, VA-WV","100",100,0,0,0,0
"350","Winston-Salem, NC","303",303,0,0,0,0
"351","Worcester, MA","109",96,4,9,0,0
"352","Yakima, WA","20",20,0,0,0,0
"353","York-Hanover, PA","110",110,0,0,0,0
"354","Youngstown-Warren-Boardman, OH-PA","50",42,8,0,0,0
"355","Yuba City-Marysville, CA","211",211,0,0,0,0
"356","Yuma, AZ","141",141,0,0,0,0
