"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units","5-Inf_Units_Stucture"
"133","Knoxville* TN MSA","263",234,4,4,21,2
"134","Kokomo* IN MSA","25",20,2,3,0,0
"135","La Crosse* WI-MN MSA","9",7,2,0,0,0
"136","Lafayette* LA MSA","124",124,0,0,0,0
"137","Lafayette* IN MSA","30",27,0,3,0,0
"138","Lake Charles* LA MSA","72",62,0,0,10,1
"139","Lakeland-Winter Haven* FL MSA","600",382,2,0,216,9
"140","Lancaster* PA MSA","107",77,0,0,30,3
"141","Lansing-East Lansing* MI MSA","89",82,2,0,5,1
"142","Laredo* TX MSA","151",127,0,4,20,2
"143","Las Cruces* NM MSA","68",68,0,0,0,0
"144","Las Vegas  NV-AZ MSA","2407",1946,26,89,346,29
"145","Lawrence* KS MSA","31",29,2,0,0,0
"146","Lawton* OK MSA","1",1,0,0,0,0
"147","Lewiston-Auburn* ME MSA","5",5,0,0,0,0
"148","Lexington* KY MSA","263",257,6,0,0,0
"149","Lima* OH MSA","1",1,0,0,0,0
"150","Lincoln* NE MSA","102",82,6,0,14,1
"151","Little Rock-North Little  Rock* AR MSA","243",243,0,0,0,0
"152","Longview-Marshall* TX MSA","13",13,0,0,0,0
"153","Los Angeles-Riverside-  Orange County  CA CMSA","6267",5091,48,76,1052,73
"154","Louisville  KY-IN MSA","471",372,8,8,83,7
"155","Lubbock* TX MSA","108",108,0,0,0,0
"156","Lynchburg* VA MSA","95",90,0,0,5,1
"157","Macon* GA MSA","465",177,8,0,280,31
"158","Madison* WI MSA","380",204,26,19,131,6
"159","Mansfield* OH MSA","22",15,2,0,5,1
"160","McAllen-Edinburg-Mission*  TX MSA","437",398,4,22,13,2
"161","Medford-Ashland* OR MSA","229",153,2,3,71,2
"162","Melbourne-Titusville-Palm  Bay* FL MSA","441",413,0,6,22,2
"163","Memphis  TN-AR-MS MSA","729",633,8,0,88,1
"164","Merced* CA MSA","134",134,0,0,0,0
"165","Miami-Fort Lauderdale  FL  CMSA","1674",869,4,347,454,36
"166","Milwaukee-Racine  WI CMSA","715",372,22,3,318,8
"167","Minneapolis-St. Paul  MN-WI  MSA","1497",1222,14,39,222,7
"168","Missoula* MT MSA","76",33,4,0,39,1
"169","Mobile* AL MSA","450",304,4,0,142,4
"170","Modesto* CA MSA","269",256,8,0,5,1
"171","Monroe* LA MSA","34",34,0,0,0,0
"172","Montgomery* AL MSA","119",119,0,0,0,0
"173","Muncie* IN MSA","13",13,0,0,0,0
"174","Myrtle Beach* SC MSA","284",216,0,0,68,7
"175","Naples* FL MSA","418",354,6,24,34,5
"176","Nashville  TN MSA","878",823,8,3,44,4
"177","New London-Norwich* CT-RI MSA","56",54,2,0,0,0
"178","New Orleans* LA MSA","377",361,6,0,10,1
"179","New York-Northern New  Jersey-Long Island  NY-NJ-  CT-PA CMSA","3191",1730,464,238,759,55
"180","Norfolk-Virginia Beach-  Newport News  VA-NC MSA","932",624,12,4,292,6
"181","Ocala* FL MSA","469",447,0,11,11,2
"182","Odessa-Midland* TX MSA","24",24,0,0,0,0
"183","Oklahoma City* OK MSA","631",469,4,4,154,11
"184","Omaha* NE-IA MSA","238",236,2,0,0,0
"185","Orlando  FL MSA","2337",1555,16,0,766,35
"186","Owensboro* KY MSA","54",54,0,0,0,0
"187","Panama City* FL MSA","418",115,2,0,301,5
"188","Parkersburg-Marietta* WV-OH  MSA","9",9,0,0,0,0
"189","Pensacola* FL MSA","356",253,20,3,80,4
"190","Peoria-Pekin* IL MSA","37",31,6,0,0,0
"191","Philadelphia-Wilmington-  Atlantic City  PA-NJ-DE-MD  CMSA","1657",1429,44,4,180,15
"192","Phoenix-Mesa  AZ MSA","3062",2935,8,24,95,14
"193","Pine Bluff* AR MSA","10",8,2,0,0,0
"194","Pittsburgh  PA MSA","332",291,8,9,24,4
"195","Pittsfield* MA MSA","3",3,0,0,0,0
"196","Pocatello* ID MSA","6",6,0,0,0,0
"197","Portland* ME MSA","85",69,2,14,0,0
"198","Portland-Salem  OR-WA CMSA","2000",875,36,11,1078,71
"199","Providence-Fall River-  Warwick* RI-MA MSA","133",122,8,3,0,0
"200","Provo-Orem* UT MSA","239",155,10,0,74,2
"201","Pueblo* CO MSA","97",85,0,12,0,0
"202","Punta Gorda* FL MSA","127",121,0,0,6,1
"203","Raleigh-Durham-Chapel Hill  NC MSA","1508",1040,2,7,459,28
"204","Rapid City* SD MSA","47",47,0,0,0,0
"205","Reading* PA MSA","55",52,0,3,0,0
"206","Redding* CA MSA","96",96,0,0,0,0
"207","Reno* NV MSA","442",319,0,3,120,5
"208","Richland-Kennewick-Pasco*  WA MSA","129",118,0,4,7,1
"209","Richmond-Petersburg  VA MSA","753",496,0,12,245,35
"210","Roanoke* VA MSA","98",93,0,0,5,1
"211","Rochester* MN MSA","100",100,0,0,0,0
"212","Rochester* NY MSA","105",103,2,0,0,0
"213","Rockford* IL MSA","118",103,4,11,0,0
"214","Rocky Mount* NC MSA","80",24,24,32,0,0
"215","Sacramento-Yolo  CA CMSA","1613",1588,6,6,13,2
"216","Saginaw-Bay City-Midland*  MI MSA","30",30,0,0,0,0
"217","St. Cloud* MN MSA","39",39,0,0,0,0
"218","St. Joseph* MO MSA","9",7,2,0,0,0
"219","St. Louis  MO-IL MSA","832",768,40,14,10,2
"220","Salinas* CA MSA","88",88,0,0,0,0
"221","Salt Lake City-Ogden  UT MSA","716",653,8,19,36,5
"222","San Angelo* TX MSA","21",21,0,0,0,0
"223","San Antonio* TX MSA","634",628,2,4,0,0
"224","San Diego  CA MSA","1036",785,14,74,163,16
"225","San Francisco-Oakland-San  Jose  CA CMSA","1524",980,6,9,529,17
"226","San Luis Obispo-Atascadero-  Paso Robles* CA MSA","235",179,0,0,56,2
"227","Santa Barbara-Santa Maria-  Lompoc* CA MSA","98",64,4,0,30,3
"228","Santa Fe* NM MSA","43",43,0,0,0,0
"229","Sarasota-Bradenton* FL MSA","857",775,2,40,40,2
"230","Savannah* GA MSA","167",118,4,0,45,2
"231","Scranton--Wilkes-Barre--  Hazleton* PA MSA","23",20,0,3,0,0
"232","Seattle-Tacoma-Bremerton  WA CMSA","1772",1400,46,47,279,21
"233","Sharon* PA MSA","5",5,0,0,0,0
"234","Sheboygan* WI MSA","1",1,0,0,0,0
"235","Sherman-Denison* TX MSA","12",12,0,0,0,0
"236","Shreveport-Bossier City* LA  MSA","96",96,0,0,0,0
"237","Sioux City* IA-NE MSA","9",9,0,0,0,0
"238","Sioux Falls* SD MSA","183",50,0,0,133,3
"239","South Bend* IN MSA","48",44,4,0,0,0
"240","Spokane* WA MSA","126",104,2,0,20,1
"241","Springfield* IL MSA","45",35,10,0,0,0
"242","Springfield* MO MSA","226",129,18,7,72,2
"243","Springfield* MA MSA","40",36,4,0,0,0
"244","State College* PA MSA","65",25,0,0,40,4
"245","Steubenville-Weirton* OH-WV  MSA","4",2,2,0,0,0
"246","Stockton-Lodi* CA MSA","584",584,0,0,0,0
"247","Sumter* SC MSA","58",56,2,0,0,0
"248","Syracuse* NY MSA","54",45,0,4,5,1
"249","Tallahassee* FL MSA","198",196,2,0,0,0
"250","Tampa-St. Petersburg-  Clearwater  FL MSA","1991",1381,22,14,574,37
"251","Terre Haute* IN MSA","17",12,0,0,5,1
"252","Texarkana* TX-Texarkana  AR  MSA","70",44,26,0,0,0
"253","Toledo* OH MSA","112",84,8,0,20,4
"254","Topeka* KS MSA","69",42,0,27,0,0
"255","Tucson* AZ MSA","431",412,2,3,14,2
"256","Tulsa* OK MSA","318",306,0,0,12,1
"257","Tuscaloosa* AL MSA","87",72,0,0,15,3
"258","Tyler* TX MSA","37",27,0,3,7,1
"259","Utica-Rome* NY MSA","2",2,0,0,0,0
"260","Victoria* TX MSA","8",8,0,0,0,0
"261","Visalia-Tulare-Porterville*  CA MSA","176",174,2,0,0,0
"262","Waco* TX MSA","55",44,2,3,6,1
"263","Washington-Baltimore  DC-MD-  VA-WV CMSA","4038",2849,2,6,1181,26
"264","Waterloo-Cedar Falls* IA MSA","9",9,0,0,0,0
"265","Wausau* WI MSA","30",28,2,0,0,0
"266","West Palm Beach-Boca Raton  FL MSA","940",754,12,3,171,14
"267","Wheeling* WV-OH MSA","2",2,0,0,0,0
"268","Wichita* KS MSA","140",138,2,0,0,0
"269","Wichita Falls* TX MSA","39",21,2,16,0,0
"270","Wilmington* NC MSA","434",252,0,0,182,8
"271","Yakima* WA MSA","26",22,4,0,0,0
"272","York* PA MSA","110",110,0,0,0,0
"273","Youngstown-Warren* OH MSA","37",32,0,0,5,1
"274","Yuba City* CA MSA","58",58,0,0,0,0
"275","Yuma* AZ MSA","114",114,0,0,0,0
