"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units","5-Inf_Units_Stucture"
"83","Davenport-Moline-Rock Island,  IA-IL","40",40,0,0,0,NA
"84","Decatur, AL","30",30,0,0,0,0
"85","Decatur, IL","3",3,0,0,0,0
"86","Deltona-Daytona Beach-Ormond Beach,*  FL","187",160,2,0,25,3
"87","Denver-Aurora,* CO","1591",860,4,10,717,9
"88","Des Moines-West Des Moines,* IA","387",335,2,8,42,6
"89","Detroit-Warren-Livonia,* MI","417",398,2,7,10,2
"90","Dothan, AL","26",26,0,0,0,0
"91","Dover,* DE","187",119,0,16,52,3
"92","Dubuque, IA","29",29,0,0,0,0
"93","Duluth, MN-WI","74",62,2,0,10,2
"94","Durham,* NC","260",256,4,0,0,0
"95","Eau Claire, WI","60",42,2,0,16,2
"96","El Centro, CA","73",67,0,0,6,1
"97","El Paso, TX","617",275,0,0,342,43
"98","Elizabethtown, KY","40",33,4,3,0,0
"99","Elkhart-Goshen, IN","62",62,0,0,0,0
"100","Elmira, NY","0",0,0,0,0,0
"101","Erie, PA","58",30,2,4,22,2
"102","Eugene-Springfield, OR","118",96,10,12,0,0
"103","Evansville, IN-KY","87",77,0,0,10,2
"104","Fairbanks,* AK","27",15,2,10,0,0
"105","Fargo, ND-MN","133",129,0,4,0,0
"106","Farmington,* NM","35",35,0,0,0,0
"107","Fayetteville, NC","185",185,0,0,0,0
"108","Fayetteville-Springdale-Rogers,  AR-MO","292",223,22,6,41,5
"109","Flagstaff, AZ","41",41,0,0,0,0
"110","Flint, MI","27",27,0,0,0,0
"111","Florence, SC","59",59,0,0,0,0
"112","Florence-Muscle Shoals, AL","30",30,0,0,0,0
"113","Fond du Lac, WI","6",6,0,0,0,0
"114","Fort Collins-Loveland,* CO","149",123,0,6,20,1
"115","Fort Smith, AR-OK","102",51,4,0,47,1
"116","Fort Walton Beach-Crestview-Destin,  FL","119",43,0,0,76,2
"117","Fort Wayne,* IN","111",111,0,0,0,0
"118","Fresno, CA","277",210,4,7,56,6
"119","Gadsden, AL","14",14,0,0,0,0
"120","Gainesville, FL","124",83,0,0,41,3
"121","Gainesville, GA","135",130,0,0,5,1
"122","Glens Falls, NY","41",30,0,6,5,1
"123","Goldsboro, NC","50",50,0,0,0,0
"124","Grand Forks, ND-MN","85",13,0,0,72,2
"125","Grand Junction,* CO","145",145,0,0,0,0
"126","Grand Rapids-Wyoming,* MI","196",163,2,3,28,3
"127","Great Falls, MT","82",34,0,0,48,3
"128","Greeley,* CO","182",182,0,0,0,0
"129","Green Bay, WI","124",113,0,0,11,1
"130","Greensboro-High Point,* NC","368",358,2,0,8,1
"131","Greenville, NC","141",123,18,0,0,0
"132","Greenville,* SC","426",405,0,0,21,2
"133","Gulfport-Biloxi, MS","421",222,4,15,180,1
"134","Hagerstown-Martinsburg, MD-WV","163",151,0,12,0,0
"135","Hanford-Corcoran, CA","46",44,2,0,0,0
"136","Harrisburg-Carlisle, PA","113",113,0,0,0,0
"137","Harrisonburg,* VA","66",66,0,0,0,0
"138","Hartford-West Hartford-East Hartford,  CT","192",143,8,0,41,5
"139","Hattiesburg, MS","269",13,0,0,256,8
"140","Hickory-Lenoir-Morganton, NC","154",154,0,0,0,0
"141","Hinesville-Fort Stewart, GA","0",0,0,0,0,0
"142","Holland-Grand Haven, MI","92",48,8,0,36,2
"143","Honolulu,* HI","168",123,0,0,45,1
"144","Hot Springs, AR","9",9,0,0,0,0
"145","Houma-Bayou Cane-Thibodaux, LA","29",29,0,0,0,0
"146","Houston-Sugar Land-Baytown,* TX","4682",4059,48,3,572,32
"147","Huntington-Ashland, WV-KY-OH","14",9,0,0,5,1
"148","Huntsville, AL","335",287,0,0,48,4
"149","Idaho Falls, ID","114",114,0,0,0,0
"150","Indianapolis-Carmel,* IN","865",756,16,19,74,7
"151","Iowa City, IA","65",65,0,0,0,0
"152","Ithaca, NY","11",6,0,0,5,1
"153","Jackson, MI","42",12,0,0,30,1
"154","Jackson, MS","268",254,0,0,14,2
"155","Jackson, TN","55",49,6,0,0,0
"156","Jacksonville,* FL","1027",887,18,4,118,7
"157","Jacksonville, NC","114",110,4,0,0,0
"158","Janesville, WI","42",38,0,4,0,0
"159","Jefferson City, MO","15",15,0,0,0,0
"160","Johnson City, TN","74",72,2,0,0,0
"161","Johnstown, PA","3",3,0,0,0,0
"162","Jonesboro, AR","40",40,0,0,0,0
"163","Joplin, MO","18",13,0,0,5,1
"164","Kalamazoo-Portage, MI","38",38,0,0,0,0
"165","Kankakee-Bradley, IL","8",8,0,0,0,0
"166","Kansas City,* MO-KS","699",610,18,71,0,0
"167","Kennewick-Richland-Pasco, WA","114",114,0,0,0,0
"168","Killeen-Temple-Fort Hood, TX","205",175,30,0,0,0
"169","Kingsport-Bristol-Bristol, TN-VA","66",54,0,0,12,2
"170","Kingston, NY","22",20,2,0,0,0
"171","Knoxville, TN","379",327,2,0,50,5
"172","Kokomo, IN","11",11,0,0,0,0
"173","La Crosse, WI-MN","96",46,0,0,50,1
"174","Lafayette, IN","48",48,0,0,0,0
"175","Lafayette, LA","157",133,0,0,24,1
"176","Lake Charles, LA","58",51,2,0,5,1
"177","Lake Havasu City-Kingman, AZ","99",93,6,0,0,0
"178","Lakeland,* FL","370",370,0,0,0,0
"179","Lancaster, PA","66",66,0,0,0,0
"180","Lansing-East Lansing, MI","74",57,0,0,17,2
"181","Laredo,* TX","161",130,0,8,23,1
"182","Las Cruces,* NM","136",136,0,0,0,0
"183","Las Vegas-Paradise,* NV","2034",1708,0,69,257,16
"184","Lawrence, KS","37",37,0,0,0,0
"185","Lawton, OK","305",17,0,0,288,16
"186","Lebanon, PA","49",49,0,0,0,0
"187","Lewiston, ID-WA","9",9,0,0,0,0
"188","Lewiston-Auburn, ME","23",23,0,0,0,0
"189","Lexington-Fayette, KY","303",240,2,4,57,7
"190","Lima, OH","2",2,0,0,0,0
"191","Lincoln, NE","92",77,2,0,13,2
"192","Little Rock-North Little Rock, AR","313",237,4,0,72,2
"193","Logan, UT-ID","100",92,0,3,5,1
"194","Longview, TX","35",20,0,0,15,1
"195","Longview, WA","46",41,0,0,5,1
"196","Los Angeles-Long Beach-Santa Ana,*  CA","2199",991,70,66,1072,66
"197","Louisville-Jefferson County,* KY-IN","554",516,8,0,30,3
"198","Lubbock, TX","95",75,4,0,16,2
"199","Lynchburg, VA","89",89,0,0,0,0
"200","Macon, GA","54",54,0,0,0,0
"201","Madera, CA","58",50,8,0,0,0
"202","Madison,* WI","296",179,10,19,88,8
"203","Manchester-Nashua, NH","65",53,0,0,12,2
"204","Mansfield, OH","17",13,4,0,0,0
"205","McAllen-Edinburg-Mission,* TX","633",516,16,36,65,7
"206","Medford, OR","98",84,4,4,6,1
"207","Memphis,* TN-MS-AR","588",493,0,0,95,2
"208","Merced, CA","60",58,2,0,0,0
"209","Miami-Fort Lauderdale-Miami Beach,*  FL","1489",727,30,10,722,33
"210","Michigan City-La Porte, IN","19",19,0,0,0,0
"211","Midland,* TX","56",56,0,0,0,0
"212","Milwaukee-Waukesha-West Allis,* WI","221",200,10,4,7,1
"213","Minneapolis-St. Paul-Bloomington,*  MN-WI","979",850,6,10,113,7
"214","Missoula,* MT","50",50,0,0,0,0
"215","Mobile, AL","286",166,0,0,120,3
"216","Modesto, CA","113",113,0,0,0,0
"217","Monroe, LA","106",101,0,0,5,1
"218","Monroe, MI","15",15,0,0,0,0
"219","Montgomery, AL","136",136,0,0,0,0
"220","Morgantown, WV","2",2,0,0,0,0
"221","Morristown, TN","54",54,0,0,0,0
"222","Mount Vernon-Anacortes, WA","51",49,2,0,0,0
"223","Muncie, IN","11",11,0,0,0,0
"224","Muskegon-Norton Shores, MI","23",17,6,0,0,0
"225","Myrtle Beach-Conway-North Myrtle Beach,  SC","421",405,0,0,16,2
"226","Napa, CA","15",15,0,0,0,0
"227","Naples-Marco Island,* FL","342",129,0,67,146,7
"228","Nashville-Davidson--Murfreesboro,*  TN","1218",1152,20,36,10,1
"229","New Haven-Milford, CT","100",73,0,0,27,2
"230","New Orleans-Metairie-Kenner,* LA","687",402,22,4,259,3
"231","New York-Northern New Jersey-Long Island,*  NY-NJ-PA","4706",1115,660,433,2498,103
"232","Niles-Benton Harbor, MI","17",17,0,0,0,0
"233","Norwich-New London, CT","65",35,2,8,20,3
"234","Ocala,* FL","240",222,0,18,0,0
"235","Ocean City,* NJ","50",32,6,4,8,1
"236","Odessa,* TX","21",21,0,0,0,0
"237","Ogden-Clearfield, UT","224",213,6,0,5,1
"238","Oklahoma City,* OK","525",511,4,0,10,1
"239","Olympia, WA","200",187,2,3,8,1
"240","Omaha-Council Bluffs,* NE-IA","557",410,12,0,135,8
"241","Orlando-Kissimmee,* FL","2153",1301,8,15,829,51
"242","Oshkosh-Neenah, WI","40",34,2,4,0,0
"243","Owensboro, KY","31",23,0,8,0,0
"244","Oxnard-Thousand Oaks-Ventura, CA","259",164,2,46,47,6
"245","Palm Bay-Melbourne-Titusville,* FL","201",171,0,0,30,3
"246","Palm Coast, FL","54",48,2,4,0,0
"247","Panama City-Lynn Haven, FL","143",46,0,3,94,2
"248","Parkersburg-Marietta-Vienna, WV-OH","17",17,0,0,0,0
"249","Pascagoula, MS","63",63,0,0,0,0
"250","Pensacola-Ferry Pass-Brent,* FL","477",169,0,0,308,16
"251","Peoria, IL","46",42,4,0,0,0
"252","Philadelphia-Camden-Wilmington,*  PA-NJ-DE-MD","1159",892,0,17,250,14
"253","Phoenix-Mesa-Scottsdale,* AZ","3059",2632,0,65,362,23
"254","Pine Bluff, AR","4",4,0,0,0,0
"255","Pittsburgh,* PA","406",347,6,15,38,7
"256","Pittsfield, MA","2",2,0,0,0,0
"257","Pocatello, ID","30",30,0,0,0,0
"258","Port St. Lucie,* FL","249",227,0,4,18,2
"259","Portland-South Portland-Biddeford,  ME","251",190,10,8,43,3
"260","Portland-Vancouver-Beaverton,* OR-WA","1063",851,12,18,182,NA
"261","Prescott, AZ","130",127,0,3,0,0
"262","Providence-New Bedford-Fall River,  RI-MA","224",191,14,9,10,2
"263","Provo-Orem, UT","516",408,6,4,98,5
"264","Pueblo,* CO","56",56,0,0,0,0
"265","Punta Gorda,* FL","202",98,6,4,94,12
"266","Racine, WI","34",34,0,0,0,0
"267","Raleigh-Cary,* NC","1623",1152,14,0,457,14
"268","Rapid City, SD","85",81,4,0,0,0
"269","Reading, PA","69",65,4,0,0,0
"270","Redding, CA","47",47,0,0,0,0
"271","Reno-Sparks,* NV","253",253,0,0,0,0
"272","Richmond,* VA","565",552,2,11,0,0
"273","Riverside-San Bernardino-Ontario,*  CA","2085",2050,6,19,10,2
"274","Roanoke, VA","92",90,2,0,0,0
"275","Rochester, MN","64",56,0,0,8,1
"276","Rochester, NY","161",155,2,4,0,0
"277","Rockford, IL","104",94,10,0,0,0
"278","Rocky Mount, NC","46",46,0,0,0,0
"279","Rome, GA","32",28,4,0,0,0
"280","Sacramento--Arden-Arcade--Roseville,*  CA","733",683,16,16,18,3
"281","Saginaw-Saginaw Township North, MI","7",7,0,0,0,0
"282","Salem, OR","130",101,2,4,23,3
"283","Salinas, CA","111",22,0,0,89,2
"284","Salisbury, MD","42",27,0,0,15,1
"285","Salt Lake City,* UT","502",380,2,15,105,6
"286","San Angelo,* TX","39",39,0,0,0,0
"287","San Antonio,* TX","1495",847,2,44,602,32
"288","San Diego-Carlsbad-San Marcos,* CA","586",380,40,28,138,14
"289","San Francisco-Oakland-Fremont,* CA","893",421,4,15,453,8
"290","San Jose-Sunnyvale-Santa Clara,* CA","844",132,4,3,705,22
"291","San Luis Obispo-Paso Robles, CA","41",36,0,0,5,1
"292","Sandusky, OH","0",0,0,0,0,0
"293","Santa Barbara-Santa Maria, CA","42",36,6,0,0,0
"294","Santa Cruz-Watsonville, CA","30",14,0,0,16,1
"295","Santa Fe,* NM","30",30,0,0,0,0
"296","Santa Rosa-Petaluma, CA","109",83,0,0,26,2
"297","Sarasota-Bradenton-Venice,* FL","186",186,0,0,0,0
"298","Savannah, GA","285",266,0,0,19,3
"299","Scranton--Wilkes-Barre, PA","40",32,0,8,0,0
"300","Seattle-Tacoma-Bellevue,* WA","1806",1257,102,89,358,21
"301","Sebastian-Vero Beach,* FL","117",117,0,0,0,0
"302","Sheboygan, WI","20",14,6,0,0,0
"303","Sherman-Denison, TX","1",1,0,0,0,0
"304","Shreveport-Bossier City, LA","102",102,0,0,0,0
"305","Sioux City, IA-NE-SD","27",17,2,8,0,0
"306","Sioux Falls, SD","260",166,0,20,74,5
"307","South Bend-Mishawaka, IN-MI","105",35,0,4,66,2
"308","Spartanburg, SC","138",138,0,0,0,0
"309","Spokane, WA","171",156,0,0,15,1
"310","Springfield, IL","25",19,6,0,0,0
"311","Springfield, MA","65",59,6,0,0,0
"312","Springfield, MO","249",134,34,3,78,7
"313","Springfield, OH","18",14,0,4,0,0
"314","St. Cloud, MN","73",62,0,0,11,2
"315","St. George, UT","236",199,0,0,37,4
"316","St. Joseph, MO-KS","22",10,12,0,0,0
"317","St. Louis,* MO-IL","1460",808,32,37,583,27
"318","State College, PA","33",33,0,0,0,0
"319","Stockton,* CA","249",244,0,0,5,1
"320","Sumter,* SC","58",58,0,0,0,0
"321","Syracuse, NY","84",84,0,0,0,0
"322","Tallahassee, FL","226",187,2,0,37,3
"323","Tampa-St. Petersburg-Clearwater,* FL","1011",651,32,11,317,NA
"324","Texarkana, TX-Texarkana, AR","15",13,2,0,0,0
"325","Toledo, OH","106",98,2,6,0,0
"326","Topeka, KS","66",66,0,0,0,0
"327","Trenton-Ewing,* NJ","59",40,4,0,15,2
"328","Tucson,* AZ","586",566,8,4,8,1
"329","Tulsa,* OK","413",405,8,0,0,0
"330","Tuscaloosa, AL","166",64,0,0,102,7
"331","Tyler, TX","32",26,0,0,6,1
"332","Utica-Rome, NY","3",3,0,0,0,0
"333","Valdosta, GA","86",76,4,0,6,1
"334","Vallejo-Fairfield, CA","96",48,0,0,48,1
"335","Victoria, TX","10",10,0,0,0,0
"336","Vineland-Millville-Bridgeton,* NJ","68",68,0,0,0,0
"337","Virginia Beach-Norfolk-Newport News,*  VA-NC","502",404,14,12,72,3
"338","Visalia-Porterville, CA","244",238,6,0,0,0
"339","Waco, TX","55",55,0,0,0,0
"340","Warner Robins, GA","353",121,0,0,232,25
"341","Washington-Arlington-Alexandria,*  DC-VA-MD-WV","1891",1354,4,4,529,24
"342","Waterloo-Cedar Falls, IA","36",34,2,0,0,0
"343","Wausau, WI","136",42,4,4,86,7
"344","Weirton-Steubenville, WV-OH","7",7,0,0,0,0
"345","Wenatchee, WA","47",47,0,0,0,0
"346","Wheeling, WV-OH","0",0,0,0,0,0
"347","Wichita Falls, TX","19",19,0,0,0,0
"348","Wichita, KS","243",229,4,0,10,2
"349","Williamsport, PA","3",3,0,0,0,0
"350","Wilmington,* NC","580",428,2,0,150,4
"351","Winchester, VA-WV","73",73,0,0,0,0
"352","Winston-Salem, NC","244",244,0,0,0,0
"353","Worcester, MA","136",124,0,3,9,1
"354","Yakima, WA","43",43,0,0,0,0
"355","York-Hanover, PA","263",256,2,0,5,1
"356","Youngstown-Warren-Boardman, OH-PA","49",47,2,0,0,0
"357","Yuba City, CA","52",52,0,0,0,0
"358","Yuma, AZ","51",51,0,0,0,0
