Code,Code,Code,County Name/State Abbreviation,Year,Force,Employed,Unemployed,(%)
CN181450,18,145,"Shelby County, IN",2000,"23,684     ","23,084     ",600     ,2.5     
CN181470,18,147,"Spencer County, IN",2000,"11,039     ","10,664     ",375     ,3.4     
CN181490,18,149,"Starke County, IN",2000,"10,883     ","10,380     ",503     ,4.6     
CN181510,18,151,"Steuben County, IN",2000,"18,575     ","18,037     ",538     ,2.9     
CN181530,18,153,"Sullivan County, IN",2000,"9,264     ","8,796     ",468     ,5.1     
CN181550,18,155,"Switzerland County, IN",2000,"5,030     ","4,795     ",235     ,4.7     
CN181570,18,157,"Tippecanoe County, IN",2000,"78,388     ","76,415     ","1,973     ",2.5     
CN181590,18,159,"Tipton County, IN",2000,"8,727     ","8,502     ",225     ,2.6     
CN181610,18,161,"Union County, IN",2000,"3,813     ","3,699     ",114     ,3.0     
CN181630,18,163,"Vanderburgh County, IN",2000,"90,204     ","87,417     ","2,787     ",3.1     
CN181650,18,165,"Vermillion County, IN",2000,"8,172     ","7,806     ",366     ,4.5     
PS180600,18,167,"Vigo County, IN",2000,"51,033     ","49,045     ","1,988     ",3.9     
CN181690,18,169,"Wabash County, IN",2000,"18,175     ","17,650     ",525     ,2.9     
CN181710,18,171,"Warren County, IN",2000,"4,509     ","4,393     ",116     ,2.6     
CN181730,18,173,"Warrick County, IN",2000,"28,573     ","27,666     ",907     ,3.2     
CN181750,18,175,"Washington County, IN",2000,"14,107     ","13,594     ",513     ,3.6     
PA181000,18,177,"Wayne County, IN",2000,"35,691     ","34,440     ","1,251     ",3.5     
CN181790,18,179,"Wells County, IN",2000,"14,963     ","14,612     ",351     ,2.3     
CN181810,18,181,"White County, IN",2000,"13,664     ","13,273     ",391     ,2.9     
CN181830,18,183,"Whitley County, IN",2000,"17,186     ","16,765     ",421     ,2.4     
CN190010,19,001,"Adair County, IA",2000,"4,484     ","4,358     ",126     ,2.8     
CN190030,19,003,"Adams County, IA",2000,"2,347     ","2,254     ",93     ,4.0     
CN190050,19,005,"Allamakee County, IA",2000,"8,007     ","7,718     ",289     ,3.6     
CN190070,19,007,"Appanoose County, IA",2000,"6,383     ","6,089     ",294     ,4.6     
CN190090,19,009,"Audubon County, IA",2000,"3,436     ","3,329     ",107     ,3.1     
CN190110,19,011,"Benton County, IA",2000,"13,759     ","13,425     ",334     ,2.4     
PS190020,19,013,"Black Hawk County, IA",2000,"68,923     ","66,899     ","2,024     ",2.9     
CN190150,19,015,"Boone County, IA",2000,"14,681     ","14,348     ",333     ,2.3     
CN190170,19,017,"Bremer County, IA",2000,"12,863     ","12,528     ",335     ,2.6     
CN190190,19,019,"Buchanan County, IA",2000,"10,731     ","10,411     ",320     ,3.0     
CN190210,19,021,"Buena Vista County, IA",2000,"10,320     ","10,064     ",256     ,2.5     
CN190230,19,023,"Butler County, IA",2000,"8,041     ","7,767     ",274     ,3.4     
CN190250,19,025,"Calhoun County, IA",2000,"5,374     ","5,216     ",158     ,2.9     
CN190270,19,027,"Carroll County, IA",2000,"12,016     ","11,731     ",285     ,2.4     
CN190290,19,029,"Cass County, IA",2000,"7,931     ","7,631     ",300     ,3.8     
CN190310,19,031,"Cedar County, IA",2000,"10,427     ","10,178     ",249     ,2.4     
CN190330,19,033,"Cerro Gordo County, IA",2000,"25,359     ","24,579     ",780     ,3.1     
CN190350,19,035,"Cherokee County, IA",2000,"6,998     ","6,824     ",174     ,2.5     
CN190370,19,037,"Chickasaw County, IA",2000,"6,929     ","6,465     ",464     ,6.7     
CN190390,19,039,"Clarke County, IA",2000,"4,904     ","4,741     ",163     ,3.3     
CN190410,19,041,"Clay County, IA",2000,"10,006     ","9,747     ",259     ,2.6     
CN190430,19,043,"Clayton County, IA",2000,"10,288     ","9,916     ",372     ,3.6     
PA190400,19,045,"Clinton County, IA",2000,"26,262     ","25,314     ",948     ,3.6     
CN190470,19,047,"Crawford County, IA",2000,"8,957     ","8,722     ",235     ,2.6     
CN190490,19,049,"Dallas County, IA",2000,"23,653     ","23,174     ",479     ,2.0     
CN190510,19,051,"Davis County, IA",2000,"4,185     ","4,041     ",144     ,3.4     
CN190530,19,053,"Decatur County, IA",2000,"4,293     ","4,142     ",151     ,3.5     
CN190550,19,055,"Delaware County, IA",2000,"10,224     ","9,918     ",306     ,3.0     
CN190570,19,057,"Des Moines County, IA",2000,"22,420     ","21,594     ",826     ,3.7     
CN190590,19,059,"Dickinson County, IA",2000,"9,501     ","9,226     ",275     ,2.9     
CN190610,19,061,"Dubuque County, IA",2000,"48,732     ","47,077     ","1,655     ",3.4     
CN190630,19,063,"Emmet County, IA",2000,"6,048     ","5,865     ",183     ,3.0     
CN190650,19,065,"Fayette County, IA",2000,"11,272     ","10,824     ",448     ,4.0     
CN190670,19,067,"Floyd County, IA",2000,"8,551     ","8,216     ",335     ,3.9     
CN190690,19,069,"Franklin County, IA",2000,"5,726     ","5,560     ",166     ,2.9     
CN190710,19,071,"Fremont County, IA",2000,"4,253     ","4,147     ",106     ,2.5     
CN190730,19,073,"Greene County, IA",2000,"5,017     ","4,843     ",174     ,3.5     
CN190750,19,075,"Grundy County, IA",2000,"6,551     ","6,392     ",159     ,2.4     
CN190770,19,077,"Guthrie County, IA",2000,"6,086     ","5,917     ",169     ,2.8     
CN190790,19,079,"Hamilton County, IA",2000,"8,991     ","8,755     ",236     ,2.6     
CN190810,19,081,"Hancock County, IA",2000,"6,351     ","6,205     ",146     ,2.3     
CN190830,19,083,"Hardin County, IA",2000,"9,552     ","9,243     ",309     ,3.2     
CN190850,19,085,"Harrison County, IA",2000,"8,122     ","7,895     ",227     ,2.8     
CN190870,19,087,"Henry County, IA",2000,"10,617     ","10,286     ",331     ,3.1     
CN190890,19,089,"Howard County, IA",2000,"5,153     ","4,981     ",172     ,3.3     
CN190910,19,091,"Humboldt County, IA",2000,"5,301     ","5,156     ",145     ,2.7     
CN190930,19,093,"Ida County, IA",2000,"4,008     ","3,916     ",92     ,2.3     
CN190950,19,095,"Iowa County, IA",2000,"8,885     ","8,688     ",197     ,2.2     
CN190970,19,097,"Jackson County, IA",2000,"11,207     ","10,781     ",426     ,3.8     
CN190990,19,099,"Jasper County, IA",2000,"19,908     ","19,389     ",519     ,2.6     
CN191010,19,101,"Jefferson County, IA",2000,"9,085     ","8,810     ",275     ,3.0     
CN191030,19,103,"Johnson County, IA",2000,"67,565     ","66,252     ","1,313     ",1.9     
CN191050,19,105,"Jones County, IA",2000,"10,471     ","10,180     ",291     ,2.8     
CN191070,19,107,"Keokuk County, IA",2000,"5,855     ","5,657     ",198     ,3.4     
CN191090,19,109,"Kossuth County, IA",2000,"8,885     ","8,645     ",240     ,2.7     
CN191110,19,111,"Lee County, IA",2000,"18,757     ","17,873     ",884     ,4.7     
PS190100,19,113,"Linn County, IA",2000,"111,683     ","108,999     ","2,684     ",2.4     
CN191150,19,115,"Louisa County, IA",2000,"6,282     ","6,087     ",195     ,3.1     
CN191170,19,117,"Lucas County, IA",2000,"4,767     ","4,627     ",140     ,2.9     
CN191190,19,119,"Lyon County, IA",2000,"6,394     ","6,259     ",135     ,2.1     
CN191210,19,121,"Madison County, IA",2000,"7,658     ","7,406     ",252     ,3.3     
CN191230,19,123,"Mahaska County, IA",2000,"11,588     ","11,298     ",290     ,2.5     
CN191250,19,125,"Marion County, IA",2000,"17,703     ","17,286     ",417     ,2.4     
CN191270,19,127,"Marshall County, IA",2000,"20,705     ","20,111     ",594     ,2.9     
CN191290,19,129,"Mills County, IA",2000,"7,934     ","7,768     ",166     ,2.1     
CN191310,19,131,"Mitchell County, IA",2000,"5,485     ","5,326     ",159     ,2.9     
CN191330,19,133,"Monona County, IA",2000,"5,012     ","4,847     ",165     ,3.3     
CN191350,19,135,"Monroe County, IA",2000,"3,925     ","3,797     ",128     ,3.3     
CN191370,19,137,"Montgomery County, IA",2000,"6,037     ","5,831     ",206     ,3.4     
CN191390,19,139,"Muscatine County, IA",2000,"22,386     ","21,746     ",640     ,2.9     
CN191410,19,141,"O'Brien County, IA",2000,"7,807     ","7,618     ",189     ,2.4     
CN191430,19,143,"Osceola County, IA",2000,"3,628     ","3,534     ",94     ,2.6     
CN191450,19,145,"Page County, IA",2000,"8,396     ","8,114     ",282     ,3.4     
CN191470,19,147,"Palo Alto County, IA",2000,"5,229     ","5,102     ",127     ,2.4     
CN191490,19,149,"Plymouth County, IA",2000,"13,573     ","13,209     ",364     ,2.7     
CN191510,19,151,"Pocahontas County, IA",2000,"4,221     ","4,099     ",122     ,2.9     
CN191530,19,153,"Polk County, IA",2000,"215,986     ","210,672     ","5,314     ",2.5     
CN191550,19,155,"Pottawattamie County, IA",2000,"48,304     ","47,113     ","1,191     ",2.5     
CN191570,19,157,"Poweshiek County, IA",2000,"10,414     ","10,117     ",297     ,2.9     
CN191590,19,159,"Ringgold County, IA",2000,"2,600     ","2,519     ",81     ,3.1     
CN191610,19,161,"Sac County, IA",2000,"5,988     ","5,822     ",166     ,2.8     
CN191630,19,163,"Scott County, IA",2000,"86,135     ","83,207     ","2,928     ",3.4     
CN191650,19,165,"Shelby County, IA",2000,"7,117     ","6,940     ",177     ,2.5     
CN191670,19,167,"Sioux County, IA",2000,"17,694     ","17,333     ",361     ,2.0     
PA190070,19,169,"Story County, IA",2000,"46,543     ","45,678     ",865     ,1.9     
CN191710,19,171,"Tama County, IA",2000,"9,290     ","8,958     ",332     ,3.6     
CN191730,19,173,"Taylor County, IA",2000,"3,504     ","3,386     ",118     ,3.4     
CN191750,19,175,"Union County, IA",2000,"6,606     ","6,372     ",234     ,3.5     
CN191770,19,177,"Van Buren County, IA",2000,"4,017     ","3,882     ",135     ,3.4     
CN191790,19,179,"Wapello County, IA",2000,"17,968     ","17,296     ",672     ,3.7     
CN191810,19,181,"Warren County, IA",2000,"23,638     ","23,106     ",532     ,2.3     
CN191830,19,183,"Washington County, IA",2000,"11,366     ","11,101     ",265     ,2.3     
CN191850,19,185,"Wayne County, IA",2000,"3,257     ","3,153     ",104     ,3.2     
CN191870,19,187,"Webster County, IA",2000,"20,013     ","19,374     ",639     ,3.2     
CN191890,19,189,"Winnebago County, IA",2000,"6,479     ","6,341     ",138     ,2.1     
CN191910,19,191,"Winneshiek County, IA",2000,"12,228     ","11,899     ",329     ,2.7     
PS190200,19,193,"Woodbury County, IA",2000,"55,700     ","54,182     ","1,518     ",2.7     
CN191950,19,195,"Worth County, IA",2000,"4,384     ","4,248     ",136     ,3.1     
CN191970,19,197,"Wright County, IA",2000,"7,628     ","7,418     ",210     ,2.8     
CN200010,20,001,"Allen County, KS",2000,"7,163     ","6,825     ",338     ,4.7     
CN200030,20,003,"Anderson County, KS",2000,"4,069     ","3,894     ",175     ,4.3     
CN200050,20,005,"Atchison County, KS",2000,"8,400     ","8,019     ",381     ,4.5     
CN200070,20,007,"Barber County, KS",2000,"2,653     ","2,578     ",75     ,2.8     
CN200090,20,009,"Barton County, KS",2000,"14,302     ","13,806     ",496     ,3.5     
CN200110,20,011,"Bourbon County, KS",2000,"8,206     ","7,884     ",322     ,3.9     
CN200130,20,013,"Brown County, KS",2000,"5,430     ","5,154     ",276     ,5.1     
CN200150,20,015,"Butler County, KS",2000,"30,598     ","29,337     ","1,261     ",4.1     
CN200170,20,017,"Chase County, KS",2000,"1,568     ","1,521     ",47     ,3.0     
CN200190,20,019,"Chautauqua County, KS",2000,"1,891     ","1,806     ",85     ,4.5     
CN200210,20,021,"Cherokee County, KS",2000,"10,817     ","10,282     ",535     ,4.9     
CN200230,20,023,"Cheyenne County, KS",2000,"1,611     ","1,568     ",43     ,2.7     
CN200250,20,025,"Clark County, KS",2000,"1,192     ","1,157     ",35     ,2.9     
CN200270,20,027,"Clay County, KS",2000,"4,552     ","4,397     ",155     ,3.4     
CN200290,20,029,"Cloud County, KS",2000,"5,286     ","5,086     ",200     ,3.8     
CN200310,20,031,"Coffey County, KS",2000,"4,670     ","4,488     ",182     ,3.9     
CN200330,20,033,"Comanche County, KS",2000,"1,033     ","1,008     ",25     ,2.4     
CN200350,20,035,"Cowley County, KS",2000,"17,566     ","16,744     ",822     ,4.7     
CN200370,20,037,"Crawford County, KS",2000,"18,892     ","18,031     ",861     ,4.6     
CN200390,20,039,"Decatur County, KS",2000,"1,727     ","1,681     ",46     ,2.7     
CN200410,20,041,"Dickinson County, KS",2000,"10,251     ","9,911     ",340     ,3.3     
CN200430,20,043,"Doniphan County, KS",2000,"4,115     ","3,908     ",207     ,5.0     
CN200450,20,045,"Douglas County, KS",2000,"58,476     ","56,816     ","1,660     ",2.8     
CN200470,20,047,"Edwards County, KS",2000,"1,694     ","1,648     ",46     ,2.7     
CN200490,20,049,"Elk County, KS",2000,"1,432     ","1,359     ",73     ,5.1     
CN200510,20,051,"Ellis County, KS",2000,"15,317     ","14,901     ",416     ,2.7     
CN200530,20,053,"Ellsworth County, KS",2000,"3,158     ","3,047     ",111     ,3.5     
CN200550,20,055,"Finney County, KS",2000,"20,189     ","19,649     ",540     ,2.7     
CN200570,20,057,"Ford County, KS",2000,"15,812     ","15,380     ",432     ,2.7     
CN200590,20,059,"Franklin County, KS",2000,"13,184     ","12,680     ",504     ,3.8     
CN200610,20,061,"Geary County, KS",2000,"11,332     ","10,773     ",559     ,4.9     
CN200630,20,063,"Gove County, KS",2000,"1,573     ","1,537     ",36     ,2.3     
CN200650,20,065,"Graham County, KS",2000,"1,435     ","1,393     ",42     ,2.9     
CN200670,20,067,"Grant County, KS",2000,"3,716     ","3,605     ",111     ,3.0     
CN200690,20,069,"Gray County, KS",2000,"2,991     ","2,910     ",81     ,2.7     
CN200710,20,071,"Greeley County, KS",2000,761     ,735     ,26     ,3.4     
CN200730,20,073,"Greenwood County, KS",2000,"3,719     ","3,536     ",183     ,4.9     
CN200750,20,075,"Hamilton County, KS",2000,"1,272     ","1,236     ",36     ,2.8     
CN200770,20,077,"Harper County, KS",2000,"3,175     ","3,054     ",121     ,3.8     
CN200790,20,079,"Harvey County, KS",2000,"17,576     ","16,936     ",640     ,3.6     
CN200810,20,081,"Haskell County, KS",2000,"2,078     ","2,028     ",50     ,2.4     
CN200830,20,083,"Hodgeman County, KS",2000,"1,004     ",969     ,35     ,3.5     
CN200850,20,085,"Jackson County, KS",2000,"6,653     ","6,366     ",287     ,4.3     
CN200870,20,087,"Jefferson County, KS",2000,"9,759     ","9,370     ",389     ,4.0     
CN200890,20,089,"Jewell County, KS",2000,"1,889     ","1,838     ",51     ,2.7     
CN200910,20,091,"Johnson County, KS",2000,"262,803     ","254,919     ","7,884     ",3.0     
CN200930,20,093,"Kearny County, KS",2000,"2,027     ","1,970     ",57     ,2.8     
CN200950,20,095,"Kingman County, KS",2000,"4,244     ","4,086     ",158     ,3.7     
CN200970,20,097,"Kiowa County, KS",2000,"1,607     ","1,561     ",46     ,2.9     
CN200990,20,099,"Labette County, KS",2000,"11,337     ","10,766     ",571     ,5.0     
CN201010,20,101,"Lane County, KS",2000,"1,114     ","1,082     ",32     ,2.9     
PA200400,20,103,"Leavenworth County, KS",2000,"31,283     ","29,982     ","1,301     ",4.2     
CN201050,20,105,"Lincoln County, KS",2000,"1,897     ","1,842     ",55     ,2.9     
CN201070,20,107,"Linn County, KS",2000,"4,738     ","4,501     ",237     ,5.0     
CN201090,20,109,"Logan County, KS",2000,"1,599     ","1,541     ",58     ,3.6     
CN201110,20,111,"Lyon County, KS",2000,"18,547     ","17,947     ",600     ,3.2     
CN201130,20,113,"McPherson County, KS",2000,"15,355     ","14,888     ",467     ,3.0     
CN201150,20,115,"Marion County, KS",2000,"6,702     ","6,492     ",210     ,3.1     
CN201170,20,117,"Marshall County, KS",2000,"5,553     ","5,348     ",205     ,3.7     
CN201190,20,119,"Meade County, KS",2000,"2,164     ","2,104     ",60     ,2.8     
CN201210,20,121,"Miami County, KS",2000,"15,339     ","14,818     ",521     ,3.4     
CN201230,20,123,"Mitchell County, KS",2000,"3,506     ","3,407     ",99     ,2.8     
CN201250,20,125,"Montgomery County, KS",2000,"16,995     ","16,082     ",913     ,5.4     
CN201270,20,127,"Morris County, KS",2000,"3,057     ","2,944     ",113     ,3.7     
CN201290,20,129,"Morton County, KS",2000,"1,743     ","1,693     ",50     ,2.9     
CN201310,20,131,"Nemaha County, KS",2000,"5,225     ","5,069     ",156     ,3.0     
CN201330,20,133,"Neosho County, KS",2000,"8,392     ","8,008     ",384     ,4.6     
CN201350,20,135,"Ness County, KS",2000,"1,779     ","1,734     ",45     ,2.5     
CN201370,20,137,"Norton County, KS",2000,"2,658     ","2,573     ",85     ,3.2     
CN201390,20,139,"Osage County, KS",2000,"8,837     ","8,429     ",408     ,4.6     
CN201410,20,141,"Osborne County, KS",2000,"2,306     ","2,243     ",63     ,2.7     
CN201430,20,143,"Ottawa County, KS",2000,"3,367     ","3,262     ",105     ,3.1     
CN201450,20,145,"Pawnee County, KS",2000,"3,519     ","3,417     ",102     ,2.9     
CN201470,20,147,"Phillips County, KS",2000,"3,118     ","3,028     ",90     ,2.9     
CN201490,20,149,"Pottawatomie County, KS",2000,"9,345     ","9,032     ",313     ,3.3     
CN201510,20,151,"Pratt County, KS",2000,"5,055     ","4,914     ",141     ,2.8     
CN201530,20,153,"Rawlins County, KS",2000,"1,467     ","1,423     ",44     ,3.0     
PA200550,20,155,"Reno County, KS",2000,"32,290     ","31,038     ","1,252     ",3.9     
CN201570,20,157,"Republic County, KS",2000,"2,970     ","2,881     ",89     ,3.0     
CN201590,20,159,"Rice County, KS",2000,"5,196     ","4,998     ",198     ,3.8     
PA200600,20,161,"Riley County, KS",2000,"30,705     ","29,784     ",921     ,3.0     
CN201630,20,163,"Rooks County, KS",2000,"2,729     ","2,637     ",92     ,3.4     
CN201650,20,165,"Rush County, KS",2000,"1,729     ","1,668     ",61     ,3.5     
CN201670,20,167,"Russell County, KS",2000,"3,540     ","3,393     ",147     ,4.2     
PA200800,20,169,"Saline County, KS",2000,"29,870     ","28,942     ",928     ,3.1     
CN201710,20,171,"Scott County, KS",2000,"2,983     ","2,915     ",68     ,2.3     
CN201730,20,173,"Sedgwick County, KS",2000,"238,104     ","228,079     ","10,025     ",4.2     
CN201750,20,175,"Seward County, KS",2000,"10,369     ","10,053     ",316     ,3.0     
PS200150,20,177,"Shawnee County, KS",2000,"91,420     ","87,711     ","3,709     ",4.1     
CN201790,20,179,"Sheridan County, KS",2000,"1,485     ","1,452     ",33     ,2.2     
CN201810,20,181,"Sherman County, KS",2000,"3,615     ","3,511     ",104     ,2.9     
CN201830,20,183,"Smith County, KS",2000,"2,171     ","2,109     ",62     ,2.9     
CN201850,20,185,"Stafford County, KS",2000,"2,283     ","2,208     ",75     ,3.3     
CN201870,20,187,"Stanton County, KS",2000,"1,263     ","1,232     ",31     ,2.5     
CN201890,20,189,"Stevens County, KS",2000,"2,459     ","2,386     ",73     ,3.0     
CN201910,20,191,"Sumner County, KS",2000,"12,860     ","12,252     ",608     ,4.7     
CN201930,20,193,"Thomas County, KS",2000,"4,249     ","4,143     ",106     ,2.5     
CN201950,20,195,"Trego County, KS",2000,"1,663     ","1,620     ",43     ,2.6     
CN201970,20,197,"Wabaunsee County, KS",2000,"3,735     ","3,608     ",127     ,3.4     
CN201990,20,199,"Wallace County, KS",2000,929     ,908     ,21     ,2.3     
CN202010,20,201,"Washington County, KS",2000,"3,345     ","3,224     ",121     ,3.6     
CN202030,20,203,"Wichita County, KS",2000,"1,252     ","1,215     ",37     ,3.0     
CN202050,20,205,"Wilson County, KS",2000,"4,991     ","4,789     ",202     ,4.0     
CN202070,20,207,"Woodson County, KS",2000,"1,702     ","1,616     ",86     ,5.1     
PS200100,20,209,"Wyandotte County, KS",2000,"74,337     ","69,663     ","4,674     ",6.3     
CN210010,21,001,"Adair County, KY",2000,"8,171     ","7,754     ",417     ,5.1     
CN210030,21,003,"Allen County, KY",2000,"8,445     ","8,069     ",376     ,4.5     
CN210050,21,005,"Anderson County, KY",2000,"10,152     ","9,800     ",352     ,3.5     
CN210070,21,007,"Ballard County, KY",2000,"4,205     ","3,951     ",254     ,6.0     
CN210090,21,009,"Barren County, KY",2000,"19,259     ","18,358     ",901     ,4.7     
CN210110,21,011,"Bath County, KY",2000,"4,931     ","4,623     ",308     ,6.2     
CN210130,21,013,"Bell County, KY",2000,"9,865     ","9,209     ",656     ,6.6     
CN210150,21,015,"Boone County, KY",2000,"48,899     ","47,432     ","1,467     ",3.0     
CN210170,21,017,"Bourbon County, KY",2000,"9,951     ","9,618     ",333     ,3.3     
PA210350,21,019,"Boyd County, KY",2000,"21,386     ","20,132     ","1,254     ",5.9     
CN210210,21,021,"Boyle County, KY",2000,"13,467     ","12,924     ",543     ,4.0     
CN210230,21,023,"Bracken County, KY",2000,"4,172     ","4,023     ",149     ,3.6     
CN210250,21,025,"Breathitt County, KY",2000,"5,379     ","5,013     ",366     ,6.8     
CN210270,21,027,"Breckinridge County, KY",2000,"8,632     ","8,214     ",418     ,4.8     
CN210290,21,029,"Bullitt County, KY",2000,"33,362     ","32,264     ","1,098     ",3.3     
CN210310,21,031,"Butler County, KY",2000,"6,582     ","6,311     ",271     ,4.1     
CN210330,21,033,"Caldwell County, KY",2000,"6,181     ","5,903     ",278     ,4.5     
CN210350,21,035,"Calloway County, KY",2000,"17,234     ","16,547     ",687     ,4.0     
PA210400,21,037,"Campbell County, KY",2000,"46,416     ","44,873     ","1,543     ",3.3     
CN210390,21,039,"Carlisle County, KY",2000,"2,400     ","2,252     ",148     ,6.2     
CN210410,21,041,"Carroll County, KY",2000,"4,953     ","4,736     ",217     ,4.4     
CN210430,21,043,"Carter County, KY",2000,"11,704     ","10,850     ",854     ,7.3     
CN210450,21,045,"Casey County, KY",2000,"6,840     ","6,522     ",318     ,4.6     
PA210450,21,047,"Christian County, KY",2000,"26,351     ","25,074     ","1,277     ",4.8     
CN210490,21,049,"Clark County, KY",2000,"16,953     ","16,317     ",636     ,3.8     
CN210510,21,051,"Clay County, KY",2000,"7,203     ","6,721     ",482     ,6.7     
CN210530,21,053,"Clinton County, KY",2000,"4,511     ","4,281     ",230     ,5.1     
CN210550,21,055,"Crittenden County, KY",2000,"4,338     ","4,055     ",283     ,6.5     
CN210570,21,057,"Cumberland County, KY",2000,"3,174     ","2,991     ",183     ,5.8     
CN210590,21,059,"Daviess County, KY",2000,"46,638     ","44,650     ","1,988     ",4.3     
CN210610,21,061,"Edmonson County, KY",2000,"5,015     ","4,762     ",253     ,5.0     
CN210630,21,063,"Elliott County, KY",2000,"2,450     ","2,229     ",221     ,9.0     
CN210650,21,065,"Estill County, KY",2000,"6,000     ","5,708     ",292     ,4.9     
PA210150,21,067,"Fayette County, KY",2000,"148,890     ","144,470     ","4,420     ",3.0     
CN210690,21,069,"Fleming County, KY",2000,"6,460     ","6,154     ",306     ,4.7     
CN210710,21,071,"Floyd County, KY",2000,"13,763     ","12,799     ",964     ,7.0     
CN210730,21,073,"Franklin County, KY",2000,"25,349     ","24,485     ",864     ,3.4     
CN210750,21,075,"Fulton County, KY",2000,"3,133     ","2,966     ",167     ,5.3     
CN210770,21,077,"Gallatin County, KY",2000,"3,900     ","3,744     ",156     ,4.0     
CN210790,21,079,"Garrard County, KY",2000,"7,534     ","7,267     ",267     ,3.5     
CN210810,21,081,"Grant County, KY",2000,"11,534     ","11,085     ",449     ,3.9     
CN210830,21,083,"Graves County, KY",2000,"17,076     ","16,216     ",860     ,5.0     
CN210850,21,085,"Grayson County, KY",2000,"11,210     ","10,626     ",584     ,5.2     
CN210870,21,087,"Green County, KY",2000,"5,323     ","5,075     ",248     ,4.7     
CN210890,21,089,"Greenup County, KY",2000,"15,762     ","14,831     ",931     ,5.9     
CN210910,21,091,"Hancock County, KY",2000,"4,168     ","3,959     ",209     ,5.0     
PA210500,21,093,"Hardin County, KY",2000,"42,858     ","40,985     ","1,873     ",4.4     
CN210950,21,095,"Harlan County, KY",2000,"10,005     ","9,167     ",838     ,8.4     
CN210970,21,097,"Harrison County, KY",2000,"9,105     ","8,777     ",328     ,3.6     
CN210990,21,099,"Hart County, KY",2000,"7,605     ","7,241     ",364     ,4.8     
CN211010,21,101,"Henderson County, KY",2000,"22,759     ","21,947     ",812     ,3.6     
CN211030,21,103,"Henry County, KY",2000,"7,745     ","7,495     ",250     ,3.2     
CN211050,21,105,"Hickman County, KY",2000,"2,357     ","2,245     ",112     ,4.8     
CN211070,21,107,"Hopkins County, KY",2000,"21,172     ","20,018     ","1,154     ",5.5     
CN211090,21,109,"Jackson County, KY",2000,"5,024     ","4,735     ",289     ,5.8     
PS210200,21,111,"Jefferson County, KY",2000,"360,965     ","347,506     ","13,459     ",3.7     
CN211130,21,113,"Jessamine County, KY",2000,"20,595     ","19,979     ",616     ,3.0     
CN211150,21,115,"Johnson County, KY",2000,"9,055     ","8,527     ",528     ,5.8     
CN211170,21,117,"Kenton County, KY",2000,"82,699     ","79,999     ","2,700     ",3.3     
CN211190,21,119,"Knott County, KY",2000,"5,685     ","5,264     ",421     ,7.4     
CN211210,21,121,"Knox County, KY",2000,"11,071     ","10,428     ",643     ,5.8     
CN211230,21,123,"Larue County, KY",2000,"6,395     ","6,109     ",286     ,4.5     
CN211250,21,125,"Laurel County, KY",2000,"24,048     ","23,028     ","1,020     ",4.2     
CN211270,21,127,"Lawrence County, KY",2000,"5,476     ","5,091     ",385     ,7.0     
CN211290,21,129,"Lee County, KY",2000,"2,482     ","2,334     ",148     ,6.0     
CN211310,21,131,"Leslie County, KY",2000,"3,917     ","3,684     ",233     ,5.9     
CN211330,21,133,"Letcher County, KY",2000,"8,768     ","8,074     ",694     ,7.9     
CN211350,21,135,"Lewis County, KY",2000,"5,589     ","5,103     ",486     ,8.7     
CN211370,21,137,"Lincoln County, KY",2000,"10,782     ","10,335     ",447     ,4.1     
CN211390,21,139,"Livingston County, KY",2000,"4,910     ","4,629     ",281     ,5.7     
CN211410,21,141,"Logan County, KY",2000,"13,208     ","12,717     ",491     ,3.7     
CN211430,21,143,"Lyon County, KY",2000,"3,141     ","2,962     ",179     ,5.7     
PA210600,21,145,"McCracken County, KY",2000,"31,508     ","30,031     ","1,477     ",4.7     
CN211470,21,147,"McCreary County, KY",2000,"6,045     ","5,638     ",407     ,6.7     
CN211490,21,149,"McLean County, KY",2000,"4,744     ","4,501     ",243     ,5.1     
PA210700,21,151,"Madison County, KY",2000,"37,262     ","35,920     ","1,342     ",3.6     
CN211530,21,153,"Magoffin County, KY",2000,"4,434     ","3,962     ",472     ,10.6     
CN211550,21,155,"Marion County, KY",2000,"8,556     ","8,121     ",435     ,5.1     
CN211570,21,157,"Marshall County, KY",2000,"14,698     ","13,936     ",762     ,5.2     
CN211590,21,159,"Martin County, KY",2000,"3,436     ","3,183     ",253     ,7.4     
CN211610,21,161,"Mason County, KY",2000,"8,266     ","7,953     ",313     ,3.8     
CN211630,21,163,"Meade County, KY",2000,"11,681     ","11,202     ",479     ,4.1     
CN211650,21,165,"Menifee County, KY",2000,"2,593     ","2,428     ",165     ,6.4     
CN211670,21,167,"Mercer County, KY",2000,"10,653     ","10,243     ",410     ,3.8     
CN211690,21,169,"Metcalfe County, KY",2000,"4,582     ","4,372     ",210     ,4.6     
CN211710,21,171,"Monroe County, KY",2000,"5,378     ","4,936     ",442     ,8.2     
CN211730,21,173,"Montgomery County, KY",2000,"11,172     ","10,678     ",494     ,4.4     
CN211750,21,175,"Morgan County, KY",2000,"4,859     ","4,541     ",318     ,6.5     
CN211770,21,177,"Muhlenberg County, KY",2000,"13,043     ","12,270     ",773     ,5.9     
CN211790,21,179,"Nelson County, KY",2000,"19,564     ","18,735     ",829     ,4.2     
CN211810,21,181,"Nicholas County, KY",2000,"3,253     ","3,022     ",231     ,7.1     
