"FIPS","Metropolitan Area","Industry Code","Industry","Component Code","Component","2001","2002","2003","2004","2005","2006"
"41660","San Angelo, TX (MSA)",1,"Total Gross Domestic Product by Metropolitan Area",200,GDP by Metropolitan Area (millions of current dollars),2627,2633,2813,2987,3096,3216
"41660","San Angelo, TX (MSA)",2," Private industries",200,GDP by Metropolitan Area (millions of current dollars),2059,2030,2183,2330,2427,2516
"41660","San Angelo, TX (MSA)",3,"   Agriculture, forestry, fishing, and hunting",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"41660","San Angelo, TX (MSA)",4,"     Crop and animal production (Farms)",200,GDP by Metropolitan Area (millions of current dollars),27,20,33,40,43,21
"41660","San Angelo, TX (MSA)",5,"     Forestry, fishing, and related activities",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"41660","San Angelo, TX (MSA)",6,"   Mining",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)",159,211,269,419
"41660","San Angelo, TX (MSA)",7,"     Oil and gas extraction",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"41660","San Angelo, TX (MSA)",8,"     Mining, except oil and gas",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"41660","San Angelo, TX (MSA)",9,"     Support activities for mining",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"41660","San Angelo, TX (MSA)",10,"   Utilities",200,GDP by Metropolitan Area (millions of current dollars),34,37,40,49,44,44
"41660","San Angelo, TX (MSA)",11,"   Construction",200,GDP by Metropolitan Area (millions of current dollars),119,118,127,134,"(D)",150
"41660","San Angelo, TX (MSA)",12,"   Manufacturing",200,GDP by Metropolitan Area (millions of current dollars),295,291,272,276,"(D)",260
"41660","San Angelo, TX (MSA)",13,"     Durable goods",200,GDP by Metropolitan Area (millions of current dollars),75,"(D)",66,"(D)","(D)","(D)"
"41660","San Angelo, TX (MSA)",14,"       Wood product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),5,5,7,7,"(D)","(D)"
"41660","San Angelo, TX (MSA)",15,"       Nonmetallic mineral product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"41660","San Angelo, TX (MSA)",16,"       Primary metal manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(L)","(D)","(D)","(D)","(L)"
"41660","San Angelo, TX (MSA)",17,"       Fabricated metal product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)",33,30,39,46
"41660","San Angelo, TX (MSA)",18,"       Machinery manufacturing",200,GDP by Metropolitan Area (millions of current dollars),2,2,2,2,2,2
"41660","San Angelo, TX (MSA)",19,"       Computer and electronic product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),1,1,"(D)","(D)","(D)","(D)"
"41660","San Angelo, TX (MSA)",20,"       Electrical equipment and appliance manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"41660","San Angelo, TX (MSA)",21,"       Motor vehicle, body, trailer, and parts manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"41660","San Angelo, TX (MSA)",22,"       Other transportation equipment manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"41660","San Angelo, TX (MSA)",23,"       Furniture and related product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),5,4,4,4,5,4
"41660","San Angelo, TX (MSA)",24,"       Miscellaneous manufacturing",200,GDP by Metropolitan Area (millions of current dollars),13,21,"(D)",39,42,"(D)"
"41660","San Angelo, TX (MSA)",25,"     Nondurable goods",200,GDP by Metropolitan Area (millions of current dollars),220,"(D)",206,"(D)","(D)","(D)"
"41660","San Angelo, TX (MSA)",26,"       Food product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)",60
"41660","San Angelo, TX (MSA)",27,"       Textile and textile product mills",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"41660","San Angelo, TX (MSA)",28,"       Apparel manufacturing",200,GDP by Metropolitan Area (millions of current dollars),22,18,16,9,"(D)","(D)"
"41660","San Angelo, TX (MSA)",29,"       Paper manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"41660","San Angelo, TX (MSA)",30,"       Printing and related support activities",200,GDP by Metropolitan Area (millions of current dollars),4,4,5,6,7,8
"41660","San Angelo, TX (MSA)",31,"       Petroleum and coal products manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"41660","San Angelo, TX (MSA)",32,"       Chemical manufacturing",200,GDP by Metropolitan Area (millions of current dollars),2,2,2,5,7,4
"41660","San Angelo, TX (MSA)",33,"       Plastics and rubber products manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)",10,"(D)","(D)","(D)"
"41660","San Angelo, TX (MSA)",34,"   Wholesale trade",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)",117,"(D)"
"41660","San Angelo, TX (MSA)",35,"   Retail trade",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)",249,272
"41660","San Angelo, TX (MSA)",36,"   Transportation and warehousing, excluding Postal Service",200,GDP by Metropolitan Area (millions of current dollars),30,34,32,38,40,"(D)"
"41660","San Angelo, TX (MSA)",37,"     Air transportation",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)",1,"(D)","(D)"
"41660","San Angelo, TX (MSA)",38,"     Rail transportation",200,GDP by Metropolitan Area (millions of current dollars),1,2,2,2,2,2
"41660","San Angelo, TX (MSA)",39,"     Water transportation",200,GDP by Metropolitan Area (millions of current dollars),"(L)","(L)","(L)","(D)","(D)","(L)"
"41660","San Angelo, TX (MSA)",40,"     Truck transportation",200,GDP by Metropolitan Area (millions of current dollars),9,"(D)","(D)","(D)","(D)","(D)"
"41660","San Angelo, TX (MSA)",41,"     Transit and ground passenger transportation",200,GDP by Metropolitan Area (millions of current dollars),1,"(D)","(D)",1,"(D)","(D)"
"41660","San Angelo, TX (MSA)",42,"     Pipeline transportation",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"41660","San Angelo, TX (MSA)",43,"     Other transportation and support activities",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)",21
