"FIPS","Metropolitan Area","Industry Code","Industry","Component Code","Component","2001","2002","2003","2004","2005","2006"
"22380","Flagstaff, AZ (MSA)",1,"Total Gross Domestic Product by Metropolitan Area",200,GDP by Metropolitan Area (millions of current dollars),2728,2956,3145,3334,3685,4027
"22380","Flagstaff, AZ (MSA)",2," Private industries",200,GDP by Metropolitan Area (millions of current dollars),1937,2153,2286,2430,2725,3030
"22380","Flagstaff, AZ (MSA)",3,"   Agriculture, forestry, fishing, and hunting",200,GDP by Metropolitan Area (millions of current dollars),"(D)",13,12,12,10,10
"22380","Flagstaff, AZ (MSA)",4,"     Crop and animal production (Farms)",200,GDP by Metropolitan Area (millions of current dollars),1,11,10,10,8,8
"22380","Flagstaff, AZ (MSA)",5,"     Forestry, fishing, and related activities",200,GDP by Metropolitan Area (millions of current dollars),"(D)",3,2,2,2,3
"22380","Flagstaff, AZ (MSA)",6,"   Mining",200,GDP by Metropolitan Area (millions of current dollars),"(D)",9,11,14,30,38
"22380","Flagstaff, AZ (MSA)",7,"     Oil and gas extraction",200,GDP by Metropolitan Area (millions of current dollars),"(L)","(L)","(L)","(L)","(L)","(L)"
"22380","Flagstaff, AZ (MSA)",8,"     Mining, except oil and gas",200,GDP by Metropolitan Area (millions of current dollars),"(D)",9,11,13,29,37
"22380","Flagstaff, AZ (MSA)",9,"     Support activities for mining",200,GDP by Metropolitan Area (millions of current dollars),"(L)","(L)","(L)","(L)",1,1
"22380","Flagstaff, AZ (MSA)",10,"   Utilities",200,GDP by Metropolitan Area (millions of current dollars),33,31,30,17,17,17
"22380","Flagstaff, AZ (MSA)",11,"   Construction",200,GDP by Metropolitan Area (millions of current dollars),135,157,158,180,211,235
"22380","Flagstaff, AZ (MSA)",12,"   Manufacturing",200,GDP by Metropolitan Area (millions of current dollars),185,214,211,225,252,288
"22380","Flagstaff, AZ (MSA)",13,"     Durable goods",200,GDP by Metropolitan Area (millions of current dollars),116,135,141,164,183,"(D)"
"22380","Flagstaff, AZ (MSA)",14,"       Wood product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),5,5,7,7,7,7
"22380","Flagstaff, AZ (MSA)",15,"       Nonmetallic mineral product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),2,2,6,"(D)",9,12
"22380","Flagstaff, AZ (MSA)",16,"       Primary metal manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(L)","(D)"
"22380","Flagstaff, AZ (MSA)",17,"       Fabricated metal product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),4,8,7,9,11,10
"22380","Flagstaff, AZ (MSA)",18,"       Machinery manufacturing",200,GDP by Metropolitan Area (millions of current dollars),3,3,4,4,6,7
"22380","Flagstaff, AZ (MSA)",19,"       Computer and electronic product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"22380","Flagstaff, AZ (MSA)",20,"       Electrical equipment and appliance manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(L)","(L)","(L)","(L)","(L)"
"22380","Flagstaff, AZ (MSA)",21,"       Motor vehicle, body, trailer, and parts manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"22380","Flagstaff, AZ (MSA)",22,"       Other transportation equipment manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"22380","Flagstaff, AZ (MSA)",23,"       Furniture and related product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),3,3,3,3,2,"(D)"
"22380","Flagstaff, AZ (MSA)",24,"       Miscellaneous manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"22380","Flagstaff, AZ (MSA)",25,"     Nondurable goods",200,GDP by Metropolitan Area (millions of current dollars),70,79,70,61,70,"(D)"
"22380","Flagstaff, AZ (MSA)",26,"       Food product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),43,"(D)",48,36,"(D)","(D)"
"22380","Flagstaff, AZ (MSA)",27,"       Textile and textile product mills",200,GDP by Metropolitan Area (millions of current dollars),"(L)","(D)","(D)","(D)","(D)","(D)"
"22380","Flagstaff, AZ (MSA)",28,"       Apparel manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(L)","(L)","(L)","(L)","(L)","(L)"
"22380","Flagstaff, AZ (MSA)",29,"       Paper manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"22380","Flagstaff, AZ (MSA)",30,"       Printing and related support activities",200,GDP by Metropolitan Area (millions of current dollars),8,9,2,2,2,2
"22380","Flagstaff, AZ (MSA)",31,"       Petroleum and coal products manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(L)","(L)","(L)","(L)","(L)","(L)"
"22380","Flagstaff, AZ (MSA)",32,"       Chemical manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)",2,3,"(D)"
"22380","Flagstaff, AZ (MSA)",33,"       Plastics and rubber products manufacturing",200,GDP by Metropolitan Area (millions of current dollars),3,3,"(D)","(D)","(D)","(D)"
"22380","Flagstaff, AZ (MSA)",34,"   Wholesale trade",200,GDP by Metropolitan Area (millions of current dollars),47,51,56,63,68,94
"22380","Flagstaff, AZ (MSA)",35,"   Retail trade",200,GDP by Metropolitan Area (millions of current dollars),280,302,315,333,346,374
"22380","Flagstaff, AZ (MSA)",36,"   Transportation and warehousing, excluding Postal Service",200,GDP by Metropolitan Area (millions of current dollars),115,130,139,137,158,171
"22380","Flagstaff, AZ (MSA)",37,"     Air transportation",200,GDP by Metropolitan Area (millions of current dollars),9,7,"(D)","(D)","(D)","(D)"
"22380","Flagstaff, AZ (MSA)",38,"     Rail transportation",200,GDP by Metropolitan Area (millions of current dollars),38,39,46,45,"(D)",60
"22380","Flagstaff, AZ (MSA)",39,"     Water transportation",200,GDP by Metropolitan Area (millions of current dollars),"(L)","(L)","(L)","(L)","(D)","(D)"
"22380","Flagstaff, AZ (MSA)",40,"     Truck transportation",200,GDP by Metropolitan Area (millions of current dollars),20,23,21,22,24,28
"22380","Flagstaff, AZ (MSA)",41,"     Transit and ground passenger transportation",200,GDP by Metropolitan Area (millions of current dollars),3,"(D)","(D)",2,1,2
"22380","Flagstaff, AZ (MSA)",42,"     Pipeline transportation",200,GDP by Metropolitan Area (millions of current dollars),5,11,10,10,"(D)","(D)"
