"FIPS","Metropolitan Area","Industry Code","Industry","Component Code","Component","2001","2002","2003","2004","2005","2006"
"37620","Parkersburg-Marietta-Vienna, WV-OH (MSA)",1,"Total Gross Domestic Product by Metropolitan Area",200,GDP by Metropolitan Area (millions of current dollars),4284,4459,4483,4865,4944,5240
"37620","Parkersburg-Marietta-Vienna, WV-OH (MSA)",2," Private industries",200,GDP by Metropolitan Area (millions of current dollars),3747,3884,3874,4218,4250,4522
"37620","Parkersburg-Marietta-Vienna, WV-OH (MSA)",3,"   Agriculture, forestry, fishing, and hunting",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)",20,24,"(D)"
"37620","Parkersburg-Marietta-Vienna, WV-OH (MSA)",4,"     Crop and animal production (Farms)",200,GDP by Metropolitan Area (millions of current dollars),18,13,17,14,19,18
"37620","Parkersburg-Marietta-Vienna, WV-OH (MSA)",5,"     Forestry, fishing, and related activities",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)",6,6,"(D)"
"37620","Parkersburg-Marietta-Vienna, WV-OH (MSA)",6,"   Mining",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)",41,56,"(D)"
"37620","Parkersburg-Marietta-Vienna, WV-OH (MSA)",7,"     Oil and gas extraction",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)",14,"(D)","(D)","(D)"
"37620","Parkersburg-Marietta-Vienna, WV-OH (MSA)",8,"     Mining, except oil and gas",200,GDP by Metropolitan Area (millions of current dollars),4,5,6,9,10,13
"37620","Parkersburg-Marietta-Vienna, WV-OH (MSA)",9,"     Support activities for mining",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"37620","Parkersburg-Marietta-Vienna, WV-OH (MSA)",10,"   Utilities",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"37620","Parkersburg-Marietta-Vienna, WV-OH (MSA)",11,"   Construction",200,GDP by Metropolitan Area (millions of current dollars),"(D)",369,"(D)","(D)","(D)",310
"37620","Parkersburg-Marietta-Vienna, WV-OH (MSA)",12,"   Manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"37620","Parkersburg-Marietta-Vienna, WV-OH (MSA)",13,"     Durable goods",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"37620","Parkersburg-Marietta-Vienna, WV-OH (MSA)",14,"       Wood product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)",17,"(D)"
