"FIPS","Metropolitan Area","Industry Code","Industry","Component Code","Component","2001","2002","2003","2004","2005","2006"
"35300","New Haven-Milford, CT (MSA)",1,"Total Gross Domestic Product by Metropolitan Area",200,GDP by Metropolitan Area (millions of current dollars),29048,30209,30764,33107,34246,36070
"35300","New Haven-Milford, CT (MSA)",2," Private industries",200,GDP by Metropolitan Area (millions of current dollars),26107,27135,27632,29772,30792,32472
"35300","New Haven-Milford, CT (MSA)",3,"   Agriculture, forestry, fishing, and hunting",200,GDP by Metropolitan Area (millions of current dollars),39,39,42,47,48,"(D)"
"35300","New Haven-Milford, CT (MSA)",4,"     Crop and animal production (Farms)",200,GDP by Metropolitan Area (millions of current dollars),26,28,33,40,42,46
"35300","New Haven-Milford, CT (MSA)",5,"     Forestry, fishing, and related activities",200,GDP by Metropolitan Area (millions of current dollars),13,11,9,7,6,"(D)"
"35300","New Haven-Milford, CT (MSA)",6,"   Mining",200,GDP by Metropolitan Area (millions of current dollars),21,22,23,23,28,"(D)"
"35300","New Haven-Milford, CT (MSA)",7,"     Oil and gas extraction",200,GDP by Metropolitan Area (millions of current dollars),0,0,0,"(L)","(L)","(L)"
"35300","New Haven-Milford, CT (MSA)",8,"     Mining, except oil and gas",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)",28,"(D)"
"35300","New Haven-Milford, CT (MSA)",9,"     Support activities for mining",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(L)","(L)"
"35300","New Haven-Milford, CT (MSA)",10,"   Utilities",200,GDP by Metropolitan Area (millions of current dollars),249,273,303,334,369,429
"35300","New Haven-Milford, CT (MSA)",11,"   Construction",200,GDP by Metropolitan Area (millions of current dollars),1211,1239,1185,1318,1429,1461
"35300","New Haven-Milford, CT (MSA)",12,"   Manufacturing",200,GDP by Metropolitan Area (millions of current dollars),4002,3961,3446,4085,4245,4670
"35300","New Haven-Milford, CT (MSA)",13,"     Durable goods",200,GDP by Metropolitan Area (millions of current dollars),2715,2472,2256,2496,2636,2736
"35300","New Haven-Milford, CT (MSA)",14,"       Wood product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),20,26,24,23,22,19
"35300","New Haven-Milford, CT (MSA)",15,"       Nonmetallic mineral product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),84,70,58,62,62,55
"35300","New Haven-Milford, CT (MSA)",16,"       Primary metal manufacturing",200,GDP by Metropolitan Area (millions of current dollars),219,214,115,233,203,261
"35300","New Haven-Milford, CT (MSA)",17,"       Fabricated metal product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),626,650,625,707,758,765
"35300","New Haven-Milford, CT (MSA)",18,"       Machinery manufacturing",200,GDP by Metropolitan Area (millions of current dollars),342,269,248,221,273,252
"35300","New Haven-Milford, CT (MSA)",19,"       Computer and electronic product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),330,248,221,220,232,252
"35300","New Haven-Milford, CT (MSA)",20,"       Electrical equipment and appliance manufacturing",200,GDP by Metropolitan Area (millions of current dollars),217,224,193,198,212,212
"35300","New Haven-Milford, CT (MSA)",21,"       Motor vehicle, body, trailer, and parts manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"35300","New Haven-Milford, CT (MSA)",22,"       Other transportation equipment manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"35300","New Haven-Milford, CT (MSA)",23,"       Furniture and related product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),40,36,31,27,25,34
"35300","New Haven-Milford, CT (MSA)",24,"       Miscellaneous manufacturing",200,GDP by Metropolitan Area (millions of current dollars),454,336,361,410,472,438
"35300","New Haven-Milford, CT (MSA)",25,"     Nondurable goods",200,GDP by Metropolitan Area (millions of current dollars),1286,1489,1190,1589,1609,1935
