"FIPS","Metropolitan Area","Industry Code","Industry","Component Code","Component","2001","2002","2003","2004","2005","2006"
"30980","Longview, TX (MSA)",1,"Total Gross Domestic Product by Metropolitan Area",200,GDP by Metropolitan Area (millions of current dollars),5044,5134,5856,6446,7260,8238
"30980","Longview, TX (MSA)",2," Private industries",200,GDP by Metropolitan Area (millions of current dollars),4568,4633,5342,5924,6709,7657
"30980","Longview, TX (MSA)",3,"   Agriculture, forestry, fishing, and hunting",200,GDP by Metropolitan Area (millions of current dollars),72,82,75,104,80,81
"30980","Longview, TX (MSA)",4,"     Crop and animal production (Farms)",200,GDP by Metropolitan Area (millions of current dollars),49,64,61,90,66,67
"30980","Longview, TX (MSA)",5,"     Forestry, fishing, and related activities",200,GDP by Metropolitan Area (millions of current dollars),22,18,14,15,14,14
"30980","Longview, TX (MSA)",6,"   Mining",200,GDP by Metropolitan Area (millions of current dollars),559,462,691,791,1044,1367
"30980","Longview, TX (MSA)",7,"     Oil and gas extraction",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"30980","Longview, TX (MSA)",8,"     Mining, except oil and gas",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"30980","Longview, TX (MSA)",9,"     Support activities for mining",200,GDP by Metropolitan Area (millions of current dollars),"(D)",169,274,"(D)","(D)","(D)"
"30980","Longview, TX (MSA)",10,"   Utilities",200,GDP by Metropolitan Area (millions of current dollars),153,158,174,205,218,237
"30980","Longview, TX (MSA)",11,"   Construction",200,GDP by Metropolitan Area (millions of current dollars),305,330,327,327,386,419
"30980","Longview, TX (MSA)",12,"   Manufacturing",200,GDP by Metropolitan Area (millions of current dollars),709,663,971,1235,1335,1562
"30980","Longview, TX (MSA)",13,"     Durable goods",200,GDP by Metropolitan Area (millions of current dollars),552,506,503,"(D)","(D)","(D)"
"30980","Longview, TX (MSA)",14,"       Wood product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),23,25,"(D)","(D)","(D)","(D)"
"30980","Longview, TX (MSA)",15,"       Nonmetallic mineral product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"30980","Longview, TX (MSA)",16,"       Primary metal manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)",22,21,48,43,53
"30980","Longview, TX (MSA)",17,"       Fabricated metal product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),149,121,113,128,153,"(D)"
"30980","Longview, TX (MSA)",18,"       Machinery manufacturing",200,GDP by Metropolitan Area (millions of current dollars),126,109,122,190,"(D)","(D)"
"30980","Longview, TX (MSA)",19,"       Computer and electronic product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),30,37,24,45,38,"(D)"
"30980","Longview, TX (MSA)",20,"       Electrical equipment and appliance manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"30980","Longview, TX (MSA)",21,"       Motor vehicle, body, trailer, and parts manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"30980","Longview, TX (MSA)",22,"       Other transportation equipment manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"30980","Longview, TX (MSA)",23,"       Furniture and related product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"30980","Longview, TX (MSA)",24,"       Miscellaneous manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"30980","Longview, TX (MSA)",25,"     Nondurable goods",200,GDP by Metropolitan Area (millions of current dollars),157,157,468,"(D)","(D)","(D)"
"30980","Longview, TX (MSA)",26,"       Food product manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"30980","Longview, TX (MSA)",27,"       Textile and textile product mills",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(L)","(L)","(D)","(D)","(D)"
"30980","Longview, TX (MSA)",28,"       Apparel manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"30980","Longview, TX (MSA)",29,"       Paper manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)",6,5,6
"30980","Longview, TX (MSA)",30,"       Printing and related support activities",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"30980","Longview, TX (MSA)",31,"       Petroleum and coal products manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"30980","Longview, TX (MSA)",32,"       Chemical manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"30980","Longview, TX (MSA)",33,"       Plastics and rubber products manufacturing",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"30980","Longview, TX (MSA)",34,"   Wholesale trade",200,GDP by Metropolitan Area (millions of current dollars),281,298,295,332,388,450
"30980","Longview, TX (MSA)",35,"   Retail trade",200,GDP by Metropolitan Area (millions of current dollars),507,530,537,539,661,719
"30980","Longview, TX (MSA)",36,"   Transportation and warehousing, excluding Postal Service",200,GDP by Metropolitan Area (millions of current dollars),159,164,170,206,204,211
"30980","Longview, TX (MSA)",37,"     Air transportation",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)",1,"(D)","(D)","(D)"
"30980","Longview, TX (MSA)",38,"     Rail transportation",200,GDP by Metropolitan Area (millions of current dollars),34,38,41,40,43,47
"30980","Longview, TX (MSA)",39,"     Water transportation",200,GDP by Metropolitan Area (millions of current dollars),"(L)","(L)","(L)","(L)","(L)","(L)"
"30980","Longview, TX (MSA)",40,"     Truck transportation",200,GDP by Metropolitan Area (millions of current dollars),59,49,53,76,103,97
"30980","Longview, TX (MSA)",41,"     Transit and ground passenger transportation",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)",1,"(D)","(D)"
"30980","Longview, TX (MSA)",42,"     Pipeline transportation",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"30980","Longview, TX (MSA)",43,"     Other transportation and support activities",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)","(D)","(D)","(D)","(D)"
"30980","Longview, TX (MSA)",44,"     Warehousing and storage",200,GDP by Metropolitan Area (millions of current dollars),"(D)","(D)",4,5,5,6
"30980","Longview, TX (MSA)",45,"   Information",200,GDP by Metropolitan Area (millions of current dollars),308,381,430,435,556,566
