Date,Sales,DollarVolume,AveragePrice,MedianPrice,TotalListings,MonthsInventory
Sep,261,19265896,73800,67600,1888,9.6
Oct,232,16813265,72500,66200,1818,9.0
Nov,191,15398275,80600,69900,1682,8.2
Dec,214,18888198,88300,75700,1683,8.2
1994-Jan,163,13218387,81100,73600,1717,8.2
Feb,161,13042960,81000,69000,1752,8.4
Mar,242,17544263,72500,67600,1816,8.5
Apr,218,16449755,75500,70300,1924,8.9
May,242,19416541,80200,68900,1932,8.8
Jun,247,22345476,90500,76300,1977,9.1
Jul,177,15838131,89500,75000,1992,9.3
Aug,271,23368821,86200,75100,1971,9.0
Sep,176,15097665,85800,74600,1973,9.3
Oct,211,17380281,82400,69300,1823,8.7
Nov,170,13680920,80500,74000,1911,9.2
Dec,168,14123088,84100,76000,1686,8.3
1995-Jan,135,10764225,79700,73800,1691,8.4
Feb,126,10976238,87100,72100,1808,9.1
Mar,166,12310062,74200,64600,1847,9.6
Apr,232,18132656,78200,66800,1845,9.5
May,243,20902860,86000,76200,1869,9.7
Jun,264,23288760,88200,76800,1847,9.5
Jul,211,18245170,86500,75900,1849,9.4
Aug,274,22896262,83600,75800,1827,9.2
Sep,232,19516304,84100,74100,1760,8.7
Oct,266,23322082,87700,77300,1827,8.8
Nov,232,20556824,88600,78300,1836,8.6
Dec,244,21636944,88700,78100,1683,7.7
1996-Jan,155,12935000,83500,73100,1763,8.0
Feb,192,16915000,88100,76000,1784,7.9
Mar,290,24030000,82900,74200,1833,7.8
Apr,283,23835000,84200,70800,1852,7.7
May,306,27460000,89700,77500,1859,7.6
Jun,349,33910000,97200,82600,1869,7.4
Jul,294,25985000,88400,77000,1949,7.5
Aug,318,28105000,88400,79000,1928,7.3
Sep,220,20050000,91100,79700,1920,7.3
Oct,249,20910000,84000,77900,1914,7.3
Nov,216,20315000,94100,80700,1944,7.5
Dec,238,21385000,89900,76700,1849,7.1
1997-Jan,170,15070000,88600,74800,2373,9.1
Feb,183,17840000,97500,85000,2481,9.6
Mar,255,24710000,96900,78800,2703,10.5
Apr,242,21810000,90100,81500,2703,10.7
May,274,23305000,85100,74900,2683,10.7
Jun,278,27170000,97700,82100,2666,10.9
Jul,257,24150000,94000,82700,2667,11.0
Aug,277,26675000,96300,81300,2566,10.8
Sep,252,22820000,90600,80400,2566,10.7
Oct,253,23170000,91600,79500,2377,9.9
Nov,210,19650000,93600,82200,2361,9.8
Dec,232,22365000,96400,80000,2303,9.6
1998-Jan,193,17605000,91200,78000,2438,10.1
Feb,195,18910000,97000,85800,2491,10.2
Mar,308,29300000,95100,84600,2490,10.1
Apr,305,28175000,92400,77700,2532,10.0
May,280,27585000,98500,81600,2617,10.3
Jun,300,29885000,99600,82800,2566,10.1
Jul,326,34575000,106100,85100,2506,9.6
Aug,280,28400000,101400,85100,2489,9.5
Sep,251,26290000,104700,87000,2472,9.5
Oct,248,22840000,92100,81700,2480,9.5
Nov,235,22175000,94400,81700,2390,9.1
Dec,241,24155000,100200,87500,2284,8.7
1999-Jan,175,18180000,103900,87400,2412,9.2
Feb,210,19595000,93300,80500,2531,9.6
Mar,289,26985000,93400,80600,2561,9.8
Apr,323,29615000,91700,79700,2545,9.7
May,306,29390000,96000,84100,2614,9.9
Jun,328,33345000,101700,89100,2634,9.8
Jul,327,33440000,102300,88700,2572,9.6
Aug,297,29580000,99600,86000,2575,9.6
Sep,237,21895000,92400,81900,2571,9.6
Oct,219,20645000,94300,84000,2585,9.7
Nov,236,21875000,92700,81200,2522,9.5
Dec,284,27600000,97200,81900,2399,8.9
2000-Jan,182,17665000,97100,78500,2510,9.3
Feb,219,20240000,92400,78700,2534,9.4
Mar,351,36255000,103300,85500,2591,9.4
Apr,288,28915000,100400,80000,2631,9.6
May,317,34565000,109000,90200,2651,9.7
Jun,339,37750000,111400,93600,2632,9.6
Jul,287,31185000,108700,90700,2687,9.9
Aug,398,40670000,102200,85400,2232,8.0
Sep,307,31300000,102000,86100,2529,8.9
Oct,274,26645000,97200,82600,2471,8.5
Nov,259,25415411,98100,-,2051,7.0
Dec,220,24130000,109700,90000,2360,8.2
2001-Jan,202,19335000,95700,86500,2490,8.6
Feb,277,29210000,105500,85300,2524,8.6
Mar,297,30045000,101200,84600,2550,8.8
Apr,332,34435000,103700,85200,2607,8.9
May,317,34565000,109000,90100,2529,8.6
Jun,384,42100000,109600,91200,2482,8.4
Jul,326,35040000,107500,89100,2433,8.1
Aug,373,40570000,108800,92100,2310,7.8
Sep,255,26275000,103000,88400,1827,6.2
Oct,213,26295000,123500,92800,1760,6.1
Nov,277,30375000,109700,89500,1665,5.8
Dec,264,30125000,114100,93300,1570,5.4
2002-Jan,243,25905000,106600,92300,1586,5.3
Feb,271,29555000,109100,91300,1531,5.2
Mar,270,27070000,100300,85000,1475,5.0
Apr,310,34805000,112300,93000,1550,5.3
May,405,43905000,108400,90900,-,-
Jun,332,38020000,114500,95800,1467,5.0
Jul,363,40015000,110200,95600,1397,4.7
Aug,353,40345000,114300,93300,1370,4.6
Sep,320,34910000,109100,93600,1472,4.9
Oct,306,34500000,112700,93900,1515,4.9
Nov,275,31335000,113900,95600,1530,4.9
Dec,322,37405000,116200,100000,1428,4.5
2003-Jan,234,25655000,109600,93300,-,-
Feb,294,32970000,112100,93300,1503,4.8
Mar,336,39295000,116900,99200,1544,4.8
Apr,379,42720000,112700,98800,1624,5.0
May,361,45130000,125000,103200,1684,5.2
Jun,400,52690000,131700,107000,1664,5.1
Jul,396,48250000,121800,107600,1681,5.1
Aug,446,56195000,126000,108200,1646,4.9
Sep,371,44455000,119800,102300,1662,4.8
Oct,364,42470000,116700,97600,1731,5.0
Nov,288,34950000,121400,104800,1758,5.0
Dec,329,42015000,127700,104700,1693,4.8
2004-Jan,255,29970000,117500,99100,1727,4.9
Feb,320,38180000,119300,98900,1712,4.8
Mar,454,59805000,131700,112900,1753,4.8
Apr,417,52300000,125400,104800,1710,4.7
May,421,56860000,135100,116800,1727,4.6
Jun,468,65745000,140500,118600,1751,4.6
Jul,465,60420000,129900,116700,1821,4.8
Aug,463,63050000,136200,114400,1756,4.6
Sep,398,53620000,134700,118900,1783,4.6
Oct,383,51525000,134500,116600,1791,4.6
Nov,336,47135000,140300,120000,1628,4.1
Dec,365,47970000,131400,113900,1728,4.4
2005-Jan,272,37205000,136800,112600,1793,4.5
Feb,336,48375000,144000,120000,2440,6.1
Mar,389,54310000,139600,116800,2542,6.5
Apr,385,51550000,133900,115800,1750,4.5
May,457,66160000,144800,122900,1809,4.6
Jun,527,81105000,153900,129300,1783,4.5
Jul,515,77795000,151100,127400,1823,4.5
Aug,498,78340000,157300,130900,1830,4.5
Sep,396,58895000,148700,127000,1923,4.7
Oct,410,60315000,147100,127900,2058,5.1
Nov,315,49485000,157100,136300,2016,5.0
Dec,394,57455000,145800,130200,2082,5.1
2006-Jan,277,40265000,145400,126900,2089,5.1
Feb,377,58390000,154900,125600,2193,5.3
Mar,477,69005000,144700,127900,2308,5.5
Apr,431,69265000,160700,131600,2756,6.5
May,513,79550000,155100,132000,2581,6.0
Jun,565,88945000,157400,136300,2727,6.3
Jul,455,72620000,159600,134300,2818,6.6
Aug,506,78820000,155800,128600,2862,6.7
Sep,430,65090000,151400,127600,2833,6.6
Oct,408,59570000,146000,125600,2826,6.6
Nov,365,54940000,150500,129800,2762,6.4
Dec,388,59380000,153000,135000,2718,6.3
2007-Jan,280,42858267,153100,132700,2713,6.3
Feb,358,52133866,145600,122000,2781,6.4
Mar,443,74619940,168400,136400,2953,6.9
Apr,380,57996494,152600,133300,3091,7.3
May,442,71270252,161200,132700,3159,7.6
Jun,433,72881251,168300,143200,2425,6.0
Jul,473,79533597,168100,141000,3245,7.9
Aug,425,72398917,170400,146400,3243,8.1
Sep,298,46080545,154600,134900,3276,8.4
Oct,365,61560750,168700,143300,3192,8.2
Nov,324,51639406,159400,130000,3084,8.0
Dec,289,47815670,165500,139300,2951,7.9
2008-Jan,248,37913488,152900,127700,2891,7.7
Feb,284,45098053,158800,136700,3007,8.2
Mar,320,55165185,172400,144300,3121,8.7
Apr,353,58883327,166800,147900,3110,8.8
May,386,65589576,169900,-,3258,9.3
Jun,393,65130000,165700,143500,3150,9.1
Jul,372,62105000,166900,146800,3071,9.1
Aug,377,60640000,160800,135800,3115,9.3
Sep,309,50974182,165000,138100,3102,9.3
Oct,255,42967125,168500,139200,3056,9.4
Nov,223,33321310,149400,130500,3000,9.5
Dec,253,36922702,145900,133100,2971,9.4
2009-Jan,178,26518789,149000,129600,2842,9.2
Feb,235,34090000,145100,133800,2842,9.3
Mar,283,41741772,147500,122200,-,-
Apr,283,41741772,147500,122200,-,-
