Date,Sales,DollarVolume,AveragePrice,MedianPrice,TotalListings,MonthsInventory
Aug,1497,168894234,112800,91200,6357,5.1
Sep,1295,149482390,115400,91400,6219,5.0
Oct,1106,121630720,110000,87200,6157,4.9
Nov,1079,125611849,116400,88000,6024,4.8
Dec,1168,131969342,113000,88400,5787,4.6
2000-Jan,820,98974924,120700,90900,5866,4.7
Feb,1075,120851076,112400,86000,5933,4.7
Mar,1433,167748201,117100,87000,6187,4.9
Apr,1263,145280248,115000,90200,6339,5.0
May,1574,183281564,116400,91200,6454,5.0
Jun,1666,210779154,126500,100100,6471,5.0
Jul,1508,185816640,123200,100500,6328,4.9
Aug,1626,195515195,120200,93400,6764,5.2
Sep,1300,156643797,120500,94800,6761,5.2
Oct,1192,141630200,118800,93500,6850,5.2
Nov,1125,133453386,118600,94100,6610,5.0
Dec,1008,122995362,122000,96800,6335,4.9
2001-Jan,945,105646984,111800,87900,6437,4.9
Feb,1109,138259169,124700,96900,6662,5.1
Mar,1483,183435869,123700,97300,6782,5.2
Apr,1372,161665350,117800,93300,6906,5.2
May,1634,203486532,124500,102300,7074,5.3
Jun,1760,224534548,127600,104600,7260,5.4
Jul,1616,201460434,124700,100900,7212,5.4
Aug,1635,207082026,126700,102400,7006,5.2
Sep,1159,142851660,123300,98500,6919,5.2
Oct,1242,156272648,125800,96400,6774,5.1
Nov,1155,146607645,126900,98200,6511,4.8
Dec,1152,148611204,129000,108000,6299,4.6
2002-Jan,884,107359952,121400,100500,6616,4.9
Feb,1096,139391844,127200,104000,6787,5.0
Mar,1327,171773437,129400,100400,6959,5.2
Apr,1339,170085516,127000,102100,7049,5.3
May,1651,220873783,133800,108700,7080,5.3
Jun,1496,204189254,136500,112700,7237,5.5
Jul,1552,207497163,133700,111000,7265,5.6
Aug,1577,201741215,127900,103200,7243,5.6
Sep,1308,167698544,128200,105600,7290,5.5
Oct,1320,175532446,133000,107800,7272,5.5
Nov,1148,154316196,134400,106700,7167,5.4
Dec,1283,176796636,137800,112900,6956,5.2
2003-Jan,1018,129687322,127400,101100,7241,5.4
Feb,1136,149846603,131900,108800,7343,5.5
Mar,1380,182266602,132100,105500,7639,5.7
Apr,1488,203687322,136900,111900,7911,5.8
May,1611,225024783,139700,114500,8159,6.0
Jun,1806,272373704,150800,125500,8413,6.1
Jul,1782,259955959,145900,120600,8408,6.0
Aug,1814,256734550,141500,120500,8344,5.9
Sep,1584,212298452,134000,111600,8476,5.9
Oct,1497,195694922,130700,108100,8357,5.7
Nov,1245,172870150,138900,110800,8112,5.5
Dec,1501,207608035,138300,114200,7867,5.3
2004-Jan,1028,134983218,131300,107100,8302,5.6
Feb,1275,171117643,134200,108300,8529,5.7
Mar,1700,230223523,135400,114400,8783,5.7
Apr,1695,233034760,137500,112500,8857,5.7
May,1865,272339465,146000,121800,8977,5.7
Jun,2284,354062864,155000,126900,8928,5.6
Jul,2106,314642414,149400,124200,8903,5.5
Aug,2035,300836609,147800,124000,8830,5.3
Sep,1716,248621950,144900,120700,8847,5.3
Oct,1624,228302392,140600,117900,-,-
Nov,1474,215851592,146400,118100,-,-
Dec,1691,245485643,145200,121500,-,-
2005-Jan,1265,174252814,137700,114900,8512,4.9
Feb,1450,213938995,147500,121400,8546,4.9
Mar,1958,280364246,143200,121600,8849,5.0
Apr,1922,285284008,148400,125900,8845,5.0
May,2310,367241928,159000,130700,8940,4.9
Jun,2504,408234678,163000,135700,8924,4.9
Jul,2239,353272225,157800,134600,8822,4.8
Aug,2547,411025907,161400,135500,8344,4.4
Sep,2224,357574000,160800,136700,8141,4.2
Oct,1915,307933563,160800,129700,8038,4.1
Nov,1815,289868415,159700,134500,7826,3.9
Dec,1885,307867259,163300,139200,7552,3.8
2006-Jan,1420,222767576,156900,130400,7905,3.9
Feb,1705,267312785,156800,130400,7846,3.9
Mar,2354,382533514,162500,135900,8134,3.9
Apr,2070,337955174,163300,135800,8238,4.0
May,2557,439980205,172100,140800,8397,4.0
Jun,2812,499747796,177700,147500,8447,4.0
Jul,2568,459221882,178800,146100,8675,4.0
Aug,2547,438795181,172300,143300,8889,4.1
Sep,2245,375555039,167300,139100,9169,4.2
Oct,1960,330988924,168900,137900,9563,4.4
Nov,1919,323268760,168500,141700,9431,4.3
Dec,2012,356849507,177400,147500,9101,4.2
2007-Jan,1421,240444609,169200,142400,9696,4.4
Feb,1701,299078925,175800,143100,10388,4.8
Mar,2139,371754181,173800,145700,10785,5.0
Apr,2107,380162073,180400,145000,11563,5.3
May,2478,447033120,180400,147200,12256,5.7
Jun,2443,472051800,193200,157200,12718,6.0
Jul,2372,438039518,184700,152300,12946,6.1
Aug,2409,450041817,186800,151500,12857,6.1
Sep,1885,335779547,178100,146600,12884,6.2
Oct,1722,296749662,172300,144400,13103,6.4
Nov,1591,280035900,176000,145000,12578,6.2
Dec,1689,306775579,181600,148500,11843,5.9
2008-Jan,1235,211772275,171500,140400,12368,6.2
Feb,1546,263763769,170600,143000,12631,6.4
Mar,1723,309989598,179900,147900,13091,6.8
Apr,1744,322794620,185100,152300,13479,7.1
May,1909,356613490,186800,151700,13640,7.4
Jun,2094,405305765,193600,157700,13871,7.6
Jul,1890,350623890,185500,153400,14088,7.9
Aug,1799,331904853,184500,150200,13814,8.0
Sep,1654,292493750,176800,144500,13618,7.9
Oct,1423,262570721,184500,144300,13541,8.0
Nov,1038,186547348,179700,142600,13137,8.0
Dec,1307,231573303,177200,141200,12281,7.6
2009-Jan,855,157782594,184500,145300,12349,7.8
Feb,1145,200716416,175300,142500,12622,8.2
Mar,1342,231406890,172400,144400,12807,8.4
Apr,1484,267115898,180000,146800,12690,8.5
