Date,Sales,DollarVolume,AveragePrice,MedianPrice,TotalListings,MonthsInventory
Sep,441,42388299,96100,79200,2569,5.2
Oct,420,39900000,95000,-,2550,5.2
Nov,410,38900000,94900,-,2500,5.1
Dec,500,47500000,95000,-,2450,5.1
1995-Jan,381,37798351,99200,77000,2431,5.1
Feb,266,23905436,89900,76000,2610,5.5
Mar,373,34744050,93100,74600,3305,7.2
Apr,326,28838787,88500,74000,-,-
May,462,36144673,78200,84200,-,-
Jun,435,30788763,70800,72600,-,-
Jul,427,41111995,96300,81200,2854,6.8
Aug,493,47552337,96500,74100,2843,6.9
Sep,416,40030541,96200,76400,3454,8.4
Oct,396,36944689,93300,75600,2964,7.3
Nov,405,36901604,91100,76400,2925,7.2
Dec,388,33275541,85800,76300,2749,6.9
1996-Jan,304,26515000,87200,74000,3625,9.3
Feb,284,23927747,84300,76100,2970,7.6
Mar,359,32479189,90500,74000,3060,7.8
Apr,315,26946282,85500,73200,3125,8.0
May,431,38762274,89900,75100,3900,10.1
Jun,274,26425361,96400,76100,3298,8.8
Jul,380,35910052,94500,78400,3298,8.9
Aug,365,36481370,99900,82100,3166,8.8
Sep,287,26975000,94000,77000,3656,10.5
Oct,364,33927320,93200,75400,3126,9.0
Nov,264,24288000,92000,75600,3173,9.5
Dec,279,26708705,95700,77200,3029,9.3
1997-Jan,220,21895000,99500,79100,3193,10.0
Feb,281,24980000,88900,75900,3703,11.6
Mar,338,31535000,93300,77100,-,-
Apr,340,30970000,91100,74500,-,-
May,344,29800000,86600,74000,-,-
Jun,397,39200000,98700,80100,-,-
Jul,347,32830000,94600,78400,-,-
Aug,365,32635000,89400,76200,-,-
Sep,370,35505000,96000,78400,3720,11.4
Oct,320,29160000,91100,76700,-,-
Nov,301,27275000,90600,75300,-,-
Dec,279,26840000,96200,77200,3029,9.3
1998-Jan,302,27660000,91600,79100,3449,10.4
Feb,-,-,-,-,3188,9.5
Mar,390,33265000,85300,73000,3200,9.4
Apr,331,30125000,91000,74100,3206,9.4
May,380,35140000,92500,75000,3133,9.1
Jun,404,38180000,94500,75800,3128,9.1
Jul,457,45565000,99700,79400,3110,8.8
Aug,417,40205000,96400,79900,-,-
Sep,272,21955000,80700,74400,-,-
Oct,366,35685000,97500,78500,-,-
Nov,325,31965000,98400,78400,-,-
Dec,393,37655000,95800,80100,-,-
1999-Jan,524,46515000,88800,75700,626,1.6
Feb,337,30030000,89100,75600,696,1.8
Mar,429,38705000,90200,73600,-,-
Apr,487,46330000,95100,78000,-,-
May,442,41120000,93000,75400,-,-
Jun,601,56255000,93600,77900,2789,6.6
Jul,462,45700000,98900,79700,2819,6.7
Aug,470,47360000,100800,82100,2769,6.5
Sep,402,37590000,93500,78300,2731,6.3
Oct,464,44710000,96400,80400,2634,5.9
Nov,400,37750000,94400,79000,2713,6.0
Dec,397,37775000,95200,77700,2576,5.7
2000-Jan,306,31525000,103000,82100,2512,5.8
Feb,346,32300000,93400,76600,2572,5.9
Mar,492,47505000,96600,77100,2549,5.8
Apr,382,37915000,99300,79400,2525,5.9
May,459,43335000,94400,80100,2552,5.9
Jun,486,47880000,98500,83200,-,-
Jul,422,42925000,101700,82600,2685,6.4
Aug,538,53800000,100000,81700,3396,8.0
Sep,382,36775000,96300,78300,2661,6.3
Oct,392,40535000,103400,81900,2704,6.5
Nov,412,41830000,101500,84300,2704,6.5
Dec,492,45465000,92400,80400,2426,5.7
2001-Jan,327,34190000,104600,86000,2588,6.1
Feb,351,35830000,102100,80500,2687,6.3
Mar,441,42450000,96300,82800,3420,8.1
Apr,402,41400000,103000,86400,3523,8.3
May,495,50430000,101900,85600,3514,8.2
Jun,479,57990000,121100,99400,3482,8.1
Jul,464,49740000,107200,88500,3514,8.1
Aug,478,50295000,105200,90600,3515,8.2
Sep,415,45305000,109200,87900,3515,8.2
Oct,443,46120000,104100,86600,3352,7.7
Nov,381,39455000,103600,84500,3213,7.5
Dec,381,39040000,102500,83100,2979,7.1
2002-Jan,411,41360000,100600,84700,3117,7.3
Feb,354,38655000,109200,86600,3070,7.2
Mar,437,46940000,107400,87900,3127,7.3
Apr,569,54015000,94900,82300,3107,7.0
May,416,44530000,107000,87900,3114,7.1
Jun,449,50530000,112500,93400,3187,7.4
Jul,469,54775000,116800,92400,3236,7.5
Aug,506,54035000,106800,88500,3288,7.5
Sep,453,47495000,104800,88400,3284,7.5
Oct,558,63565000,113900,94800,3289,7.3
Nov,401,45815000,114300,90400,3072,6.8
Dec,411,44880000,109200,88700,2853,6.3
2003-Jan,383,42705000,111500,88600,2991,6.6
Feb,355,38205000,107600,89900,3063,6.8
Mar,577,61185000,106000,86100,3289,7.1
Apr,503,54185000,107700,88100,3282,7.2
May,557,58245000,104600,89000,3004,6.4
Jun,540,66375000,122900,100000,3108,6.5
Jul,551,65955000,119700,96900,3228,6.7
Aug,584,66400000,113700,95700,3233,6.6
Sep,602,66640000,110700,92600,3291,6.6
Oct,551,62140000,112800,92100,3242,6.5
Nov,427,46840000,109700,92200,3173,6.3
Dec,609,71320000,117100,97800,2929,5.6
2004-Jan,435,48330000,111100,93500,3028,5.8
Feb,441,48215000,109300,89600,3162,6.0
Mar,551,60105000,109100,89000,3288,6.2
Apr,579,64980000,112200,89900,3320,6.2
May,576,68890000,119600,97500,3271,6.1
Jun,586,72925000,124400,97200,-,-
Jul,619,77745000,125600,99900,-,-
Aug,462,54045000,117000,95400,-,-
Sep,294,29910000,101700,85800,-,-
Oct,484,56625000,117000,94800,-,-
Nov,470,55690000,118500,96200,-,-
Dec,467,56610000,121200,98200,-,-
2005-Jan,229,28630000,125000,99200,-,-
Feb,374,45825000,122500,103400,-,-
Mar,576,72700000,126200,108700,-,-
Apr,547,68630000,125500,107000,-,-
May,559,71090000,127200,104300,-,-
Jun,421,49230000,116900,106100,-,-
Jul,420,49900000,118800,110400,-,-
Aug,443,51935000,117200,109800,-,-
Sep,356,42290000,118800,111300,-,-
Oct,513,70200000,136800,113700,-,-
Nov,470,66360000,141200,120000,-,-
Dec,444,64555000,145400,124700,-,-
2006-Jan,388,53090000,136800,112500,-,-
Feb,448,63160000,141000,120400,-,-
Mar,637,93655000,147000,125900,-,-
Apr,518,73125000,141200,120400,-,-
May,607,95935000,158000,128600,-,-
Jun,659,101085000,153400,129900,1769,3.6
Jul,620,95010000,153200,129600,2178,4.3
Aug,774,117570000,151900,129500,2300,4.3
Sep,646,99280000,153700,127000,2578,4.6
Oct,557,87815000,157700,131000,2548,4.5
Nov,556,85835000,154400,131400,2711,4.7
Dec,555,88225000,159000,133800,2554,4.4
2007-Jan,492,70090000,142500,124800,2554,4.3
Feb,503,76125000,151300,124000,2787,4.7
Mar,612,94925000,155100,129200,1272,2.2
Apr,642,96675000,150600,128100,3241,5.4
May,640,97535000,152400,130200,3159,5.2
Jun,607,100975000,166400,138900,3589,6.0
Jul,573,91810000,160200,134200,3791,6.4
Aug,554,91570000,165300,138900,3874,6.7
Sep,409,64025000,156500,136000,4024,7.2
Oct,439,68665000,156400,130900,4337,7.9
Nov,387,64305000,166200,133600,4292,8.0
Dec,362,55590000,153600,133500,4625,8.9
2008-Jan,299,47445000,158700,133200,4254,8.5
Feb,328,53395000,162800,133800,4374,9.0
Mar,419,66165000,157900,128700,4714,10.0
Apr,292,44510000,152400,126700,4840,10.9
May,429,70460000,164200,137800,5155,12.1
Jun,487,82190000,168800,142800,5127,12.4
Jul,502,81170000,161700,138500,5012,12.3
Aug,433,69510000,160500,133300,5085,12.7
Sep,449,71575000,159400,134300,5096,12.7
Oct,413,65445000,158500,130500,5040,12.6
Nov,362,56495000,156100,132800,4773,12.0
Dec,363,58035000,159900,136300,4454,11.2
2009-Jan,304,47945000,157700,126900,4499,11.3
Feb,326,49735000,152600,130900,4530,11.4
Mar,435,67210000,154500,133500,4578,11.5
Apr,381,59250000,155500,128100,3982,9.8
