Date,Sales,DollarVolume,AveragePrice,MedianPrice,TotalListings,MonthsInventory
Nov,119,15710000,132000,110600,704,5.2
Dec,136,17760000,130600,111700,-,-
2006-Jan,79,9860000,124800,104500,746,5.5
Feb,117,13065000,111700,97000,-,-
Mar,138,17505000,126800,110600,-,-
Apr,134,18250000,136200,115800,925,6.7
May,212,29920000,141100,123000,-,-
Jun,241,35210000,146100,128800,-,-
Jul,179,26750000,149400,125300,889,6.0
Aug,230,32780000,142500,118700,-,-
Sep,134,17415000,130000,115200,914,6.0
Oct,156,18915000,121200,105400,928,5.9
Nov,134,17570000,131100,113000,857,5.4
Dec,164,21120000,128800,112400,-,-
2007-Jan,108,11990000,111000,99000,879,5.4
Feb,124,16000000,129000,111800,-,-
Mar,159,20990000,132000,111900,944,5.7
Apr,183,24540000,134100,116500,987,5.9
May,207,30255000,146200,117200,973,5.8
Jun,207,29825000,144100,125900,982,5.9
Jul,198,27970000,141300,119100,1032,6.2
Aug,203,30820000,151800,124400,-,-
Sep,129,17000000,131800,121700,-,-
Oct,125,16645000,133200,118000,1056,6.5
Nov,134,18460000,137800,123800,997,6.2
Dec,158,23540000,149000,127500,1021,6.3
2008-Jan,106,14405000,135900,122500,1041,6.5
Feb,128,15000000,117200,108700,1074,6.7
Mar,159,21380000,134500,118100,1095,6.8
Apr,181,26235000,144900,122200,1063,6.6
May,205,29900000,145900,128100,1103,6.8
Jun,169,24690000,146100,123800,1047,6.6
Jul,162,23035000,142200,129500,-,-
Aug,154,23515000,152700,128900,1025,6.8
Sep,138,19120000,138600,113300,992,6.5
Oct,104,12395000,119200,109200,971,6.5
Nov,88,12935000,147000,130000,944,6.5
Dec,128,17750000,138700,124300,925,6.4
2009-Jan,81,11015000,136000,123800,987,7.0
Feb,105,13130000,125000,123900,1063,7.6
Mar,104,13955000,134200,117300,1096,8.1
Apr,144,20085000,139500,119000,1061,8.0
