Date,Sales,DollarVolume,AveragePrice,MedianPrice,TotalListings,MonthsInventory
Aug,194,14028775,72300,68200,732,5.2
Sep,171,12940034,75700,68700,732,5.1
Oct,177,13946145,78800,72100,700,4.7
Nov,116,8277444,71400,70000,613,4.1
Dec,149,10951802,73500,69800,625,4.1
1996-Jan,93,7292121,78400,69700,675,4.4
Feb,122,9129198,74800,70000,714,4.6
Mar,160,12648099,79100,75500,-,-
Apr,173,14274912,82500,74500,-,-
May,207,15446841,74600,69400,-,-
Jun,172,13571960,78900,72100,-,-
Jul,203,16116030,79400,74100,-,-
Aug,187,14568516,77900,73500,-,-
Sep,160,13020963,81400,73500,-,-
Oct,152,12142496,79900,73700,-,-
Nov,135,11054868,81900,76600,-,-
Dec,132,10899827,82600,75800,-,-
1997-Jan,115,9693461,84300,72900,-,-
Feb,122,9369400,76800,73100,665,4.2
Mar,176,15770552,89600,75800,705,4.4
Apr,165,14170250,85900,76000,725,4.5
May,182,15565548,85500,80000,750,4.7
Jun,199,17297033,86900,77900,759,4.7
Jul,215,18594690,86500,78400,740,4.6
Aug,206,17375800,84300,76000,731,4.5
Sep,200,16821236,84100,79300,690,4.1
Oct,218,18934422,86900,77700,627,3.6
Nov,163,13924790,85400,76400,585,3.4
Dec,181,15873448,87700,80200,534,3.0
1998-Jan,140,11506988,82200,76200,570,3.2
Feb,159,14517822,91300,78200,568,3.1
Mar,218,18539871,85000,77200,593,3.2
Apr,209,19359155,92600,80500,629,3.3
May,198,18040968,91100,79800,626,3.3
Jun,252,23040641,91400,83500,610,3.1
Jul,258,23732000,92000,82900,606,3.0
Aug,227,20249165,89200,79400,628,3.1
Sep,194,17438840,89900,78800,621,3.1
Oct,197,16854932,85600,80200,566,2.8
Nov,186,16809240,90400,82900,549,2.7
Dec,199,17430070,87600,80400,-,-
1999-Jan,127,11244043,88500,78800,-,-
Feb,181,17480114,96600,87000,-,-
Mar,225,20834661,92600,83900,585,2.9
Apr,243,21834454,89900,83700,613,3.0
May,250,24715060,98900,90800,635,3.0
Jun,280,27534504,98300,89000,654,3.1
Jul,268,25558116,95400,86900,674,3.1
Aug,277,26261948,94800,87500,632,2.9
Sep,275,25729473,93600,85400,631,2.8
Oct,223,20613706,92400,87200,571,2.5
Nov,214,20196330,94400,86800,540,2.3
Dec,219,20717970,94600,85600,519,2.2
2000-Jan,147,13211361,89900,85200,531,2.3
Feb,201,19476267,96900,88600,494,2.1
Mar,284,28469389,100200,87100,464,1.9
Apr,255,25212040,98900,92200,439,1.8
May,280,30127104,107600,95400,448,1.8
Jun,302,30847197,102100,92600,460,1.9
Jul,268,28022295,104600,94000,482,2.0
Aug,277,28925155,104400,94100,458,1.9
Sep,198,20628552,104200,95500,479,2.0
Oct,227,22872567,100800,91100,473,2.0
Nov,212,21070967,99400,93700,430,1.8
Dec,185,19032017,102900,96600,411,1.7
2001-Jan,164,16566536,101000,94200,466,2.0
Feb,181,20277198,112000,102000,488,2.1
Mar,243,26205161,107800,98600,510,2.2
Apr,239,26745976,111900,101400,547,2.4
May,263,29327984,111500,102500,626,2.7
Jun,279,31764780,113900,103800,646,2.8
Jul,290,33036555,113900,106200,691,3.0
Aug,269,31170273,115900,106600,712,3.1
Sep,250,28441418,113800,106400,743,3.2
Oct,189,20471486,108300,101500,791,3.4
Nov,224,25592002,114300,104600,748,3.2
Dec,212,24692007,116500,109200,693,3.0
2002-Jan,165,19318098,117100,105100,746,3.2
Feb,199,21810392,109600,103600,691,2.9
Mar,249,28743809,115400,105600,736,3.1
Apr,243,27695434,114000,107100,765,3.2
May,239,27296475,114200,106900,803,3.4
Jun,235,28199140,120000,108500,895,3.9
Jul,283,34447574,121700,111300,972,4.2
Aug,259,32760406,126500,113700,1011,4.4
Sep,238,29862554,125500,112500,1028,4.5
Oct,224,26968544,120400,110600,1021,4.4
Nov,215,26031424,121100,111200,1013,4.4
Dec,187,22302022,119300,109800,978,4.3
2003-Jan,151,16880476,111800,108700,1110,4.9
Feb,166,20980197,126400,111200,1161,5.2
Mar,225,28112568,124900,114200,1157,5.2
Apr,215,25762326,119800,112200,1187,5.4
May,289,34095219,118000,110500,1232,5.5
Jun,248,29097014,117300,109600,1224,5.4
Jul,252,31474962,124900,114700,1283,5.8
Aug,275,33711426,122600,112400,1241,5.5
Sep,237,28506542,120300,109500,1262,5.6
Oct,230,26053870,113300,106700,1260,5.6
Nov,182,21696913,119200,107600,1232,5.6
Dec,231,27392602,118600,110100,1147,5.1
2004-Jan,140,16217188,115800,108800,1165,5.2
Feb,186,22251740,119600,112000,1165,5.2
Mar,285,33037256,115900,108500,1225,5.3
Apr,241,29213876,121200,112100,1272,5.5
May,260,30338952,116700,108800,1297,5.6
Jun,273,32869395,120400,111900,1336,5.7
Jul,258,31862583,123500,111800,1378,5.9
Aug,250,30166474,120700,111000,1386,6.0
Sep,206,24399842,118400,110200,1338,5.9
Oct,221,26267995,118900,107900,1308,5.7
Nov,200,24011450,120100,109700,1214,5.3
Dec,244,27733449,113700,107100,1091,4.7
2005-Jan,138,14900928,108000,101800,1137,4.9
Feb,170,19903304,117100,110500,1156,5.1
Mar,260,30262772,116400,108900,1239,5.5
Apr,244,29831503,122300,109100,1259,5.5
May,235,27870932,118600,107400,1258,5.6
Jun,271,32505698,119900,112100,1282,5.7
Jul,267,32507793,121800,113100,1316,5.8
Aug,268,34292266,128000,116100,-,-
Sep,221,27987863,126600,113500,1277,5.6
Oct,243,30315231,124800,113500,1242,5.4
Nov,188,23482216,124900,113500,1233,5.4
Dec,189,22671771,120000,107800,1188,5.3
2006-Jan,149,16689261,112000,105900,1280,5.7
Feb,169,19945821,118000,108000,1322,5.9
Mar,224,27278118,121800,107900,1337,6.0
Apr,261,31012995,118800,109300,1357,6.1
May,274,34382686,125500,115300,1407,6.2
Jun,288,37032552,128600,114100,1446,6.3
Jul,234,30189984,129000,113100,1506,6.7
Aug,270,32944212,122000,111700,1422,6.3
Sep,243,29356316,120800,110500,1412,6.2
Oct,241,32073353,133100,109600,1323,5.8
Nov,216,27132456,125600,109000,1289,5.6
Dec,206,25965558,126000,111400,1221,5.3
2007-Jan,139,17071934,122800,110500,1297,5.6
Feb,162,19836702,122400,108800,1311,5.7
Mar,241,29558304,122600,105000,1438,6.2
Apr,203,26275230,129400,108700,1518,6.7
May,273,35405310,129700,113500,1457,6.4
Jun,273,34830015,127600,112400,1418,6.3
Jul,246,30077431,122300,110000,1419,6.3
Aug,230,28412005,123500,109000,1408,6.3
Sep,151,18040082,119500,105900,1379,6.4
Oct,176,20784576,118100,104800,1304,6.2
Nov,205,22697297,110700,96900,1266,6.1
Dec,171,18910881,110600,101200,1109,5.4
2008-Jan,142,15872095,111800,100000,1163,5.6
Feb,169,17954868,106200,99600,1138,5.5
Mar,174,20717436,119100,104400,1102,5.5
Apr,192,24010185,125100,102600,1092,5.5
May,186,22990690,123600,100600,1098,5.7
Jun,188,21171016,112600,103300,1122,6.0
Jul,175,21402746,122300,106800,1102,6.1
Aug,201,24272891,120800,99800,1055,5.9
Sep,174,19435812,111700,103300,1005,5.6
Oct,160,18378420,114900,101500,953,5.4
Nov,122,13000509,106600,96400,942,5.5
Dec,135,15189291,112500,97500,853,5.1
2009-Jan,102,11657212,114300,96700,859,5.2
Feb,145,17839055,123000,101800,871,5.3
Mar,143,15140778,105900,90600,842,5.3
Apr,152,16322923,107400,99600,843,5.4
