Date,Sales,DollarVolume,AveragePrice,MedianPrice,TotalListings,MonthsInventory
May,10165,1021900685,100500,79100,82781,9.2
Jun,12137,1262588738,104000,80200,82305,9.0
Jul,11545,1194856236,103500,80200,81078,8.8
Aug,11885,1190326996,100200,79400,79817,8.5
Sep,10403,1015427227,97600,77100,77279,8.2
Oct,9679,965033184,99700,78300,76742,8.0
Nov,9238,932560417,100900,79900,74750,7.8
Dec,10326,1033535904,100100,78800,69015,7.1
1994-Jan,7008,689712958,98400,76100,71356,7.3
Feb,7465,744371925,99700,78800,67779,6.9
Mar,11233,1147630170,102200,79900,70118,7.0
Apr,10973,1119018119,102000,80000,71768,7.1
May,11810,1204262852,102000,80600,74129,7.2
Jun,12591,1316215189,104500,82400,73712,7.1
Jul,11525,1208284205,104800,82300,74914,7.2
Aug,12375,1316519084,106400,81200,74859,7.2
Sep,10252,1027388171,100200,79700,72735,7.0
Oct,9192,916880206,99700,78900,71100,6.9
Nov,8619,866151580,100500,78300,67965,6.6
Dec,9091,945679108,104000,79400,67436,6.6
1995-Jan,6395,651784571,101900,75800,70995,7.0
Feb,7012,706331815,100700,78500,74011,7.3
Mar,9505,964765226,101500,78400,77505,7.8
Apr,8478,845674809,99700,77900,76142,7.8
May,11576,1192861242,103000,80400,77145,7.9
Jun,12761,1358493609,106500,84300,74944,7.7
Jul,12170,1298590411,106700,84400,77793,7.9
Aug,13643,1469291482,107700,84400,78674,8.0
Sep,10668,1122925617,105300,82700,77645,7.8
Oct,10458,1088059242,104000,81200,76169,7.6
Nov,9642,1007642257,104500,83100,74424,7.4
Dec,9593,1021695299,106500,82900,69104,6.8
1996-Jan,7531,804990259,106900,83600,74145,7.2
Feb,8988,955661707,106300,84300,78214,7.5
Mar,11662,1261467568,108200,85500,79052,7.5
Apr,12230,1322241724,108100,85200,81278,7.4
May,13975,1563891943,111900,86200,84020,7.6
Jun,13279,1525504181,114900,89100,84880,7.6
Jul,14152,1607944582,113600,88100,85351,7.5
Aug,13927,1548552785,111200,86800,85666,7.6
Sep,11050,1208600672,109400,85600,85464,7.5
Oct,10917,1206511272,110500,86100,81930,7.2
Nov,9687,1069365487,110400,86100,80410,7.0
Dec,10456,1187534195,113600,87700,74804,6.5
1997-Jan,7763,871625988,112300,85600,76300,6.6
Feb,8965,990676422,110500,86700,78991,6.9
Mar,11329,1292516301,114100,87600,80666,7.0
Apr,11908,1359529798,114200,87500,82639,7.2
May,13858,1628832436,117500,90400,84663,7.4
Jun,14293,1725585962,120700,93400,82531,7.2
Jul,15385,1852949205,120400,93600,83415,7.2
Aug,14719,1775633720,120600,92300,81387,7.0
Sep,12933,1527185501,118100,91800,79348,6.7
Oct,12801,1517096170,118500,90800,75054,6.3
Nov,10337,1222811035,118300,91600,72394,6.0
Dec,12104,1488521260,123000,94700,69865,5.7
1998-Jan,8759,1008643271,115200,89500,70866,5.8
Feb,10819,1280430534,118400,92200,71164,5.7
Mar,14623,1761824848,120500,93600,72077,5.7
Apr,14649,1770932651,120900,93700,71679,5.5
May,15885,2041487614,128500,98000,70829,5.4
Jun,17921,2349364470,131100,100200,69984,5.2
Jul,18021,2355863303,130700,99300,71976,5.3
Aug,16402,2075574187,126500,98000,65845,4.8
Sep,13984,1717427049,122800,95500,69765,5.0
Oct,13364,1654554067,123800,95500,66383,4.8
Nov,12514,1534022268,122600,95600,62679,4.4
Dec,13697,1732563475,126500,97300,62801,4.4
1999-Jan,9759,1201577917,123100,93700,62308,4.4
Feb,11845,1484851441,125400,96900,62280,4.3
Mar,16148,2061239047,127600,98400,66950,4.6
Apr,15860,2047605288,129100,98700,68651,4.7
May,16955,2258747712,133200,103000,69848,4.7
Jun,19908,2793860264,140300,106900,71076,4.8
Jul,18653,2516643885,134900,104400,70987,4.8
Aug,18016,2399263007,133200,101700,70850,4.7
Sep,15216,1989838759,130800,100900,69880,4.6
Oct,13964,1821112428,130400,99200,68742,4.5
Nov,13387,1801459475,134600,101500,67319,4.4
Dec,14343,1958362117,136500,102700,64124,4.2
2000-Jan,9761,1343793396,137700,103000,66323,4.3
Feb,13351,1855502265,139000,104000,66792,4.3
Mar,17315,2437742729,140800,106300,67341,4.3
Apr,15792,2257938350,143000,109500,68753,4.4
May,18876,2775545299,147000,112700,70736,4.5
Jun,19732,2977142659,150900,116700,70656,4.5
Jul,17866,2671928973,149600,117300,73297,4.7
Aug,18914,2788932846,147500,112100,73299,4.7
Sep,15302,2269676345,148300,114300,73599,4.7
Oct,14756,2177406674,147600,112600,76382,4.8
Nov,13588,2000405249,147200,114100,74016,4.7
Dec,13485,2027978790,150400,116000,69564,4.4
2001-Jan,10874,1527283984,140500,109700,73554,4.6
Feb,13289,1952440377,146900,114600,75387,4.8
Mar,17446,2584689158,148200,116400,77811,4.9
Apr,16734,2492164157,148900,118400,82386,5.2
May,19461,2945969197,151400,119900,85470,5.4
Jun,20339,3207086551,157700,125100,84591,5.3
Jul,19532,3064387042,156900,124400,87045,5.4
Aug,19708,3011482361,152800,121200,85560,5.3
Sep,14774,2187961027,148100,118800,83089,5.1
Oct,14871,2102429964,141400,114400,86574,5.4
Nov,14448,2117785475,146600,119700,82458,5.1
Dec,14925,2291321923,153500,123800,76253,4.7
2002-Jan,12288,1796581325,146200,117800,79773,4.8
Feb,14260,2146856344,150600,122300,80219,4.8
Mar,16591,2579019114,155400,123100,82549,5.0
Apr,17907,2755334230,153900,122200,84753,5.1
May,20241,3210713601,158600,125400,90950,5.5
Jun,19138,3079831161,160900,128400,92701,5.6
Jul,19660,3131271683,159300,126500,94930,5.7
Aug,19153,2982505538,155700,125000,96266,5.8
Sep,15912,2426212235,152500,124100,96603,5.8
Oct,16128,2467420471,153000,122600,96010,5.7
Nov,14024,2158492323,153900,124600,92636,5.6
Dec,16226,2623972722,161700,128500,90780,5.4
2003-Jan,12262,1812356822,147800,120900,97189,5.8
Feb,13683,2069554487,151300,123900,97120,5.8
Mar,17374,2684315437,154500,124800,100935,6.0
Apr,17536,2729791448,155700,126000,103776,6.2
May,20068,3195756838,159200,127500,106539,6.4
Jun,21031,3483213796,165600,133800,109310,6.5
Jul,21870,3650231222,166900,133500,109850,6.4
Aug,22078,3583217222,162300,131800,109690,6.3
Sep,19157,3044730523,158900,127000,110122,6.2
Oct,18064,2840887381,157300,123600,107102,6.0
Nov,14418,2313553959,160500,124800,103778,5.8
Dec,18293,3020450545,165100,128800,102076,5.7
2004-Jan,12553,1890910518,150600,120300,107529,6.0
Feb,15377,2411171276,156800,124700,109921,6.1
Mar,20316,3238528548,159400,125800,112124,6.1
Apr,21447,3498728161,163100,128300,115080,6.1
May,22244,3729218089,167700,131800,118135,6.2
Jun,24999,4344080873,173800,135700,117622,6.1
Jul,24031,4020483892,167300,132800,119299,6.1
Aug,23428,3901571969,166500,131600,117983,6.0
Sep,19726,3236936942,164100,129800,116371,5.9
Oct,18764,3034276592,161700,128200,116484,5.9
Nov,17678,2866734648,162200,128400,110438,5.5
Dec,20170,3390745782,168100,132000,105892,5.3
2005-Jan,13826,2192630576,158600,125400,114074,5.7
Feb,16700,2740537571,164100,130500,117007,5.8
Mar,22451,3771557349,168000,131700,119432,5.8
Apr,22918,3879435157,169300,132400,120240,5.8
May,25679,4492875688,175000,136400,122263,5.9
Jun,27706,4993143733,180200,139900,117192,5.6
Jul,26147,4671006342,178600,140100,119236,5.6
Aug,27383,4844914173,176900,139200,115240,5.3
Sep,22226,3899797909,175500,139200,112184,5.1
Oct,20834,3649081758,175200,137300,110699,5.0
Nov,19703,3525254045,178900,140600,106740,4.8
Dec,21269,3861196380,181500,142000,100801,4.5
2006-Jan,15667,2678487716,171000,134700,106746,4.8
Feb,19328,3396544747,175700,137200,106676,4.7
Mar,26331,4706218965,178700,139000,111483,4.9
Apr,23701,4259593719,179700,140300,115348,5.0
May,28715,5422956131,188900,145700,116969,5.0
Jun,31431,6094135852,193900,149600,119337,5.1
Jul,27586,5241131468,190000,148000,124150,5.2
Aug,29193,5460519029,187000,145800,124045,5.2
Sep,24015,4318631809,179800,141000,124586,5.2
Oct,22876,4088001195,178700,139900,123330,5.1
Nov,21243,3869973850,182200,142100,119449,4.9
Dec,22719,4275494827,188200,145600,111844,4.6
2007-Jan,16723,2959474096,177000,138000,115142,4.7
Feb,19662,3578539912,182000,140600,118245,4.8
Mar,25245,4772435839,189000,144500,125292,5.1
Apr,24302,4676415419,192400,146200,132361,5.4
May,28326,5569937521,196600,149000,138451,5.7
Jun,28534,5808218855,203600,154800,140376,5.8
Jul,27387,5406193908,197400,152000,145067,6.0
Aug,27730,5540241409,199800,152500,140898,5.9
Sep,19700,3743913000,190000,146700,143058,6.0
Oct,20317,3779863292,186000,143400,140884,6.0
Nov,19086,3627206143,190000,144700,135547,5.8
Dec,18572,3610789117,194400,147400,129925,5.7
2008-Jan,14467,2603265677,179900,138700,134207,5.9
Feb,17846,3282112356,183900,142500,137783,6.1
Mar,20534,3899259718,189900,146800,141938,6.4
Apr,21716,4147950437,191000,146800,143828,6.5
May,23995,4747898351,197900,150600,147170,6.8
Jun,24320,4956167523,203800,154700,147932,6.9
Jul,23627,4738483095,200600,152900,146637,7.0
Aug,22485,4491117841,199700,151400,143712,7.0
Sep,17812,3345995757,187900,144900,140004,6.9
Oct,16676,3088407740,185200,142200,136518,6.8
Nov,12721,2277761920,179100,137200,132607,6.8
Dec,15902,2894527279,182000,140600,123255,6.4
2009-Jan,10676,1773150095,166100,131600,125330,6.6
Feb,13212,2303175683,174300,138100,125710,6.7
Mar,16443,2918828809,177500,139600,130635,7.1
Apr,17147,3077554553,179500,142700,127707,7.1
