Date,Sales,DollarVolume,AveragePrice,MedianPrice,TotalListings,MonthsInventory
Feb,16,1056400,66000,66700,207,10.7
Mar,41,2400711,58600,53600,593,28.4
Apr,38,1774299,46700,52000,584,26.6
May,35,1638908,46800,33900,554,24.4
Jun,15,627985,41900,35000,185,8.4
Jul,13,940285,72300,65000,190,8.9
Aug,41,2609528,63600,48800,612,26.8
Sep,13,586800,45100,31700,700,30.9
Oct,14,623200,44500,45000,656,29.3
Nov,10,454200,45400,40000,537,24.2
Dec,18,1046900,58200,45000,514,23.0
1996-Jan,8,634800,79400,70000,729,33.4
Feb,13,695800,53500,41700,820,38.0
Mar,14,800300,57200,45700,516,26.7
Apr,20,1200000,60000,-,550,30.8
May,20,1200000,60000,-,550,33.2
Jun,23,1469700,63900,52500,589,34.1
Jul,33,1861400,56400,47900,664,35.1
Aug,20,989500,49500,50000,611,35.6
Sep,17,1239500,72900,72500,570,32.6
Oct,20,1200000,60000,-,570,31.7
Nov,21,1319800,62800,53000,565,29.9
Dec,15,695500,46400,47500,475,25.4
1997-Jan,20,1910000,95500,52500,322,16.4
Feb,13,960000,73800,62500,302,15.4
Mar,25,1650000,66000,61000,330,16.0
Apr,22,1485000,67500,50000,290,14.0
May,25,1700000,68000,52500,374,17.7
Jun,21,1230000,58600,48300,334,15.9
Jul,31,1970000,63500,57900,361,17.3
Aug,30,2250000,75000,60000,-,-
Sep,25,1100000,44000,43300,-,-
Oct,25,1790000,71600,60000,318,14.0
Nov,18,1470000,81700,70000,524,23.3
Dec,12,850000,70800,50000,-,-
1998-Jan,13,1055000,81200,65000,292,13.5
Feb,24,1265000,52700,45000,292,12.9
Mar,23,1570000,68300,64200,287,12.8
Apr,30,1370000,45700,42900,296,12.8
May,32,2055000,64200,52000,309,13.1
Jun,30,2290000,76300,62900,275,11.3
Jul,37,2430000,65700,56100,-,-
Aug,30,1765000,58800,58300,-,-
Sep,22,2170000,98600,63300,-,-
Oct,28,2055000,73400,60000,-,-
Nov,25,2260000,90400,72500,-,-
Dec,24,1990000,82900,75000,-,-
1999-Jan,13,830000,63800,57500,-,-
Feb,21,1635000,77900,65000,-,-
Mar,17,1090000,64100,52500,-,-
Apr,29,1815000,62600,59300,-,-
May,32,1945000,60800,56000,-,-
Jun,31,2715000,87600,65800,-,-
Jul,28,2295000,82000,70000,-,-
Aug,25,2030000,81200,67500,-,-
Sep,23,1490000,64800,61200,304,12.3
Oct,13,935000,71900,56200,312,13.3
Nov,17,1295000,76200,75000,314,13.8
Dec,19,1470000,77400,58300,278,12.4
2000-Jan,16,1080000,67500,40000,278,12.3
Feb,19,1235000,65000,55000,304,13.6
Mar,23,2020000,87800,71200,298,13.0
Apr,21,1360000,64800,51200,284,12.8
May,32,2565000,80200,57500,272,12.2
Jun,-,-,-,-,-,-
Jul,-,-,-,-,-,-
Aug,-,-,-,-,-,-
Sep,-,-,-,-,-,-
Oct,-,-,-,-,-,-
Nov,-,-,-,-,-,-
Dec,-,-,-,-,-,-
2001-Jan,-,-,-,-,-,-
Feb,-,-,-,-,-,-
Mar,-,-,-,-,-,-
Apr,-,-,-,-,-,-
May,-,-,-,-,-,-
Jun,-,-,-,-,-,-
Jul,-,-,-,-,-,-
Aug,-,-,-,-,-,-
Sep,-,-,-,-,-,-
Oct,-,-,-,-,-,-
Nov,-,-,-,-,-,-
Dec,-,-,-,-,-,-
2002-Jan,13,655000,50400,21700,-,-
Feb,3,155000,51700,55000,-,-
Mar,13,1040000,80000,48300,-,-
Apr,6,360000,60000,30000,-,-
May,6,360000,60000,30000,-,-
Jun,5,525000,105000,85000,-,-
Jul,7,1345000,192100,47500,-,-
Aug,9,650000,72200,27000,-,-
Sep,7,695000,99300,103300,-,-
Oct,18,1225000,68100,50000,-,-
Nov,7,1235000,176400,85000,-,-
Dec,12,1250000,104200,40000,-,-
2003-Jan,7,450000,64300,65000,-,-
Feb,10,725000,72500,60000,-,-
Mar,12,1235000,102900,60000,-,-
Apr,14,1585000,113200,56700,-,-
May,13,1105000,85000,68300,-,-
Jun,9,795000,88300,95000,-,-
Jul,6,160000,26700,18000,-,-
Aug,12,2360000,196700,126700,-,-
Sep,16,580000,36200,24000,-,-
Oct,11,685000,62300,35000,-,-
Nov,4,600000,150000,70000,-,-
Dec,20,1730000,86500,40000,-,-
2004-Jan,14,665000,47500,19100,287,24.4
Feb,9,840000,93300,45000,-,-
Mar,12,925000,77100,30000,-,-
Apr,9,475000,52800,27000,-,-
May,15,1565000,104300,82500,-,-
Jun,10,1290000,129000,50000,-,-
Jul,12,1185000,98800,35000,-,-
Aug,8,750000,93800,40000,-,-
Sep,11,560000,50900,52500,-,-
Oct,10,855000,85500,45000,-,-
Nov,6,210000,35000,30000,-,-
Dec,13,1505000,115800,55000,-,-
2005-Jan,9,1660000,184400,150000,-,-
Feb,7,540000,77100,26200,238,23.4
Mar,10,1325000,132500,36700,223,22.3
Apr,4,440000,110000,60000,447,46.6
May,14,1155000,82500,50000,-,-
Jun,18,1425000,79200,46700,-,-
Jul,15,1285000,85700,65000,-,-
Aug,13,2195000,168800,110000,-,-
Sep,10,1795000,179500,50000,-,-
Oct,13,1600000,123100,67500,-,-
Nov,10,1390000,139000,60000,-,-
Dec,11,800000,72700,27500,-,-
2006-Jan,11,1390000,126400,65000,-,-
Feb,9,1275000,141700,65000,-,-
Mar,15,1740000,116000,45000,-,-
Apr,11,1455000,132300,32500,-,-
May,6,250000,41700,22500,-,-
Jun,12,2680000,223300,200000,-,-
Jul,12,2005000,167100,106700,-,-
Aug,6,480000,80000,40000,-,-
Sep,6,885000,147500,100000,-,-
Oct,11,2045000,185900,65000,-,-
Nov,13,1505000,115800,45000,-,-
Dec,41,4200000,102400,78800,-,-
2007-Jan,39,5840000,149700,98300,-,-
Feb,42,4125000,98200,70000,-,-
Mar,56,6120000,109300,82900,-,-
Apr,33,3375000,102300,85000,-,-
May,49,5930000,121000,96200,-,-
Jun,44,5290000,120200,83300,-,-
Jul,50,6000000,120000,85000,-,-
Aug,50,7355000,147100,93300,-,-
Sep,33,3225000,97700,83800,-,-
Oct,36,4140000,115000,81700,-,-
Nov,25,2575000,103000,71700,-,-
Dec,31,4645000,149800,97500,-,-
2008-Jan,31,3665000,118200,96200,-,-
Feb,33,3055000,92600,91200,-,-
Mar,20,2015000,100800,80000,-,-
Apr,28,3420000,122100,100000,-,-
May,31,3750000,121000,93800,-,-
Jun,32,3770000,117800,90000,2265,68.0
Jul,25,3275000,131000,105000,2251,72.0
Aug,28,3290000,117500,80000,2248,76.4
Sep,37,4125000,111500,77500,2247,75.5
Oct,31,4675000,150800,95000,2251,76.7
Nov,21,3110000,148100,105000,2247,77.5
Dec,23,2405000,104600,87500,2240,79.1
2009-Jan,23,2610000,113500,95000,2237,80.9
Feb,12,1340000,111700,100000,184,7.1
Mar,33,3330000,100900,95000,2214,82.0
Apr,22,2275000,103400,70000,444,16.8
