"City","State","Total","Units_1","Units_2","Units_3-4","Units_5-Inf"
"Janesville-Beloit","WI MSA",4640,1953,660,0,2027
"Johnson City-Kingsport- Bristol","TN-VA MSA",7251,7251,0,0,0
"Johnstown","PA MSA",473,473,0,0,0
"Jonesboro","AR MSA",3983,3520,94,369,0
"Joplin","MO MSA",1514,1514,0,0,0
"Kalamazoo-Battle Creek","MI MSA",13964,13724,0,0,240
"Kansas City","MO-KS MSA",146897,133888,2702,1120,9187
"Killeen-Temple","TX MSA",17273,15892,59,1222,100
"Knoxville","TN MSA",37330,28353,410,1070,7497
"Kokomo","IN MSA",4509,3895,350,264,0
"La Crosse","WI-MN MSA",5686,5686,0,0,0
"Lafayette","LA MSA",10809,10809,0,0,0
"Lafayette","IN MSA",11903,11473,430,0,0
"Lake Charles","LA MSA",4132,3208,0,0,924
"Lakeland-Winter Haven","FL MSA",37284,30445,90,383,6366
"Lancaster","PA MSA",13861,13701,160,0,0
"Lansing-East Lansing","MI MSA",13408,11395,0,0,2013
"Laredo","TX MSA",9069,8278,0,112,679
"Las Cruces","NM MSA",12404,12404,0,0,0
"Las Vegas","NV-AZ MSA",318089,242971,849,1737,72532
"Lawrence","KS MSA",7428,4053,3375,0,0
"Lawton","OK MSA",1139,1139,0,0,0
"Lewiston-Auburn","ME MSA",2192,2192,0,0,0
"Lexington","KY MSA",31583,30485,858,0,240
"Lima","OH MSA",547,547,0,0,0
"Lincoln","NE MSA",15378,14184,285,0,909
"Little Rock-North Little Rock","AR MSA",36606,34154,0,500,1952
"Longview-Marshall","TX MSA",1600,1600,0,0,0
"Los Angeles-Riverside- Orange County","CA CMSA",911470,722670,2463,1955,184382
"Louisville","KY-IN MSA",59358,56602,0,750,2006
"Lubbock","TX MSA",8056,7806,250,0,0
"Lynchburg","VA MSA",9397,9397,0,0,0
"Macon","GA MSA",17046,17046,0,0,0
"Madison","WI MSA",33629,26973,1847,1688,3121
"Mansfield","OH MSA",3173,3173,0,0,0
"McAllen-Edinburg-Mission","TX MSA",28203,26822,173,479,729
"Medford-Ashland","OR MSA",15669,14723,185,0,761
"Melbourne-Titusville-Palm Bay","FL MSA",64805,59080,0,0,5725
"Memphis","TN-AR-MS MSA",59404,58994,0,410,0
"Merced","CA MSA",16285,16285,0,0,0
"Miami-Fort Lauderdale","FL CMSA",172336,104311,2601,701,64723
"Milwaukee-Racine","WI CMSA",76749,60029,1243,598,14879
"Minneapolis-St. Paul","MN-WI MSA",290755,228684,6041,7620,48410
"Missoula","MT MSA",9201,3395,178,333,5295
"Mobile","AL MSA",30347,29485,136,0,726
"Modesto","CA MSA",30013,28993,1020,0,0
"Monroe","LA MSA",2912,2912,0,0,0
"Montgomery","AL MSA",7056,7056,0,0,0
"Muncie","IN MSA",4095,3508,587,0,0
"Myrtle Beach","SC MSA",27665,24801,0,0,2864
"Naples","FL MSA",60576,38650,0,15260,6666
"Nashville","TN MSA",116418,108097,437,446,7438
"New London-Norwich","CT-RI MSA",11412,11311,101,0,0
"New Orleans","LA MSA",37923,37259,0,201,463
"New York-Northern New Jersey-Long Island","NY-NJ- CT-PA CMSA",509690,375011,34502,31194,68983
"Norfolk-Virginia Beach- Newport News","VA-NC MSA",73545,70841,969,0,1735
"Ocala","FL MSA",66845,66485,0,0,360
"Odessa-Midland","TX MSA",5661,2226,0,0,3435
"Oklahoma City","OK MSA",56306,56156,0,150,0
"Omaha","NE-IA MSA",49829,43861,0,0,5968
"Orlando","FL MSA",208138,197728,1274,805,8331
"Owensboro","KY MSA",4229,4229,0,0,0
"Panama City","FL MSA",13141,12022,900,219,0
"Parkersburg-Marietta","WV-OH MSA",1549,1549,0,0,0
"Pensacola","FL MSA",24011,24011,0,0,0
"Peoria-Pekin","IL MSA",10495,10254,241,0,0
"Philadelphia-Wilmington- Atlantic City","PA-NJ-DE-MD CMSA",187201,165642,2795,2083,16681
"Phoenix-Mesa","AZ MSA",461783,425337,0,2919,33527
"Pine Bluff","AR MSA",1453,1237,216,0,0
"Pittsburgh","PA MSA",58589,55528,1185,540,1336
"Pittsfield","MA MSA",1500,1500,0,0,0
"Pocatello","ID MSA",1551,1551,0,0,0
"Portland","ME MSA",16107,14299,467,1016,325
"Portland-Salem","OR-WA CMSA",149111,121292,5067,3658,19094
"Providence-Fall River- Warwick","RI-MA MSA",26631,25002,492,913,224
"Provo-Orem","UT MSA",33485,27650,417,689,4729
"Pueblo","CO MSA",9727,9326,401,0,0
"Punta Gorda","FL MSA",18529,15978,105,232,2214
"Raleigh-Durham-Chapel Hill","Hill NC MSA",176607,141620,858,0,34129
"Rapid City","SD MSA",3642,3444,0,198,0
"Reading","PA MSA",10129,9456,0,673,0
"Redding","CA MSA",11439,11439,0,0,0
"Reno","NV MSA",53239,50923,0,0,2316
"Richland-Kennewick-Pasco","WA MSA",20795,11581,0,319,8895
"Richmond-Petersburg","VA MSA",66497,66297,200,0,0
"Roanoke","VA MSA",6605,6394,0,0,211
"Rochester","MN MSA",17123,16435,0,688,0
"Rochester","NY MSA",24592,23037,125,330,1100
"Rockford","IL MSA",11899,11655,244,0,0
"Rocky Mount","NC MSA",7147,2841,4306,0,0
"Sacramento-Yolo","CA CMSA",308264,255602,414,639,51609
"Saginaw-Bay City-Midland","MI MSA",5172,4511,0,333,328
"St. Cloud","MN MSA",7038,6723,0,0,315
"St. Joseph","MO MSA",1373,1215,158,0,0
"St. Louis","MO-IL MSA",121463,104951,1620,529,14363
"Salinas","CA MSA",23301,23301,0,0,0
"Salt Lake City-Ogden","UT MSA",85083,78329,654,3210,2890
"San Angelo","TX MSA",1459,1459,0,0,0
"San Antonio","TX MSA",73478,71317,1027,0,1134
"San Diego","CA MSA",186526,148593,1058,2348,34527
"San Francisco-Oakland-San Jose","CA CMSA",304156,229411,3439,1147,70159
"San Luis Obispo-Atascadero- Paso Robles","CA MSA",13971,13683,288,0,0
"Santa Barbara-Santa Maria- Lompoc","CA MSA",16520,15400,225,426,469
"Santa Fe","NM MSA",3480,3480,0,0,0
"Sarasota-Bradenton","FL MSA",116101,103461,308,1175,11157
"Savannah","GA MSA",17292,17146,0,0,146
"Scranton--Wilkes-Barre-- Hazleton","PA MSA",5757,5757,0,0,0
"Seattle-Tacoma-Bremerton","Seattle-Tacoma-Bremerton WA CMSA",266949,207590,4768,2276,52315
"Sharon","PA MSA",1049,1049,0,0,0
"Sheboygan","WI MSA",842,842,0,0,0
"Sherman-Denison","TX MSA",1323,1169,154,0,0
"Shreveport-Bossier City","LA MSA",12927,12927,0,0,0
"Sioux City","IA-NE MSA",751,751,0,0,0
"Sioux Falls","SD MSA",12923,11632,0,133,1158
"South Bend","IN MSA",18722,12522,0,0,6200
"Spokane","WA MSA",17515,15473,182,0,1860
"Springfield","IL MSA",6303,5867,436,0,0
"Springfield","MO MSA",27778,24185,449,103,3041
"Springfield","MA MSA",12659,10762,550,95,1252
"State College","PA MSA",4643,4643,0,0,0
"Steubenville-Weirton","OH-WV MSA",560,560,0,0,0
"Stockton-Lodi","CA MSA",77583,73342,399,532,3310
"Sumter","SC MSA",2303,2201,102,0,0
"Syracuse","NY MSA",8712,8608,0,0,104
"Tallahassee","FL MSA",30671,20094,554,0,10023
"Tampa-St. Petersburg- Clearwater","FL MSA",177593,172409,4060,400,724
"Terre Haute","IN MSA",2273,2273,0,0,0
"Texarkana  TX-Texarkana "," AR MSA",1777,1014,763,0,0
"Toledo","OH MSA",24408,22523,816,319,750
"Topeka","KS MSA",6439,6439,0,0,0
"Tucson","AZ MSA",61136,57262,375,623,2876
"Tulsa","OK MSA",33424,29855,0,0,3569
"Tuscaloosa","AL MSA",5937,5937,0,0,0
"Tyler","TX MSA",4642,4411,0,0,231
"Utica-Rome","NY MSA",1731,1731,0,0,0
"Victoria","TX MSA",1351,1351,0,0,0
"Visalia-Tulare-Porterville","CA MSA",20274,19715,417,142,0
"Waco","TX MSA",4487,4057,430,0,0
"Washington-Baltimore","DC-MD- VA-WV CMSA",451232,405618,703,291,44620
"Waterloo-Cedar Falls","IA MSA",3217,2941,276,0,0
"Wausau","WI MSA",7496,7119,377,0,0
"West Palm Beach-Boca Raton","Raton FL MSA",128951,113888,0,200,14863
"Wheeling","WV-OH MSA",214,214,0,0,0
"Wichita","KS MSA",17604,16936,668,0,0
"Wichita Falls","TX MSA",2416,2416,0,0,0
"Wilmington","NC MSA",39438,34859,215,0,4364
"Yakima","WA MSA",5614,5270,133,211,0
"York","PA MSA",10833,10451,382,0,0
"Youngstown-Warren","OH MSA",13576,11314,990,0,1272
"Yuba City","CA MSA",17142,17142,0,0,0
"Yuma","AZ MSA",10343,10343,0,0,0
