"City","State","Total","Units_1","Units_2","Units_3-4","Units_5-Inf"
"Coeur d""Alene","ID",31709,30159,710,840,0
"College Station-Bryan","TX",11191,11041,150,0,0
"Colorado Springs","CO",78647,78647,0,0,0
"Columbia","MO",22848,21413,1435,0,0
"Columbia","SC",73673,67723,937,1898,3115
"Columbus","GA-AL",23384,22337,0,1047,0
"Columbus","IN",4341,4341,0,0,0
"Columbus","OH",268540,211222,1511,38558,17249
"Corpus Christi","TX",17220,16590,113,0,517
"Corvallis","OR",5723,5723,0,0,0
"Cumberland","MD-WV",3304,3304,0,0,0
"Dallas-Fort Worth-Arlington","TX",762382,702373,2192,1410,56407
"Dalton","GA",7041,6020,0,329,692
"Danville","IL",0,0,0,0,0
"Danville","VA",3429,3324,0,105,0
"Davenport-Moline-Rock Island","IA-IL",13020,12299,200,0,521
"Dayton","OH",50800,44345,981,0,5474
"Decatur","AL",3981,3981,0,0,0
"Decatur","IL",1172,1172,0,0,0
"Deltona-Daytona Beach-Ormond Beach","FL",98675,94064,185,0,4426
"Denver-Aurora","CO",367670,295008,1261,1194,70207
"Des Moines","IA",91176,78019,4930,338,7889
"Detroit-Warren-Livonia","MI",291814,274128,3013,1910,12763
"Dothan","AL",3576,3576,0,0,0
"Dover","DE",29678,26419,64,0,3195
"Dubuque","IA",5737,5430,307,0,0
"Duluth","MN-WI",17248,15859,427,0,962
"Durham","NC",69321,69156,165,0,0
"Eau Claire","WI",14610,13700,680,0,230
"El Centro","CA",15116,13713,0,311,1092
"El Paso","TX",33034,22635,0,10399,0
"Elizabethtown","KY",16202,15876,326,0,0
"Elkhart-Goshen","IN",14635,14635,0,0,0
"Elmira","NY",1135,718,0,0,417
"Erie","PA",8979,8206,0,225,548
"Eugene-Springfield","OR",36492,24229,85,2790,9388
"Evansville","IN-KY",18573,17696,377,0,500
"Fairbanks","AK",4621,3578,0,293,750
"Fargo","ND-MN",30606,22776,510,0,7320
"Farmington","NM",4747,4747,0,0,0
"Fayetteville","NC",30110,28400,0,0,1710
"Fayetteville-Springdale-Rogers","AR-MO",55829,45371,1942,475,8041
"Flagstaff","AZ",12362,12362,0,0,0
"Flint","MI",36874,36598,0,276,0
"Florence","SC",2444,2444,0,0,0
"Fond du Lac","WI",4865,4290,575,0,0
"Fort Collins-Loveland","CO",54700,50651,825,770,2454
"Fort Smith","AR-OK",9732,6372,1610,0,1750
"Fort Walton Beach-Crestview-Destin","FL",27458,27330,128,0,0
"Fort Wayne","IN",40338,39038,0,409,891
"Fresno","CA",93085,85440,2432,2313,2900
"Gadsden","AL",2917,2917,0,0,0
"Gainesville","FL",22472,20612,0,0,1860
"Gainesville","GA",22302,22302,0,0,0
"Glens Falls","NY",8488,7908,360,104,116
"Goldsboro","NC",8158,8158,0,0,0
"Grand Forks","ND-MN",10220,8650,0,0,1570
"Grand Junction","CO",21591,20415,1176,0,0
"Grand Rapids-Wyoming","MI",61841,61353,233,0,255
"Great Falls","MT",1548,1548,0,0,0
"Greeley","CO",86279,81783,0,4174,322
"Green Bay","WI",28753,26473,393,0,1887
"Greensboro-High Point","NC",70664,70376,288,0,0
"Greenville","NC",20601,16860,733,0,3008
"Greenville","SC",43925,42984,533,408,0
"Gulfport-Biloxi","MS",18183,17769,109,305,0
"Hagerstown-Martinsburg","MD-WV",41838,40989,293,180,376
"Hanford-Corcoran","CA",6134,5791,97,246,0
"Harrisburg-Carlisle","PA",26895,25659,257,545,434
"Harrisonburg","VA",8604,8492,112,0,0
"Hartford-West Hartford-East Hartford","CT",52128,49973,93,100,1962
"Hattiesburg","MS",2998,1558,0,200,1240
"Hickory-Lenoir-Morganton","NC",26366,25785,581,0,0
"Hinesville-Fort Stewart","GA",2281,2281,0,0,0
"Holland-Grand Haven","MI",28130,24027,401,2604,1098
"Honolulu","HI",90123,27323,0,0,62800
"Hot Springs","AR",1421,1421,0,0,0
"Houma-Bayou Cane-Thibodaux","LA",10456,10456,0,0,0
"Houston-Baytown-Sugar Land","TX",617254,582058,482,226,34488
"Huntington-Ashland","WV-KY-OH",1660,1438,222,0,0
"Huntsville","AL",16090,7937,0,252,7901
"Idaho Falls","ID",13613,13053,0,560,0
"Indianapolis","IN",229099,217551,3092,505,7951
"Iowa City","IA",10949,9973,0,0,976
"Ithaca","NY",2573,2066,0,0,507
"Jackson","MI",5119,4843,0,0,276
"Jackson","MS",39134,38082,0,241,811
"Jackson","TN",5508,5456,52,0,0
"Jacksonville","FL",286499,227806,97,856,57740
"Jacksonville","NC",11762,11762,0,0,0
"Janesville","WI",8476,7251,1225,0,0
"Jefferson City","MO",6346,6346,0,0,0
"Johnson City","TN",11403,11105,0,0,298
"Johnstown","PA",614,614,0,0,0
"Jonesboro","AR",3720,3720,0,0,0
"Joplin","MO",640,640,0,0,0
"Kalamazoo-Portage","MI",20771,20099,672,0,0
"Kankakee-Bradley","IL",10266,9915,183,168,0
"Kansas City","MO-KS",203433,191801,3243,5587,2802
"Kennewick-Richland-Pasco","WA",36438,34545,196,0,1697
"Killeen-Temple-Fort Hood","TX",33476,24317,2421,6738,0
"Kingsport-Bristol-Bristol","TN-VA",7788,7645,0,0,143
"Kingston","NY",7107,7107,0,0,0
"Knoxville","TN",47684,47447,0,0,237
"Kokomo","IN",3824,3824,0,0,0
"La Crosse","WI-MN",10082,9816,266,0,0
"Lafayette","IN",17816,17066,0,0,750
"Lafayette","LA",17044,13787,0,0,3257
"Lake Charles","LA",10147,9061,162,115,809
"Lakeland","FL",74467,73940,0,527,0
"Lancaster","PA",33545,29625,386,2697,837
"Lansing-East Lansing","MI",21023,19875,0,0,1148
"Laredo","TX",14114,13805,0,122,187
"Las Cruces","NM",29030,25447,0,240,3343
"Las Vegas-Paradise","NV",414997,388552,2081,1702,22662
"Lawrence","KS",7003,5414,1589,0,0
"Lawton","OK",1708,1708,0,0,0
"Lebanon","PA",8152,8152,0,0,0
"Lewiston","ID-WA",1605,553,277,775,0
"Lewiston-Auburn","ME",8891,8531,0,360,0
"Lexington-Fayette","KY",54883,52351,151,217,2164
"Lima","OH",1453,1453,0,0,0
"Lincoln","NE",29924,29538,386,0,0
"Little Rock-North Little Rock","AR",53510,52955,555,0,0
"Logan","UT-ID",11670,11003,0,250,417
"Longview","TX",3007,3007,0,0,0
"Longview","WA",5554,5554,0,0,0
"Los Angeles-Long Beach-Santa Ana","CA",692091,353895,7086,2402,328708
"Louisville","KY-IN",110081,93113,450,0,16518
"Lubbock","TX",15269,13040,2059,170,0
"Lynchburg","VA",19609,19109,500,0,0
"Macon","GA",7544,7544,0,0,0
"Madera","CA",21006,21006,0,0,0
"Madison","WI",85780,63827,3242,1285,17426
"Manchester-Nashua","NH",33081,27481,489,500,4611
"Mansfield","OH",5679,5539,140,0,0
"McAllen-Edinburg-Pharr","TX",45732,41240,975,1176,2341
"Medford","OR",28109,26057,164,1192,696
"Memphis","TN-MS-AR",133403,131148,0,994,1261
"Merced","CA",33260,33260,0,0,0
"Miami-Fort Lauderdale-Miami Beach","FL",520295,387521,3975,2061,126738
"Michigan City-La Porte","IN",4512,4383,0,129,0
"Midland","TX",3143,3143,0,0,0
"Milwaukee-Waukesha-West Allis","WI",97310,87557,2711,0,7042
"Minneapolis-St. Paul-Bloomington","MN-WI",471652,408130,5871,8165,49486
"Missoula","MT",4534,4534,0,0,0
"Mobile","AL",15831,15831,0,0,0
"Modesto","CA",61907,59128,0,735,2044
"Monroe","LA",5763,5691,0,72,0
"Monroe","MI",14355,14355,0,0,0
"Montgomery","AL",14740,13474,0,0,1266
"Morgantown","WV",235,235,0,0,0
"Morristown","TN",5237,4793,444,0,0
"Mount Vernon-Anacortes","WA",13346,11684,1063,0,599
"Muncie","IN",5546,4246,0,0,1300
"Muskegon-Norton Shores","MI",11621,10774,502,0,345
"Myrtle Beach-Conway-North Myrtle Beach","SC",77747,54650,0,1677,21420
"Napa","CA",29827,27584,0,2243,0
"Naples-Marco Island","FL",117005,107651,764,7387,1203
"Nashville-Davidson--Murfreesboro","TN",201628,168624,2097,146,30761
"New Haven-Milford","CT",37909,29199,0,275,8435
"New Orleans-Metairie-Kenner","LA",71900,68568,579,299,2454
"New York-Northern New Jersey-Long Island","NY-NJ-PA",681082,338678,97615,55206,189583
"Niles-Benton Harbor","MI",2962,2962,0,0,0
"Norwich-New London","CT",19543,16839,55,0,2649
"Ocala","FL",52023,51274,570,179,0
"Ocean City","NJ",19914,10303,800,480,8331
"Odessa","TX",2915,2915,0,0,0
"Ogden-Clearfield","UT",80019,74651,897,1153,3318
"Oklahoma City","OK",102682,102210,342,130,0
"Olympia","WA",41760,38510,1376,1021,853
"Omaha-Council Bluffs","NE-IA",80124,76718,453,0,2953
"Orlando","FL",455260,423652,2421,2658,26529
"Oshkosh-Neenah","WI",13637,13177,460,0,0
"Owensboro","KY",4233,4233,0,0,0
"Oxnard-Thousand Oaks-Ventura","CA",56854,49688,225,501,6440
"Palm Bay-Melbourne-Titusville","FL",104325,96016,1266,2288,4755
"Panama City-Lynn Haven","FL",44507,23969,576,0,19962
"Parkersburg-Marietta","WV-OH",1445,1445,0,0,0
"Pascagoula","MS",7826,7826,0,0,0
"Pensacola-Ferry Pass-Brent","FL",50002,49237,434,0,331
"Peoria","IL",19096,16976,1061,700,359
"Philadelphia-Camden-Wilmington","PA-NJ-DE-MD",229073,200189,2124,3179,23581
"Phoenix-Mesa-Scottsdale","AZ",933346,907836,1700,13260,10550
"Pine Bluff","AR",939,939,0,0,0
"Pittsburgh","PA",108398,97613,1381,5370,4034
"Pittsfield","MA",1307,1307,0,0,0
"Pocatello","ID",5287,4882,230,175,0
"Port St. Lucie-Fort Pierce","FL",157240,128897,0,4531,23812
"Portland-South Portland-Biddeford","ME",57806,53158,1118,1523,2007
"Portland-Vancouver-Beaverton","OR-WA",235030,195512,2413,1673,35432
"Poughkeepsie-Newburgh-Middletown","NY",50366,47333,0,0,3033
"Prescott","AZ",46099,44335,547,0,1217
"Providence-New Bedford-Fall River","RI-MA",59731,58200,411,340,780
"Provo-Orem","UT",79881,71944,1190,3242,3505
"Pueblo","CO",9598,9324,0,274,0
"Punta Gorda","FL",40367,36771,964,1575,1057
"Racine","WI",22472,16801,155,0,5516
"Raleigh-Cary","NC",214700,195443,0,0,19257
"Rapid City","SD",10242,9822,420,0,0
"Reading","PA",15950,14712,0,0,1238
"Redding","CA",14349,14349,0,0,0
"Reno-Sparks","NV",78670,77101,1569,0,0
"Richmond","VA",103992,102941,228,823,0
"Riverside-San Bernardino-Ontario","CA",895692,792966,2449,5815,94462
"Roanoke","VA",21047,19337,1710,0,0
"Rochester","MN",29417,29417,0,0,0
"Rochester","NY",38600,34361,0,0,4239
"Rockford","IL",22463,21081,507,875,0
"Rocky Mount","NC",5735,5411,324,0,0
"Rome","GA",6545,6053,492,0,0
"Sacramento--Arden-Arcade--Roseville","CA",325407,321485,1110,367,2445
"Saginaw-Saginaw Township North","MI",6844,6440,0,187,217
"Salem","OR",33398,31543,1427,0,428
"Salinas","CA",31829,31105,724,0,0
"Salisbury","MD",9173,7797,204,73,1099
"Salt Lake City","UT",117909,88740,1528,2832,24809
"San Angelo","TX",2453,2453,0,0,0
"San Antonio","TX",178655,173987,425,64,4179
"San Diego-Carlsbad-San Marcos","CA",241850,204882,2125,7696,27147
"San Francisco-Oakland-Fremont","CA",239241,183152,2736,4329,49024
"San Jose-Sunnyvale-Santa Clara","CA",67858,60616,4250,0,2992
"San Luis Obispo-Paso Robles","CA",34015,33178,153,326,358
"Sandusky","OH",3893,2910,0,0,983
"Santa Barbara-Santa Maria-Goleta","CA",28330,26769,676,385,500
"Santa Cruz-Watsonville","CA",23377,23377,0,0,0
"Santa Fe","NM",10237,10237,0,0,0
"Santa Rosa-Petaluma","CA",35070,29686,953,918,3513
"Sarasota-Bradenton-Venice","FL",194874,165155,124,7975,21620
"Savannah","GA",37690,37222,325,0,143
"Scranton--Wilkes-Barre","PA",9866,9866,0,0,0
"Seattle-Tacoma-Bellevue","WA",389191,328631,12484,13235,34841
"Sheboygan","WI",4277,3921,189,0,167
"Sherman-Denison","TX",2301,2301,0,0,0
"Shreveport-Bossier City","LA",20282,20282,0,0,0
"Sioux City","IA-NE-SD",8522,4681,0,3841,0
"Sioux Falls","SD",23723,23600,123,0,0
"South Bend-Mishawaka","IN-MI",14761,14761,0,0,0
"Spartanburg","SC",15099,15099,0,0,0
"Spokane","WA",32498,31305,708,0,485
"Springfield","IL",10469,8686,1044,0,739
"Springfield","MA",16422,15665,131,0,626
"Springfield","MO",45043,36194,540,0,8309
"Springfield","OH",3411,3411,0,0,0
"St. Cloud","MN",19324,18178,0,203,943
"St. George","UT",41800,40397,389,0,1014
"St. Joseph","MO-KS",2593,2206,151,0,236
"St. Louis","MO-IL",206773,198235,2042,491,6005
"State College","PA",5859,5859,0,0,0
"Stockton","CA",112564,106686,0,551,5327
"Sumter","SC",5513,4791,236,0,486
"Syracuse","NY",17304,17096,0,0,208
"Tallahassee","FL",19680,19246,434,0,0
"Tampa-St. Petersburg-Clearwater","FL",308216,292845,3899,2013,9459
"Terre Haute","IN",6513,3513,0,0,3000
"Texarkana","TX-TexarkanaAR",1643,1643,0,0,0
"Toledo","OH",34476,32645,891,940,0
"Topeka","KS",15844,15844,0,0,0
"Trenton-Ewing","NJ",9731,7044,0,0,2687
"Tucson","AZ",147143,143457,1216,919,1551
"Tulsa","OK",52825,51501,824,0,500
"Tuscaloosa","AL",11580,11180,0,0,400
"Tyler","TX",7335,7058,0,0,277
"Utica-Rome","NY",1949,1949,0,0,0
"Valdosta","GA",13029,12849,180,0,0
"Vallejo-Fairfield","CA",47023,43968,470,240,2345
"Vero Beach","FL",43291,39324,285,544,3138
"Victoria","TX",1684,1684,0,0,0
"Vineland-Millville-Bridgeton","NJ",4111,4111,0,0,0
"Virginia Beach-Norfolk-Newport News","VA-NC",125973,99413,8124,453,17983
"Visalia-Porterville","CA",30415,28410,830,1175,0
"Waco","TX",20242,10662,2980,4300,2300
"Warner Robins","GA",24053,24053,0,0,0
"Washington-Arlington-Alexandria","DC-VA-MD-WV",416776,347138,309,2685,66644
"Waterloo-Cedar Falls","IA",7296,6786,0,0,510
"Wausau","WI",15186,13129,592,140,1325
"Weirton-Steubenville","WV-OH",682,505,177,0,0
"Wenatchee","WA",10784,10178,225,0,381
"Wheeling","WV-OH",278,278,0,0,0
"Wichita Falls","TX",5688,5643,45,0,0
"Wichita","KS",32286,31837,449,0,0
"Williamsport","PA",363,363,0,0,0
"Wilmington","NC",97370,90772,1770,500,4328
"Winchester","VA-WV",17220,17220,0,0,0
"Winston-Salem","NC",44060,43915,145,0,0
"Worcester","MA",68510,63521,626,1470,2893
"Yakima","WA",11327,10215,1112,0,0
"York-Hanover","PA",34125,32088,0,0,2037
"Youngstown-Warren-Boardman","OH-PA",16691,15631,640,420,0
"Yuba City-Marysville","CA",36195,36195,0,0,0
"Yuma","AZ",28131,21341,0,276,6514
