"City","State","Total","Units_1","Units_2","Units_3-4","Units_5-Inf"
"Florence","AL MSA",1013,1013,0,0,0
"Florence","SC MSA",4255,3994,0,0,261
"Fort Collins-Loveland","CO MSA",35944,33458,0,184,2302
"Fort Myers-Cape Coral","FL MSA",116340,87725,3505,6485,18625
"Fort Pierce-Port St. Lucie","FL MSA",49163,46943,415,1165,640
"Fort Smith","AR-OK MSA",6085,5555,145,385,0
"Fort Walton Beach","FL MSA",11196,10813,0,0,383
"Fort Wayne","IN MSA",35184,34228,281,0,675
"Fresno","CA MSA",42261,41748,309,0,204
"Gadsden","AL MSA",752,752,0,0,0
"Gainesville","FL MSA",11697,8980,58,305,2354
"Glens Falls","NY MSA",6065,5770,295,0,0
"Goldsboro","NC MSA",3608,3608,0,0,0
"Grand Forks","ND-MN MSA",2615,1575,240,0,800
"Grand Junction","CO MSA",10923,10923,0,0,0
"Grand Rapids-Muskegon- Holland","MI MSA",80497,74837,1342,1188,3130
"Great Falls","MT MSA",952,952,0,0,0
"Green Bay","WI MSA",17412,11392,422,0,5598
"Greensboro--Winston-Salem-- High Point","NC MSA",88942,82732,370,414,5426
"Greenville","NC MSA",8263,6953,472,0,838
"Greenville-Spartanburg- Anderson","SC MSA",50462,48348,530,0,1584
"Harrisburg-Lebanon- Carlisle","PA MSA",20949,20949,0,0,0
"Hartford","CT MSA",45200,42111,1409,712,968
"Hattiesburg","MS MSA",1839,1184,0,0,655
"Hickory-Morganton-Lenoir","NC MSA",19448,19448,0,0,0
"Honolulu","HI MSA",18363,17855,0,0,508
"Houma","LA MSA",6367,6367,0,0,0
"Houston-Galveston-Brazoria","Houston-Galveston-Brazoria TX CMSA",355640,319915,254,514,34957
"Huntington-Ashland","WV-KY- OH MSA",199,199,0,0,0
"Huntsville","AL MSA",5716,5266,0,0,450
"Indianapolis","IN MSA",195722,190533,4606,0,583
"Iowa City","IA MSA",4150,4150,0,0,0
"Jackson","MI MSA",1857,1857,0,0,0
"Jackson","MS MSA",23678,23678,0,0,0
"Jackson","TN MSA",5410,5410,0,0,0
"Jacksonville","FL MSA",170826,157471,145,0,13210
"Jacksonville","NC MSA",4392,3902,0,240,250
"Jamestown","NY MSA",228,228,0,0,0
"Janesville-Beloit","WI MSA",3874,3038,192,263,381
"Johnson City-Kingsport- Bristol","TN-VA MSA",8619,8547,72,0,0
"Johnstown","PA MSA",294,294,0,0,0
"Jonesboro","AR MSA",2180,2180,0,0,0
"Joplin","MO MSA",1129,1129,0,0,0
"Kalamazoo-Battle Creek","MI MSA",12347,11849,0,0,498
"Kansas City","MO-KS MSA",132580,113147,2646,873,15914
"Killeen-Temple","TX MSA",18364,14603,1450,2311,0
"Knoxville","TN MSA",32856,31848,0,350,658
"Kokomo","IN MSA",5594,5150,230,0,214
"La Crosse","WI-MN MSA",3850,3850,0,0,0
"Lafayette","LA MSA",9200,9200,0,0,0
"Lafayette","IN MSA",11065,10614,0,300,151
"Lake Charles","LA MSA",5921,5921,0,0,0
"Lakeland-Winter Haven","FL MSA",47382,38530,70,0,8782
"Lancaster","PA MSA",14089,13561,0,221,307
"Lansing-East Lansing","MI MSA",15465,15465,0,0,0
"Laredo","TX MSA",9856,8748,0,147,961
"Las Cruces","NM MSA",7438,7438,0,0,0
"Las Vegas","NV-AZ MSA",240847,239062,228,1064,493
"Lawrence","KS MSA",6617,6082,535,0,0
"Lawton","OK MSA",729,729,0,0,0
"Lewiston-Auburn","ME MSA",2596,2596,0,0,0
"Lexington","KY MSA",29669,28209,404,193,863
"Lima","OH MSA",355,355,0,0,0
"Lincoln","NE MSA",16828,15683,247,0,898
"Little Rock-North Little Rock","AR MSA",29735,29219,460,56,0
"Longview-Marshall","TX MSA",1150,1150,0,0,0
"Los Angeles-Riverside- Orange County","CA CMSA",765772,691099,9427,15519,49727
"Louisville","KY-IN MSA",60343,58439,158,694,1052
"Lubbock","TX MSA",15973,8897,350,6476,250
"Lynchburg","VA MSA",10848,9628,500,720,0
"Macon","GA MSA",26894,12901,0,0,13993
"Madison","WI MSA",59987,30058,1177,3064,25688
"Mansfield","OH MSA",4188,3992,196,0,0
"McAllen-Edinburg-Mission","TX MSA",25092,23773,488,490,341
"Medford-Ashland","OR MSA",16263,14469,0,942,852
"Melbourne-Titusville-Palm Bay","FL MSA",48512,48232,260,0,20
"Memphis","TN-AR-MS MSA",75402,72789,0,0,2613
"Merced","CA MSA",10279,10279,0,0,0
"Miami-Fort Lauderdale","FL CMSA",166225,137998,864,1672,25691
"Milwaukee-Racine","WI CMSA",80313,67365,2123,1961,8864
"Minneapolis-St. Paul","MN-WI MSA",303824,271532,4190,5046,23056
"Missoula","MT MSA",3275,2505,213,0,557
"Mobile","AL MSA",29251,29183,0,0,68
"Modesto","CA MSA",32700,32700,0,0,0
"Monroe","LA MSA",3956,3956,0,0,0
"Montgomery","AL MSA",9041,9041,0,0,0
"Muncie","IN MSA",4136,3683,0,169,284
"Myrtle Beach","SC MSA",34445,19530,0,0,14915
"Naples","FL MSA",132507,74253,455,5738,52061
"Nashville","TN MSA",114890,111254,1955,113,1568
"New London-Norwich","CT-RI MSA",13706,13706,0,0,0
"New Orleans","LA MSA",37619,34458,1943,267,951
"New York-Northern New Jersey-Long Island","NY-NJ- CT-PA CMSA",583112,414548,41289,16966,110309
"Norfolk-Virginia Beach- Newport News","VA-NC MSA",79634,69260,404,636,9334
"Ocala","FL MSA",24492,24056,186,250,0
"Odessa-Midland","TX MSA",2913,2376,0,0,537
"Oklahoma City","OK MSA",51802,51802,0,0,0
"Omaha","NE-IA MSA",37838,34637,0,0,3201
"Orlando","FL MSA",237255,201164,325,1042,34724
"Owensboro","KY MSA",4646,4646,0,0,0
"Panama City","FL MSA",18672,12949,254,0,5469
"Parkersburg-Marietta","WV-OH MSA",1342,1342,0,0,0
"Pensacola","FL MSA",28097,28097,0,0,0
"Peoria-Pekin","IL MSA",13568,11820,270,300,1178
"Philadelphia-Wilmington- Atlantic City","PA-NJ-DE-MD CMSA",215837,198761,4579,1237,11260
"Phoenix-Mesa","AZ MSA",465126,411514,4062,3804,45746
"Pine Bluff","AR MSA",1091,1091,0,0,0
"Pittsburgh","PA MSA",78281,70599,1341,1855,4486
"Pittsfield","MA MSA",0,0,0,0,0
"Pocatello","ID MSA",451,451,0,0,0
"Portland","ME MSA",18947,17882,340,725,0
"Portland-Salem","OR-WA CMSA",192134,186590,1454,1559,2531
"Providence-Fall River- Warwick","RI-MA MSA",24578,23475,230,360,513
"Provo-Orem","UT MSA",38401,33530,463,2796,1612
"Pueblo","CO MSA",9255,8965,290,0,0
"Punta Gorda","FL MSA",17898,16792,94,1012,0
"Raleigh-Durham-Chapel Hill","Hill NC MSA",180118,165317,648,0,14153
"Rapid City","SD MSA",3137,3137,0,0,0
"Reading","PA MSA",9097,8765,0,0,332
"Redding","CA MSA",11068,10847,0,221,0
"Reno","NV MSA",44123,41005,93,120,2905
"Richland-Kennewick-Pasco","WA MSA",13853,12314,324,0,1215
"Richmond-Petersburg","VA MSA",80365,70259,0,0,10106
"Roanoke","VA MSA",8098,5969,85,0,2044
"Rochester","MN MSA",17697,14683,671,642,1701
"Rochester","NY MSA",31186,29232,0,250,1704
"Rockford","IL MSA",14072,12652,937,483,0
"Rocky Mount","NC MSA",4650,3995,136,0,519
"Sacramento-Yolo","CA CMSA",244325,239001,109,0,5215
"Saginaw-Bay City-Midland","MI MSA",6372,5817,222,333,0
"St. Cloud","MN MSA",9805,9490,0,0,315
"St. Joseph","MO MSA",1905,1700,0,0,205
"St. Louis","MO-IL MSA",133289,121013,2299,1188,8789
"Salinas","CA MSA",25671,25671,0,0,0
"Salt Lake City-Ogden","UT MSA",87709,74245,1193,758,11513
"San Angelo","TX MSA",4309,4309,0,0,0
"San Antonio","TX MSA",100095,100095,0,0,0
"San Diego","CA MSA",222329,175088,0,1315,45926
"San Francisco-Oakland-San Jose","CA CMSA",243500,218602,5472,4877,14549
"San Luis Obispo-Atascadero- Paso Robles","CA MSA",30829,30829,0,0,0
"Santa Barbara-Santa Maria- Lompoc","CA MSA",12517,12517,0,0,0
"Santa Fe","NM MSA",7203,7203,0,0,0
"Sarasota-Bradenton","FL MSA",111667,98037,361,2738,10531
"Savannah","GA MSA",22989,21085,243,0,1661
"Scranton--Wilkes-Barre-- Hazleton","PA MSA",6204,5733,0,171,300
"Seattle-Tacoma-Bremerton","Seattle-Tacoma-Bremerton WA CMSA",270950,199360,4763,10382,56445
"Sharon","PA MSA",1393,1100,0,0,293
"Sheboygan","WI MSA",220,220,0,0,0
"Sherman-Denison","TX MSA",535,535,0,0,0
"Shreveport-Bossier City","LA MSA",12244,12244,0,0,0
"Sioux City","IA-NE MSA",2708,2395,0,0,313
"Sioux Falls","SD MSA",25762,15659,142,104,9857
"South Bend","IN MSA",15807,15807,0,0,0
"Spokane","WA MSA",24312,16099,371,3929,3913
"Springfield","IL MSA",8145,7559,586,0,0
"Springfield","MO MSA",25904,24130,269,104,1401
"Springfield","MA MSA",11422,10532,90,800,0
"State College","PA MSA",6557,4238,0,0,2319
"Steubenville-Weirton","OH-WV MSA",2207,2207,0,0,0
"Stockton-Lodi","CA MSA",45212,45212,0,0,0
"Sumter","SC MSA",1993,1993,0,0,0
"Syracuse","NY MSA",9171,8383,0,600,188
"Tallahassee","FL MSA",24279,22184,0,193,1902
"Tampa-St. Petersburg- Clearwater","FL MSA",204828,155271,8351,5337,35869
"Terre Haute","IN MSA",4230,4230,0,0,0
"Texarkana  TX-Texarkana "," AR MSA",1516,1516,0,0,0
"Toledo","OH MSA",31718,27502,510,236,3470
"Topeka","KS MSA",6696,6696,0,0,0
"Tucson","AZ MSA",87267,73681,200,0,13386
"Tulsa","OK MSA",42687,42687,0,0,0
"Tuscaloosa","AL MSA",5995,5995,0,0,0
"Tyler","TX MSA",4997,4766,0,0,231
"Utica-Rome","NY MSA",1970,1970,0,0,0
"Victoria","TX MSA",858,858,0,0,0
"Visalia-Tulare-Porterville","CA MSA",18571,18571,0,0,0
"Waco","TX MSA",2842,2842,0,0,0
"Washington-Baltimore","DC-MD- VA-WV CMSA",441744,392970,0,0,48774
"Waterloo-Cedar Falls","IA MSA",2381,1954,427,0,0
"Wausau","WI MSA",6567,6427,140,0,0
"West Palm Beach-Boca Raton","Raton FL MSA",123633,106018,0,1873,15742
"Wheeling","WV-OH MSA",139,139,0,0,0
"Wichita","KS MSA",17669,16701,968,0,0
"Wichita Falls","TX MSA",2374,2374,0,0,0
"Wilmington","NC MSA",29110,28743,126,0,241
"Yakima","WA MSA",2920,2654,0,266,0
"York","PA MSA",15300,13345,120,0,1835
"Youngstown-Warren","OH MSA",14299,12993,190,448,668
"Yuba City","CA MSA",8973,8973,0,0,0
"Yuma","AZ MSA",10202,10202,0,0,0
