"City","State","Total","Units_1","Units_2","Units_3-4","Units_5-Inf"
"Cincinnati-Hamilton","OH-KY- IN CMSA",126436,116495,404,1510,8027
"Clarksville-Hopkinsville","TN-KY MSA",4746,4396,0,0,350
"Cleveland-Akron","OH CMSA",156334,148856,306,1723,5449
"Colorado Springs","CO MSA",55615,55475,0,140,0
"Columbia","MO MSA",11377,11129,248,0,0
"Columbia","SC MSA",27944,27336,0,608,0
"Columbus","GA-AL MSA",12601,12479,122,0,0
"Columbus","OH MSA",137142,115365,651,2714,18412
"Corpus Christi","TX MSA",7077,6831,50,196,0
"Corvallis","Corvallis OR MSA",2419,1901,0,0,518
"Cumberland","MD-WV MSA",1890,1890,0,0,0
"Dallas-Fort Worth","TX CMSA",483829,432567,588,754,49920
"Danville","VA MSA",2281,2281,0,0,0
"Davenport-Moline-Rock Island","IA-IL MSA",7538,7338,200,0,0
"Dayton-Springfield","OH MSA",28606,25146,0,834,2626
"Daytona Beach","FL MSA",38375,37343,1032,0,0
"Decatur","Al MSA",3596,3491,0,0,105
"Decatur","IL MSA",1315,1315,0,0,0
"Denver-Boulder-Greeley","CO CMSA",265103,230956,4660,1755,27732
"Des Moines","IA MSA",56797,38958,273,408,17158
"Detroit-Ann Arbor-Flint","MI CMSA",330751,310697,2024,5204,12826
"Dothan","AL MSA",1796,1796,0,0,0
"Dover","DE MSA",4994,4994,0,0,0
"Dubuque","IA MSA",2106,1718,388,0,0
"Duluth-Superior","MN-WI MSA",5286,4273,92,26,895
"Eau Claire","WI MSA",11790,11460,330,0,0
"El Paso","TX MSA",13389,13299,90,0,0
"Elkhart-Goshen","IN MSA",10798,10798,0,0,0
"Elmira","NY MSA",1156,480,0,0,676
"Enid","OK MSA",516,450,66,0,0
"Erie","PA MSA",5203,4085,0,508,610
"Eugene-Springfield","OR MSA",16885,15881,765,239,0
"Evansville-Henderson","IN-KY MSA",13697,11646,200,0,1851
"Fargo-Moorhead","ND-MN MSA",14601,7156,0,195,7250
"Fayetteville","NC MSA",7036,7036,0,0,0
"Fayetteville-Springdale- Rogers","AR MSA",25058,20616,1036,0,3406
"Flagstaff","AZ-UT MSA",7656,5953,136,0,1567
"Florence","AL MSA",409,409,0,0,0
"Florence","SC MSA",3952,3648,0,0,304
"Fort Collins-Loveland","CO MSA",39691,34826,209,326,4330
"Fort Myers-Cape Coral","FL MSA",77851,54784,3108,3924,16035
"Fort Pierce-Port St. Lucie","FL MSA",30052,28077,0,0,1975
"Fort Smith","AR-OK MSA",3323,2751,572,0,0
"Fort Walton Beach","FL MSA",10313,9669,0,0,644
"Fort Wayne","IN MSA",37431,36157,599,0,675
"Fresno","CA MSA",43214,39451,124,0,3639
"Gadsden","AL MSA",786,786,0,0,0
"Gainesville","FL MSA",13244,8821,0,0,4423
"Glens Falls","NY MSA",4670,4318,154,0,198
"Goldsboro","NC MSA",3049,3049,0,0,0
"Grand Forks","ND-MN MSA",1223,1223,0,0,0
"Grand Junction","CO MSA",10819,10618,0,201,0
"Grand Rapids-Muskegon- Holland","MI MSA",77895,75228,360,0,2307
"Great Falls","MT MSA",1485,1395,90,0,0
"Green Bay","WI MSA",19051,16874,1654,308,215
"Greensboro--Winston-Salem-- High Point","NC MSA",71661,70110,532,0,1019
"Greenville","NC MSA",12778,6922,152,0,5704
"Greenville-Spartanburg- Anderson","SC MSA",55107,49697,615,500,4295
"Harrisburg-Lebanon- Carlisle","PA MSA",15575,15575,0,0,0
"Hartford","CT MSA",37278,36741,472,0,65
"Hattiesburg","MS MSA",891,891,0,0,0
"Hickory-Morganton-Lenoir","NC MSA",21769,21769,0,0,0
"Honolulu","HI MSA",14317,11217,76,0,3024
"Houma","LA MSA",5550,5550,0,0,0
"Houston-Galveston-Brazoria","Houston-Galveston-Brazoria TX CMSA",312844,279225,464,186,32969
"Huntington-Ashland","WV-KY- OH MSA",267,267,0,0,0
"Huntsville","AL MSA",5991,5991,0,0,0
"Indianapolis","IN MSA",191945,172466,3964,2444,13071
"Iowa City","IA MSA",9106,4876,618,312,3300
"Jackson","MI MSA",1153,1153,0,0,0
"Jackson","MS MSA",23075,19852,0,0,3223
"Jackson","TN MSA",5444,5444,0,0,0
"Jacksonville","FL MSA",98137,87198,0,227,10712
"Jacksonville","NC MSA",4007,3898,57,52,0
"Jamestown","NY MSA",88,88,0,0,0
"Janesville-Beloit","WI MSA",4448,3823,0,625,0
"Johnson City-Kingsport- Bristol","TN-VA MSA",10757,8849,261,0,1647
"Johnstown","PA MSA",373,373,0,0,0
"Jonesboro","AR MSA",2951,2951,0,0,0
"Joplin","MO MSA",1770,1770,0,0,0
"Kalamazoo-Battle Creek","MI MSA",15138,14021,145,0,972
"Kansas City","MO-KS MSA",146970,126315,1519,1107,18029
"Killeen-Temple","TX MSA",11930,10533,1151,246,0
"Knoxville","TN MSA",21937,21076,216,0,645
"Kokomo","IN MSA",5577,4936,641,0,0
"La Crosse","WI-MN MSA",4759,4479,280,0,0
"Lafayette","LA MSA",10620,10620,0,0,0
"Lafayette","IN MSA",10563,9738,75,0,750
"Lake Charles","LA MSA",5228,5173,55,0,0
"Lakeland-Winter Haven","FL MSA",23206,22558,0,648,0
"Lancaster","PA MSA",13199,12623,100,0,476
"Lansing-East Lansing","MI MSA",19402,12637,216,0,6549
"Laredo","TX MSA",7603,6829,0,0,774
"Las Cruces","NM MSA",7668,7453,0,0,215
"Las Vegas","NV-AZ MSA",280213,233205,0,2038,44970
"Lawrence","KS MSA",7989,6667,810,0,512
"Lawton","OK MSA",1113,1113,0,0,0
"Lewiston-Auburn","ME MSA",1979,1739,0,240,0
"Lexington","KY MSA",31675,30393,302,140,840
"Lima","OH MSA",200,200,0,0,0
"Lincoln","NE MSA",15692,14303,115,79,1195
"Little Rock-North Little Rock","AR MSA",24863,23711,343,809,0
"Longview-Marshall","TX MSA",1978,1556,0,0,422
"Los Angeles-Riverside- Orange County","CA CMSA",711697,659214,3625,8241,40617
"Louisville","KY-IN MSA",58893,56700,0,0,2193
"Lubbock","TX MSA",8611,8611,0,0,0
"Lynchburg","VA MSA",10012,10012,0,0,0
"Macon","GA MSA",16595,13910,0,0,2685
"Madison","WI MSA",41799,29574,1253,1805,9167
"Mansfield","OH MSA",4246,3845,181,0,220
"McAllen-Edinburg-Mission","TX MSA",23986,23029,261,392,304
"Medford-Ashland","OR MSA",13702,13022,186,0,494
"Melbourne-Titusville-Palm Bay","FL MSA",38341,34133,0,240,3968
"Memphis","TN-AR-MS MSA",86936,84279,0,0,2657
"Merced","CA MSA",15115,15115,0,0,0
"Miami-Fort Lauderdale","FL CMSA",129583,107961,1855,3209,16558
"Milwaukee-Racine","WI CMSA",78604,66291,3668,1535,7110
"Minneapolis-St. Paul","MN-WI MSA",327389,311435,7289,3648,5017
"Missoula","MT MSA",2147,1924,76,147,0
"Mobile","AL MSA",35230,31480,0,0,3750
"Modesto","CA MSA",41118,40997,0,121,0
"Monroe","LA MSA",5833,5833,0,0,0
"Montgomery","AL MSA",8943,8943,0,0,0
"Muncie","IN MSA",3064,3064,0,0,0
"Myrtle Beach","SC MSA",37456,15153,0,2037,20266
"Naples","FL MSA",70013,55693,0,6823,7497
"Nashville","TN MSA",132382,110944,584,0,20854
"New London-Norwich","CT-RI MSA",11140,11140,0,0,0
"New Orleans","LA MSA",35116,31441,258,200,3217
"New York-Northern New Jersey-Long Island","NY-NJ- CT-PA CMSA",550817,389849,31975,10932,118061
"Norfolk-Virginia Beach- Newport News","VA-NC MSA",64867,63149,122,548,1048
"Ocala","FL MSA",18001,17901,0,100,0
"Odessa-Midland","TX MSA",1768,1768,0,0,0
"Oklahoma City","OK MSA",68828,42713,122,0,25993
"Omaha","NE-IA MSA",38835,38318,107,0,410
"Orlando","FL MSA",196157,162627,796,5482,27252
"Owensboro","KY MSA",3578,3578,0,0,0
"Panama City","FL MSA",22493,7262,490,266,14475
"Parkersburg-Marietta","WV-OH MSA",1210,850,0,360,0
"Pensacola","FL MSA",18154,18032,122,0,0
"Peoria-Pekin","IL MSA",28164,25807,500,0,1857
"Philadelphia-Wilmington- Atlantic City","PA-NJ-DE-MD CMSA",167197,158587,1345,1320,5945
"Phoenix-Mesa","AZ MSA",451759,409138,1058,4892,36671
"Pine Bluff","AR MSA",498,450,48,0,0
"Pittsburgh","PA MSA",63674,59387,342,2009,1936
"Pittsfield","MA MSA",0,0,0,0,0
"Pocatello","ID MSA",1484,1484,0,0,0
"Portland","ME MSA",15250,14850,0,400,0
"Portland-Salem","OR-WA CMSA",164519,138962,1687,3350,20520
"Providence-Fall River- Warwick","RI-MA MSA",30059,27126,478,0,2455
"Provo-Orem","UT MSA",30771,25519,287,881,4084
"Pueblo","CO MSA",7640,7640,0,0,0
"Punta Gorda","FL MSA",11498,10561,125,559,253
"Raleigh-Durham-Chapel Hill","Hill NC MSA",164447,146110,880,0,17457
"Rapid City","SD MSA",3700,3700,0,0,0
"Reading","PA MSA",9420,9420,0,0,0
"Redding","CA MSA",10835,10312,0,523,0
"Reno","NV MSA",36986,36327,55,0,604
"Richland-Kennewick-Pasco","WA MSA",11449,11449,0,0,0
"Richmond-Petersburg","VA MSA",44973,44872,0,0,101
"Roanoke","VA MSA",9906,9567,163,0,176
"Rochester","MN MSA",14376,11838,1111,730,697
"Rochester","NY MSA",31886,27823,0,0,4063
"Rockford","IL MSA",15473,14688,645,140,0
"Rocky Mount","NC MSA",4333,3787,276,0,270
"Sacramento-Yolo","CA CMSA",193500,178643,181,0,14676
"Saginaw-Bay City-Midland","MI MSA",9146,5381,0,0,3765
"St. Cloud","MN MSA",13543,13215,0,0,328
"St. Joseph","MO MSA",2272,1729,269,0,274
"St. Louis","MO-IL MSA",148913,114411,2908,4916,26678
"Salinas","CA MSA",30053,29752,301,0,0
"Salt Lake City-Ogden","UT MSA",94227,90307,2246,439,1235
"San Angelo","TX MSA",2354,2354,0,0,0
"San Antonio","TX MSA",74410,72500,0,0,1910
"San Diego","CA MSA",201668,137077,1085,2935,60571
"San Francisco-Oakland-San Jose","CA CMSA",329257,260339,2449,9704,56765
"San Luis Obispo-Atascadero- Paso Robles","CA MSA",25056,25056,0,0,0
"Santa Barbara-Santa Maria- Lompoc","CA MSA",20969,19902,0,496,571
"Santa Fe","NM MSA",5101,3628,0,209,1264
"Sarasota-Bradenton","FL MSA",74656,69708,580,1025,3343
"Savannah","GA MSA",13228,13228,0,0,0
"Scranton--Wilkes-Barre-- Hazleton","PA MSA",5638,5438,0,200,0
"Seattle-Tacoma-Bremerton","Seattle-Tacoma-Bremerton WA CMSA",248007,190710,4925,6730,45642
"Sharon","PA MSA",1105,1105,0,0,0
"Sheboygan","WI MSA",2464,1104,0,0,1360
"Sherman-Denison","TX MSA",498,498,0,0,0
"Shreveport-Bossier City","LA MSA",9079,9079,0,0,0
"Sioux City","IA-NE MSA",1824,1824,0,0,0
"Sioux Falls","SD MSA",13526,13132,166,0,228
"South Bend","IN MSA",11112,11112,0,0,0
"Spokane","WA MSA",12914,12739,175,0,0
"Springfield","IL MSA",10089,9145,944,0,0
"Springfield","MO MSA",23239,22820,0,0,419
"Springfield","MA MSA",6762,6302,0,460,0
"State College","PA MSA",5166,5166,0,0,0
"Steubenville-Weirton","OH-WV MSA",567,567,0,0,0
"Stockton-Lodi","CA MSA",47965,47844,121,0,0
"Sumter","SC MSA",1933,1933,0,0,0
"Syracuse","NY MSA",7580,7580,0,0,0
"Tallahassee","FL MSA",14584,14339,245,0,0
"Tampa-St. Petersburg- Clearwater","FL MSA",135482,114316,1884,2438,16844
"Terre Haute","IN MSA",3550,3550,0,0,0
"Texarkana  TX-Texarkana "," AR MSA",2134,2134,0,0,0
"Toledo","OH MSA",20277,16735,182,360,3000
"Topeka","KS MSA",9696,9276,420,0,0
"Tucson","AZ MSA",102738,77656,0,0,25082
"Tulsa","OK MSA",40149,39868,0,110,171
"Tuscaloosa","AL MSA",3708,3708,0,0,0
"Tyler","TX MSA",4634,4403,0,0,231
"Utica-Rome","NY MSA",1591,1591,0,0,0
"Victoria","TX MSA",1290,1290,0,0,0
"Visalia-Tulare-Porterville","CA MSA",12400,12073,78,0,249
"Waco","TX MSA",4424,3993,99,119,213
"Washington-Baltimore","DC-MD- VA-WV CMSA",406829,363186,411,2227,41005
"Waterloo-Cedar Falls","IA MSA",2372,2372,0,0,0
"Wausau","WI MSA",5707,5017,290,0,400
"West Palm Beach-Boca Raton","Raton FL MSA",132094,84000,98,3204,44792
"Wheeling","WV-OH MSA",139,139,0,0,0
"Wichita","KS MSA",13807,13583,224,0,0
"Wichita Falls","TX MSA",1841,1841,0,0,0
"Wilmington","NC MSA",22462,20267,0,0,2195
"Yakima","WA MSA",4433,3985,248,0,200
"York","PA MSA",13038,12198,240,600,0
"Youngstown-Warren","OH MSA",13075,12025,1050,0,0
"Yuba City","CA MSA",3869,3869,0,0,0
"Yuma","AZ MSA",9793,9793,0,0,0
