"City","State","Total","Units_1","Units_2","Units_3-4","Units_5-Inf"
"Lafayette","LA MSA",9211,9211,0,0,0
"Lafayette","IN MSA",11793,10483,745,212,353
"Lake Charles","LA MSA",6896,6829,67,0,0
"Lakeland-Winter Haven","FL MSA",46055,44096,1959,0,0
"Lancaster","PA MSA",18918,15333,0,1791,1794
"Lansing-East Lansing","MI MSA",13718,13153,232,0,333
"Laredo","TX MSA",8155,7544,0,0,611
"Las Cruces","NM MSA",8860,8559,0,0,301
"Las Vegas","NV-AZ MSA",290245,275017,573,1090,13565
"Lawrence","KS MSA",8618,5635,2235,748,0
"Lawton","OK MSA",1237,1237,0,0,0
"Lewiston-Auburn","ME MSA",1741,1561,180,0,0
"Lexington","KY MSA",12999,12397,212,0,390
"Lima","OH MSA",712,712,0,0,0
"Lincoln","NE MSA",14761,13420,115,0,1226
"Little Rock-North Little Rock","AR MSA",31431,27203,528,3700,0
"Longview-Marshall","TX MSA",3302,3302,0,0,0
"Los Angeles-Riverside- Orange County","CA CMSA",722373,618081,5365,4163,94764
"Louisville","KY-IN MSA",68143,60302,228,254,7359
"Lubbock","TX MSA",8958,8894,64,0,0
"Lynchburg","VA MSA",10589,10589,0,0,0
"Macon","GA MSA",13681,13681,0,0,0
"Madison","WI MSA",34981,25255,2142,2881,4703
"Mansfield","OH MSA",6269,5359,230,263,417
"McAllen-Edinburg-Mission","TX MSA",26675,24991,391,917,376
"Medford-Ashland","OR MSA",16507,14338,395,1280,494
"Melbourne-Titusville-Palm Bay","FL MSA",47297,40291,0,291,6715
"Memphis","TN-AR-MS MSA",65852,65592,0,0,260
"Merced","CA MSA",28871,25742,0,3129,0
"Miami-Fort Lauderdale","FL CMSA",218055,162170,1433,206,54246
"Milwaukee-Racine","WI CMSA",85159,67982,5823,635,10719
"Minneapolis-St. Paul","MN-WI MSA",291893,243587,3857,3910,40539
"Missoula","MT MSA",4803,2985,0,0,1818
"Mobile","AL MSA",33054,32389,0,0,665
"Modesto","CA MSA",37065,36836,0,0,229
"Monroe","LA MSA",3704,3704,0,0,0
"Montgomery","AL MSA",9368,8416,0,344,608
"Muncie","IN MSA",3014,3014,0,0,0
"Myrtle Beach","SC MSA",28768,20227,0,921,7620
"Naples","FL MSA",154248,61798,1309,5245,85896
"Nashville","TN MSA",117959,112129,756,0,5074
"New London-Norwich","CT-RI MSA",8822,8653,0,169,0
"New Orleans","LA MSA",35343,34107,200,475,561
"New York-Northern New Jersey-Long Island","NY-NJ- CT-PA CMSA",490001,374383,31913,15987,67718
"Norfolk-Virginia Beach- Newport News","VA-NC MSA",66929,65499,0,0,1430
"Ocala","FL MSA",20525,20313,70,142,0
"Odessa-Midland","TX MSA",1988,1988,0,0,0
"Oklahoma City","OK MSA",43294,43294,0,0,0
"Omaha","NE-IA MSA",40359,35574,260,450,4075
"Orlando","FL MSA",211698,176049,169,783,34697
"Owensboro","KY MSA",6429,6429,0,0,0
"Panama City","FL MSA",7319,6707,612,0,0
"Parkersburg-Marietta","WV-OH MSA",1964,1964,0,0,0
"Pensacola","FL MSA",24398,24338,60,0,0
"Peoria-Pekin","IL MSA",14189,9873,180,736,3400
"Philadelphia-Wilmington- Atlantic City","PA-NJ-DE-MD CMSA",215527,188440,3633,4206,19248
"Phoenix-Mesa","AZ MSA",463532,402218,825,6586,53903
"Pine Bluff","AR MSA",1051,1003,48,0,0
"Pittsburgh","PA MSA",70207,63924,276,2114,3893
"Pittsfield","MA MSA",0,0,0,0,0
"Pocatello","ID MSA",691,691,0,0,0
"Portland","ME MSA",12618,12518,100,0,0
"Portland-Salem","OR-WA CMSA",169575,157696,1165,1646,9068
"Providence-Fall River- Warwick","RI-MA MSA",26924,24822,2102,0,0
"Provo-Orem","UT MSA",34076,31901,501,1064,610
"Pueblo","CO MSA",9411,9220,191,0,0
"Punta Gorda","FL MSA",14916,11115,0,2820,981
"Raleigh-Durham-Chapel Hill NC MSA","185864",167047,248,764,17805,NA
"Rapid City","SD MSA",4080,3771,0,0,309
"Reading","PA MSA",10221,9981,240,0,0
"Redding","CA MSA",11811,11554,0,257,0
"Reno","NV MSA",41318,34550,0,255,6513
"Richland-Kennewick-Pasco","WA MSA",10441,10441,0,0,0
"Richmond-Petersburg","VA MSA",57794,57794,0,0,0
"Roanoke","VA MSA",6883,6673,210,0,0
"Rochester","MN MSA",14325,11260,1334,1095,636
"Rochester","NY MSA",30043,27601,0,293,2149
"Rockford","IL MSA",14638,13409,0,494,735
"Rocky Mount","NC MSA",3893,3623,0,0,270
"Sacramento-Yolo","CA CMSA",239118,222301,0,0,16817
"Saginaw-Bay City-Midland","MI MSA",5741,4969,111,333,328
"St. Cloud","MN MSA",8336,8336,0,0,0
"St. Joseph","MO MSA",2139,1596,269,0,274
"St. Louis","MO-IL MSA",128113,119558,1707,1591,5257
"Salinas","CA MSA",48181,48181,0,0,0
"Salt Lake City-Ogden","UT MSA",104843,79857,1313,1799,21874
"San Angelo","TX MSA",3086,2884,202,0,0
"San Antonio","TX MSA",106915,92371,367,1018,13159
"San Diego","CA MSA",183910,150815,723,18590,13782
"San Francisco-Oakland-San Jose","CA CMSA",436173,296451,2556,15868,121298
"San Luis Obispo-Atascadero- Paso Robles","CA MSA",27590,25851,0,320,1419
"Santa Barbara-Santa Maria- Lompoc","CA MSA",7087,6434,223,0,430
"Santa Fe","NM MSA",7748,5806,0,209,1733
"Sarasota-Bradenton","FL MSA",73779,70641,211,1322,1605
"Savannah","GA MSA",18873,18689,0,0,184
"Scranton--Wilkes-Barre-- Hazleton","PA MSA",5429,5429,0,0,0
"Seattle-Tacoma-Bremerton WA CMSA","288969",215607,10551,10336,52475,NA
"Sharon","PA MSA",1000,1000,0,0,0
"Sheboygan","WI MSA",717,717,0,0,0
"Sherman-Denison","TX MSA",562,462,100,0,0
"Shreveport-Bossier City","LA MSA",9875,9393,0,482,0
"Sioux City","IA-NE MSA",2156,2156,0,0,0
"Sioux Falls","SD MSA",17690,15102,173,235,2180
"South Bend","IN MSA",27319,14089,0,0,13230
"Spokane","WA MSA",26644,12738,457,0,13449
"Springfield","IL MSA",8125,6751,1374,0,0
"Springfield","MO MSA",21546,19521,1927,98,0
"Springfield","MA MSA",8712,8472,240,0,0
"State College","PA MSA",5196,4049,0,980,167
"Steubenville-Weirton","OH-WV MSA",796,650,0,146,0
"Stockton-Lodi","CA MSA",71515,71394,121,0,0
"Sumter","SC MSA",2289,2127,162,0,0
"Syracuse","NY MSA",7038,6918,120,0,0
"Tallahassee","FL MSA",14641,13146,245,0,1250
"Tampa-St. Petersburg- Clearwater","FL MSA",141124,137153,1918,648,1405
"Terre Haute","IN MSA",2205,2205,0,0,0
"Texarkana","TX-TexarkanaAR MSA",1768,1490,0,0,278
"Toledo","OH MSA",17934,15923,1345,0,666
"Topeka","KS MSA",8172,7456,0,0,716
"Tucson","AZ MSA",74534,69701,776,487,3570
"Tulsa","OK MSA",46247,34960,0,268,11019
"Tuscaloosa","AL MSA",5238,5238,0,0,0
"Tyler","TX MSA",5162,4931,0,0,231
"Utica-Rome","NY MSA",1212,1212,0,0,0
"Victoria","TX MSA",1399,1399,0,0,0
"Visalia-Tulare-Porterville","CA MSA",14800,11395,519,2886,0
"Waco","TX MSA",5274,5001,108,165,0
"Washington-Baltimore","DC-MD- VA-WV CMSA",420311,387507,245,962,31597
"Waterloo-Cedar Falls","IA MSA",5569,3574,0,0,1995
"Wausau","WI MSA",5440,5145,295,0,0
"West Palm Beach-Boca Raton FL MSA","109270",84761,0,701,23808,NA
"Wheeling","WV-OH MSA",139,139,0,0,0
"Wichita","KS MSA",15099,15099,0,0,0
"Wichita Falls","TX MSA",2121,2121,0,0,0
"Wilmington","NC MSA",24483,23398,337,0,748
"Yakima","WA MSA",5565,4307,562,0,696
"York","PA MSA",11986,11866,120,0,0
"Youngstown-Warren","OH MSA",13933,13013,920,0,0
"Yuba City","CA MSA",6865,6865,0,0,0
"Yuma","AZ MSA",9200,9200,0,0,0
