"City","State","Total","Units_1","Units_2","Units_3-4","Units_5-Inf"
"Columbus","OH MSA",158023,140279,806,4254,12684
"Corpus Christi","TX MSA",8027,7033,233,603,158
"Corvallis OR MSA","5769",5692,77,0,0,NA
"Cumberland","MD-WV MSA",1284,1284,0,0,0
"Dallas-Fort Worth","TX CMSA",559609,512118,820,0,46671
"Danville","VA MSA",3324,3324,0,0,0
"Davenport-Moline-Rock Island","IA-IL MSA",8946,8946,0,0,0
"Dayton-Springfield","OH MSA",33104,30288,140,2676,0
"Daytona Beach","FL MSA",81707,75501,2668,1548,1990
"Decatur","Al MSA",3184,3184,0,0,0
"Decatur","IL MSA",810,810,0,0,0
"Denver-Boulder-Greeley","CO CMSA",296392,281105,1722,5213,8352
"Des Moines","IA MSA",41387,40183,460,744,0
"Detroit-Ann Arbor-Flint","MI CMSA",278801,253735,5920,2385,16761
"Dothan","AL MSA",2219,2219,0,0,0
"Dover","DE MSA",10495,10390,105,0,0
"Dubuque","IA MSA",8675,3531,483,161,4500
"Duluth-Superior","MN-WI MSA",3056,2757,0,299,0
"Eau Claire","WI MSA",7474,6574,300,600,0
"El Paso","TX MSA",15559,14106,273,858,322
"Elkhart-Goshen","IN MSA",9857,9367,0,490,0
"Elmira","NY MSA",634,634,0,0,0
"Enid","OK MSA",1631,1519,0,112,0
"Erie","PA MSA",2824,2824,0,0,0
"Eugene-Springfield","OR MSA",20832,20541,291,0,0
"Evansville-Henderson","IN-KY MSA",12521,12221,300,0,0
"Fargo-Moorhead","ND-MN MSA",3745,2895,0,0,850
"Fayetteville","NC MSA",25232,10774,0,0,14458
"Fayetteville-Springdale- Rogers","AR MSA",19165,19165,0,0,0
"Flagstaff","AZ-UT MSA",8088,8088,0,0,0
"Florence","AL MSA",1602,1602,0,0,0
"Florence","SC MSA",4817,4341,42,0,434
"Fort Collins-Loveland","CO MSA",36907,33936,0,448,2523
"Fort Myers-Cape Coral","FL MSA",112881,77402,4903,2991,27585
"Fort Pierce-Port St. Lucie","FL MSA",56199,52969,97,2333,800
"Fort Smith","AR-OK MSA",6005,4035,170,1800,0
"Fort Walton Beach","FL MSA",16898,16058,0,153,687
"Fort Wayne","IN MSA",39205,37156,0,0,2049
"Fresno","CA MSA",54180,53378,0,598,204
"Gadsden","AL MSA",733,733,0,0,0
"Gainesville","FL MSA",9972,7690,0,0,2282
"Glens Falls","NY MSA",4728,4728,0,0,0
"Goldsboro","NC MSA",3788,3706,82,0,0
"Grand Forks","ND-MN MSA",1265,369,896,0,0
"Grand Junction","CO MSA",14082,13263,0,0,819
"Grand Rapids-Muskegon- Holland","MI MSA",70521,66625,121,1446,2329
"Great Falls","MT MSA",1210,1210,0,0,0
"Green Bay","WI MSA",18461,15264,593,0,2604
"Greensboro--Winston-Salem-- High Point","NC MSA",89377,81827,363,969,6218
"Greenville","NC MSA",12597,8703,369,0,3525
"Greenville-Spartanburg- Anderson","SC MSA",66224,65119,380,410,315
"Harrisburg-Lebanon- Carlisle","PA MSA",19585,19125,0,0,460
"Hartford","CT MSA",34812,34279,466,0,67
"Hattiesburg","MS MSA",1039,889,0,0,150
"Hickory-Morganton-Lenoir","NC MSA",19968,18729,1000,0,239
"Honolulu","HI MSA",17526,17526,0,0,0
"Houma","LA MSA",7113,7113,0,0,0
"Houston-Galveston-Brazoria TX CMSA","432411",340357,253,7511,84290,NA
"Huntington-Ashland","WV-KY- OH MSA",488,488,0,0,0
"Huntsville","AL MSA",14106,10998,0,468,2640
"Indianapolis","IN MSA",203079,185617,1426,1346,14690
"Iowa City","IA MSA",13625,7518,171,0,5936
"Jackson","MI MSA",1460,1460,0,0,0
"Jackson","MS MSA",26199,26199,0,0,0
"Jackson","TN MSA",4592,4592,0,0,0
"Jacksonville","FL MSA",122771,101449,0,0,21322
"Jacksonville","NC MSA",6105,5866,59,180,0
"Jamestown","NY MSA",0,0,0,0,0
"Janesville-Beloit","WI MSA",2804,1884,520,225,175
"Johnson City-Kingsport- Bristol","TN-VA MSA",9182,9052,130,0,0
"Johnstown","PA MSA",886,304,0,0,582
"Jonesboro","AR MSA",3415,3415,0,0,0
"Joplin","MO MSA",1157,1157,0,0,0
"Kalamazoo-Battle Creek","MI MSA",16773,15649,0,0,1124
"Kansas City","MO-KS MSA",153055,139876,3752,7520,1907
"Killeen-Temple","TX MSA",19638,16510,723,2405,0
"Knoxville","TN MSA",39682,38543,227,184,728
"Kokomo","IN MSA",4527,3364,1163,0,0
"La Crosse","WI-MN MSA",3826,3500,159,167,0
"Lafayette","LA MSA",21043,12043,0,0,9000
"Lafayette","IN MSA",8108,7315,343,0,450
"Lake Charles","LA MSA",5982,5819,66,97,0
"Lakeland-Winter Haven","FL MSA",25772,25431,341,0,0
"Lancaster","PA MSA",14286,14286,0,0,0
"Lansing-East Lansing","MI MSA",15878,14051,0,0,1827
"Laredo","TX MSA",10900,9499,64,171,1166
"Las Cruces","NM MSA",10669,8714,0,1955,0
"Las Vegas","NV-AZ MSA",287634,266309,979,486,19860
"Lawrence","KS MSA",7519,6272,509,132,606
"Lawton","OK MSA",1529,1529,0,0,0
"Lewiston-Auburn","ME MSA",3892,3632,0,260,0
"Lexington","KY MSA",30136,28841,650,120,525
"Lima","OH MSA",1212,1212,0,0,0
"Lincoln","NE MSA",15853,14833,247,0,773
"Little Rock-North Little Rock","AR MSA",34273,26874,412,90,6897
"Longview-Marshall","TX MSA",1714,1714,0,0,0
"Los Angeles-Riverside- Orange County","CA CMSA",692147,633225,6735,7926,44261
"Louisville","KY-IN MSA",63811,63043,0,577,191
"Lubbock","TX MSA",11138,10978,160,0,0
"Lynchburg","VA MSA",17407,14685,872,1850,0
"Macon","GA MSA",16674,16604,70,0,0
"Madison","WI MSA",41809,36555,2727,1377,1150
"Mansfield","OH MSA",4402,3692,196,421,93
"McAllen-Edinburg-Mission","TX MSA",28636,26774,414,1006,442
"Medford-Ashland","OR MSA",21297,17539,131,1095,2532
"Melbourne-Titusville-Palm Bay","FL MSA",76509,70430,100,528,5451
"Memphis","TN-AR-MS MSA",83902,83902,0,0,0
"Merced","CA MSA",12799,12799,0,0,0
"Miami-Fort Lauderdale","FL CMSA",254312,192655,677,805,60175
"Milwaukee-Racine","WI CMSA",87974,71189,4880,3536,8369
"Minneapolis-St. Paul","MN-WI MSA",247744,210134,2233,5014,30363
"Missoula","MT MSA",6262,2645,108,751,2758
"Mobile","AL MSA",33309,32961,281,0,67
"Modesto","CA MSA",47315,46888,427,0,0
"Monroe","LA MSA",4789,4789,0,0,0
"Montgomery","AL MSA",14352,14352,0,0,0
"Muncie","IN MSA",3491,3491,0,0,0
"Myrtle Beach","SC MSA",28907,22809,144,279,5675
"Naples","FL MSA",76313,41208,656,14536,19913
"Nashville","TN MSA",128593,121203,1381,491,5518
"New London-Norwich","CT-RI MSA",12667,12667,0,0,0
"New Orleans","LA MSA",37261,35664,675,200,722
"New York-Northern New Jersey-Long Island","NY-NJ- CT-PA CMSA",448634,339347,40536,22353,46398
"Norfolk-Virginia Beach- Newport News","VA-NC MSA",111615,87021,270,1405,22919
"Ocala","FL MSA",40486,40366,120,0,0
"Odessa-Midland","TX MSA",3232,3032,200,0,0
"Oklahoma City","OK MSA",58490,58490,0,0,0
"Omaha","NE-IA MSA",50079,38379,771,0,10929
"Orlando","FL MSA",178406,159549,491,167,18199
"Owensboro","KY MSA",5367,5252,115,0,0
"Panama City","FL MSA",19372,19372,0,0,0
"Parkersburg-Marietta","WV-OH MSA",1714,1714,0,0,0
"Pensacola","FL MSA",37579,36833,746,0,0
"Peoria-Pekin","IL MSA",12858,11035,642,286,895
"Philadelphia-Wilmington- Atlantic City","PA-NJ-DE-MD CMSA",181545,173030,3607,771,4137
"Phoenix-Mesa","AZ MSA",477897,443251,2545,1418,30683
"Pine Bluff","AR MSA",173,173,0,0,0
"Pittsburgh","PA MSA",60885,56848,268,1379,2390
"Pittsfield","MA MSA",0,0,0,0,0
"Pocatello","ID MSA",1671,1671,0,0,0
"Portland","ME MSA",17148,16238,150,566,194
"Portland-Salem","OR-WA CMSA",207281,182592,4627,3399,16663
"Providence-Fall River- Warwick","RI-MA MSA",25570,24710,562,298,0
"Provo-Orem","UT MSA",25848,24785,378,685,0
"Pueblo","CO MSA",13213,12435,280,498,0
"Punta Gorda","FL MSA",24345,22711,0,1634,0
"Raleigh-Durham-Chapel Hill NC MSA","189376",181703,1927,206,5540,NA
"Rapid City","SD MSA",4192,4192,0,0,0
"Reading","PA MSA",6152,5965,187,0,0
"Redding","CA MSA",16652,13017,0,3175,460
"Reno","NV MSA",52962,50186,0,0,2776
"Richland-Kennewick-Pasco","WA MSA",16203,15553,324,326,0
"Richmond-Petersburg","VA MSA",85369,79074,0,0,6295
"Roanoke","VA MSA",7048,6944,104,0,0
"Rochester","MN MSA",13137,10429,670,642,1396
"Rochester","NY MSA",25845,25304,0,0,541
"Rockford","IL MSA",12907,12605,119,183,0
"Rocky Mount","NC MSA",5181,4236,271,0,674
"Sacramento-Yolo","CA CMSA",295446,277013,0,223,18210
"Saginaw-Bay City-Midland","MI MSA",5867,4535,416,332,584
"St. Cloud","MN MSA",9701,4406,0,0,5295
"St. Joseph","MO MSA",1782,1578,0,0,204
"St. Louis","MO-IL MSA",123379,113471,4940,916,4052
"Salinas","CA MSA",18318,17328,990,0,0
"Salt Lake City-Ogden","UT MSA",117899,87115,1862,4186,24736
"San Angelo","TX MSA",1895,1895,0,0,0
"San Antonio","TX MSA",115814,96645,1087,0,18082
"San Diego","CA MSA",265649,214368,1107,13989,36185
"San Francisco-Oakland-San Jose","CA CMSA",420626,365985,4528,3687,46426
"San Luis Obispo-Atascadero- Paso Robles","CA MSA",28892,28519,0,373,0
"Santa Barbara-Santa Maria- Lompoc","CA MSA",17091,15921,674,496,0
"Santa Fe","NM MSA",7566,7011,0,0,555
"Sarasota-Bradenton","FL MSA",125453,114535,356,3525,7037
"Savannah","GA MSA",19776,17034,0,0,2742
"Scranton--Wilkes-Barre-- Hazleton","PA MSA",6738,6438,0,0,300
"Seattle-Tacoma-Bremerton WA CMSA","257102",222791,6512,7413,20386,NA
"Sharon","PA MSA",958,958,0,0,0
"Sheboygan","WI MSA",1639,1269,370,0,0
"Sherman-Denison","TX MSA",2754,2624,130,0,0
"Shreveport-Bossier City","LA MSA",10650,10650,0,0,0
"Sioux City","IA-NE MSA",1369,1057,0,0,312
"Sioux Falls","SD MSA",8819,8819,0,0,0
"South Bend","IN MSA",10181,9046,199,0,936
"Spokane","WA MSA",19600,16791,202,315,2292
"Springfield","IL MSA",7314,6397,725,0,192
"Springfield","MO MSA",26496,26158,200,138,0
"Springfield","MA MSA",10991,10532,0,0,459
"State College","PA MSA",3501,3501,0,0,0
"Steubenville-Weirton","OH-WV MSA",302,302,0,0,0
"Stockton-Lodi","CA MSA",75300,75300,0,0,0
"Sumter","SC MSA",958,958,0,0,0
"Syracuse","NY MSA",7029,6925,0,0,104
"Tallahassee","FL MSA",17557,12486,5071,0,0
"Tampa-St. Petersburg- Clearwater","FL MSA",215168,200246,3787,246,10889
"Terre Haute","IN MSA",1604,1604,0,0,0
"Texarkana","TX-TexarkanaAR MSA",1570,1570,0,0,0
"Toledo","OH MSA",23355,22507,848,0,0
"Topeka","KS MSA",9434,8934,0,500,0
"Tucson","AZ MSA",70776,70431,0,345,0
"Tulsa","OK MSA",70242,41097,0,0,29145
"Tuscaloosa","AL MSA",5890,5890,0,0,0
"Tyler","TX MSA",5768,5295,0,150,323
"Utica-Rome","NY MSA",1857,1857,0,0,0
"Victoria","TX MSA",762,762,0,0,0
"Visalia-Tulare-Porterville","CA MSA",19272,19272,0,0,0
"Waco","TX MSA",4373,3218,1155,0,0
"Washington-Baltimore","DC-MD- VA-WV CMSA",515975,418817,8668,7974,80516
"Waterloo-Cedar Falls","IA MSA",5056,2253,0,277,2526
"Wausau","WI MSA",2505,2505,0,0,0
"West Palm Beach-Boca Raton FL MSA","203198",156710,2891,3106,40491,NA
"Wheeling","WV-OH MSA",178,178,0,0,0
"Wichita","KS MSA",27696,26929,767,0,0
"Wichita Falls","TX MSA",9640,2285,0,0,7355
"Wilmington","NC MSA",40020,40020,0,0,0
"Yakima","WA MSA",4581,4181,189,211,0
"York","PA MSA",12030,11812,218,0,0
"Youngstown-Warren","OH MSA",10885,9841,633,411,0
"Yuba City","CA MSA",14567,14420,147,0,0
"Yuma","AZ MSA",11550,11550,0,0,0
