"City","State","Total","Units_1","Units_2","Units_3-4","Units_5-Inf"
"Elkhart-Goshen","IN MSA",12077,10711,290,140,936
"Elmira","NY MSA",792,792,0,0,0
"Enid","OK MSA",4723,705,160,0,3858
"Erie","PA MSA",4649,4438,0,0,211
"Eugene-Springfield","OR MSA",19971,19680,291,0,0
"Evansville-Henderson","IN-KY MSA",13365,13031,222,112,0
"Fargo-Moorhead","ND-MN MSA",15344,8344,0,0,7000
"Fayetteville","NC MSA",9295,9295,0,0,0
"Fayetteville-Springdale- Rogers","AR MSA",31168,24194,0,0,6974
"Flagstaff","AZ-UT MSA",14727,14727,0,0,0
"Florence","AL MSA",378,378,0,0,0
"Florence","SC MSA",4601,4254,0,0,347
"Fort Collins-Loveland","CO MSA",46324,36535,0,3038,6751
"Fort Myers-Cape Coral","FL MSA",138779,109992,5312,2388,21087
"Fort Pierce-Port St. Lucie","FL MSA",44386,43474,330,582,0
"Fort Smith","AR-OK MSA",5542,5356,186,0,0
"Fort Walton Beach","FL MSA",12773,12333,0,153,287
"Fort Wayne","IN MSA",36216,34042,546,0,1628
"Fresno","CA MSA",55309,53290,265,576,1178
"Gadsden","AL MSA",538,538,0,0,0
"Gainesville","FL MSA",23646,13069,0,0,10577
"Glens Falls","NY MSA",4932,4932,0,0,0
"Goldsboro","NC MSA",3575,3493,82,0,0
"Grand Forks","ND-MN MSA",207,0,207,0,0
"Grand Junction","CO MSA",9968,9968,0,0,0
"Grand Rapids-Muskegon- Holland","MI MSA",86645,83656,919,480,1590
"Great Falls","MT MSA",3181,2703,0,0,478
"Green Bay","WI MSA",18206,13190,408,0,4608
"Greensboro--Winston-Salem-- High Point","NC MSA",92264,90820,330,163,951
"Greenville","NC MSA",20456,13793,544,0,6119
"Greenville-Spartanburg- Anderson","SC MSA",58320,56610,518,0,1192
"Harrisburg-Lebanon- Carlisle","PA MSA",15542,15542,0,0,0
"Hartford","CT MSA",47606,45324,503,0,1779
"Hattiesburg","MS MSA",568,568,0,0,0
"Hickory-Morganton-Lenoir","NC MSA",25034,20864,90,0,4080
"Honolulu","HI MSA",24817,22965,0,0,1852
"Houma","LA MSA",6951,6951,0,0,0
"Houston-Galveston-Brazoria TX CMSA","393129",374483,1187,12604,4855,NA
"Huntington-Ashland","WV-KY- OH MSA",659,321,0,338,0
"Huntsville","AL MSA",11756,5119,0,0,6637
"Indianapolis","IN MSA",214536,207847,5180,180,1329
"Iowa City","IA MSA",7393,6606,0,0,787
"Jackson","MI MSA",1606,1606,0,0,0
"Jackson","MS MSA",32613,25704,0,0,6909
"Jackson","TN MSA",4652,4652,0,0,0
"Jacksonville","FL MSA",132267,129913,0,96,2258
"Jacksonville","NC MSA",8037,6260,0,0,1777
"Jamestown","NY MSA",88,88,0,0,0
"Janesville-Beloit","WI MSA",3328,2911,192,225,0
"Johnson City-Kingsport- Bristol","TN-VA MSA",8986,8824,0,0,162
"Johnstown","PA MSA",1104,922,0,182,0
"Jonesboro","AR MSA",4463,3656,339,468,0
"Joplin","MO MSA",1380,1380,0,0,0
"Kalamazoo-Battle Creek","MI MSA",15605,14446,985,0,174
"Kansas City","MO-KS MSA",158272,135868,2634,5589,14181
"Killeen-Temple","TX MSA",21449,17360,2726,1363,0
"Knoxville","TN MSA",33541,30107,0,0,3434
"Kokomo","IN MSA",5788,5419,369,0,0
"La Crosse","WI-MN MSA",5873,5581,292,0,0
"Lafayette","LA MSA",12916,12766,150,0,0
"Lafayette","IN MSA",10143,8614,0,1260,269
"Lake Charles","LA MSA",7535,7469,66,0,0
"Lakeland-Winter Haven","FL MSA",55930,51149,0,0,4781
"Lancaster","PA MSA",17762,13482,20,0,4260
"Lansing-East Lansing","MI MSA",17377,17377,0,0,0
"Laredo","TX MSA",10490,9363,0,98,1029
"Las Cruces","NM MSA",10335,10335,0,0,0
"Las Vegas","NV-AZ MSA",415519,350196,3227,9287,52809
"Lawrence","KS MSA",8717,5470,1495,744,1008
"Lawton","OK MSA",1336,1336,0,0,0
"Lewiston-Auburn","ME MSA",2073,1833,0,240,0
"Lexington","KY MSA",31192,30528,589,75,0
"Lima","OH MSA",780,780,0,0,0
"Lincoln","NE MSA",18506,18356,150,0,0
"Little Rock-North Little Rock","AR MSA",38719,34195,0,252,4272
"Longview-Marshall","TX MSA",1581,1581,0,0,0
"Los Angeles-Riverside- Orange County","CA CMSA",857801,690524,4313,14178,148786
"Louisville","KY-IN MSA",78622,64649,107,0,13866
"Lubbock","TX MSA",16520,8586,125,1609,6200
"Lynchburg","VA MSA",11123,10421,702,0,0
"Macon","GA MSA",15632,15632,0,0,0
"Madison","WI MSA",47355,30073,3274,1333,12675
"Mansfield","OH MSA",5232,4239,294,421,278
"McAllen-Edinburg-Mission","TX MSA",28554,27152,387,643,372
"Medford-Ashland","OR MSA",18178,17111,0,215,852
"Melbourne-Titusville-Palm Bay","FL MSA",59112,46328,0,0,12784
"Memphis","TN-AR-MS MSA",87551,79330,0,0,8221
"Merced","CA MSA",17209,17209,0,0,0
"Miami-Fort Lauderdale","FL CMSA",283685,154064,2578,1128,125915
"Milwaukee-Racine","WI CMSA",90622,74930,2977,1581,11134
"Minneapolis-St. Paul","MN-WI MSA",268061,244461,4562,7202,11836
"Missoula","MT MSA",2315,2315,0,0,0
"Mobile","AL MSA",39088,35428,524,320,2816
"Modesto","CA MSA",34785,34607,178,0,0
"Monroe","LA MSA",6634,6634,0,0,0
"Montgomery","AL MSA",10640,10640,0,0,0
"Muncie","IN MSA",4666,4666,0,0,0
"Myrtle Beach","SC MSA",51274,22726,0,0,28548
"Naples","FL MSA",100403,71327,980,17769,10327
"Nashville","TN MSA",147767,128936,328,664,17839
"New London-Norwich","CT-RI MSA",12895,12735,160,0,0
"New Orleans","LA MSA",32940,32191,233,0,516
"New York-Northern New Jersey-Long Island","NY-NJ- CT-PA CMSA",602933,416855,60589,33410,92079
"Norfolk-Virginia Beach- Newport News","VA-NC MSA",91744,73169,333,1176,17066
"Ocala","FL MSA",31220,31145,75,0,0
"Odessa-Midland","TX MSA",2489,2489,0,0,0
"Oklahoma City","OK MSA",56373,55613,760,0,0
"Omaha","NE-IA MSA",39082,34711,130,488,3753
"Orlando","FL MSA",290398,228288,125,1433,60552
"Owensboro","KY MSA",4719,4595,124,0,0
"Panama City","FL MSA",10630,9533,1097,0,0
"Parkersburg-Marietta","WV-OH MSA",6217,1932,0,0,4285
"Pensacola","FL MSA",28842,28589,253,0,0
"Peoria-Pekin","IL MSA",15547,14326,200,126,895
"Philadelphia-Wilmington- Atlantic City","PA-NJ-DE-MD CMSA",177906,166518,3393,2573,5422
"Phoenix-Mesa","AZ MSA",483913,446462,2985,3159,31307
"Pine Bluff","AR MSA",1175,1096,79,0,0
"Pittsburgh","PA MSA",69115,63399,579,2391,2746
"Pittsfield","MA MSA",773,773,0,0,0
"Pocatello","ID MSA",537,537,0,0,0
"Portland","ME MSA",20923,19938,260,725,0
"Portland-Salem","OR-WA CMSA",224199,177532,1968,7582,37117
"Providence-Fall River- Warwick","RI-MA MSA",28082,26077,1232,0,773
"Provo-Orem","UT MSA",31727,26357,1034,807,3529
"Pueblo","CO MSA",11405,11235,0,170,0
"Punta Gorda","FL MSA",23749,23054,393,302,0
"Raleigh-Durham-Chapel Hill NC MSA","198986",178505,157,2175,18149,NA
"Rapid City","SD MSA",4215,4215,0,0,0
"Reading","PA MSA",8030,7598,115,146,171
"Redding","CA MSA",13787,13787,0,0,0
"Reno","NV MSA",45718,44325,0,150,1243
"Richland-Kennewick-Pasco","WA MSA",12733,12298,0,435,0
"Richmond-Petersburg","VA MSA",69815,69815,0,0,0
"Roanoke","VA MSA",7105,6690,90,0,325
"Rochester","MN MSA",18461,14151,1508,1232,1570
"Rochester","NY MSA",29553,27966,0,1250,337
"Rockford","IL MSA",12779,12420,176,183,0
"Rocky Mount","NC MSA",4939,4234,135,0,570
"Sacramento-Yolo","CA CMSA",264125,211760,810,1317,50238
"Saginaw-Bay City-Midland","MI MSA",5541,4993,221,0,327
"St. Cloud","MN MSA",12647,9932,0,0,2715
"St. Joseph","MO MSA",2025,1821,0,0,204
"St. Louis","MO-IL MSA",142964,134283,4196,767,3718
"Salinas","CA MSA",15993,15761,232,0,0
"Salt Lake City-Ogden","UT MSA",93937,84850,3179,660,5248
"San Angelo","TX MSA",2295,2295,0,0,0
"San Antonio","TX MSA",101662,100798,375,192,297
"San Diego","CA MSA",226384,202167,240,1577,22400
"San Francisco-Oakland-San Jose","CA CMSA",350392,245997,8486,4789,91120
"San Luis Obispo-Atascadero- Paso Robles","CA MSA",22963,22387,0,576,0
"Santa Barbara-Santa Maria- Lompoc","CA MSA",24232,23718,514,0,0
"Santa Fe","NM MSA",14186,14186,0,0,0
"Sarasota-Bradenton","FL MSA",95054,92347,142,0,2565
"Savannah","GA MSA",23347,16798,307,0,6242
"Scranton--Wilkes-Barre-- Hazleton","PA MSA",6947,6565,0,382,0
"Seattle-Tacoma-Bremerton WA CMSA","292874",233071,4031,5338,50434,NA
"Sharon","PA MSA",1841,1549,0,0,292
"Sheboygan","WI MSA",1089,1089,0,0,0
"Sherman-Denison","TX MSA",879,579,300,0,0
"Shreveport-Bossier City","LA MSA",10701,10701,0,0,0
"Sioux City","IA-NE MSA",2397,2085,0,0,312
"Sioux Falls","SD MSA",19055,14673,500,316,3566
"South Bend","IN MSA",14161,12338,419,0,1404
"Spokane","WA MSA",21480,14608,189,152,6531
"Springfield","IL MSA",7103,6183,920,0,0
"Springfield","MO MSA",25306,23662,239,103,1302
"Springfield","MA MSA",13882,12940,442,500,0
"State College","PA MSA",5194,5194,0,0,0
"Steubenville-Weirton","OH-WV MSA",449,449,0,0,0
"Stockton-Lodi","CA MSA",67221,65489,0,0,1732
"Sumter","SC MSA",3280,3190,90,0,0
"Syracuse","NY MSA",10261,10030,0,0,231
"Tallahassee","FL MSA",21043,19762,253,1028,0
"Tampa-St. Petersburg- Clearwater","FL MSA",168909,159853,1691,626,6739
"Terre Haute","IN MSA",2771,2771,0,0,0
"Texarkana","TX-TexarkanaAR MSA",2909,2909,0,0,0
"Toledo","OH MSA",22831,21693,1138,0,0
"Topeka","KS MSA",11699,11699,0,0,0
"Tucson","AZ MSA",77308,74581,999,1728,0
"Tulsa","OK MSA",46687,39393,1420,2391,3483
"Tuscaloosa","AL MSA",8375,8375,0,0,0
"Tyler","TX MSA",5396,5119,0,0,277
"Utica-Rome","NY MSA",1548,1548,0,0,0
"Victoria","TX MSA",2028,2028,0,0,0
"Visalia-Tulare-Porterville","CA MSA",18339,18339,0,0,0
"Waco","TX MSA",7196,6542,180,0,474
"Washington-Baltimore","DC-MD- VA-WV CMSA",452878,422988,277,0,29613
"Waterloo-Cedar Falls","IA MSA",2214,2214,0,0,0
"Wausau","WI MSA",4166,3766,400,0,0
"West Palm Beach-Boca Raton FL MSA","117234",93635,0,0,23599,NA
"Wheeling","WV-OH MSA",138,138,0,0,0
"Wichita","KS MSA",19197,18078,1119,0,0
"Wichita Falls","TX MSA",3105,2845,260,0,0
"Wilmington","NC MSA",31700,31700,0,0,0
"Yakima","WA MSA",3040,755,330,303,1652
"York","PA MSA",14732,13774,82,0,876
"Youngstown-Warren","OH MSA",12879,11499,1152,228,0
"Yuba City","CA MSA",15377,15377,0,0,0
"Yuma","AZ MSA",9573,9573,0,0,0
