"City","State","Total","Units_1","Units_2","Units_3-4","Units_5-Inf"
"San Luis Obispo-Atascadero- Paso Robles","CA MSA",24559,23647,486,0,426
"Santa Barbara-Santa Maria- Lompoc","CA MSA",19633,17836,946,851,0
"Santa Fe","NM MSA",13115,13115,0,0,0
"Sarasota-Bradenton","FL MSA",107746,91127,2908,2634,11077
"Savannah","GA MSA",19693,18860,0,150,683
"Scranton--Wilkes-Barre-- Hazleton","PA MSA",4127,3903,0,0,224
"Seattle-Tacoma-Bremerton","Seattle-Tacoma-Bremerton WA CMSA",300287,247915,4407,9030,38935
"Sharon","PA MSA",951,951,0,0,0
"Sheboygan","WI MSA",1197,951,0,0,246
"Sherman-Denison","TX MSA",560,560,0,0,0
"Shreveport-Bossier City","LA MSA",10515,10515,0,0,0
"Sioux City","IA-NE MSA",1765,1401,188,0,176
"Sioux Falls","SD MSA",13246,13031,215,0,0
"South Bend","IN MSA",11498,11498,0,0,0
"Spokane","WA MSA",21302,19101,417,0,1784
"Springfield","IL MSA",8694,7572,870,111,141
"Springfield","MO MSA",29217,27529,415,223,1050
"Springfield","MA MSA",6534,6434,100,0,0
"State College","PA MSA",5820,5820,0,0,0
"Steubenville-Weirton","OH-WV MSA",531,451,0,0,80
"Stockton-Lodi","CA MSA",73050,70208,0,0,2842
"Sumter","SC MSA",2469,2469,0,0,0
"Syracuse","NY MSA",5383,5383,0,0,0
"Tallahassee","FL MSA",29268,18407,1347,763,8751
"Tampa-St. Petersburg- Clearwater","FL MSA",239361,175086,2420,406,61449
"Terre Haute","IN MSA",9370,3170,0,0,6200
"Texarkana  TX-Texarkana "," AR MSA",1693,1693,0,0,0
"Toledo","OH MSA",29393,21499,403,450,7041
"Topeka","KS MSA",8267,7368,610,0,289
"Tucson","AZ MSA",81287,80383,904,0,0
"Tulsa","OK MSA",45034,44841,0,193,0
"Tuscaloosa","AL MSA",11598,11598,0,0,0
"Tyler","TX MSA",5561,5284,0,0,277
"Utica-Rome","NY MSA",287,287,0,0,0
"Victoria","TX MSA",1228,1228,0,0,0
"Visalia-Tulare-Porterville","CA MSA",14827,14358,469,0,0
"Waco","TX MSA",7209,5394,1065,0,750
"Washington-Baltimore","DC-MD- VA-WV CMSA",444439,402683,1207,265,40284
"Waterloo-Cedar Falls","IA MSA",3817,3028,0,0,789
"Wausau","WI MSA",3399,3399,0,0,0
"West Palm Beach-Boca Raton","Raton FL MSA",155616,93475,0,1592,60549
"Wheeling","WV-OH MSA",359,359,0,0,0
"Wichita","KS MSA",17628,17314,314,0,0
"Wichita Falls","TX MSA",1708,1708,0,0,0
"Wilmington","NC MSA",23157,19957,0,0,3200
"Yakima","WA MSA",2885,2236,0,155,494
"York","PA MSA",20450,19950,100,0,400
"Youngstown-Warren","OH MSA",10290,9960,160,170,0
"Yuba City","CA MSA",6684,6684,0,0,0
"Yuma","AZ MSA",12593,12442,151,0,0
