"City","State","Total","Units_1","Units_2","Units_3-4","Units_5-Inf"
"Charlottesville","VA MSA",15442,14142,0,0,1300
"Chattanooga","TN-GA MSA",19466,19068,0,50,348
"Cheyenne","WY MSA",3121,3121,0,0,0
"Chicago-Gary-Kenosha","IL-IN- WI CMSA",539897,462090,6290,20752,50765
"Chico-Paradise","CA MSA",8738,8738,0,0,0
"Cincinnati-Hamilton","OH-KY- IN CMSA",122719,110431,500,3368,8420
"Clarksville-Hopkinsville","TN-KY MSA",7247,5835,0,1052,360
"Cleveland-Akron","OH CMSA",162899,155835,760,1761,4543
"Colorado Springs","CO MSA",69383,69021,362,0,0
"Columbia","MO MSA",18369,7510,50,0,10809
"Columbia","SC MSA",30248,30248,0,0,0
"Columbus","GA-AL MSA",10771,10771,0,0,0
"Columbus","OH MSA",141441,119431,1683,4288,16039
"Corpus Christi","TX MSA",6359,6194,165,0,0
"Corvallis OR MSA","5915",5915,0,0,0,NA
"Cumberland","MD-WV MSA",3065,958,0,0,2107
"Dallas-Fort Worth","TX CMSA",472016,437613,571,208,33624
"Danville","VA MSA",3141,3085,0,56,0
"Davenport-Moline-Rock Island","IA-IL MSA",11687,6557,0,1074,4056
"Dayton-Springfield","OH MSA",30017,26891,154,1706,1266
"Daytona Beach","FL MSA",39988,39645,149,194,0
"Decatur","Al MSA",3329,3224,0,0,105
"Decatur","IL MSA",3798,1298,0,0,2500
"Denver-Boulder-Greeley","CO CMSA",281193,255732,7374,4472,13615
"Des Moines","IA MSA",34704,29634,249,674,4147
"Detroit-Ann Arbor-Flint","MI CMSA",325482,302572,2435,5499,14976
"Dothan","AL MSA",1417,1417,0,0,0
"Dover","DE MSA",6598,6598,0,0,0
"Dubuque","IA MSA",2657,2467,190,0,0
"Duluth-Superior","MN-WI MSA",5002,4306,0,0,696
"Eau Claire","WI MSA",11350,8415,650,215,2070
"El Paso","TX MSA",13973,13973,0,0,0
"Elkhart-Goshen","IN MSA",10873,10663,210,0,0
"Elmira","NY MSA",1041,365,0,0,676
"Enid","OK MSA",130,130,0,0,0
"Erie","PA MSA",4655,4501,0,154,0
"Eugene-Springfield","OR MSA",17499,16880,619,0,0
"Evansville-Henderson","IN-KY MSA",13571,12384,299,708,180
"Fargo-Moorhead","ND-MN MSA",8537,6572,735,360,870
"Fayetteville","NC MSA",12670,6917,0,0,5753
"Fayetteville-Springdale- Rogers","AR MSA",21795,15603,523,0,5669
"Flagstaff","AZ-UT MSA",10958,9536,0,0,1422
"Florence","AL MSA",1281,1080,0,0,201
"Florence","SC MSA",4560,4169,0,0,391
"Fort Collins-Loveland","CO MSA",37125,32526,465,702,3432
"Fort Myers-Cape Coral","FL MSA",90130,62269,2921,4170,20770
"Fort Pierce-Port St. Lucie","FL MSA",59482,58449,0,0,1033
"Fort Smith","AR-OK MSA",4102,3819,133,150,0
"Fort Walton Beach","FL MSA",11632,10437,93,0,1102
"Fort Wayne","IN MSA",40022,39390,374,258,0
"Fresno","CA MSA",41062,40512,181,369,0
"Gadsden","AL MSA",1127,1127,0,0,0
"Gainesville","FL MSA",16056,10506,49,0,5501
"Glens Falls","NY MSA",5116,4962,154,0,0
"Goldsboro","NC MSA",3357,3205,152,0,0
"Grand Forks","ND-MN MSA",1299,1299,0,0,0
"Grand Junction","CO MSA",9976,9803,173,0,0
"Grand Rapids-Muskegon- Holland","MI MSA",73581,68245,907,2201,2228
"Great Falls","MT MSA",1039,1039,0,0,0
"Green Bay","WI MSA",13602,12861,483,0,258
"Greensboro--Winston-Salem-- High Point","NC MSA",97062,87431,672,440,8519
"Greenville","NC MSA",7470,7198,272,0,0
"Greenville-Spartanburg- Anderson","SC MSA",59647,58484,260,72,831
"Harrisburg-Lebanon- Carlisle","PA MSA",19215,17929,0,434,852
"Hartford","CT MSA",42302,42237,0,0,65
"Hattiesburg","MS MSA",1170,1040,0,0,130
"Hickory-Morganton-Lenoir","NC MSA",22329,22239,90,0,0
"Honolulu","HI MSA",29540,29540,0,0,0
"Houma","LA MSA",7263,7263,0,0,0
"Houston-Galveston-Brazoria TX CMSA","365459",319705,373,574,44807,NA
"Huntington-Ashland","WV-KY- OH MSA",603,478,0,125,0
"Huntsville","AL MSA",5057,5057,0,0,0
"Indianapolis","IN MSA",187726,181801,2025,1252,2648
"Iowa City","IA MSA",7541,4642,723,1739,437
"Jackson","MI MSA",858,858,0,0,0
"Jackson","MS MSA",28352,24431,0,0,3921
"Jackson","TN MSA",3889,3889,0,0,0
"Jacksonville","FL MSA",98529,95245,362,0,2922
"Jacksonville","NC MSA",10348,4145,57,52,6094
"Jamestown","NY MSA",175,175,0,0,0
"Janesville-Beloit","WI MSA",3611,2586,800,225,0
"Johnson City-Kingsport- Bristol","TN-VA MSA",8178,7740,0,0,438
"Johnstown","PA MSA",814,814,0,0,0
"Jonesboro","AR MSA",2187,2187,0,0,0
"Joplin","MO MSA",3023,3023,0,0,0
"Kalamazoo-Battle Creek","MI MSA",20663,13602,600,240,6221
"Kansas City","MO-KS MSA",115071,107279,2752,2199,2841
"Killeen-Temple","TX MSA",11864,10181,864,819,0
"Knoxville","TN MSA",35522,34293,108,295,826
"Kokomo","IN MSA",3844,3406,224,0,214
"La Crosse","WI-MN MSA",4937,4487,450,0,0
"Lafayette","LA MSA",11578,11578,0,0,0
"Lafayette","IN MSA",15381,10862,448,165,3906
"Lake Charles","LA MSA",6055,6055,0,0,0
"Lakeland-Winter Haven","FL MSA",38251,26261,0,0,11990
"Lancaster","PA MSA",15658,15458,200,0,0
"Lansing-East Lansing","MI MSA",17651,16922,334,293,102
"Laredo","TX MSA",11395,10366,65,0,964
"Las Cruces","NM MSA",7983,7421,0,0,562
"Las Vegas","NV-AZ MSA",277128,240262,211,317,36338
"Lawrence","KS MSA",6182,5794,388,0,0
"Lawton","OK MSA",1423,1423,0,0,0
"Lewiston-Auburn","ME MSA",1866,1578,0,288,0
"Lexington","KY MSA",33265,30699,228,254,2084
"Lima","OH MSA",609,609,0,0,0
"Lincoln","NE MSA",18948,16422,200,0,2326
"Little Rock-North Little Rock","AR MSA",30181,27265,0,2700,216
"Longview-Marshall","TX MSA",1278,1278,0,0,0
"Los Angeles-Riverside- Orange County","CA CMSA",1019039,750037,5160,11412,252430
"Louisville","KY-IN MSA",62027,56436,228,0,5363
"Lubbock","TX MSA",7810,7610,200,0,0
"Lynchburg","VA MSA",11043,11043,0,0,0
"Macon","GA MSA",16509,16277,0,0,232
"Madison","WI MSA",40553,26280,2987,4008,7278
"Mansfield","OH MSA",4800,3384,640,0,776
"McAllen-Edinburg-Mission","TX MSA",28099,26771,391,573,364
"Medford-Ashland","OR MSA",16178,13885,402,0,1891
"Melbourne-Titusville-Palm Bay","FL MSA",39462,36343,0,0,3119
"Memphis","TN-AR-MS MSA",72058,70358,0,1700,0
"Merced","CA MSA",17685,17685,0,0,0
"Miami-Fort Lauderdale","FL CMSA",190287,155171,601,7667,26848
"Milwaukee-Racine","WI CMSA",98354,78540,7802,1274,10738
"Minneapolis-St. Paul","MN-WI MSA",272981,247067,3849,1972,20093
"Missoula","MT MSA",3442,3442,0,0,0
"Mobile","AL MSA",33484,32847,211,0,426
"Modesto","CA MSA",32434,25661,0,0,6773
"Monroe","LA MSA",4837,4837,0,0,0
"Montgomery","AL MSA",10257,10086,0,0,171
"Muncie","IN MSA",11874,11631,0,0,243
"Myrtle Beach","SC MSA",49028,18498,430,1582,28518
"Naples","FL MSA",142936,65654,330,5976,70976
"Nashville","TN MSA",126001,115876,570,1033,8522
"New London-Norwich","CT-RI MSA",9258,9258,0,0,0
"New Orleans","LA MSA",38628,37313,228,306,781
"New York-Northern New Jersey-Long Island","NY-NJ- CT-PA CMSA",576885,426103,53596,10473,86713
"Norfolk-Virginia Beach- Newport News","VA-NC MSA",63353,62725,0,0,628
"Ocala","FL MSA",24315,24235,0,80,0
"Odessa-Midland","TX MSA",3601,3601,0,0,0
"Oklahoma City","OK MSA",45268,42694,490,0,2084
"Omaha","NE-IA MSA",75875,43176,123,9452,23124
"Orlando","FL MSA",297240,198320,745,4667,93508
"Owensboro","KY MSA",5330,4655,0,675,0
"Panama City","FL MSA",7232,6961,271,0,0
"Parkersburg-Marietta","WV-OH MSA",1908,1908,0,0,0
"Pensacola","FL MSA",29152,28136,762,254,0
"Peoria-Pekin","IL MSA",11672,10643,442,107,480
"Philadelphia-Wilmington- Atlantic City","PA-NJ-DE-MD CMSA",195434,181220,1593,0,12621
"Phoenix-Mesa","AZ MSA",426327,383038,1078,5344,36867
"Pine Bluff","AR MSA",1077,897,0,0,180
"Pittsburgh","PA MSA",69815,64934,730,1655,2496
"Pittsfield","MA MSA",0,0,0,0,0
"Pocatello","ID MSA",375,375,0,0,0
"Portland","ME MSA",20888,20708,180,0,0
"Portland-Salem","OR-WA CMSA",174698,153789,4167,1162,15580
"Providence-Fall River- Warwick","RI-MA MSA",28571,27006,1145,78,342
"Provo-Orem","UT MSA",33607,31029,876,1083,619
"Pueblo","CO MSA",10266,9866,220,180,0
"Punta Gorda","FL MSA",17051,16666,385,0,0
"Raleigh-Durham-Chapel Hill NC MSA","201265",170149,277,0,30839,NA
"Rapid City","SD MSA",3502,3502,0,0,0
"Reading","PA MSA",12989,10770,231,373,1615
"Redding","CA MSA",10747,10747,0,0,0
"Reno","NV MSA",49508,28770,0,150,20588
"Richland-Kennewick-Pasco","WA MSA",10802,10802,0,0,0
"Richmond-Petersburg","VA MSA",69802,69038,680,0,84
"Roanoke","VA MSA",5566,5441,125,0,0
"Rochester","MN MSA",15787,12873,1334,1095,485
"Rochester","NY MSA",36804,33029,0,390,3385
"Rockford","IL MSA",9735,8710,447,578,0
"Rocky Mount","NC MSA",4596,3978,213,0,405
"Sacramento-Yolo","CA CMSA",213742,213475,267,0,0
"Saginaw-Bay City-Midland","MI MSA",6138,4904,573,333,328
"St. Cloud","MN MSA",9905,8973,271,333,328
"St. Joseph","MO MSA",2227,1729,269,0,229
"St. Louis","MO-IL MSA",125590,113683,1219,1485,9203
"Salinas","CA MSA",36945,35561,0,600,784
"Salt Lake City-Ogden","UT MSA",110149,87273,1990,485,20401
"San Angelo","TX MSA",2425,2265,160,0,0
"San Antonio","TX MSA",98276,80318,612,0,17346
"San Diego","CA MSA",373430,241478,690,7329,123933
"San Francisco-Oakland-San Jose","CA CMSA",517493,363615,3100,3544,147234
"San Luis Obispo-Atascadero- Paso Robles","CA MSA",22390,22390,0,0,0
"Santa Barbara-Santa Maria- Lompoc","CA MSA",12038,11353,0,0,685
"Santa Fe","NM MSA",8781,8781,0,0,0
"Sarasota-Bradenton","FL MSA",81918,70697,160,1116,9945
"Savannah","GA MSA",19254,16150,0,0,3104
"Scranton--Wilkes-Barre-- Hazleton","PA MSA",6955,6485,0,170,300
"Seattle-Tacoma-Bremerton WA CMSA","271991",196850,4668,6705,63768,NA
"Sharon","PA MSA",1063,1063,0,0,0
"Sheboygan","WI MSA",751,566,185,0,0
"Sherman-Denison","TX MSA",1553,1553,0,0,0
"Shreveport-Bossier City","LA MSA",11000,10518,0,482,0
"Sioux City","IA-NE MSA",2452,2321,131,0,0
"Sioux Falls","SD MSA",21606,16941,0,424,4241
"South Bend","IN MSA",12812,12602,210,0,0
"Spokane","WA MSA",18652,17693,675,284,0
"Springfield","IL MSA",4448,4074,374,0,0
"Springfield","MO MSA",21780,20818,130,98,734
"Springfield","MA MSA",9361,9221,140,0,0
"State College","PA MSA",4981,4814,0,0,167
"Steubenville-Weirton","OH-WV MSA",750,750,0,0,0
"Stockton-Lodi","CA MSA",74474,74353,121,0,0
"Sumter","SC MSA",2385,2223,162,0,0
"Syracuse","NY MSA",9719,9404,315,0,0
"Tallahassee","FL MSA",17938,17081,857,0,0
"Tampa-St. Petersburg- Clearwater","FL MSA",205512,174609,3263,984,26656
"Terre Haute","IN MSA",965,965,0,0,0
"Texarkana","TX-TexarkanaAR MSA",1228,1228,0,0,0
"Toledo","OH MSA",17780,16633,199,180,768
"Topeka","KS MSA",10087,7820,1551,0,716
"Tucson","AZ MSA",89769,88691,181,897,0
"Tulsa","OK MSA",38792,38553,0,0,239
"Tuscaloosa","AL MSA",5921,5504,0,0,417
"Tyler","TX MSA",5254,4931,0,0,323
"Utica-Rome","NY MSA",1809,1809,0,0,0
"Victoria","TX MSA",1698,1698,0,0,0
"Visalia-Tulare-Porterville","CA MSA",15272,15192,80,0,0
"Waco","TX MSA",9117,8252,865,0,0
"Washington-Baltimore","DC-MD- VA-WV CMSA",486628,449230,290,1781,35327
"Waterloo-Cedar Falls","IA MSA",2466,2466,0,0,0
"Wausau","WI MSA",4103,4103,0,0,0
"West Palm Beach-Boca Raton FL MSA","116200",94172,0,3020,19008,NA
"Wheeling","WV-OH MSA",279,279,0,0,0
"Wichita","KS MSA",15205,14913,292,0,0
"Wichita Falls","TX MSA",1783,1783,0,0,0
"Wilmington","NC MSA",23355,22882,0,237,236
"Yakima","WA MSA",3695,3412,124,159,0
"York","PA MSA",13446,12980,0,181,285
"Youngstown-Warren","OH MSA",12845,10801,760,1284,0
"Yuba City","CA MSA",5167,5167,0,0,0
"Yuma","AZ MSA",8026,7960,66,0,0
